,Player,Position,Age,Height,Weight,GP,EV ATOI,PP ATOI,PK ATOI,EV G/60,PP G/60,PK G/60,EV A1/60,EV A2/60,PP A1/60,PK A1/60,PP A2/60,PK A2/60
208,Damon Severson,D,29.2,74,205,77.12609527030726,18.309874162205872,1.4407814441609592,1.5700211662776211,0.2444475532385668,0.5686833514423179,0.0781337842748625,0.4191913763617714,0.4353639015795635,1.29550695285319,0.0934214592243459,1.4273463528137147,0.11575031857099848
209,Dan Renouf,D,29.3,73,198,42.2547969007255,13.965924034951716,0.0787735311820212,1.119288750913911,0.1574923746559078,,0.0341665146621601,0.285633430806983,0.3443054607944955,,0.0860371103536984,,0.1095318833880926
210,Daniel Sprong,R,26.5,72,202,67.49216594491784,10.807100739696144,1.8143168940808003,0.2038830928273315,1.3370894174361698,2.059077350696805,0.3497658869610854,0.701553585405466,0.4240945116531128,1.33421220407744,0.2913082260502148,1.0821952706018871,0.024780586550785952
211,Daniil Miromanov,D,26.2,76,200,46.01516823480557,14.730627065606935,0.7085851455955638,0.9057771041961024,0.1941408024856595,0.7603222406169403,0.030483091243113,0.2630659341190625,0.3221568079387104,1.4723664006314667,0.0949675957082153,1.4732711588036975,0.09224840776627606
212,Danil Gushchin,L,21.6,68,165,37.36706891824121,10.549640343057805,0.6867525658978253,0.0,0.6176052631776202,1.3810281009212784,0.4721012212123223,0.4366186665473306,0.2765904641610772,0.9876201997479686,0.3568773692946143,0.7457741767947786,0.032731140474222084
213,Dante Fabbro,D,25.3,72,189,68.84713124832282,16.951530250223126,0.4145949984393577,1.8621364093917585,0.1681672680163685,0.8347569432577391,0.031480340555256,0.3128935713440267,0.3739025577896798,1.326757440078301,0.0982306880124253,1.4038246208554417,0.09486117091534328
214,Danton Heinen,L,28.2,73,188,70.12046760646916,11.131336236359267,0.9285116414084392,0.3737965622575333,0.838073266697247,1.3922720526111858,0.4034792349919118,0.632139319760418,0.3917241077782033,0.9625306910572424,0.2723884464847143,0.748329363876911,0.03554774962564576
215,Darnell Nurse,D,28.7,76,221,75.670815541089,20.36649975197068,0.9873669429720028,2.8091258733619817,0.326737806964493,0.4018940360696901,0.0949002294427446,0.3894793847174663,0.4170677003271175,1.531764930427283,0.0813076329679044,1.5366713688304403,0.10085092714255764
216,Darren Helm,C,36.7,72,192,46.6066706028974,5.997350822751724,0.0,1.1588915425188635,0.3229865130742813,,0.050076520767349,0.2496864771454003,0.0930667921782624,,0.1545539797049105,,0.00544127056516029
217,Darren Raddysh,D,27.6,73,200,48.23389807047388,15.815806408145214,0.3384025506622281,1.142239052495431,0.1675741656891814,0.6166300390714718,0.0314634144308183,0.2410035758848561,0.3091612401566855,1.3075249599992578,0.0902662928724262,1.389271825934694,0.1000069235223494
218,David Gust,R,29.6,70,177,45.44786053786373,11.80201391503151,0.8941994423309805,0.3803872922194911,0.6174619706013076,1.287040081188573,,0.470141527519807,0.3146496944694451,1.01778238689278,,0.79663681844741,
219,David Gustafsson,C,23.5,74,212,58.56871009577519,8.3723713972492,0.157246447188371,1.2087845978503835,0.4891768278502572,1.3833031885792717,0.3335399300717059,0.5240610718143232,0.3345934834498778,0.9752875203823068,0.3889039721717198,0.7541667817926352,0.015503558952452574
220,David Jiricek,D,19.8,76,199,32.58406218493717,12.86726817061212,0.4359869072762325,0.1885207949418119,0.0799188879841827,0.9498290730514588,0.0723074202650646,0.1319624321941123,0.2023417975381052,1.1771584323969309,0.189436374176983,1.2589690331989078,0.11857786530903401
221,David Kampf,C,28.7,74,197,78.3793066686224,13.026844134224111,0.1712642121950462,2.474067795001642,0.4154342969942337,1.286955234238973,0.1738567283669504,0.5478064794804886,0.3695238417239735,1.0121029754200837,0.2968174249066397,0.7911984337751599,0.04287709876371139
222,David Krejci,C,37.4,72,192,70.91821828130092,10.83124267786332,0.926974595746226,0.0,0.3930248456645495,1.0054199670585957,0.0426465990838508,0.6893009487842862,0.2825724848614221,0.994976353140846,0.1156279514625379,0.8306625933322986,0.0
223,David Pastrnak,R,27.4,73,195,74.65817858897721,16.00892375353992,3.7464792146785726,0.2207949403448971,1.6179716825471129,2.98722365844127,0.314279304845605,0.9118059749304817,0.5372441869350344,1.6801271172390946,0.2829177432884746,1.3528581066819798,0.030037232962566204
224,David Perron,L,35.3,73,196,73.87384383933693,13.663872702861577,2.89082892209562,0.0,0.7169929001744675,1.816526956307708,0.0477774695814601,0.4787969504021013,0.2503572411358972,1.7333753725061485,0.138793951949057,1.6746011652120742,0.01988363281273163
225,David Savard,D,32.9,73,235,69.06096126172159,18.6129138450588,0.0071655189433643,2.8618133073236502,0.1331643650466736,0.2885938819770776,0.0505952207043597,0.2554499753629917,0.32759373981287,1.0596749611738476,0.0768882660744485,1.117314194696269,0.1053857296204272
226,Dawson Mercer,C,21.9,72,180,74.59880645264316,14.500540202450589,1.6288254414161485,1.2116532375656766,0.981665969628615,1.5701288338647892,0.4754406089283501,0.6207503030488951,0.3483668329466309,1.516386223380212,0.3964284224717617,1.2658579102024567,0.028307073837662497
227,Denis Gurianov,R,26.3,75,205,72.63981315801527,12.961128579873485,1.5616265115730077,0.2066591390994816,0.6621816210511062,1.5199227173999224,0.3500125500410633,0.6015504858493247,0.3823704874950873,1.0921543771439537,0.2934861977540305,0.747139090820538,0.02337539572962609
228,Denis Malgin,C,26.7,69,182,69.76672960742651,10.577362975094273,0.7997686795754495,0.1771432277757132,1.056069066461374,1.4454133451876856,0.3600354160353894,0.5205594898393695,0.3493616568894821,1.0006789403467822,0.3554436766074917,0.8067689054238484,0.02579859489862056
229,Dennis Cholowski,D,25.6,74,210,40.36264740579337,15.424156070888213,2.0830775740771195,0.4560904790245192,0.1739227685081414,0.6547635594751233,,0.2430248838823523,0.3085165020728102,1.3266367924194449,,1.442180490846768,
230,Dennis Gilbert,D,26.9,74,216,50.39322288431136,13.251270833672066,0.1354630181674325,0.9907170181541654,0.123205941731301,0.6490454295969104,0.0307838191802096,0.2485506153567105,0.3193111475424342,1.3170957194574775,0.0923210987700745,1.399130326048844,0.09611061824948895
231,Derek Forbort,D,31.6,76,208,70.30091483027648,15.500907124096273,0.0,2.9169750050359085,0.1327995939359502,0.3998901021950274,0.0797268787932411,0.2626746285483348,0.3180599586972868,1.07182127813547,0.0810518940174594,1.1590196060403464,0.12439521495949112
232,Derek Grant,C,33.4,75,210,64.32966509413222,11.450601579184838,0.7574967131339352,2.2524090883812526,0.5596191836127424,1.4627612852384384,0.0569376932253823,0.5515495004152943,0.3068415438562957,0.8611495584515154,0.159263018803521,0.6474946816511086,0.03622602202957508
233,Derek Ryan,C,36.8,70,185,70.76873261128101,9.53791303555644,0.0,1.1812303668953552,0.4051204959625194,0.8796860446114911,0.0,0.3100611552641032,0.1322708221185983,0.8282278643962984,0.1490016863065563,0.639485692415702,0.004829184728721561
234,Derek Stepan,C,33.3,71,196,68.88859290515454,8.501560606205878,0.0,0.6693125418345174,0.5840781007507756,0.8324132207055848,0.0795054495349538,0.4078751273975621,0.2313794847571301,1.2933592212893503,0.2260879197678574,1.177053480283471,0.037183343999952254
235,Derick Brassard,C,36.0,73,200,64.08608251370788,10.32517772626881,1.5761953356944227,0.1491264845321372,0.4256217988006785,1.4934685655403983,0.0,0.3120020861317105,0.1318036938480568,0.8453805922173387,0.1281399775862963,0.5103160361705856,0.01271009134193289
236,Derrick Pouliot,D,29.7,72,196,45.438716587769136,15.71954450713626,0.2690014766301143,1.0564399472388726,0.1281406278554961,0.5008080612012368,0.0347815796502415,0.3417370234972482,0.3774962825949025,1.2077854231057863,0.0851755805142297,1.293689756045577,0.11126025716051534
237,Devin Shore,C,29.2,73,206,59.520913652277954,9.300151659908389,0.1289487116399748,0.5876158722194662,0.4840608388188009,1.332337921276628,0.3190120589027375,0.597378331199841,0.3629441253789119,1.184698188625739,0.2590124970327591,0.9690493567394622,0.04042062881250129
238,Devon Toews,D,29.6,73,191,73.57164287770605,20.24574135503048,1.855439046392474,2.98158352064924,0.3309042029525854,0.65238793289473,0.059110388327851,0.4834029391001563,0.531605904723255,1.3858674086569496,0.0838565082935933,1.696922305008137,0.11793906350408111
239,Dillon Dube,C,25.2,71,185,76.19097538912199,13.176869313845229,1.4542236166622922,1.1500886989227184,0.9367269277897888,1.7977277219761596,0.7633151561539072,0.6396794399315993,0.4317183557748831,0.7864159898299565,0.3881317087026928,0.5697232474920715,0.018898122800958303
240,Dillon Heatherington,D,28.4,76,215,42.65446274292418,15.037131013820105,0.3078004115498576,1.4774523545841778,0.1699958889089114,,0.0326183662111782,0.2216112774330856,0.296429829628005,,0.0881986229125374,,0.10463269476185975
241,Dmitri Samorukov,D,24.3,75,188,39.114133119497104,15.303842443154393,0.675731289342032,1.125121985142365,0.1233832780357839,,,0.216230545456636,0.2860550124442632,,,,
242,Dmitry Kulikov,D,32.9,73,201,71.7367717003032,16.629176150439296,0.0,2.597257313401081,0.1480926909467955,0.2842992312631025,0.0409845413250004,0.3217148986540219,0.3583590840648401,0.9338505768731696,0.0736109551340509,1.0276332767455976,0.12540257631874785
243,Dmitry Orlov,D,32.2,71,214,71.68462347696317,18.963435733871624,1.178848855051731,1.75561776090136,0.3031229072296035,0.8991328321232086,0.0900901323012544,0.4000535145289458,0.4347568563201301,1.3040394545619616,0.0690715109483049,1.294759974619332,0.12148458956751933
244,Dominic Toninato,C,29.6,74,191,45.85850663782619,7.391258086208959,0.125094144928006,1.292860078214524,0.6136235649952846,1.3392413740442966,,0.4200099753073393,0.2862465764277438,1.091375910558953,,0.8961730196358129,
245,Dominik Kubalik,L,28.1,74,190,77.39523700892184,13.096414387808393,2.3477028634626453,0.1977733494688042,0.856451478275015,1.8103672040263523,0.3773166493241748,0.508661425084545,0.3635317053086874,1.6446155708687016,0.2740177139183214,1.5732240725810374,0.03479273513700275
246,Dougie Hamilton,D,30.3,78,230,73.98316567834267,18.739424978447506,2.821333939163964,0.6959492338883742,0.4519351823886272,0.7862195774054246,0.103699705559401,0.4592914470883206,0.4660099055081178,1.8698177260439568,0.0837580791790039,1.6639167177770622,0.11365321407291394
247,Drake Batherson,R,25.4,75,200,71.45782629106384,15.374438466444014,3.786488149375388,0.2487742412853453,0.8499304500177478,2.017965687872701,0.3721095912114264,0.6849819152457433,0.4109476480497817,1.7793337294017302,0.3018675712148022,1.4590191491099582,0.018430670903370125
248,Drake Caggiula,C,29.3,70,176,45.37241650582365,11.460478137636647,0.2733139420766854,1.0408507855605142,0.5723659620189858,,,0.5461017158307055,0.3530849946641833,,,,
249,Drew Doughty,D,33.8,73,210,77.86011839712445,19.020345771053886,1.891513453974774,2.0231718323952967,0.1828990272422171,0.8666904692810222,0.0283201005404861,0.303988323242174,0.3591427864237635,1.5124891138895078,0.0696176953458409,1.627074268147148,0.102776270356481
250,Drew Helleson,D,22.5,75,190,37.32201539251386,14.635412133232258,0.656734947912647,0.8459455473301427,0.1200681144256615,0.8664184580095995,0.0416424400329173,0.1936909156278779,0.263515382615505,1.2399065477354676,0.1278379488788361,1.3206236957369513,0.08616884705800719
251,Drew O'Connor,L,25.3,75,200,60.64790227693578,9.520354827039078,0.20665021463351,0.5700805551361661,0.9102299073022412,1.3575584361203812,0.3255675765454303,0.5410748070616339,0.3673877775418137,0.9831976325708274,0.3029848915194212,0.7625835991459926,0.01788289279020415
252,Dryden Hunt,L,27.9,72,193,58.69433540650839,10.994266680791895,0.3248038982984833,0.2033763700074879,0.5921768288561333,1.287651061278408,,0.4560039523307687,0.3178586278976387,1.0144352914106742,,0.7936103060934054,
253,Dylan Coghlan,D,25.6,74,208,46.82430823137087,13.18867943827928,1.0866025899653389,0.5363816874008374,0.2285560486200655,0.9247099865050232,0.0306648631596051,0.3228305105743382,0.3615134110836001,1.2682400516760357,0.0978971676098738,1.4007868117595763,0.0891938399647506
254,Dylan Cozens,C,22.6,75,195,71.98531868729272,13.715648154232296,2.78894819519995,1.1628487829468792,0.8794594815115978,1.4131275894096675,1.0827697209272733,0.6633534215427833,0.4041716450000778,1.1931028095162604,0.384628745664103,0.9776931578947275,0.02017204745030153
255,Dylan DeMelo,D,30.4,72,195,73.99841327087267,16.861011443354183,0.0432616262479625,2.60629760614878,0.1313127352783887,0.4009144873379164,0.0413505645177555,0.3521368398531699,0.3752185402218985,1.0796366784988836,0.081029954560962,1.1886049405700958,0.11376389023376783
256,Dylan Gambrell,C,27.1,71,185,67.96626139150135,10.759892049140603,0.2072833215307046,2.1060500550215044,0.4530706386076947,1.3041506538724432,0.2076345670881375,0.3502537388369036,0.2685393777668255,1.0628293705523646,0.3167611948911356,0.8682396258691345,0.02845247577160264
257,Dylan Guenther,R,20.5,74,175,48.26536098619164,9.3333325632179,1.115298805747618,0.0,0.5272702388323414,1.480814516130285,0.5470753347475897,0.4805633585404734,0.2930464151984428,0.8808910852890119,0.39275785150254,0.6659267157351496,0.0604572403671315
258,Dylan Holloway,L,22.0,73,203,58.55217400330548,8.125829339777384,0.5102744041291727,0.0,0.614477570070012,1.3697453337330474,0.4663476716517271,0.4749557871315861,0.3153732507195721,0.8524458305043903,0.3482041808725133,0.6318500210438383,0.026995692292885107
259,Dylan Larkin,C,27.2,73,198,72.94126196456271,15.478247578501843,3.33905525112086,1.5323960748578682,1.0016029189669944,2.3073542627095867,0.4568672961044727,0.8198470983201059,0.4864561921184228,1.5016784058365162,0.2848743008427829,1.343492299890177,0.028860971868986493
260,Dylan McIlrath,D,31.4,77,232,45.18914577797084,14.2999879177193,0.0,1.6723292468836628,0.1422903562908571,,0.0370085499322254,0.2223073836973443,0.2998349121995454,,0.0805155703384429,,0.11702641936523915
261,Dylan Samberg,D,24.7,76,219,65.8270319482146,13.14265022934756,0.2454060296257469,1.7875027649747608,0.1293298594047422,0.7588877552479287,0.0319638075947447,0.2186922695692446,0.289663443549363,1.2992491802681936,0.1038028082297157,1.38168903717927,0.09284173097534185
262,Dylan Strome,C,26.6,75,200,71.67203721161924,14.271902464204192,3.026693664712773,0.2291201248546071,0.9420181047934136,1.689749598348671,0.330500952234415,0.595341383542307,0.395358123794077,1.6653192023069978,0.2910326565825646,1.370054737927568,0.024958820073141194
263,Dysin Mayo,D,27.1,74,183,47.0767238256923,16.588810280783843,0.1325548911222029,2.464458549548604,0.1747499903079999,0.6328347076852424,0.031797923293915,0.2141448899566275,0.2929847819555768,1.308563770353357,0.0916561124174194,1.3922981010790048,0.09728191635037452
264,Eeli Tolvanen,R,24.4,70,191,67.0268704312907,13.022627564322235,2.3891587547742503,0.3299550831043411,0.8567956191448927,1.7720209134304854,0.3866486823312933,0.4329437976319626,0.3058745996067052,1.18409619767194,0.3116202269183316,1.2433567408860997,0.015072425796744933
265,Eetu Luostarinen,C,25.1,75,190,74.15596113399934,13.191722603920764,0.9037479062104928,2.2907446609963107,0.6894151644899669,1.5703996249082626,0.2975061465131583,0.5798938764375068,0.3984957441203126,1.2831383164636447,0.3115063733800736,1.0736621035306475,0.01697727121283548
266,Egor Afanasyev,L,22.7,76,211,45.299923941820566,10.62743427727474,0.5263053449389539,0.021289239557976,0.5821624259638066,1.4106256151045289,,0.3972897787071824,0.2712843463401158,0.9436548128348698,,0.7224765023823922,
267,Egor Sokolov,L,23.3,75,222,41.14751202705785,10.40469671835382,0.7655253501735657,0.1150924223788202,0.6481982184177847,1.455348033078658,,0.5030946099751172,0.326061369474048,0.9657461156448156,,0.7446578498053171,
268,Egor Zamula,D,23.5,75,177,43.39477381033632,14.404866284081288,0.5237806118842219,0.7046020473382439,0.0994949206404311,0.8160711193395167,0.0358909376228686,0.2590920105428909,0.3130316988064414,1.264125512805959,0.1147432984813893,1.3472370518905636,0.08392965963868147
269,Elias Lindholm,C,28.8,73,202,78.15658035447318,14.19625813403182,2.895327371699471,2.225857773079976,0.9762145349875488,2.367398231895476,0.3615198763558001,0.8446830609271666,0.5091229691261461,1.4874434035507629,0.3041756180310562,1.339491352184084,0.044255762077818846
270,Elias Pettersson,C,24.9,74,176,75.9583101338355,14.980250879923606,3.6750644290760346,1.5768969309647825,1.2184037604297813,2.089474849726844,1.148558221785147,0.8535083268552928,0.5268085523449537,1.4817348874819911,0.4191756206669161,1.277339823116336,0.01770725913981812
271,Elliot Desnoyers,L,21.7,71,183,38.28067495891343,10.49170615918997,0.595722487903741,0.0483118218195096,0.5841980425032496,1.3399161081298574,0.4602729724261119,0.4289916591017647,0.2734998260514029,0.8857175495345377,0.3557919402291344,0.6645152770341848,0.03198323226633758
272,Elmer Soderblom,L,22.2,80,246,46.30333095323079,10.450307718501284,0.8127808637662923,0.0,0.7471023107782218,1.3823956737058605,0.4632478293572318,0.4688672334697465,0.3070181589086492,0.8848609380197943,0.3435994057590425,0.6640555829885003,0.024213732300953236
273,Emil Bemstrom,R,24.3,72,195,57.9957263290906,11.0378583673002,1.4334945835370965,0.0650740819440565,0.7591284522407926,1.889806200539828,,0.600635984876195,0.4028889201471236,1.1625420289213384,,0.9884034647144436,
274,Eric Robinson,L,28.3,74,205,73.47615948155749,12.182764538726,0.1554220686170135,1.971155191336046,0.7622956569040076,1.3218443387584489,0.2762605977500447,0.5799610121589701,0.3832777873483406,1.030802960274014,0.291162146209201,0.8097515062238032,0.03594902576243924
275,Eric Staal,C,38.9,76,195,70.73330417596362,7.239036452459469,0.0,1.4733471352571423,0.3210005393535131,0.6976174023720707,0.0977788405447842,0.2972292441482689,0.0563250946568315,0.9005700224675124,0.1234910629722873,0.6327628153331666,0.0
276,Erik Brannstrom,D,24.1,70,185,62.18606036129357,15.545683095485453,1.1855207866673343,1.5900668288893614,0.139231633439231,0.5034300727447163,0.0429856278781098,0.3503952952865859,0.4008050100466491,1.30943192851746,0.1088569490776813,1.2497331135767813,0.084254177778441
277,Erik Cernak,D,26.3,76,224,66.6929722264766,17.11681812863247,0.2050267487899135,2.9496923657872736,0.2016162504652836,0.6516379396579348,0.0883804642109664,0.3977635297856174,0.4050721504218252,1.2727584909399807,0.0929159485941615,1.367883358035751,0.1044990510873365
278,Erik Gudbranson,D,31.7,77,222,70.95724599440781,18.249709431357783,0.0,2.291953875961046,0.1489290920825155,0.3984702468905747,0.0334336262645727,0.2304498184111162,0.2958559162435835,1.0449381522484198,0.078051144558398,1.1360425990626302,0.12466509879239783
279,Erik Gustafsson,D,31.5,72,197,63.20183751358206,16.896901299701096,2.051562195272381,0.4484728377699947,0.2768732377985192,0.1007577863351798,0.0370817658879005,0.4300663274157779,0.4482144609571477,1.658346498824622,0.080196874681446,1.487497665860949,0.11722503667531702
280,Erik Haula,L,32.5,71,191,75.12151112796464,13.415895830183432,1.0500716461110349,1.7326481745945297,0.613623255189101,1.1368005426123409,0.3098582821894421,0.6178833857967083,0.3522742843499383,1.0616777635324932,0.19068234257123,1.04862885142677,0.041235902484147706
281,Erik Johnson,D,35.5,76,225,70.75654959787813,14.624881166531512,0.0,1.8897770627395087,0.158205660854696,0.1034310749836104,0.0367437209999559,0.2720269567029283,0.3378246630177798,0.7864834292467746,0.052425973930068,0.8445495791543811,0.10346781748334176
282,Erik Karlsson,D,33.3,72,190,70.98591860726934,20.83514499580888,2.977848081405682,0.8070810011414931,0.45861537428539,0.4263999491623189,0.0619701982659628,0.5562464886251863,0.501438853711629,1.467086431182195,0.0733763014224152,1.4718600548759542,0.11799165494505691
283,Esa Lindell,D,29.4,75,220,76.67192062967777,17.47790244056495,0.2277132991059396,3.2541413760575644,0.2191201844760248,0.6434147148286609,0.0624600636094165,0.3268801522288254,0.3530399917709838,1.6146203772836634,0.084431604104227,1.6050087378523568,0.09911080598443864
284,Ethan Bear,D,26.3,71,197,64.23421830041107,17.106339410199084,0.3276913542729485,1.8760007786840205,0.2227615766650637,0.716731349474648,0.0442986517192295,0.2992632794408366,0.3413604087601739,1.2992554598401125,0.0932449874850296,1.3480524629323585,0.10821035358459893
285,Evan Bouchard,D,23.9,75,194,75.21664305373311,16.44755422404789,2.099613602949228,1.1347327372509832,0.3017727758034355,1.099921921394612,0.0564462706728612,0.3643857334040173,0.4140359777529505,1.458916742715376,0.1039351723490856,1.6355431011996964,0.08914606978342186
286,Evan Rodrigues,C,30.2,71,184,69.98787060516615,14.961072310725283,1.8080043414951303,0.5846052221163902,0.6722169277734599,1.735310837930116,0.1965482138714746,0.6256277750214982,0.3832673916578682,1.0650549817661594,0.2431211150789591,0.8147036917797637,0.04354793092828001
287,Evander Kane,L,32.2,74,210,61.00958213809005,16.28072477500896,1.646282893659922,0.9292417823788426,1.179066688047849,1.518486857574833,0.4567920481970265,0.5704166276345886,0.3606939809957926,1.01116901949937,0.30213748679516,0.5754042207309836,0.04911169679505084
288,Evgeni Malkin,C,37.2,75,195,62.14682465465279,14.023381800609162,3.492053371586781,0.0,0.5401792790271683,1.4511267428120744,0.0380759688204335,0.5829633662365767,0.2738979098769176,1.5295813284552686,0.1167401892428072,1.328696267502796,0.000300954471828414
289,Evgenii Dadonov,R,34.6,71,189,73.89324989911351,12.72445196463172,1.6607682425743184,0.1725784362150512,0.5881376111385456,0.7838054899920022,0.1169602132460605,0.4555783014332215,0.2230008071420555,1.0690799803991111,0.1535021883702638,0.7369886019861915,0.02747389054605119
290,Evgeny Kuznetsov,C,31.4,74,207,73.58572799508937,14.346262422587843,2.7762124202508653,1.0200507336699698,0.5305823088930274,1.3832079940000144,0.263765581414801,0.8455446528199678,0.4769655436049388,1.7691432898886394,0.2415374402820631,1.638917283042973,0.04168579292095842
291,Evgeny Svechnikov,L,26.9,75,208,68.6725701094138,10.73331553431748,0.4706474434829917,0.1947657353026956,0.7207378838520982,1.4468945244677531,0.3420757752048649,0.5085764046349648,0.3511047868712324,1.045281821581065,0.2875324562525589,0.8508846823419492,0.027205057247751338
292,Fabian Zetterlund,L,24.1,71,220,68.17228610450333,12.087182721839866,0.8476473670596241,0.0382641977055882,0.6682469522571814,1.534284055043154,0.4214004197458563,0.674004510558133,0.4138523248478114,1.1036775801051713,0.3153799643031573,0.8424279985991697,0.014712695920635606
293,Filip Chytil,C,24.1,74,204,69.2363914067192,13.93191799103571,1.4901544601334784,0.2870957312289103,0.9624229184038652,1.6997220840412914,0.49762574997622,0.7611300236223867,0.4673038330614479,0.8876832756362251,0.3157236239078881,0.7008097006011118,0.014705481299923202
294,Filip Forsberg,L,29.1,73,205,64.19898209118848,14.90163514020454,3.051568680828548,0.1656056169319967,1.3168743708379402,2.262906938544291,0.3332320852173261,0.7105676137493346,0.4359288227495213,2.072213824949989,0.2600484023598594,1.797976388111333,0.04012301483560375
295,Filip Hallander,C,23.3,73,190,39.807021889582415,10.95943708168378,0.7716326610386748,0.2360587626759316,0.6061614772995847,,0.4345014836677137,0.4722446058372873,0.3144845881189796,,0.3262048807046857,,0.016279971417517455
296,Filip Hronek,D,25.9,72,190,72.22454731539125,18.59967345564527,2.389752975606256,1.908988944807263,0.2155305712836638,0.7220764450600656,0.0280236396725854,0.3831911522503156,0.4398817589342431,1.803802660948238,0.0948342630078991,1.784048337739848,0.09775617585785955
297,Filip Kral,D,23.9,74,198,38.73842442997436,15.205992045637212,0.6897633706613391,1.1321607774471611,0.1152777213409441,,0.0340736372718268,0.2145767085951954,0.2838462772264568,,0.1100988463711389,,0.08409041189147236
298,Filip Roos,D,24.7,76,190,46.03398270606388,15.406306987743864,0.8280390981595278,0.9748759192718016,0.1459933311207237,0.7411545065431775,0.0318535171669511,0.2199080421292567,0.293196281506507,1.279532022919062,0.1034168277180424,1.367743213255996,0.0857635402958513
299,Filip Zadina,R,23.8,72,190,52.32617181941972,11.853147089342665,1.4951119123337309,0.0266831074392225,0.645565307484197,1.636871042327391,0.4177396973135541,0.4829330831757283,0.3328434297909683,1.084598503872701,0.3184078845071693,0.9188729093282706,0.014789213168099986
300,Frank Vatrano,R,29.6,71,197,76.31022084051261,14.030608874480109,1.5068509212404408,0.7885732798439355,1.017900025197508,1.857664808445216,0.2596719078258837,0.4775193376836392,0.3030345430270925,0.9148871426406516,0.2536218606794688,0.8488716480126319,0.04177324573257078
301,Frederic Allard,D,25.8,73,179,40.90695329664917,15.901587432665316,0.6166397593520783,1.2659632777650107,0.1396609934913886,0.7120880225724542,0.0305770091567915,0.2260276666089221,0.2964070319529151,1.3229570167143163,0.097126751284479,1.4035385545414625,0.08989391657178257
302,Frederick Gaudreau,C,30.4,72,184,76.88582313868042,12.562954844161226,1.2446016192770102,1.8183503545384885,0.6435452912367089,1.3330289503614217,0.4366289796103552,0.6649068687625905,0.4240466186456239,0.8093370644738384,0.3025731058589756,0.5634324135152374,0.04548412572871234
303,Fredrik Karlstrom,C,25.7,75,200,43.80375544801288,11.275505834769351,0.8566058545082595,0.3266289827631761,0.6064898037190734,,,0.5595960742687427,0.3670809987419403,,,,
304,Fredrik Olofsson,L,27.3,74,190,54.64373229182361,11.029159686940842,0.5320919405300744,0.2746107174613349,0.6487203124954954,1.385833960426457,,0.5325915620190207,0.349480410235534,1.0516008916202133,,0.8303937433861799,
305,Gabriel Carlsson,D,26.7,77,195,42.94000899017105,13.103592631845888,0.1489463460415334,0.9946804409902216,0.151633041196324,,0.0306642850977338,0.3643844756411359,0.3993103154316822,,0.0929300053618324,,0.09511241756829546
306,Gabriel Fortier,L,23.6,70,177,39.90530029352392,10.779303745913971,0.6699452981103575,0.1598823860684272,0.6621035269152066,,,0.4433815450235233,0.3037670046487819,,,,
307,Gabriel Vilardi,"C, R",24.1,75,215,66.52244183584459,12.233358213766993,2.8181927852651016,0.0531617128928518,1.095074960483284,2.0378755500388857,0.3890629636866358,0.6393309461806526,0.4076844872817202,1.0692527727687222,0.315095429744633,0.858921160394777,0.014721844015166392
308,Garnet Hathaway,R,31.9,75,208,77.47201837870824,10.862838307835588,0.0031600103494495,1.3611092811713752,0.7058709198229443,1.1313620693832185,0.1868954963188482,0.3894745881402475,0.2746396885862765,0.9297455800540946,0.2735022993686135,0.7088352584815951,0.03899006890586567
309,Gavin Bayreuther,D,29.4,73,196,57.96859186164309,14.643401600131506,0.2455936723295793,1.1161910519127938,0.1858695720718983,0.5208538764380508,0.0365435310005373,0.3570795612866441,0.4070279766170949,1.3040772944837888,0.0859109034373923,1.3486870866960687,0.10979647511338851
310,Givani Smith,R,25.6,74,214,56.70575586268266,8.278199606523607,0.2100254459422028,0.1356601243864404,0.6613329845922791,1.43644683168176,0.3799061034193061,0.5088188400831564,0.3393702814227645,0.9773239306854326,0.3003703131272059,0.7568251337706938,0.019217762209869246
311,Glenn Gawdin,C,26.5,73,191,43.60745129035122,10.845132994302324,0.8503445108738186,0.4322284388032993,0.571995783210024,1.413419138109741,0.3450811633861966,0.5339890261661902,0.3555467823380589,1.0482390910800947,0.2915143809526474,0.8270589485888797,0.024647242566757196
312,Grigori Denisenko,L,23.3,71,186,46.54370557288536,10.467648809534207,0.5687696831150306,0.0436781376435586,0.5627218960815875,1.378793850367126,,0.625419798900188,0.3988730751727075,0.960771125046792,,0.739715590298579,
313,Guillaume Brisebois,D,26.2,74,175,47.28817278227452,15.299330567696035,0.4436427241669585,1.568652573114957,0.1348957525417049,0.6885253292747002,0.030481478596868,0.22719825196758,0.301444171602184,1.3233882804665522,0.0950881928879316,1.4044806549249953,0.09209991200409161
314,Gustav Forsling,D,27.3,72,186,71.69119142510503,19.315327387483144,1.1036223299056958,2.86546459175219,0.3872568544408524,0.8629380502468169,0.0641528231916599,0.4278807235873352,0.4508148361023523,1.6191595745555776,0.0895486273166832,1.5559771515210798,0.11309038291002531
315,Gustav Lindstrom,D,24.9,74,186,54.43200159614933,14.584598026529294,0.23184677126066,0.9142143105025003,0.1229013416145125,0.7394047721322816,0.0314543785992264,0.3097005366013257,0.3588618054834419,1.3712750869789496,0.1019226050936514,1.415816261240736,0.08646102338256743
