,Player,Position,Age,Height,Weight,Games,Average TOI,Goals,Primary Assists,Secondary Assists,Total Assists,Points
361,Connor Brown,R,29.7,72,181,52.32624041748047,16.45345300626755,8.828579886836083,8.662582671803479,6.7632692507688805,15.42585192257236,24.254431809408445
362,Connor Dewar,C,24.3,70,183,77.15010123443604,11.974150083236395,9.455479840079919,8.593068427465361,6.199289974223865,14.792358401689228,24.247838241769145
363,Logan O'Connor,R,27.1,72,175,70.5025592880249,14.025332380868495,9.888889819627133,9.015389822813423,5.213902673482576,14.229292496296,24.118182315923136
364,Morgan Barron,C,24.8,76,220,59.13510066986084,13.301198018503142,10.197361576967484,8.394662437405144,5.4834738178354785,13.878136255240623,24.075497832208107
365,Nick Jensen,D,33.0,73,205,76.49249550628662,19.741919201761483,3.5931777918225576,10.683847567661559,9.691099170161374,20.37494673782293,23.96812452964549
366,Nick Bonino,C,35.4,73,195,57.542113918304445,13.382922167718409,10.209891583944245,7.822864114923555,5.930472305414971,13.753336420338526,23.96322800428277
367,Adam Pelech,D,29.1,75,210,71.61322285079956,21.214238431375474,5.630612704484211,8.66880348343441,9.63077018240659,18.299573665841,23.93018637032521
368,Jonas Brodin,D,30.2,74,196,70.38962476348877,22.213109741806978,4.7180495506088596,8.504339675544472,10.65894054667626,19.16328022222073,23.88132977282959
369,Mathieu Joseph,R,26.6,73,187,63.78582613372803,13.45742333136499,8.428049966652473,9.268167402781355,6.082887642748326,15.35105504552968,23.779105012182153
370,Trent Frederic,C,25.6,75,214,61.19342349624634,12.578513160934673,12.869155532225212,6.006264191052368,4.899094721401188,10.905358912453558,23.774514444678772
371,Dakota Joshua,C,27.4,75,206,70.28011111831665,12.04629292822187,10.887789590765735,6.930595474816549,5.893370024457959,12.823965499274507,23.711755090040242
372,John Marino,D,26.4,73,181,68.99298234176636,20.76562462081015,4.105072074253051,10.632801029543474,8.910203793105039,19.543004822648513,23.648076896901564
373,Esa Lindell,D,29.4,75,220,79.31606328582764,19.728162725051867,6.094538160481358,8.577560762217056,8.874583015304784,17.45214377752184,23.546681938003196
374,Justin Schultz,D,33.2,74,190,60.21743029975891,16.69936848058831,4.350617654725142,10.144493457093606,8.911390824649017,19.05588428174262,23.406501936467762
375,Oliver Wahlstrom,R,23.3,74,204,50.73298995780945,12.068637659692206,10.341160196503603,6.90266199629759,6.128586336977015,13.031248333274604,23.372408529778205
376,Noel Acciari,C,31.8,70,209,63.64517323684692,13.657060488716233,11.892526686750292,6.869207882992234,4.481886350843266,11.3510942338355,23.24362092058579
377,Max Pacioretty,L,34.9,74,217,31.44280422782898,15.459584903966634,12.799510408999057,6.023864824801049,4.365338746066405,10.389203570867455,23.188713979866513
378,Peyton Krebs,C,22.7,72,187,53.41914068603516,14.230229011893273,7.832807391837963,8.554257250993667,6.7866830640379066,15.340940315031574,23.173747706869538
379,Kyle Okposo,R,35.5,72,218,59.03217712783813,13.476824192911385,9.093784426346083,7.692977164663551,6.2006793022132,13.893656466876752,22.987440893222836
380,Mattias Janmark,C,30.8,73,205,59.56355945968628,14.211539687555284,7.927083682054145,8.565321363432071,6.447368148640714,15.012689512072786,22.939773194126932
381,Nikita Zadorov,D,28.5,78,248,77.90449876403808,18.330334614522755,8.654848922396173,6.72054388211016,7.518025797644247,14.238569679754407,22.893418602150582
382,Christian Fischer,R,26.5,74,212,60.32949515533447,14.495335351027547,9.754887227361396,7.966819338395525,5.0744706084964015,13.041289946891926,22.796177174253323
383,Jesper Boqvist,C,24.9,72,180,61.63435214042664,12.2004902343899,10.131263143230212,6.160348781339661,6.497447893190801,12.657796674530463,22.789059817760673
384,Marcus Foligno,L,32.1,75,226,47.29641739654541,13.741412145614625,8.650131425357621,7.881995857832763,6.218796794674073,14.100792652506836,22.750924077864457
385,Luke Kunin,C,25.8,72,197,50.77517570877075,14.824580455720424,9.401408485382662,7.788752632857407,5.407464903857851,13.196217536715258,22.59762602209792
386,Jamie Oleksiak,D,30.8,79,257,72.20153121948242,18.960079842805865,6.091678751441099,7.42059225214679,8.854213614805834,16.274805866952626,22.366484618393724
387,Ben Chiarot,D,32.4,75,232,70.24646218490601,20.777246253639458,5.978178051016427,7.729790173274998,8.63640158813904,16.36619176141404,22.344369812430468
388,Ryan Donato,C,27.5,72,190,51.96068104171753,11.460558336872607,10.609679779320606,6.916546964142575,4.80409439024142,11.720641354383995,22.3303211337046
389,Tanner Pearson,L,31.1,73,201,43.93767588043213,14.71816412860155,8.526051536182157,8.331047877661376,5.330723763029883,13.66177164069126,22.187823176873415
390,Cam York,D,22.7,71,175,47.65765421295166,20.48614697426558,4.372298841466478,8.725354791233846,9.081823972092403,17.80717876332625,22.179477604792726
391,Sam Gagner,C,34.1,71,201,55.30651066970825,12.483175006687642,9.265531975637316,6.983916305423419,5.868678922217886,12.852595227641306,22.118127203278622
392,Jakub Voracek,R,34.1,74,216,37.734757273197175,15.395471958070996,3.942646117342089,10.191441675931843,7.947115910480537,18.138557586412382,22.081203703754472
393,Brendan Gallagher,R,31.4,69,186,41.37753011512756,13.41463538228348,9.946265456365305,6.883251532784186,5.1218886885220325,12.005140221306219,21.951405677671524
394,Adam Larsson,D,30.9,75,209,67.04128588867188,22.432929073426184,5.1694141525734025,8.017018445801261,8.728642859854364,16.745661305655624,21.915075458229026
395,Radek Faksa,C,29.7,75,225,72.53637445449829,13.77894078852609,9.38665332494171,7.358811773256767,5.141268108674912,12.50007988193168,21.886733206873387
396,Sam Steel,C,25.7,71,184,49.77142524909973,14.785230335578325,7.944956433638054,6.852084913301497,7.0796068680489865,13.931691781350484,21.87664821498854
397,Emil Bemstrom,R,24.3,72,195,48.83104189300537,12.46928307507839,7.9338280506260785,7.9767921647095905,5.935958495480712,13.912750660190301,21.84657871081638
398,Fabian Zetterlund,L,24.1,71,220,57.89480536270142,13.355509935319425,7.930837721530545,8.795758785097117,5.114141935964398,13.909900721061515,21.84073844259206
399,Jake McCabe,D,30.0,73,204,71.588574344635,19.185058972315865,3.473496355363531,8.672672216738302,9.668330420834085,18.341002637572387,21.814498992935917
400,Jordan Martinook,L,31.2,72,196,52.76585229682922,14.262713403146714,7.230102284055738,8.571212267234591,5.9516641469715745,14.522876414206166,21.752978698261906
401,Matt Nieto,L,30.9,71,187,65.98921710586548,12.71792368015647,9.237359895502946,6.509217967677429,5.983292462258901,12.492510429936331,21.72987032543928
402,Ryan Lomberg,L,29.1,69,187,71.92387707138062,11.086062680659817,11.148504438528322,6.185957494381338,4.352416988517013,10.538374482898352,21.686878921426676
403,Eric Staal,C,38.9,76,195,58.60458763313294,12.15947927494347,8.70490416588794,7.891591254924613,5.056252781367771,12.947844036292384,21.652748202180327
404,Jordan Greenway,L,26.6,78,231,54.63219853210449,13.014687992909924,7.936235432766346,7.558341046152573,6.082045172942273,13.640386219094847,21.576621651861192
405,Nils Aman,C,23.6,74,179,67.36643133163452,12.879026984184982,8.512491941554702,7.906640112044973,5.110424430217042,13.017064542262014,21.529556483816716
406,Nicolas Hague,D,24.8,78,230,70.15837744140624,17.205515895001593,4.310876607967902,8.773828213790402,8.351880704001177,17.125708917791577,21.43658552575948
407,Jimmy Vesey,L,30.4,75,202,66.08244661712646,13.05569455969706,9.215102454387866,5.999309590425017,6.215415254137238,12.214724844562255,21.429827298950123
408,Nick Cousins,C,30.2,71,192,59.525320539474485,10.903201786657794,6.928948261935309,7.936652693242598,6.467158580204671,14.40381127344727,21.33275953538258
409,Kevin Shattenkirk,D,34.7,72,212,70.20618256378174,17.324911830246446,3.3663868990737527,8.91303799122422,9.042181880428483,17.9552198716527,21.321606770726454
410,Jonas Siegenthaler,D,26.4,74,218,75.94072581481933,20.243766880639832,2.947350479757616,8.702319818935953,9.650446240112124,18.35276605904808,21.300116538805696
411,Brian Dumoulin,D,32.1,76,207,73.12641222000121,20.189443066141102,3.564314944149723,8.101364410452607,9.594421804552473,17.69578621500508,21.2601011591548
412,Oskar Lindblom,L,27.1,73,191,68.39426209640503,11.369280104350299,9.511049850174354,6.832980113829034,4.8816924228197305,11.714672536648765,21.22572238682312
413,Danton Heinen,L,28.2,73,188,50.54103725242615,11.313132086586206,8.51755161859881,6.898781194931394,5.781992440010045,12.680773634941438,21.198325253540247
414,Michael Amadio,"C, R",27.4,73,204,53.3404267692566,11.922371447977145,10.556192225506669,6.892581163215002,3.7250666549412865,10.61764781815629,21.173840043662956
415,Garnet Hathaway,R,31.9,75,208,65.85617636108398,11.276893614148722,10.008077255347468,6.1204241910872135,4.976286306747683,11.096710497834897,21.104787753182364
416,Bowen Byram,D,22.3,73,190,44.67023340034485,21.187971308469777,6.503798805206987,7.871367671622847,6.65665103860313,14.528018710225977,21.031817515432962
417,Erik Brannstrom,D,24.1,70,185,60.29603450012207,17.14558317193389,3.4655387498273598,7.8438505338723585,9.62588351323297,17.46973404710533,20.93527279693269
418,Andreas Johnsson,L,28.9,70,195,46.44253340148926,12.827733969438823,6.366084654513584,8.42523427625397,6.07988884311132,14.50512311936529,20.871207773878872
419,Nate Schmidt,D,32.2,72,195,56.61255607223511,17.35298608005047,4.454248556298619,8.270164650236064,8.10770547460523,16.377870124841294,20.832118681139914
420,Jonatan Berggren,R,23.2,71,197,48.24624334526062,13.573650224141772,8.902484168520507,6.85128322364623,5.075529392660438,11.926812616306668,20.829296784827175
421,Sam Lafferty,C,28.6,73,195,57.6891706123352,13.703351847082377,7.546760462677687,7.625238345485992,5.654007340334652,13.279245685820644,20.82600614849833
422,Teddy Blueger,C,29.1,72,185,52.72166189575195,12.713911352010326,7.044588694833299,8.603301581007326,5.121126843382751,13.724428424390076,20.769017119223378
423,Carl Grundstrom,R,25.8,72,195,61.892610801696776,11.359253937758504,11.447885027767182,5.97640040188848,3.3292766448822433,9.305677046770723,20.753562074537903
424,Casey Cizikas,C,32.6,71,190,65.54971561050415,13.406219038430603,8.980308410150808,6.955326493345041,4.781179778417172,11.736506271762213,20.71681468191302
425,Ryan Suter,D,38.7,73,205,72.15144894790649,18.373701759546993,3.3594920286600836,7.758781000458378,9.571623565552168,17.330404566010547,20.68989659467063
426,Brenden Dillon,D,32.9,76,224,77.00346431350708,18.429588093306403,2.1356382641352982,8.521237202693092,10.027396477958158,18.54863368065125,20.68427194478655
427,Milan Lucic,L,35.3,75,240,71.44718782806396,10.97714636469772,6.71277374970481,7.83420285970537,6.041954481753331,13.8761573414587,20.58893109116351
428,Isac Lundestrom,C,23.9,72,193,71.26249663162231,13.787929305836562,8.213245568605817,7.309082316817847,4.97583438130005,12.284916698117897,20.498162266723714
429,Dylan DeMelo,D,30.4,72,195,72.10777027893066,18.48804501819238,3.4438487631200747,8.482755598986456,8.548465249650006,17.031220848636462,20.47506961175654
430,Tyler Myers,D,33.7,80,229,73.78359555816651,20.874012063746342,2.9005486044907327,8.65896280961645,8.901698276703959,17.56066108632041,20.461209690811142
431,Ryan Poehling,C,24.7,74,196,60.63372011756897,11.776624051444232,8.878681634915413,7.6875574241433045,3.716419266791191,11.403976690934496,20.28265832584991
432,Justin Holl,D,31.7,75,197,73.71018310546874,18.91594945502281,2.659237705504793,6.945361753066242,10.676548713608595,17.621910466674837,20.28114817217963
433,Ryan Lindgren,D,25.6,72,190,60.82757794952393,19.930854802455755,2.809223510434908,9.946434556454541,7.43945960438021,17.385894160834752,20.19511767126966
434,Derick Brassard,C,36.0,73,200,57.7536162853241,11.050589175261557,9.007946036695216,6.0277062334208384,5.13924877928157,11.16695501270241,20.174901049397626
435,Nicklas Backstrom,C,35.9,73,202,34.19481875562668,15.162541483249516,6.070209359220518,7.908828715897132,6.163495177587388,14.07232389348452,20.142533252705036
436,Calen Addison,D,23.5,71,173,43.77433179283142,18.111479111157358,3.463735293993023,8.380742560056621,8.250669945950017,16.63141250600664,20.095147799999662
437,Nicolas Aube-Kubel,R,27.4,72,207,62.30319928741455,10.932820914218201,7.933938234305568,6.864667728475188,5.229646941775611,12.0943146702508,20.028252904556368
438,Derek Grant,C,33.4,75,210,55.93983595466614,13.01341734673083,7.920223921501866,6.837372884813873,5.159206684006912,11.996579568820785,19.91680349032265
439,Jake Middleton,D,27.7,75,219,76.53635530090332,18.42226413244009,5.1992668913678655,6.903049441211713,7.765109817989516,14.668159259201229,19.867426150569095
440,Nils Hoglander,L,22.8,69,185,45.64954332065582,12.344628211980684,8.529784793951615,6.8572908047691294,4.441684530796291,11.29897533556542,19.828760129517036
441,Brett Howden,C,25.5,74,203,56.07769356155396,13.132251874078065,8.52254045352693,6.167485239519004,5.095372105576479,11.262857345095483,19.785397798622412
442,Craig Smith,C,34.1,72,204,52.639579288482665,10.736437984370626,8.56955129510759,6.162094135956042,5.049537535482046,11.211631671438088,19.78118296654568
443,Corey Perry,R,38.4,75,208,62.25294520187378,10.390827306966765,7.169723393186057,6.867678547106692,5.588729240018899,12.456407787125592,19.62613118031165
444,Erik Cernak,D,26.3,76,224,66.72628565979004,18.267056351194157,3.473473161489706,7.712597998858862,8.418398833641005,16.130996832499868,19.604469993989575
445,Cole Smith,L,27.9,75,195,56.87276882553101,12.281774679736932,7.222742386883641,7.825146999305763,4.501786339681183,12.326933338986946,19.549675725870586
446,Adam Erne,L,28.4,73,212,60.06724570083618,12.695357176228892,7.951751149461312,6.008640494953089,5.537774610513756,11.546415105466846,19.498166254928158
447,Ryan McDonagh,D,34.3,73,215,62.81086139297485,20.09919376219809,3.000769370798489,8.140909365264704,8.353709071427167,16.494618436691873,19.49538780749036
448,Colin Blackwell,C,30.5,69,190,64.76190116882324,12.226455819368363,7.9284403112477655,7.748695748847579,3.743413468723656,11.492109217571235,19.420549528819002
449,Mario Ferraro,D,25.0,72,209,74.38053841781617,20.92183494628966,4.129054068568922,6.004361092786655,9.276841767277212,15.281202860063868,19.41025692863279
450,Will Borgen,D,26.8,75,204,74.08871277999877,16.45717328382749,3.5914174581496034,7.902616023249177,7.902811973869205,15.805427997118382,19.396845455267986
451,Colin Miller,D,30.9,73,200,68.18763512039185,16.588159976832568,4.402627763191642,6.904186598332692,7.96846860166885,14.872655200001542,19.275282963193185
452,Sammy Blais,L,27.3,74,206,60.04104968643188,11.468173228371889,8.05552644462785,6.029245928460716,5.157059381510826,11.18630530997154,19.24183175459939
453,Ethan Bear,D,26.3,71,197,61.92754733276367,19.110955722779035,5.21479119033225,6.821080429500195,7.182250917081343,14.003331346581538,19.21812253691379
454,Brandon Duhaime,R,26.4,74,200,66.18177756500243,11.538953860885695,10.838120896023119,4.892808382904919,3.472702073934204,8.365510456839123,19.203631352862242
455,Rasmus Kupari,C,23.5,74,200,61.49104076194763,11.802576119106261,6.131207597802224,7.93375889165384,5.097786177636306,13.031545069290146,19.16275266709237
456,Nic Dowd,C,33.3,73,193,52.18219673156738,12.879390440898948,8.721583181925967,6.023018899288275,4.403490505858584,10.42650940514686,19.148092587072824
457,Lars Eller,C,34.4,74,205,51.40728158378601,13.68695386873465,6.98425032846735,6.937282168794894,5.137672196521579,12.074954365316472,19.059204693783823
458,Matthew Benning,D,29.4,73,203,71.4432883682251,18.173437407877298,2.3317003963118985,8.543681361666012,8.041448891874184,16.585130253540196,18.916830649852095
459,Sean Kuraly,C,30.7,74,213,55.40228035736084,14.409842270992694,8.249308161415051,5.644240803523406,4.974208730982119,10.618449534505526,18.867757695920577
460,Lukas Reichel,L,21.4,72,170,40.1244352273941,15.501782767288388,9.317052769301377,6.0146251167846545,3.4618263575104167,9.476451474295072,18.79350424359645
461,Martin Fehervary,D,24.0,74,199,61.98617884445191,20.692193664781747,6.13099026698952,6.000123368873823,6.627786981942362,12.627910350816185,18.758900617805704
462,Zemgus Girgensons,L,29.7,74,200,69.43753951263427,12.280862904754,8.953943467678803,5.285133896004387,4.395647549082217,9.680781445086605,18.634724912765407
463,Filip Zadina,R,23.8,72,190,49.43340621566772,12.65259871027246,7.43404965704858,6.201023872331243,4.969136322733792,11.170160195065035,18.604209852113616
464,Alexander Edler,D,37.4,76,210,61.35976166152954,16.5370327038148,2.6083985075702922,7.982131800224914,7.997258893730324,15.979390693955239,18.58778920152553
465,Ian Cole,D,34.6,73,225,66.53394566345214,18.037365150080994,2.624734793459775,7.79522021286804,8.072646337606963,15.867866550475004,18.49260134393478
466,Cody Ceci,D,29.8,74,210,70.21320761108399,18.847375249089673,2.682533135063532,6.888331915756018,8.909462264149205,15.797794179905223,18.480327314968754
467,Alexandre Carrier,D,27.0,71,174,59.06054034805298,18.202209189802407,3.6049999469530207,7.142411062904638,7.6865168633917635,14.828927926296402,18.433927873249424
468,Josh Mahura,D,25.4,72,185,69.65083207702637,15.121100699344648,4.371574941990828,7.849498448244585,6.199633624903076,14.04913207314766,18.42070701513849
469,Zach Sanford,L,28.9,76,206,48.51145413589477,13.577666329145432,8.539118772238877,6.009844492400692,3.8347388579235164,9.844583350324209,18.383702122563086
470,Travis Hamonic,D,33.1,73,200,66.78937984466553,17.564347599647707,5.222075393237302,6.01677541031436,7.139877804406899,13.15665321472126,18.37872860795856
471,Boris Katchouk,L,25.3,74,206,59.16031127929688,12.002008730836211,6.532105396097932,7.476317531502452,4.35933551496994,11.835653046472391,18.367758442570324
472,Mark Giordano,D,40.0,72,205,57.766208225250246,16.628548188485205,3.4645818281765948,6.903085890174465,7.984589592167509,14.887675482341974,18.352257310518567
473,Brock McGinn,L,29.7,72,187,54.71451896858216,12.726261416975406,8.59485568018877,5.30153626944407,4.435562708639864,9.737098978083935,18.331954658272707
474,Henri Jokiharju,D,24.3,72,200,65.03523662567139,21.656499079942705,3.595627590109627,7.03638594756114,7.697092341158194,14.733478288719333,18.32910587882896
475,Juuso Parssinen,C,22.7,75,212,40.9842860455513,14.316286065138877,6.195407029633355,6.8475015838862126,5.182720767739869,12.030222351626081,18.225629381259438
476,Joel Armia,R,30.3,75,216,50.74002676010132,13.532247093208134,8.08328351687233,6.1894054295351255,3.8978940182409576,10.087299447776083,18.17058296464841
477,Liam Foudy,C,23.7,74,188,53.26852451133728,12.912606588132677,7.9147029710169585,6.845451177696095,3.4098381665542283,10.255289344250324,18.169992315267283
478,Jalen Chatfield,D,27.4,73,188,65.5060055656433,15.572633993358583,5.146701495299882,6.070453494830335,6.914836391040951,12.985289885871286,18.13199138117117
479,Olli Maatta,D,29.1,74,207,69.76010070037842,17.96413619375229,3.4675351229808653,6.578451130196521,8.052375617958171,14.630826748154693,18.09836187113556
480,Brayden McNabb,D,32.7,76,215,68.81184120559692,19.2158943379838,2.355907211401131,6.849629916432456,8.843499407437596,15.693129323870053,18.049036535271185
481,Connor Clifton,D,28.4,71,190,61.10145896911621,18.35733082203567,3.861499039778356,6.094210034817928,8.062568213715267,14.156778248533193,18.01827728831155
482,Artem Zub,D,28.0,74,200,59.28661645889282,19.879192907503455,3.919577357907122,5.984444949344664,8.102401475578324,14.086846424922989,18.00642378283011
483,Rasmus Asplund,C,25.8,71,185,61.55945997238159,11.46755403137207,6.000829763313111,6.864725100404368,5.063276935024446,11.928002035428815,17.928831798741925
484,Jamie Drysdale,D,21.5,71,183,50.86606793785095,19.119840172350408,3.790808893792684,7.22080451165616,6.882875300974397,14.103679812630556,17.89448870642324
485,Caleb Jones,D,26.3,73,194,64.85937126159668,17.841538570061324,3.901166340306867,6.899029495833981,7.087361752736613,13.986391248570595,17.887557588877463
486,Luke Hughes,D,20.1,74,184,43.68216551685333,17.696454601570963,7.163693012437078,2.899028033505335,7.679713033589845,10.57874106709518,17.74243407953226
487,Paul Cotter,C,23.9,74,212,46.82767495536804,12.767766431365164,9.69654155672442,4.5513247395328955,3.462009934638009,8.013334674170904,17.709876230895325
488,Steven Lorentz,C,27.5,76,206,60.55822545623779,12.164360922171735,8.671198818746154,3.7532660958561377,5.211358404996478,8.964624500852615,17.63582331959877
489,Jake Bean,D,25.3,73,196,48.43935649490356,17.524466068804266,3.7311993465064957,5.982536980258871,7.897043061865114,13.879580042123985,17.61077938863048
490,TJ Brodie,D,33.3,74,187,64.168034658432,19.929735369361936,2.6887332909354598,6.121534403394552,8.770723813645343,14.892258217039895,17.580991507975355
491,Luke Evangelista,R,21.6,72,183,38.47732945728302,15.596816098622977,7.929637784557937,6.173347340315274,3.3949388396924802,9.568286180007755,17.497923964565693
492,Jacob Peterson,C,24.2,73,180,43.10444837760925,13.497046787686646,6.117876117587333,6.279157061487327,5.015756923875258,11.294913985362584,17.412790102949916
493,Max Jones,L,25.6,75,216,52.35214401626587,12.395684824751692,7.9191668742320305,5.108394819096569,4.369234457278702,9.477629276375271,17.3967961506073
494,David Savard,D,32.9,73,235,68.86326816940307,21.098399863619356,2.7455362520319544,6.0193881465414165,8.609542734710494,14.628930881251911,17.374467133283865
495,Derek Ryan,C,36.8,70,185,63.18610466003418,10.794344900322612,7.756364032081474,5.123058347200028,4.393002960038419,9.516061307238447,17.27242533931992
496,Tyson Foerster,R,21.7,74,194,40.21108878517151,13.19020553284511,7.687607283282211,6.81930557856583,2.742745217433289,9.562050795999118,17.24965807928133
497,Evgeny Svechnikov,L,26.9,75,208,53.68297786903381,11.040657322900369,7.62354075100004,6.1502045621112185,3.4674342581329256,9.617638820244144,17.241179571244185
498,Johnathan Kovacevic,D,26.2,76,208,73.91737183761596,15.950307371389936,4.535250484363191,6.062572214523924,6.615355821970602,12.677928036494526,17.213178520857717
499,Andrew Peeke,D,25.5,75,210,76.74399011230469,21.30857188166166,4.411144934711037,5.340533820583561,7.3673031247975524,12.707836945381114,17.11898188009215
500,Joe Veleno,C,23.7,73,203,73.05160717773437,12.370098674945531,8.627704725069913,5.110071942423057,3.3499725915519303,8.460044533974987,17.087749259044898
501,Brandon Carlo,D,26.8,78,218,73.70575758361817,18.062617544865237,3.622397203144181,6.945565045686706,6.490991848090869,13.436556893777574,17.058954096921756
502,Rasmus Ristolainen,D,28.9,76,221,63.74040116882324,18.771441064849494,2.6117346297274744,7.08235538187357,7.346721840506923,14.429077222380492,17.040811852107968
503,Sheldon Dries,C,29.4,69,180,50.835070198059086,11.15970736977458,7.344106641560434,5.282412676277435,4.388274325807193,9.670687002084627,17.01479364364506
504,Radko Gudas,D,33.3,72,208,65.2887197303772,16.32486739632115,2.435977215875139,6.66566973024766,7.884707360506553,14.550377090754214,16.98635430662935
505,Rafael Harvey-Pinard,L,24.7,69,181,38.5651419172287,15.884183448791502,8.504973628800213,5.086468839120968,3.3806298201193368,8.467098659240305,16.97207228804052
506,Zach Whitecloud,D,26.8,74,207,64.65684446716308,16.86598104166612,5.71460530957281,5.169418857199463,6.069655788547283,11.239074645746745,16.953679955319554
507,Klim Kostin,C,24.4,75,215,48.63071489715576,9.625676783285803,7.798170448474441,6.147460386147489,2.9836337322706052,9.131094118418094,16.929264566892535
508,Nils Lundkvist,D,23.2,71,190,46.307676557540894,16.814386382814497,4.4570069215768084,6.089089499624139,6.224824907872291,12.31391440749643,16.77092132907324
509,Troy Stecher,D,29.5,70,184,65.77721994781494,17.240127779556904,3.6480780426974433,6.849011211758733,6.22328034203194,13.072291553790674,16.720369596488116
510,Ridly Greig,C,21.1,72,183,43.10611385536194,14.195672438979148,6.952590452031823,6.042344284520647,3.3984350918992807,9.440779376419927,16.39336982845175
511,Pat Maroon,L,35.4,75,234,63.116225738525394,9.712530082483774,5.200086152666991,6.058337398729543,5.1155825566613995,11.173919955390943,16.374006108057934
512,Yegor Chinakhov,R,22.7,73,204,40.9051089515686,12.82306003583409,6.1096823302326575,5.145791696536572,5.07591582469027,10.221707521226843,16.3313898514595
513,Jordan Harris,D,23.2,71,189,53.91967325973511,18.61569556831196,3.80931394279892,5.900556721845846,6.618814610753655,12.519371332599501,16.32868527539842
514,Dante Fabbro,D,25.3,72,189,64.09272671127319,18.18055577790737,3.316052953655592,5.980642423590668,6.960019207512047,12.940661631102714,16.256714584758306
515,Mattias Samuelsson,D,23.5,76,231,57.57891626739502,21.73198827335052,3.356479149245293,6.396669092888043,6.365797550588277,12.76246664347632,16.11894579272161
516,Sean Walker,D,28.9,71,195,58.83107079696655,15.952423896910624,3.9540061971862523,5.993845428659559,6.153797023397214,12.147642452056772,16.101648649243025
517,Anders Bjork,L,27.2,72,190,41.59569200325012,12.585656028714553,5.888654556662865,6.89426127297723,3.2991708180181023,10.193432090995334,16.082086647658198
518,Rudolfs Balcers,L,26.5,71,182,40.900210021972654,12.855084707692267,7.75372260333857,4.859198104775498,3.3562182995229515,8.215416404298448,15.969139007637018
519,Tyler Motte,"C, L",28.6,70,192,46.06048359298706,12.782806187346578,7.170083627269734,5.201409832387629,3.5938035800082324,8.795213412395862,15.965297039665597
520,Aliaksei Protas,C,22.7,78,225,45.092791437149046,12.037970461905003,6.038501966314308,5.563606918533638,4.344266155625019,9.907873074158656,15.946375040472965
521,Zach Aston-Reese,C,29.1,73,205,58.05272054672241,11.889816401615738,7.957495851404004,4.556978040543377,3.4101362285811616,7.967114269124538,15.924610120528541
522,Connor Murphy,D,30.5,76,212,60.830063018798825,19.37548655515595,4.224826189431158,5.719965643796704,5.918392908670431,11.638358552467135,15.863184741898294
523,Braden Schneider,D,22.0,75,208,67.37197924423218,16.73791756531596,3.710524523419939,6.042002303425713,6.069892528295678,12.11189483172139,15.822419355141328
524,Wade Allison,R,26.0,74,205,43.52953502368927,12.824078208800405,7.952574837697431,4.459712688639312,3.3967272460110247,7.8564399346503375,15.80901477234777
525,Pierre-Olivier Joseph,D,24.3,74,185,61.64117851638794,15.179553728438915,3.467037629890403,6.106848239395169,6.185314413201622,12.29216265259679,15.759200282487193
526,Jake Walman,D,27.6,74,215,53.07371963119507,17.94524958215654,7.1152525829489575,3.5430488522001586,5.089161359364816,8.632210211564974,15.747462794513932
527,Thomas Bordeleau,C,21.7,70,175,43.56685319900512,13.995236970627678,5.241957125059559,6.057413168569482,4.342197366766466,10.399610535335949,15.64156766039551
528,Kaiden Guhle,D,21.7,74,205,46.29441380882263,21.356437101855878,3.598601349849165,6.774242162466179,5.262584291935191,12.036826454401371,15.635427804250536
529,Vasily Podkolzin,R,22.3,73,190,48.37470216751099,12.3204174270723,7.028070151717015,5.0979776543097115,3.4270055668244117,8.524983221134123,15.553053372851139
530,Pavel Dorofeyev,L,22.9,73,194,42.95181618213653,13.840636701099575,8.360627093081876,4.539574603543433,2.6395805597872086,7.179155163330641,15.539782256412517
531,Vinnie Hinostroza,C,29.5,70,183,41.33636821460724,12.762845773060803,5.1374362020808615,6.005114924389538,4.388636741543619,10.393751665933157,15.531187868014019
532,Alex Chiasson,R,33.0,76,208,42.07150372123719,10.984209114955737,7.845306770904471,3.855068571198775,3.7669341854007063,7.622002756599482,15.467309527503954
533,Mikey Anderson,D,24.4,72,195,59.023205196380616,20.58548214103654,3.462251253094435,4.444319590399204,7.541517298581918,11.985836888981122,15.448088142075557
534,Jani Hakanpaa,D,31.5,78,225,73.23988981246949,17.778913305176072,5.1470906973226915,4.147228029197184,6.13874946822942,10.285977497426604,15.433068194749296
535,Timothy Liljegren,D,24.4,73,192,49.61196893882752,17.699183469746263,3.556811076153474,5.990455604204449,5.832494086306463,11.822949690510912,15.379760766664386
536,Denis Malgin,C,26.7,69,182,44.30613376235962,10.512382214859128,8.454659042806338,4.3148581105682124,2.6067287731199578,6.92158688368817,15.376245926494509
537,Erik Gudbranson,D,31.7,77,222,65.29013828277589,19.73355364220799,2.6620153359252385,5.385963432166233,7.2042554134044545,12.590218845570687,15.252234181495925
538,Brett Kulak,D,29.7,73,197,66.64199214935303,16.49564149222523,2.6455180941708853,5.284188676087283,7.244533989068889,12.528722665156172,15.174240759327057
539,Alexey Toropchenko,R,24.3,78,222,48.004343823432926,11.575936535015702,7.127061961392181,4.539379772385873,3.492906063497927,8.0322858358838,15.15934779727598
540,Juraj Slafkovsky,L,19.5,75,238,45.772379199028016,14.570657228667406,6.65470232619768,4.567451541264989,3.9318207018572804,8.49927224312227,15.15397456931995
