,Player,Position,Age,Height,Weight,PP ATOI,PK ATOI,EV G/60,PP G/60,PK G/60,EV A1/60,GP,EV ATOI,PP A1/60,PK A1/60,EV A2/60,PP A2/60,PK A2/60,GOALS,PRIMARY ASSISTS,SECONDARY ASSISTS,POINTS
482,Paul Stastny,C,36.8,72,193,0.16866802766733618,0.3959866613488615,0.10793708133909255,0.2274013502356213,0.11461396408831101,0.10374395037490076,2.632799382786315,1.3105690949754332,0.3114075810420167,0.15249761132140677,0.024234293512278363,0.18997422877009126,0.047754022179422914,3.2498067025811994,3.1201083787685975,2.8334492196906234,5.322100560865898
483,Cole Smith,L,26.9,75,195,0.06743648283992872,0.1426516693768464,0.07544356204954376,0.1383603910300052,0.11962353578195302,0.0440202562569494,2.9880005538821437,0.34989433317391844,0.17908875781093686,0.15776770505704246,0.03859213464836585,0.19411770851875904,0.010042511232132127,3.1286089395723233,3.049688701121324,3.0327140485982795,5.318472484753897
484,Max Willman,C,27.6,72,184,0.021421171581041017,0.1037958899710287,0.08410453868812216,0.16216851824926926,0.07501515737132514,0.054048330574878824,2.9545234793448496,0.27658852053526983,0.1328264036380909,0.16721666513468708,0.032081211870144476,0.21196573177277944,0.004017609348592767,3.157048302966324,3.051191745499367,2.99375048880093,5.314063138904338
485,Joe Snively,C,26.8,69,176,0.11848947008649506,0.0571664033153206,0.07945314758236058,0.1684131652586455,0.1259130096423665,0.07226229646893155,2.93709899560774,0.2541016859326888,0.1494535133958623,0.11243932464017588,0.038907836334509574,0.21217974918230964,0.028867402289228215,3.117708458039264,3.090233902131478,2.994816652794184,5.3139983424033606
486,William Nylander,R,26.4,72,204,0.2829117401087265,0.1537873105361348,0.19933736784439607,0.3883907972485963,0.08082733418611955,0.10796072510684308,1.2813770093145886,0.1531260152158524,0.38344881306796885,0.11524333982484647,0.07513731151004141,0.1931564528609261,0.027155593025351917,4.000602041479824,2.801992644151154,2.0906310358427245,5.312882230973931
487,Viktor Lodin,C,23.3,74,185,0.24583130470097692,0.1492539711230125,0.05202766678720779,0.18624570400825408,,0.03992277636915848,2.980789868474462,0.3710412673735762,0.16256444431226516,,0.04050283316175971,0.17194838829411066,,3.094021505960149,3.044988743678676,3.0544572235234684,5.30797837776384
488,Evander Kane,L,31.2,74,210,0.3338366984166484,0.1203520298076957,0.11312534328586157,1.0013803096177916,0.2881176036051715,0.05539497658587423,2.1320461979047263,0.34383335544372845,0.32011269987909236,0.10998275495018409,0.04004003422244588,0.2687345091216052,0.02266610085129867,3.8883157454191504,2.6275334477528616,2.4800601454060707,5.307883728941894
489,Henrik Borgstrom,C,25.2,75,199,0.2605386633661137,0.1144014032759821,0.06376017411204678,0.14778983610295265,0.16037674255777007,0.04961966667684837,2.9456912176940744,0.4135702838287698,0.1718814432469298,0.1763464899420465,0.030856099966890732,0.1868721212983838,0.04515312557354826,3.1184197783800234,3.0587625701355288,3.014697668585163,5.307444998078326
490,Robby Fabbri,C,26.7,71,185,0.1536359315412289,0.0249282434134036,0.07919299434683803,0.3011070593007567,0.1359242218431941,0.04919688852729498,2.3543807763401396,0.23150326174086044,0.7902841900988523,0.1297353301767671,0.045286577405110766,0.23528449779112867,0.00742893426987272,2.967564621095129,3.481196552432181,2.6219387391662994,5.272545113034325
491,Michael Sgarbossa,C,30.2,72,179,0.2613577614801238,0.1164528810518979,0.04444013535317778,0.13011579173574161,,0.03768263613909621,2.9380661394869922,0.46944860587789133,0.12004389940731676,,0.0357561194738633,0.20811814310021806,,3.0661168387548057,3.023282046438775,3.0397326313459514,5.27079512704527
492,Cam Fowler,D,30.8,74,215,0.3004127585850011,0.233741474860411,0.024242900110789705,0.2066750978448682,0.04416656724334952,0.11148874559545704,2.596551441816627,0.4173645744095913,0.16453346559550608,0.05900396986666205,0.036362842400987284,,0.05863775936402596,2.7316453447073963,3.5740205402549603,2.7414808032687237,5.267943251983346
493,Frank Vatrano,R,28.6,71,197,0.24493807531319936,0.3248221474316404,0.06808033120639884,0.24250160171221236,0.2890313682078122,0.06296152412533924,2.7067960322122535,0.676775846017665,0.10827628337544629,0.16540573597692612,0.0366420853460429,0.269411858725169,0.059738392591638996,3.222428476677624,2.9918326742937915,2.8804902947048867,5.2566464952632925
494,Jonathan Drouin,L,27.5,71,198,0.28244746660963316,0.0921947626850305,0.05144844780563143,0.4201821544529975,0.09625308885019489,0.052111418260872976,2.7583746282910884,0.23840611166257245,0.2493963082609263,0.13464703986077797,0.029898951262820217,0.3001563656806645,0.005217379764809588,3.0355667874667867,3.06131798124496,3.005987059526435,5.255691363227632
495,C.J. Smith,L,27.8,71,191,0.01878095192222961,0.1426030030316669,0.0673423136337664,,,0.05202533687868215,2.9454769036609334,0.3399898925080266,,,0.033031994347716885,,,3.0851436870663123,3.029759050389035,2.9847772993263133,5.2541837615212
496,Drew Doughty,D,32.8,73,210,0.2292940614871255,0.1437255547115473,0.028398179476755953,0.12645835677023592,0.015099991763412642,0.04392440621726072,2.8396523361144053,0.3612105212905184,0.14624725709389924,0.058497049204734024,0.031170909209046596,,0.018367406764499893,2.970955694026996,3.155722501420352,2.9617234538941637,5.249473122056053
497,Warren Foegele,L,26.5,74,198,0.2562565939579694,0.1071533690964496,0.053471075239516316,0.19016075142306016,0.15872118303641175,0.05563956875996083,2.8969890766104043,0.23571225647249713,0.1469134708066716,0.11538692445539317,0.029783749304842427,0.14163973138403327,0.014245841902062902,3.081455823569755,3.042702916071308,2.9643122349733693,5.2479098748448045
498,Max Comtois,L,23.7,74,210,0.4308577948279555,0.069550088068024,0.04834086478145034,0.5583900901287339,0.09174046576205666,0.12991491246887926,2.5111908310600373,0.290847191380991,0.5241297563128623,0.15685910757122198,0.06301172209210328,0.2259999455005788,0.02827527433143724,2.901326662011327,3.3098433525617335,2.857660394986748,5.247759745955478
499,Greg Pateryn,D,32.3,75,212,0.0178246576065292,0.1852125121829228,0.0158226569514067,0.1474166146957239,0.0121271487523283,0.018742922690114253,2.994609463686375,0.22167544324808333,0.22454433747178992,0.07151942270418574,0.02668849807753681,,0.10402733015721667,3.008250559965827,3.0242861700739647,3.0536628518646256,5.246020880905198
500,Garnet Hathaway,R,30.9,75,208,0.1885315881008472,0.2460201510175264,0.06418253671332455,0.16045651260102237,0.15316851574249585,0.1279907828396935,2.7616471606633604,0.42563862386380874,0.2077027061988156,0.11276972994580528,0.03156286478225653,0.18617868512574873,0.009228884238886532,2.982582338278945,3.2488069505816544,2.8289099864393803,5.239587361437695
501,Will Butcher,D,27.7,70,195,0.2359127175548628,0.1184295826493803,0.024259583555484385,0.10504914586755154,0.023107826066744646,0.0418767048488435,2.920929199758186,0.6824449824596951,0.15264942503049217,0.11049408768233769,0.03754466109069988,,0.09249334792534286,2.969781303518336,3.0598306996889373,3.0172789122773174,5.22361339840147
502,Adam Boqvist,D,22.1,72,182,0.2941361865155101,0.3484100366356949,0.052420070355581036,0.31486050827541107,0.042733928643607144,0.027907085025773985,2.7570773855660997,0.4434341060870911,0.47157438440534544,0.08209290760243819,0.03305598445257701,,0.12957099467876504,3.032023976365113,3.179335872402219,2.8250604443888445,5.223247313429356
503,Jacob Larsson,D,25.4,74,193,0.0449668575036503,0.3121092451645723,0.0169731290900499,,0.0455882946718508,0.021277618675735292,2.981533114020369,0.35076226622147405,,0.01605092118532764,0.025514369095737406,,0.04247519445638032,3.0004884326712586,3.013543624550174,3.029990964830745,5.221610983079549
504,Linus Sandin,R,26.4,73,209,0.07571251008681727,0.1735642293185606,0.05084730820165884,0.15016499554599708,,0.0399448106201543,2.957946585048486,0.3273223865922197,0.19580825059105023,,0.033217191983369074,0.17529720192096168,,3.0345950811081255,3.0075938819336723,2.9937544056074246,5.216987033338721
505,Tony DeAngelo,D,26.9,71,180,0.2272380835080187,0.2568976910863492,0.030172582069303237,0.18131828406117376,0.04081741549050074,0.04217677240193296,2.4363987748314115,0.680309316751074,0.5840840461132739,0.09450883147175212,0.08490836976629222,,0.14631159706213293,2.6253187954807107,3.3819762095647956,2.9705437292289028,5.210968423165478
506,Kyle Criscuolo,C,30.4,69,175,0.02589649919247002,0.0477950065863537,0.054713990568364075,,,0.07145912078811868,2.908391094746372,0.4519361298051027,,,0.03417578954302443,,,3.0074365827322245,3.061302929047655,2.953527434919407,5.209565695081832
507,Gregory Hofmann,C,29.9,72,194,0.1644443298182702,0.1471882497052923,0.09157566859235669,0.14514849187419918,0.10076842711383453,0.055553035157565635,2.869716381456536,0.3232938417983991,0.1225939408680284,0.11635343999610144,0.03177425065568681,0.28811988291175644,0.03486126019346707,3.115380418482534,2.9686725054855607,2.9358880080436576,5.209419352717237
508,Arttu Ruotsalainen,C,24.9,68,187,0.1670967148222264,0.1284907968843974,0.058226618512856314,0.17189088212458942,0.12732955078701944,0.06259386820736804,2.888980946631528,0.3125951038588387,0.18840749140874907,0.08155669069269775,0.03008685674721953,0.15961125623343125,0.06330626339410575,3.0345073140786956,3.033817594927773,2.9435934400378594,5.203558991567633
509,Kristian Vesalainen,L,23.3,75,207,0.22226468624010348,0.0362440535290963,0.0995253468626221,0.18928547155594172,0.10837409313218341,0.0637812977399928,2.874506655062742,0.664357915724233,0.13336286626766988,0.15069803357751554,0.045416916179823366,0.16888449321488216,0.00767707877401294,3.060237482939083,2.984325547648667,2.9567001499494454,5.197434771408384
510,Jonathan Huberdeau,C,29.3,73,200,0.3370819789347681,0.4677417185509709,0.17252948180860078,0.2607609956245408,0.17304350087674597,0.09808374235956537,1.4893840169680894,0.1590839012514037,0.5192209334997717,0.07278899185866346,0.038464383733119646,0.226474909692619,0.05740865725677984,3.524020163105986,3.157040320899002,2.145649853751813,5.195135704932528
511,David Perron,L,34.3,73,196,0.525511586243705,0.0167170533156384,0.04993559570799287,0.3661647346146235,0.1303860900130991,0.05739829500160169,2.325689282771884,0.22374599957822144,0.14962146288602596,0.08847979844052736,0.10624603769916897,0.24540535199601707,0.015346282490912775,2.9480993610588127,2.768872314174645,3.2557322407026597,5.192083989885853
512,Alex Biega,D,34.5,70,195,0.0564347585040026,0.1330863808933042,0.0273047448771728,,0.070399845163253,0.035091507319479735,2.946047969738443,0.6101329837391223,,0.05923550405557379,0.03425140619960004,,0.02512484459270345,2.979008156677751,3.006499542420443,3.0050287123662334,5.190734693496901
513,Ondrej Kase,R,26.9,72,187,0.19839562775809227,0.1574021822294101,0.05657040553096605,0.16916151881884015,0.12917298829692067,0.05431985612669002,2.8387696119974226,0.3474559028095477,0.1105292122702439,0.12858441495360617,0.0449077984705684,0.17437652835972786,0.07598058330161035,3.0492616178618954,2.9736031514971093,2.957238207340971,5.185129692854029
514,Julien Gauthier,R,25.0,76,224,0.26228851932003794,0.0512257687384572,0.08272209168563296,0.1900934039068625,,0.04858332048527292,2.870183415741928,0.598557496926995,0.19007756729191572,,0.03362213326933534,0.12284802444827772,,3.082914873021632,2.9588446250923006,2.9355233404264913,5.184247574327859
515,Darren Raddysh,D,26.6,73,200,0.0169001686899983,0.2232016097505325,0.0133242855244999,,0.0186847547729666,0.016018352458286717,2.9600981470214798,0.5131942985979538,,0.12710107967727732,0.03221159479030943,,0.05770269319176191,2.971644593467762,2.984078288818726,3.022554684699583,5.183746873226438
516,Drake Batherson,R,24.4,75,200,0.30671253274349836,0.0322608423639247,0.05480272191213264,0.4883118971361248,0.1187543458282911,0.04916246707020708,2.424485122660067,0.21787341778868966,0.13321114425906463,0.12745705724941386,0.038100859671414765,0.16187338025003645,0.0359057512982492,3.4324928855157832,2.766997712601023,2.716779245221039,5.178723126207807
517,Sean Walker,D,27.9,71,195,0.2295350696093951,0.172795261568936,0.04271609833444503,0.08472796527605535,0.03546004098345749,0.043180846817271426,2.8813526615116034,0.3860325572141087,0.19739087047214335,0.03693138910151122,0.02761682053516749,,0.08831490989231669,2.9950915173888744,3.027499426107102,2.942778190198401,5.176511320312263
518,Roope Hintz,C,25.9,75,215,0.15055793415156493,0.1237969924534598,0.14578431670412395,0.15431266041171088,0.8327319347173273,0.208360712355607,1.4871001143164504,0.16249017421554213,0.2591484098682111,0.15416032332281598,0.03491612972764418,0.21643382666876754,0.0037717335325195447,3.036833792525084,3.7851368711683717,1.7916654889790489,5.17297649726916
519,Jacob Trouba,D,28.6,75,203,0.1430350698660732,0.0799436980845108,0.04216628680570138,0.20525784288195117,0.10869825251981456,0.030113481475193805,2.828414996071121,0.26222266819029116,0.1408746198417083,0.11200938729505842,0.03465292305815834,,0.2298898008929733,3.006765676618951,2.9522410117521463,2.998617369336501,5.171853918398287
520,Jeff Carter,C,37.7,75,219,0.10112396496052546,0.1301796631772916,0.05676200008077928,0.15933017980136163,0.15171885581204733,0.10239077279677042,2.686343827584251,0.8335701049956535,0.19647870111317475,0.1914441159427557,0.03252719978287795,0.20940765297824482,0.07227125371584077,2.9773602940668713,3.149159612371152,2.8094603008048837,5.164779546764243
521,Frederik Gauthier,C,27.4,77,239,0.07624441966422467,0.2616520020930508,0.11403989947553739,,0.19613048639417285,0.0456311654527429,2.865611367579352,0.5813325057975987,,0.1102424642311954,0.03916480816022846,,0.04834382599796068,3.1119820843128854,2.9223804179302286,2.90445045019698,5.163387668753516
522,Colton Sceviour,C,33.4,72,190,0.013618325033200675,0.155546422328546,0.0665661938935455,0.1128756484294269,0.0989055583984535,0.05913875051118,2.9137357103896706,0.3613306961042348,0.14700299131252356,0.15639267751728514,0.041503068584623944,0.2271760842635111,0.013850335322669991,2.997544606960372,2.9922291566116748,2.948114326580575,5.16043477615829
523,Kirill Semyonov,C,27.9,72,171,0.014337855161759734,0.2154445095040565,0.06444803690718384,,0.13090502912483598,0.058482739224672765,2.881166449547822,0.3842576399116995,,0.1375753272660502,0.025615659198566378,,0.11898843144059168,3.0257231950514205,2.9948737243300125,2.9131461563820102,5.158555030839332
524,Rasmus Kupari,C,22.5,74,200,0.2893436308009595,0.1628163748541941,0.11960917173350888,0.17300803022657146,0.08676784392487026,0.07026281117002806,2.7496354285613944,0.8553244806779189,0.1304232446239329,0.11310393594057266,0.03129329457283921,0.14392616557752416,0.014145674806421617,3.115247807665322,2.9573202174253783,2.8425404283071174,5.150781286185319
525,Guillaume Brisebois,D,25.2,74,175,0.0340680725089283,0.1765979687872779,0.0178918260972545,,,0.03183785169146312,2.92811850853069,0.5003959332898356,,,0.02747007300301161,,,2.9473360990417583,2.987792363504278,2.9774743007810245,5.145779484192907
526,Timo Meier,R,26.0,73,220,0.159249080094178,0.0673364240145822,0.03844232535962748,0.9964155445120095,0.2274430015045112,0.09564390064572995,1.6585288661943753,0.23406322543265645,0.1309611648725336,0.16219792872699793,0.06866757488781758,0.24274303241987724,0.018830920534279105,3.8001872334296087,2.5667757452175217,2.3238312356140445,5.141006939012419
527,Josh Mahura,D,24.4,72,185,0.0507184382543971,0.279968805484336,0.0221934452888662,0.1084919186016931,0.0631040790448755,0.028269454496450335,2.918763880480913,0.3367251409530808,0.1477740863188634,0.04484958558709632,0.031515892089975996,,0.06943175784719119,2.9485500502960402,2.970341950271284,2.9851106211663496,5.140794113874076
528,Derick Brassard,C,35.0,73,200,0.19921168434380893,0.0634931961003845,0.05220459320728078,0.5056221418746695,0.09709201513836978,0.04858306267048296,2.7508305854777753,0.44131989701737506,0.4618975572630905,0.10726512642143529,0.032344598521257685,0.195458851505865,0.08459403912641573,3.057601296404621,2.9943180506380807,2.8481665057059757,5.1407118884817535
529,Adrian Kempe,"C, R",26.0,74,200,0.12095412429393654,0.1305530178773988,0.17700673407862613,0.3523310204806295,0.2769368466821386,0.04162784475151837,2.0400958702962964,0.2809610375963586,0.15274085226897696,0.04741965788654569,0.030703754430889057,0.16389322513146154,0.025984552858251086,4.006424244215567,2.3024749313665063,2.2311209484341066,5.131347456638556
530,MacKenzie Entwistle,R,23.2,75,184,0.33479589245948405,0.2567508251512543,0.10510537340366226,0.1654896446009209,0.1447392399302363,0.1569280340674575,2.540047590105351,0.6420264739449654,0.12540505422052609,0.08509878084891463,0.0302377664940056,0.17490831038839674,0.04355489972504023,2.936223194026669,3.259529950327995,2.646934294596545,5.123690398739633
531,Nic Petan,C,27.5,69,175,0.22769111009767265,0.0679714658459709,0.03948520017850122,0.25449716907303765,0.129480884958348,0.06047846738585711,2.811240160498565,0.8842678757174754,0.13644075782387574,0.11169538796043288,0.030620336101322133,0.14807986199333498,0.006357096950211592,2.95372824585053,3.0187010740122573,2.9002002254328754,5.123302457612561
532,Matt Roy,D,27.6,73,205,0.3084203571785002,0.09050190292788,0.05761973831849376,0.11748553202108637,0.12328611968990098,0.057594357275330105,2.687204084173734,0.5694741288352987,0.18902019756526628,0.05470153740410707,0.035695835923262816,,0.11007428016553718,3.015922497321526,3.0018222771452887,2.8533099371372677,5.123290260250937
533,Logan O'Connor,R,26.1,72,175,0.020524566137706785,0.1092584488131926,0.08303376428685055,0.16451267939684328,0.11456421174456359,0.06631020392068204,2.725483610297446,0.3141877061912127,0.14294151107101172,0.24945117161461883,0.03649788132647894,0.19969080665880437,0.13765851792954586,3.0376745427936713,3.004947464173612,2.8142610374573374,5.116369912089098
534,Jacob Bernard-Docker,D,22.3,72,190,0.1728217270042791,0.2171855587907492,0.0129721765514658,0.1629810918525247,0.0617310407492243,0.020303936241623063,2.9061029902603246,0.3899427374169777,0.19897715734170246,0.07117871689910824,0.030233072470884886,,0.0038260832723465313,2.9244674182666395,2.958037826502385,2.9744545877787854,5.113695098290507
535,Erik Gustafsson,D,30.6,72,197,0.17807935712016,0.2050881226549211,0.031580658386635735,0.26699218654361684,0.010313640015546846,0.03614153499369164,2.7432345433812264,1.0883616693012201,0.44888432152162694,0.04469666833176891,0.0307557704836233,,0.1114883159580828,2.8894562853614354,3.095149512938145,2.8601649468885424,5.109740859952281
536,Thomas Chabot,D,25.7,74,195,0.1606099815116301,0.126641447107327,0.025531505788226612,0.28470785575696983,0.015247627632379674,0.06224392804132081,2.4853782891141534,0.42037566708049523,0.2073441826650051,0.17278084746914585,0.06358431820203204,,0.06179002028184701,2.8068363045588773,3.0826191340229063,2.952717732390105,5.108758437546723
537,Andrew Cogliano,C,35.3,70,179,0.033121668283551155,0.1056144123267669,0.16252503105554508,0.20894844280879846,0.10596620140718666,0.09698116550789987,2.576253085393591,0.27356198175965774,0.16331718995879443,0.24719592450755365,0.023008254261588312,0.1534902171668315,0.07628643864043662,3.2804253798789236,2.9142524763026536,2.605834726568402,5.103374647307382
538,Andrew Copp,C,28.2,73,199,0.23753318470798918,0.1488480977107023,0.1440545295236964,0.5407499307787826,0.10252729610491218,0.13770923676444355,1.8738048217463839,0.16803209746422126,0.13667355306170556,0.1416760096757652,0.02871094352889504,0.17700763553982052,0.022417859631842414,3.4367932962454075,3.1357109642124805,2.093273262388222,5.101570774107635
539,Anton Blidh,L,27.6,73,197,0.06958715652507726,0.1550385223882952,0.04339187514565811,0.13407353256801957,0.08693911468879832,0.06179520410543802,2.8738014179828073,0.3782891153899322,0.14620757950907678,0.10225897847646755,0.03986693986836084,0.1945340278406644,0.0049352040768341114,2.933464207392791,2.981108414508123,2.920644595552678,5.101214021057813
540,Mitchell Marner,R,25.4,72,181,0.1780720459731495,0.174082737167158,0.10690178149377284,0.3072762416911315,0.1445278780810979,0.11946936302855217,1.5370775484665695,0.39175199711830877,0.559891324868707,0.19481449210188254,0.06962871328460012,0.25369261605307,0.03847328517638862,2.945988263583963,3.4613566962686244,2.302861323189938,5.0953907899024005
541,Colin Miller,D,29.9,73,200,0.1918261030512886,0.1835385266876959,0.0309853992807241,0.0829522118663896,0.0156384511300703,0.02301368794464389,2.8534348617061505,0.41852188673003554,0.35453502833545886,0.010627502615050903,0.033393281299754995,,0.06436579082984861,2.923259582581292,2.948452477830469,2.935028277017934,5.084605155572342
542,Tomas Hertl,C,28.9,75,215,0.1787481327300078,0.4937344996519206,0.11118339662993117,0.18191995225462512,0.10311881435463882,0.08150352276712781,2.321028778365317,0.3424235268145555,0.13334746053423,0.0629080160010348,0.04885396190453381,0.1865054925406418,0.09524044240439258,3.235579970916253,2.8764477722448802,2.66162121855953,5.082042605658995
543,Brad Richardson,R,37.7,72,190,0.032148476632616656,0.1988571753828613,0.056874209400077355,0.16998204764238936,0.10531024011312554,0.03697576476386654,2.869522042082967,0.6010350822540689,0.1897646880828821,0.23230746682298148,0.036260992030934525,0.1282546433927068,0.06753227797686379,2.9488182992470513,2.9350244084668313,2.912277420096021,5.078509369083755
544,Alec Martinez,D,35.2,73,210,0.1063306845934211,0.2729080764743143,0.03509776561428256,0.1176751558855106,0.010409186075558081,0.0514937614253955,2.795769761622012,0.3946264809344693,0.18968000649918187,0.03236524723845097,0.03855356073768234,,0.04091413848448612,2.8893145274278016,2.984235716239699,2.914194991247272,5.0740845179693945
545,Matt Tennyson,D,32.4,74,205,0.0094203128815289,0.15994474310613,0.0176835088606843,0.1646170211982039,0.0102565168175701,0.02425595112312646,2.9004005430284976,0.45960387997905655,0.19981271782679372,0.010799588134419754,0.024061889846556706,,0.058943434357259204,2.915142001064008,2.9325685787619253,2.937674251023488,5.072271814545788
546,Jordan Gross,D,27.4,70,190,0.0315260624858291,0.3461542202494861,0.0222829499101083,,,0.028265226398569696,2.8731463659201215,0.6324879700067398,,,0.029497309174007794,,,2.9062909290434664,2.9336602375916083,2.935391073853612,5.06649880196629
547,Juuso Riikola,D,28.9,72,189,0.2497819949652296,0.1121933928264298,0.0293509626595432,0.1012704588981856,,0.02731592664156944,2.860626441882966,0.6436838530193462,0.21130693606893805,,0.0282658196911151,,,2.912400558904678,2.9351045089034487,2.9104488699597453,5.056444216872524
548,Nathan Beaulieu,D,29.8,74,200,0.0141846283375032,0.1830210796440671,0.0165441540805083,0.1522267807398435,0.0255876881402189,0.0460640142103182,2.8500777954294505,0.7077460222946886,0.22634449627618045,0.05322620888836251,0.042241198191764855,,0.1073882715673236,2.865402787557784,2.949765352928916,2.9402048603270807,5.055339097723787
549,Matt Grzelcyk,D,28.7,70,176,0.316483831962988,0.1746635376312882,0.02589091882763774,0.10707495707998017,0.05368507043839963,0.04327106102015506,2.653016012013497,0.31110032405030225,0.21200384224031568,0.09430633842778217,0.09335430526005933,,0.11431830134518994,2.708164182488481,2.8424345087585623,3.1786801013602064,5.051494270280662
550,Corey Schueneman,D,27.1,71,197,0.1988592830699326,0.1981629805369567,0.020868462427096866,0.1680405730540102,0.020876631610904226,0.022622052576061043,2.860776251299636,0.2992772243267132,0.2112878403258095,0.04075366302290824,0.030143230546267025,,0.10922967863433979,2.900320850236257,2.9169691649176315,2.92492369730428,5.04735066925685
551,Tim Gettinger,L,24.5,78,222,0.2074307684506606,0.2339554173433209,0.05569257470647192,0.19000413704343988,0.11280170255624064,0.07033428031451162,2.806586073862692,0.6681267918984093,0.20140119377599866,0.12254786796179407,0.03133184493558429,0.19530469362411623,0.02746362737413069,2.926848120801405,2.932403130595081,2.8561505724157974,5.032198737616951
552,Jack Ahcan,D,25.4,68,180,0.2052056000284536,0.2789049328946869,0.0198186786665609,0.2330820694364377,0.0198567524702706,0.026347395485080045,2.8352912707515605,0.5398163964419399,0.17547569403021626,0.07696220098532403,0.03400418328005521,,0.2206139153796834,2.8764375654083425,2.9115974930140007,2.918898826409354,5.027053151482645
553,Kiefer Sherwood,L,27.5,72,194,0.22597081706709743,0.1058983307944256,0.06839272305910958,0.14879055816344125,,0.045700146733759786,2.8046670016242574,0.4059697952494823,0.1477240586620344,,0.03491865745113267,0.21144048803732002,,2.9537101812997606,2.8850692111657383,2.8663109874767585,5.026307478185188
554,Matthew Benning,D,28.4,73,203,0.2768872521981503,0.3206109072027985,0.0421735972023966,0.1339308701653427,0.0261776253355494,0.09134329362991828,2.623145247598768,0.487751426215983,0.22151914577517762,0.07717319804576149,0.05934202939719186,,0.0750687851282057,2.7416286521270514,3.0869817099994203,2.8482741987976183,5.0158398753918725
555,Jesse Puljujarvi,R,24.4,76,201,0.334951299338298,0.0628387483866889,0.1584665629226549,0.6454100503658012,0.11857749688064638,0.12492174180606283,2.055272388273633,0.9798115331152282,0.46494785369411823,0.10955516059750735,0.06074667260557642,0.19647984368609664,0.023220342890646648,3.26480375691691,2.9486981774367638,2.405314987882973,5.0139111184515555
556,Nils Hoglander,L,21.8,69,185,0.22290558506545238,0.1507777305466639,0.05303177837607525,0.2369040154036091,0.13659494593244312,0.06959279560461916,2.6992233605242815,0.34376841368277183,0.18750102857529702,0.2802372995388943,0.026699884676233503,0.20898219939478171,0.0712079054586389,2.9418699756364095,2.951206660896702,2.785929887962716,5.012546762825857
557,Barclay Goodrow,C,29.6,74,204,0.16849841095330126,0.1444624400918921,0.027458188191308627,0.2772819004695857,0.13419722412313595,0.04396700298259288,2.775731499983383,0.4811373131207077,0.1809427947617282,0.07311353736320132,0.025259588181971195,0.17165517655832072,0.015578015288980744,2.898916140739547,2.92584342340256,2.853159375964616,5.010468336788795
558,Aleksander Barkov,C,27.1,75,215,0.22134560740597273,0.1151792208260576,0.13793545225350679,0.22137113340407352,0.12054689598868676,0.0476426012663817,1.9871163302635302,0.15039743814243411,0.16814217897280123,0.13266237381454743,0.09973574755175546,0.18095689701660925,0.03793780549150401,3.325281458832625,2.4983872062043133,2.7856709355094136,5.005936273418122
559,Ross Johnston,L,28.6,77,230,0.057966190861752316,0.0557586584821191,0.06703130498334804,0.1777038520010847,,0.0538001691031394,2.820465394221316,0.5350607033361565,0.15844245292551998,,0.05292896644623237,0.18666146130002592,,2.9131082134142754,2.878294657586863,2.874386017900807,5.003286377857902
560,Jordie Benn,D,35.2,74,201,0.0308996141440293,0.2532308952394785,0.0229443593631114,0.0938465254985367,0.0216274995198682,0.030634712921073292,2.842066192051127,0.6276173089675634,0.19999862524052528,0.04331139832501789,0.030209711274187524,,0.022638846581828666,2.8710256317740397,2.8963895350003455,2.8957870158151287,5.001743991621975
561,Jakob Chychrun,D,24.5,74,220,0.1794816373569981,0.3221104631925634,0.04098975422537987,0.21710403491841196,0.041767330623044434,0.03414825529471181,2.6343787047423537,0.151900655472318,0.436183374516019,0.06629198887349602,0.03154345380087199,,0.03872541953721322,2.8897044656626956,3.0238425877220863,2.738129612541389,4.999136892431411
562,Lucas Johansen,D,24.9,74,176,0.0321771045482265,0.1623819874856333,0.0168689850915192,,,0.027270509285414905,2.8360511278889176,0.44983583645178293,,,0.029272047736976597,,,2.8570576155904117,2.894339139095114,2.89933163096728,4.994607209503907
563,Dominic Toninato,C,28.6,74,191,0.04969914761442496,0.1941111151400546,0.06625595659058373,0.14844098292515226,0.2083627439821546,0.0511300579777286,2.7792184153103183,0.8432624176772194,0.14429511370008713,0.18137322104094503,0.045260681784277154,0.23273183350162363,0.037811620374021276,2.935753673207858,2.8714867484456548,2.837939624585619,4.991791971731755
