,Player,Year,Position,Age,Height,Weight,Y1 GP,Y2 GP,Y3 GP,Y4 GP,Y5 GP,Y5 dGP
Bryan Bickell 2015,Bryan Bickell,2015,L,28.565,76,223,78.0,71.0,48.0,59,80,16.0
Kevin Porter 2011,Kevin Porter,2011,C,24.556,72,190,,,34.0,20,74,47.0
Rene Bourque 2009,Rene Bourque,2009,R,26.81,74,217,,,,62,58,-4.0
Rene Bourque 2010,Rene Bourque,2010,R,27.809,74,217,,,62.0,58,73,13.0
Rene Bourque 2011,Rene Bourque,2011,R,28.808,74,217,,62.0,58.0,73,80,15.666666666666671
Rene Bourque 2012,Rene Bourque,2012,R,29.808,74,217,62.0,58.0,73.0,80,76,7.75
Rene Bourque 2014,Rene Bourque,2014,R,31.809,74,217,73.0,80.0,76.0,27,63,-1.0
Rene Bourque 2015,Rene Bourque,2015,R,32.809,74,217,80.0,76.0,27.0,63,51,-10.5
Rene Bourque 2017,Rene Bourque,2017,R,34.81,74,217,27.0,63.0,51.0,49,65,17.5
Mason Raymond 2009,Mason Raymond,2009,L,23.04,73,179,,,,49,72,23.0
Mason Raymond 2010,Mason Raymond,2010,L,24.039,73,179,,,49.0,72,82,21.5
Mason Raymond 2011,Mason Raymond,2011,L,25.038,73,179,,49.0,72.0,82,70,2.3333333333333286
Mason Raymond 2012,Mason Raymond,2012,L,26.038,73,179,49.0,72.0,82.0,70,55,-13.25
Mason Raymond 2014,Mason Raymond,2014,L,28.039,73,179,82.0,70.0,55.0,46,82,18.75
Mason Raymond 2015,Mason Raymond,2015,L,29.038,73,179,70.0,55.0,46.0,82,57,-6.25
Jack Skille 2011,Jack Skille,2011,R,23.371,73,216,,16.0,8.0,6,62,52.0
Jack Skille 2016,Jack Skille,2016,R,28.37,73,216,46.0,40.0,16.0,45,74,37.25
Jack Skille 2017,Jack Skille,2017,R,29.372,73,216,40.0,16.0,45.0,74,55,11.25
Devin Setoguchi 2009,Devin Setoguchi,2009,R,21.75,72,205,,,,44,81,37.0
Devin Setoguchi 2010,Devin Setoguchi,2010,R,22.749,72,205,,,44.0,81,70,7.5
Devin Setoguchi 2011,Devin Setoguchi,2011,R,23.749,72,205,,44.0,81.0,70,72,7.0
Devin Setoguchi 2012,Devin Setoguchi,2012,R,24.748,72,205,44.0,81.0,70.0,72,69,2.25
Devin Setoguchi 2014,Devin Setoguchi,2014,R,26.75,72,205,70.0,72.0,69.0,48,75,10.25
Chris VandeVelde 2015,Chris VandeVelde,2015,C,27.549,74,190,12.0,5.0,11.0,18,72,60.5
Chris VandeVelde 2016,Chris VandeVelde,2016,C,28.548,74,190,5.0,11.0,18.0,72,79,52.5
Chris VandeVelde 2017,Chris VandeVelde,2017,C,29.55,74,190,11.0,18.0,72.0,79,81,36.0
Andrew Desjardins 2012,Andrew Desjardins,2012,"C, L",25.181,73,195,,,,17,76,59.0
Andrew Desjardins 2014,Andrew Desjardins,2014,"C, L",27.182,73,195,,17.0,76.0,42,81,36.0
Andrew Desjardins 2015,Andrew Desjardins,2015,"C, L",28.181,73,195,17.0,76.0,42.0,81,69,15.0
Andrew Desjardins 2016,Andrew Desjardins,2016,"C, L",29.181,73,195,76.0,42.0,81.0,69,77,10.0
Ryan White 2014,Ryan White,2014,C,25.542,72,200,16.0,27.0,20.0,26,52,29.75
Ryan White 2016,Ryan White,2016,C,27.541,72,200,20.0,26.0,52.0,34,73,40.0
Ryan White 2017,Ryan White,2017,C,28.543,72,200,26.0,52.0,34.0,73,65,18.75
Viktor Stalberg 2011,Viktor Stalberg,2011,L,24.704,75,209,,,,40,77,37.0
Viktor Stalberg 2012,Viktor Stalberg,2012,L,25.704,75,209,,,40.0,77,79,20.5
Viktor Stalberg 2014,Viktor Stalberg,2014,L,27.705,75,209,40.0,77.0,79.0,47,70,9.25
Viktor Stalberg 2016,Viktor Stalberg,2016,L,29.704,75,209,79.0,47.0,70.0,25,75,19.75
Viktor Stalberg 2017,Viktor Stalberg,2017,L,30.706,75,209,47.0,70.0,25.0,75,75,20.75
Tom Sestito 2014,Tom Sestito,2014,L,26.01,77,228,3.0,9.0,14.0,30,77,63.0
Trevor Smith 2015,Trevor Smith,2015,C,29.644,73,195,,16.0,1.0,28,54,39.0
Teddy Purcell 2010,Teddy Purcell,2010,"L, R",24.064,74,195,,,10.0,40,60,35.0
Teddy Purcell 2011,Teddy Purcell,2011,"L, R",25.063,74,195,,10.0,40.0,60,81,44.333333333333336
Teddy Purcell 2012,Teddy Purcell,2012,"L, R",26.062,74,195,10.0,40.0,60.0,81,81,33.25
Teddy Purcell 2014,Teddy Purcell,2014,"L, R",28.064,74,195,60.0,81.0,81.0,48,81,13.5
Teddy Purcell 2015,Teddy Purcell,2015,"L, R",29.063,74,195,81.0,81.0,48.0,81,82,9.25
Teddy Purcell 2016,Teddy Purcell,2016,"L, R",30.062,74,195,81.0,48.0,81.0,82,76,3.0
Chris Terry 2015,Chris Terry,2015,L,25.485,70,191,,,3.0,10,57,50.5
Chris Terry 2016,Chris Terry,2016,L,26.484,70,191,,3.0,10.0,57,68,44.66666666666667
Dwight King 2014,Dwight King,2014,L,24.242,76,229,,6.0,27.0,47,77,50.33333333333333
Dwight King 2015,Dwight King,2015,L,25.241,76,229,6.0,27.0,47.0,77,81,41.75
Dwight King 2017,Dwight King,2017,L,27.242,76,229,47.0,77.0,81.0,47,80,17.0
Corey Tropp 2015,Corey Tropp,2015,R,25.186,72,192,,34.0,,53,61,17.5
Joe Colborne 2014,Joe Colborne,2014,C,23.669,77,221,,1.0,10.0,5,80,74.66666666666667
Joe Colborne 2015,Joe Colborne,2015,C,24.669,77,221,1.0,10.0,5.0,80,64,40.0
Joe Colborne 2016,Joe Colborne,2016,C,25.668,77,221,10.0,5.0,80.0,64,73,33.25
Joe Colborne 2017,Joe Colborne,2017,C,26.67,77,221,5.0,80.0,64.0,73,62,6.5
Ben Smith 2014,Ben Smith,2014,R,25.225,71,203,,6.0,13.0,1,75,68.33333333333333
Ben Smith 2015,Ben Smith,2015,R,26.224,71,203,6.0,13.0,1.0,75,80,56.25
Anton Lander 2016,Anton Lander,2016,C,24.439,72,184,56.0,11.0,27.0,38,61,28.0
Taylor Beck 2015,Taylor Beck,2015,L,23.387,74,203,,,16.0,7,62,50.5
Linden Vey 2015,Linden Vey,2015,R,23.209,72,189,,,,18,75,57.0
Andrej Nestrasil 2016,Andrej Nestrasil,2016,C,24.606,75,200,,,,54,55,1.0
Emerson Etem 2016,Emerson Etem,2016,L,23.292,73,212,,38.0,29.0,45,58,20.666666666666664
Ryan Garbutt 2014,Ryan Garbutt,2014,C,28.138,72,195,,,20.0,36,75,47.0
Ryan Garbutt 2015,Ryan Garbutt,2015,C,29.137,72,195,,20.0,36.0,75,67,23.333333333333336
Ryan Garbutt 2016,Ryan Garbutt,2016,C,30.136,72,195,20.0,36.0,75.0,67,80,30.5
Bobby Farnham 2016,Bobby Farnham,2016,R,26.692,70,190,,,,11,53,42.0
Brian Flynn 2014,Brian Flynn,2014,C,25.183,73,185,,,,26,79,53.0
Brian Flynn 2015,Brian Flynn,2015,C,26.183,73,185,,,26.0,79,63,10.5
Brian Flynn 2016,Brian Flynn,2016,C,27.182,73,185,,26.0,79.0,63,56,0.0
Brian Flynn 2017,Brian Flynn,2017,C,28.184,73,185,26.0,79.0,63.0,56,51,-5.0
Patrik Elias 2009,Patrik Elias,2009,C,32.469,73,190,,,,74,77,3.0
Patrik Elias 2010,Patrik Elias,2010,C,33.468,73,190,,,74.0,77,58,-17.5
Patrik Elias 2011,Patrik Elias,2011,C,34.468,73,190,,74.0,77.0,58,81,11.333333333333329
Patrik Elias 2012,Patrik Elias,2012,C,35.467,73,190,74.0,77.0,58.0,81,81,8.5
Patrik Elias 2014,Patrik Elias,2014,C,37.469,73,190,58.0,81.0,81.0,48,65,-2.0
Patrik Elias 2015,Patrik Elias,2015,C,38.468,73,190,81.0,81.0,48.0,65,69,0.25
Eric Boulton 2009,Eric Boulton,2009,L,32.124,72,227,,,,74,76,2.0
Eric Boulton 2010,Eric Boulton,2010,L,33.123,72,227,,,74.0,76,62,-13.0
Eric Boulton 2011,Eric Boulton,2011,L,34.123,72,227,,74.0,76.0,62,69,-1.6666666666666714
Eric Boulton 2012,Eric Boulton,2012,L,35.122,72,227,74.0,76.0,62.0,69,51,-19.25
Dainius Zubrus 2009,Dainius Zubrus,2009,C,30.295,77,225,,,,82,82,0.0
Dainius Zubrus 2010,Dainius Zubrus,2010,C,31.294,77,225,,,82.0,82,51,-31.0
Dainius Zubrus 2011,Dainius Zubrus,2011,C,32.294,77,225,,82.0,82.0,51,79,7.333333333333329
Dainius Zubrus 2012,Dainius Zubrus,2012,C,33.293,77,225,82.0,82.0,51.0,79,82,8.5
Dainius Zubrus 2014,Dainius Zubrus,2014,C,35.295,77,225,51.0,79.0,82.0,22,82,23.5
Dainius Zubrus 2015,Dainius Zubrus,2015,C,36.294,77,225,79.0,82.0,22.0,82,74,7.75
Dainius Zubrus 2016,Dainius Zubrus,2016,C,37.293,77,225,82.0,22.0,82.0,74,50,-15.0
Pascal Dupuis 2009,Pascal Dupuis,2009,R,29.487,73,205,,,,78,71,-7.0
Pascal Dupuis 2010,Pascal Dupuis,2010,R,30.487,73,205,,,78.0,71,81,6.5
Pascal Dupuis 2011,Pascal Dupuis,2011,R,31.486,73,205,,78.0,71.0,81,81,4.333333333333329
Pascal Dupuis 2012,Pascal Dupuis,2012,R,32.485,73,205,78.0,71.0,81.0,81,82,4.25
Vincent Lecavalier 2009,Vincent Lecavalier,2009,C,28.447,76,215,,,,81,77,-4.0
Vincent Lecavalier 2010,Vincent Lecavalier,2010,C,29.446,76,215,,,81.0,77,82,3.0
Vincent Lecavalier 2011,Vincent Lecavalier,2011,C,30.446,76,215,,81.0,77.0,82,65,-15.0
Vincent Lecavalier 2012,Vincent Lecavalier,2012,C,31.445,76,215,81.0,77.0,82.0,65,64,-12.25
Vincent Lecavalier 2014,Vincent Lecavalier,2014,C,33.447,76,215,82.0,65.0,64.0,39,69,6.5
Vincent Lecavalier 2015,Vincent Lecavalier,2015,C,34.446,76,215,65.0,64.0,39.0,69,57,-2.25
David Legwand 2009,David Legwand,2009,C,28.124,74,207,,,,65,73,8.0
David Legwand 2010,David Legwand,2010,C,29.123,74,207,,,65.0,73,82,13.0
David Legwand 2011,David Legwand,2011,C,30.123,74,207,,65.0,73.0,82,64,-9.333333333333329
David Legwand 2012,David Legwand,2012,C,31.122,74,207,65.0,73.0,82.0,64,78,7.0
David Legwand 2014,David Legwand,2014,C,33.123,74,207,82.0,64.0,78.0,48,83,15.0
David Legwand 2015,David Legwand,2015,C,34.123,74,207,64.0,78.0,48.0,83,80,11.75
David Legwand 2016,David Legwand,2016,C,35.122,74,207,78.0,48.0,83.0,80,79,6.75
Alex Tanguay 2009,Alex Tanguay,2009,L,28.863,73,194,,,,78,50,-28.0
Alex Tanguay 2010,Alex Tanguay,2010,L,29.863,73,194,,,78.0,50,80,16.0
Alex Tanguay 2011,Alex Tanguay,2011,L,30.862,73,194,,78.0,50.0,80,79,9.666666666666671
Alex Tanguay 2012,Alex Tanguay,2012,L,31.861,73,194,78.0,50.0,80.0,79,64,-7.75
Alex Tanguay 2015,Alex Tanguay,2015,L,34.862,73,194,79.0,64.0,40.0,16,80,30.25
Alex Tanguay 2016,Alex Tanguay,2016,L,35.861,73,194,64.0,40.0,16.0,80,70,20.0
Scott Gomez 2009,Scott Gomez,2009,C,28.776,71,200,,,,81,77,-4.0
Scott Gomez 2010,Scott Gomez,2010,C,29.775,71,200,,,81.0,77,78,-1.0
Scott Gomez 2011,Scott Gomez,2011,C,30.774,71,200,,81.0,77.0,78,80,1.3333333333333286
Scott Gomez 2015,Scott Gomez,2015,C,34.774,71,200,80.0,38.0,39.0,46,58,7.25
Brad Richards 2009,Brad Richards,2009,C,28.417,72,199,,,,74,56,-18.0
Brad Richards 2010,Brad Richards,2010,C,29.416,72,199,,,74.0,56,80,15.0
Brad Richards 2011,Brad Richards,2011,C,30.416,72,199,,74.0,56.0,80,72,2.0
Brad Richards 2012,Brad Richards,2012,C,31.415,72,199,74.0,56.0,80.0,72,82,11.5
Brad Richards 2014,Brad Richards,2014,C,33.416,72,199,80.0,72.0,82.0,46,82,12.0
Brad Richards 2015,Brad Richards,2015,C,34.416,72,199,72.0,82.0,46.0,82,76,5.5
Brad Richards 2016,Brad Richards,2016,C,35.415,72,199,82.0,46.0,82.0,76,68,-3.5
Shawn Horcoff 2009,Shawn Horcoff,2009,C,30.041,73,210,,,,53,80,27.0
Shawn Horcoff 2010,Shawn Horcoff,2010,C,31.04,73,210,,,53.0,80,77,10.5
Shawn Horcoff 2012,Shawn Horcoff,2012,C,33.039,73,210,53.0,80.0,77.0,47,81,16.75
Shawn Horcoff 2014,Shawn Horcoff,2014,C,35.04,73,210,77.0,47.0,81.0,31,77,18.0
Shawn Horcoff 2015,Shawn Horcoff,2015,C,36.039,73,210,47.0,81.0,31.0,77,76,17.0
Shawn Horcoff 2016,Shawn Horcoff,2016,C,37.039,73,210,81.0,31.0,77.0,76,59,-7.25
Pavel Datsyuk 2009,Pavel Datsyuk,2009,C,30.202,71,188,,,,82,81,-1.0
Pavel Datsyuk 2010,Pavel Datsyuk,2010,C,31.201,71,188,,,82.0,81,80,-1.5
Pavel Datsyuk 2011,Pavel Datsyuk,2011,C,32.201,71,188,,82.0,81.0,80,56,-25.0
Pavel Datsyuk 2012,Pavel Datsyuk,2012,C,33.2,71,188,82.0,81.0,80.0,56,70,-4.75
Pavel Datsyuk 2015,Pavel Datsyuk,2015,C,36.201,71,188,56.0,70.0,47.0,45,63,8.5
Pavel Datsyuk 2016,Pavel Datsyuk,2016,C,37.2,71,188,70.0,47.0,45.0,63,66,9.75
Martin Havlat 2009,Martin Havlat,2009,R,27.453,74,210,,,,35,81,46.0
Martin Havlat 2010,Martin Havlat,2010,R,28.453,74,210,,,35.0,81,73,15.0
Martin Havlat 2011,Martin Havlat,2011,R,29.452,74,210,,35.0,81.0,73,78,15.0
Brad Boyes 2009,Brad Boyes,2009,R,26.459,72,199,,,,82,82,0.0
Brad Boyes 2010,Brad Boyes,2010,R,27.459,72,199,,,82.0,82,82,0.0
Brad Boyes 2011,Brad Boyes,2011,R,28.458,72,199,,82.0,82.0,82,83,1.0
Brad Boyes 2012,Brad Boyes,2012,R,29.457,72,199,82.0,82.0,82.0,83,65,-17.25
Brad Boyes 2014,Brad Boyes,2014,R,31.459,72,199,82.0,83.0,65.0,48,78,8.5
Brad Boyes 2015,Brad Boyes,2015,R,32.458,72,199,83.0,65.0,48.0,78,78,9.5
Brad Boyes 2016,Brad Boyes,2016,R,33.457,72,199,65.0,48.0,78.0,78,60,-7.25
Jarret Stoll 2009,Jarret Stoll,2009,C,26.273,73,216,,,,81,74,-7.0
Jarret Stoll 2010,Jarret Stoll,2010,C,27.272,73,216,,,81.0,74,73,-4.5
Jarret Stoll 2011,Jarret Stoll,2011,C,28.272,73,216,,81.0,74.0,73,82,6.0
Jarret Stoll 2012,Jarret Stoll,2012,C,29.271,73,216,81.0,74.0,73.0,82,78,0.5
Jarret Stoll 2014,Jarret Stoll,2014,C,31.273,73,216,73.0,82.0,78.0,48,78,7.75
Jarret Stoll 2015,Jarret Stoll,2015,C,32.272,73,216,82.0,78.0,48.0,78,73,1.5
Jarret Stoll 2016,Jarret Stoll,2016,C,33.271,73,216,78.0,48.0,78.0,73,80,10.75
Travis Moen 2009,Travis Moen,2009,L,26.489,74,215,,,,77,82,5.0
Travis Moen 2010,Travis Moen,2010,L,27.489,74,215,,,77.0,82,81,1.5
Travis Moen 2011,Travis Moen,2011,L,28.488,74,215,,77.0,82.0,81,79,-1.0
Travis Moen 2014,Travis Moen,2014,L,31.489,74,215,81.0,79.0,48.0,45,65,1.75
Paul Gaustad 2009,Paul Gaustad,2009,C,26.659,77,227,,,,82,62,-20.0
Paul Gaustad 2010,Paul Gaustad,2010,C,27.659,77,227,,,82.0,62,65,-7.0
Paul Gaustad 2011,Paul Gaustad,2011,C,28.658,77,227,,82.0,62.0,65,81,11.333333333333329
Paul Gaustad 2012,Paul Gaustad,2012,C,29.657,77,227,82.0,62.0,65.0,81,70,-2.5
Paul Gaustad 2014,Paul Gaustad,2014,C,31.659,77,227,65.0,81.0,70.0,23,75,15.25
Paul Gaustad 2015,Paul Gaustad,2015,C,32.658,77,227,81.0,70.0,23.0,75,73,10.75
Paul Gaustad 2016,Paul Gaustad,2016,C,33.657,77,227,70.0,23.0,75.0,73,63,2.75
Tuomo Ruutu 2009,Tuomo Ruutu,2009,L,25.624,72,200,,,,77,79,2.0
Tuomo Ruutu 2010,Tuomo Ruutu,2010,L,26.624,72,200,,,77.0,79,54,-24.0
Tuomo Ruutu 2011,Tuomo Ruutu,2011,L,27.623,72,200,,77.0,79.0,54,82,12.0
Tuomo Ruutu 2012,Tuomo Ruutu,2012,L,28.622,72,200,77.0,79.0,54.0,82,72,-1.0
Tuomo Ruutu 2014,Tuomo Ruutu,2014,L,30.624,72,200,54.0,82.0,72.0,17,76,19.75
Tuomo Ruutu 2015,Tuomo Ruutu,2015,L,31.623,72,200,82.0,72.0,17.0,76,77,15.25
R.J. Umberger 2009,R.J. Umberger,2009,C,26.416,74,214,,,,74,82,8.0
R.J. Umberger 2010,R.J. Umberger,2010,C,27.415,74,214,,,74.0,82,82,4.0
R.J. Umberger 2011,R.J. Umberger,2011,C,28.414,74,214,,74.0,82.0,82,82,2.6666666666666714
R.J. Umberger 2012,R.J. Umberger,2012,C,29.414,74,214,74.0,82.0,82.0,82,77,-3.0
R.J. Umberger 2014,R.J. Umberger,2014,C,31.415,74,214,82.0,82.0,77.0,48,74,1.75
R.J. Umberger 2015,R.J. Umberger,2015,C,32.414,74,214,82.0,77.0,48.0,74,67,-3.25
Tim Jackman 2009,Tim Jackman,2009,R,26.881,74,188,,,,36,69,33.0
Tim Jackman 2010,Tim Jackman,2010,R,27.88,74,188,,,36.0,69,54,1.5
Tim Jackman 2011,Tim Jackman,2011,R,28.88,74,188,,36.0,69.0,54,82,29.0
Tim Jackman 2012,Tim Jackman,2012,R,29.879,74,188,36.0,69.0,54.0,82,75,14.75
Tim Jackman 2015,Tim Jackman,2015,R,32.88,74,188,82.0,75.0,42.0,36,55,-3.75
Tomas Fleischmann 2009,Tomas Fleischmann,2009,L,24.378,73,192,,,,75,73,-2.0
Tomas Fleischmann 2010,Tomas Fleischmann,2010,L,25.378,73,192,,,75.0,73,69,-5.0
Tomas Fleischmann 2012,Tomas Fleischmann,2012,L,27.377,73,192,75.0,73.0,69.0,45,82,16.5
Tomas Fleischmann 2014,Tomas Fleischmann,2014,L,29.378,73,192,69.0,45.0,82.0,48,80,19.0
Tomas Fleischmann 2015,Tomas Fleischmann,2015,L,30.377,73,192,45.0,82.0,48.0,80,66,2.25
Tomas Fleischmann 2016,Tomas Fleischmann,2016,L,31.377,73,192,82.0,48.0,80.0,66,76,7.0
Alexander Semin 2009,Alexander Semin,2009,R,24.581,74,211,,,,63,62,-1.0
Alexander Semin 2010,Alexander Semin,2010,R,25.58,74,211,,,63.0,62,73,10.5
Alexander Semin 2011,Alexander Semin,2011,R,26.58,74,211,,63.0,62.0,73,65,-1.0
Alexander Semin 2012,Alexander Semin,2012,R,27.579,74,211,63.0,62.0,73.0,65,77,11.25
Alexander Semin 2014,Alexander Semin,2014,R,29.581,74,211,73.0,65.0,77.0,44,65,0.25
Alexander Semin 2015,Alexander Semin,2015,R,30.58,74,211,65.0,77.0,44.0,65,57,-5.75
Gregory Campbell 2009,Gregory Campbell,2009,C,24.792,72,188,,,,81,77,-4.0
Gregory Campbell 2010,Gregory Campbell,2010,C,25.791,72,188,,,81.0,77,60,-19.0
Gregory Campbell 2011,Gregory Campbell,2011,C,26.791,72,188,,81.0,77.0,60,80,7.333333333333329
Gregory Campbell 2012,Gregory Campbell,2012,C,27.79,72,188,81.0,77.0,60.0,80,78,3.5
Gregory Campbell 2014,Gregory Campbell,2014,C,29.791,72,188,60.0,80.0,78.0,48,82,15.5
Gregory Campbell 2015,Gregory Campbell,2015,C,30.791,72,188,80.0,78.0,48.0,82,70,-2.0
Gregory Campbell 2016,Gregory Campbell,2016,C,31.79,72,188,78.0,48.0,82.0,70,82,12.5
Max Talbot 2009,Max Talbot,2009,C,24.639,71,186,,,,63,75,12.0
Max Talbot 2011,Max Talbot,2011,C,26.637,71,186,,63.0,75.0,45,82,21.0
Max Talbot 2012,Max Talbot,2012,C,27.637,71,186,63.0,75.0,45.0,82,81,14.75
Max Talbot 2014,Max Talbot,2014,C,29.638,71,186,45.0,82.0,81.0,35,81,20.25
Max Talbot 2015,Max Talbot,2015,C,30.637,71,186,82.0,81.0,35.0,81,81,11.25
Eric Nystrom 2009,Eric Nystrom,2009,L,25.63,73,200,,,,44,76,32.0
Eric Nystrom 2010,Eric Nystrom,2010,L,26.629,73,200,,,44.0,76,82,22.0
Eric Nystrom 2011,Eric Nystrom,2011,L,27.628,73,200,,44.0,76.0,82,82,14.666666666666671
Eric Nystrom 2012,Eric Nystrom,2012,L,28.628,73,200,44.0,76.0,82.0,82,74,3.0
Eric Nystrom 2014,Eric Nystrom,2014,L,30.629,73,200,82.0,82.0,74.0,48,79,7.5
Eric Nystrom 2015,Eric Nystrom,2015,L,31.629,73,200,82.0,74.0,48.0,79,60,-10.75
Joffrey Lupul 2009,Joffrey Lupul,2009,L,25.025,73,206,,,,56,79,23.0
Joffrey Lupul 2011,Joffrey Lupul,2011,L,27.023,73,206,,56.0,79.0,23,54,1.3333333333333357
Joffrey Lupul 2012,Joffrey Lupul,2012,L,28.023,73,206,56.0,79.0,23.0,54,66,13.0
Joffrey Lupul 2014,Joffrey Lupul,2014,L,30.024,73,206,23.0,54.0,66.0,16,69,29.25
Joffrey Lupul 2015,Joffrey Lupul,2015,L,31.023,73,206,54.0,66.0,16.0,69,55,3.75
Daniel Paille 2009,Daniel Paille,2009,L,24.463,73,188,,,,77,73,-4.0
Daniel Paille 2010,Daniel Paille,2010,L,25.463,73,188,,,77.0,73,76,1.0
Daniel Paille 2012,Daniel Paille,2012,L,27.461,73,188,77.0,73.0,76.0,43,69,1.75
Daniel Paille 2014,Daniel Paille,2014,L,29.463,73,188,76.0,43.0,69.0,46,72,13.5
Daniel Paille 2015,Daniel Paille,2015,L,30.462,73,188,43.0,69.0,46.0,72,71,13.5
Chris Higgins 2009,Chris Higgins,2009,L,25.334,72,205,,,,82,57,-25.0
Chris Higgins 2010,Chris Higgins,2010,L,26.333,72,205,,,82.0,57,67,-2.5
Chris Higgins 2011,Chris Higgins,2011,L,27.333,72,205,,82.0,57.0,67,62,-6.666666666666671
Chris Higgins 2012,Chris Higgins,2012,L,28.332,72,205,82.0,57.0,67.0,62,71,4.0
Chris Higgins 2014,Chris Higgins,2014,L,30.333,72,205,67.0,62.0,71.0,41,78,17.75
Chris Higgins 2015,Chris Higgins,2015,L,31.333,72,205,62.0,71.0,41.0,78,77,14.0
Mike Richards 2009,Mike Richards,2009,C,23.637,71,196,,,,73,79,6.0
Mike Richards 2010,Mike Richards,2010,C,24.636,71,196,,,73.0,79,82,6.0
Mike Richards 2011,Mike Richards,2011,C,25.635,71,196,,73.0,79.0,82,81,3.0
Mike Richards 2012,Mike Richards,2012,C,26.635,71,196,73.0,79.0,82.0,81,74,-4.75
Mike Richards 2014,Mike Richards,2014,C,28.636,71,196,82.0,81.0,74.0,48,82,10.75
Mike Richards 2015,Mike Richards,2015,C,29.635,71,196,81.0,74.0,48.0,82,53,-18.25
Chris Porter 2016,Chris Porter,2016,L,31.341,73,206,47.0,29.0,22.0,24,61,30.5
David Jones 2011,David Jones,2011,R,26.142,75,208,,27.0,40.0,23,77,47.0
David Jones 2012,David Jones,2012,R,27.141,75,208,27.0,40.0,23.0,77,72,30.25
David Jones 2015,David Jones,2015,R,30.142,75,208,77.0,72.0,33.0,48,67,9.5
David Jones 2016,David Jones,2016,R,31.141,75,208,72.0,33.0,48.0,67,75,20.0
David Clarkson 2009,David Clarkson,2009,R,24.504,72,207,,,,81,82,1.0
David Clarkson 2011,David Clarkson,2011,R,26.503,72,207,,81.0,82.0,46,82,12.333333333333329
David Clarkson 2012,David Clarkson,2012,R,27.502,72,207,81.0,82.0,46.0,82,80,7.25
David Clarkson 2014,David Clarkson,2014,R,29.504,72,207,46.0,82.0,80.0,48,60,-4.0
David Clarkson 2015,David Clarkson,2015,R,30.503,72,207,82.0,80.0,48.0,60,61,-6.5
Kyle Chipchura 2010,Kyle Chipchura,2010,C,23.615,74,203,,,36.0,13,74,49.5
Kyle Chipchura 2012,Kyle Chipchura,2012,C,25.613,74,203,36.0,13.0,74.0,40,53,12.25
Kyle Chipchura 2014,Kyle Chipchura,2014,C,27.615,74,203,74.0,40.0,53.0,46,80,26.75
Kyle Chipchura 2015,Kyle Chipchura,2015,C,28.614,74,203,40.0,53.0,46.0,80,70,15.25
Kyle Chipchura 2016,Kyle Chipchura,2016,C,29.613,74,203,53.0,46.0,80.0,70,70,7.75
Dave Bolland 2009,Dave Bolland,2009,C,22.325,72,188,,,,39,81,42.0
Dave Bolland 2011,Dave Bolland,2011,C,24.324,72,188,,39.0,81.0,39,61,8.0
Dave Bolland 2012,Dave Bolland,2012,C,25.323,72,188,39.0,81.0,39.0,61,76,21.0
Dave Bolland 2015,Dave Bolland,2015,C,28.324,72,188,61.0,76.0,35.0,23,53,4.25
Brandon Prust 2010,Brandon Prust,2010,L,25.545,72,195,,,,36,69,33.0
Brandon Prust 2011,Brandon Prust,2011,L,26.544,72,195,,,36.0,69,82,29.5
Brandon Prust 2012,Brandon Prust,2012,L,27.544,72,195,,36.0,69.0,82,82,19.666666666666664
Brandon Prust 2014,Brandon Prust,2014,L,29.545,72,195,69.0,82.0,82.0,38,52,-15.75
Brandon Prust 2015,Brandon Prust,2015,L,30.544,72,195,82.0,82.0,38.0,52,82,18.5
Johan Franzen 2009,Johan Franzen,2009,R,28.776,76,232,,,,72,71,-1.0
Johan Franzen 2011,Johan Franzen,2011,R,30.774,76,232,,72.0,71.0,27,76,19.333333333333336
Johan Franzen 2012,Johan Franzen,2012,R,31.774,76,232,72.0,71.0,27.0,76,77,15.5
Johan Franzen 2014,Johan Franzen,2014,R,33.775,76,232,27.0,76.0,77.0,41,54,-1.25
Tyler Kennedy 2009,Tyler Kennedy,2009,C,22.216,71,185,,,,55,67,12.0
Tyler Kennedy 2010,Tyler Kennedy,2010,C,23.215,71,185,,,55.0,67,64,3.0
Tyler Kennedy 2011,Tyler Kennedy,2011,C,24.214,71,185,,55.0,67.0,64,80,18.0
Tyler Kennedy 2012,Tyler Kennedy,2012,C,25.214,71,185,55.0,67.0,64.0,80,60,-6.5
Tyler Kennedy 2014,Tyler Kennedy,2014,C,27.215,71,185,64.0,80.0,60.0,46,67,4.5
Tyler Kennedy 2016,Tyler Kennedy,2016,C,29.214,71,185,60.0,46.0,67.0,38,50,-2.75
Mikhail Grabovski 2009,Mikhail Grabovski,2009,C,24.669,71,186,,,,24,78,54.0
Mikhail Grabovski 2010,Mikhail Grabovski,2010,C,25.668,71,186,,,24.0,78,59,8.0
Mikhail Grabovski 2011,Mikhail Grabovski,2011,C,26.667,71,186,,24.0,78.0,59,81,27.333333333333336
Mikhail Grabovski 2012,Mikhail Grabovski,2012,C,27.667,71,186,24.0,78.0,59.0,81,74,13.5
Mikhail Grabovski 2014,Mikhail Grabovski,2014,C,29.668,71,186,59.0,81.0,74.0,48,58,-7.5
Mikhail Grabovski 2015,Mikhail Grabovski,2015,C,30.668,71,186,81.0,74.0,48.0,58,51,-14.25
Mikhail Grabovski 2016,Mikhail Grabovski,2016,C,31.667,71,186,74.0,48.0,58.0,51,58,0.25
