,Player,Position,Age,Height,Weight,PP ATOI,PK ATOI,EV G/60,PP G/60,PK G/60,EV A1/60,GP,EV ATOI,PP A1/60,PK A1/60,EV A2/60,PP A2/60,PK A2/60,GOALS,PRIMARY ASSISTS,SECONDARY ASSISTS,POINTS
207,Anthony Cirelli,C,25.2,72,189,1.0936707300000001,2.1301268,0.744358191655986,1.2380284104647796,0.7197016339499428,0.7873452464850986,67.7911,13.980425550000017,1.3539769358052254,0.1804157760427036,0.49449356110629283,2.1291246729310074,0.04227536810794197,15.99231785041643,15.577298064783928,11.65825173763413,43.22786765283449
208,Dillon Dube,C,24.2,71,185,1.1250823100000003,1.1391192500000007,0.9744532746724651,1.3266933384602022,0.9600365182403104,0.7314997079804871,73.63780000000001,12.10892369,1.0885414013895176,0.29754974357524805,0.5669487699123992,1.4952073326404376,0.005816582014390167,18.425817099067554,13.997321609720519,10.767156761393155,43.190295470181226
209,Mike Hoffman,L,32.9,72,190,2.524233470000002,0.0296048699999999,0.8890060459418172,1.1370898143338362,0.367437940340718,0.5378036141422075,69.9364,13.47729288,1.8084025615384018,0.18186161398584857,0.32558829325005245,2.014589599578273,0.00401926438182859,17.323890829531674,14.811551754611573,11.0,43.13544258414325
210,Jonathan Drouin,L,27.5,71,198,2.1594477999999997,0.43408753,0.5880178329048279,0.5608722274190204,0.3824024162114062,0.7703956832524556,68.7971,13.594376289999996,1.8239378427670832,0.22284759861200887,0.47406694238516356,2.295911658015508,0.002911552748814813,11.562628743642856,18.5080944489821,13.0,43.07072319262495
211,Christian Dvorak,C,26.7,73,193,2.1106586800000002,1.9691347999999989,0.7548952739618507,0.8682999042432592,0.3349943209537498,0.5935396019540996,72.5453,12.900539209999993,0.8922460534784642,0.1328256831161022,0.6218827636722621,1.4796314344714518,0.0005150318020425412,16.17622885693628,13.022734664178433,13.754999966650363,42.95396348776508
212,Frank Vatrano,R,28.6,71,197,1.3439991600000005,0.47794976,1.0454054062143385,2.1331073835074483,0.7088981519735897,0.5755281622433059,77.7118,13.132305619999997,1.0112855752603527,0.4885464634245791,0.3703872233299052,1.619609342452684,0.06843518792791416,21.93324311559124,12.0,9.0,42.93324311559124
213,Kasperi Kapanen,R,26.2,73,194,1.4780151299999986,0.5396759500000001,0.831478603120642,1.714590883322363,0.6160129332328743,0.8371982110681621,72.60730000000002,12.177670410000003,1.342363451247737,0.12445982239243998,0.38864037288644554,2.460939709711961,0.007129821345174327,16.807102961498156,15.951837466606953,10.164158273124592,42.9230987012297
214,Alexis Lafreni��re,L,21.0,73,195,1.2952282799999986,0.13383043,0.8715030498546894,1.4558711489126965,0.3491560591927701,0.5907478517720335,78.91260000000001,13.319524729999989,0.7534606409734061,0.3313138324247763,0.5350334109221976,1.2583307678507232,0.1001059697551183,17.808495281129513,13.004580497320543,12.0,42.813075778450056
215,Evgenii Dadonov,R,33.6,71,189,1.9149039800000012,0.1378737199999999,0.7261534685340929,0.8766318100776476,0.35218662809901896,0.6709402611870764,74.73359999999997,12.882705230000004,1.8450744924658087,0.6425208470634233,0.5430475613291424,1.7626605819670762,0.0030974717620346906,13.803350861065386,15.914329823199408,13.0,42.71768068426479
216,Jack Roslovic,C,25.7,73,200,1.8933406199999987,1.2390427100000008,0.6308670272638286,1.1172467708750566,0.2607352029537375,0.8399527675676083,75.19109999999999,12.335793440000005,1.2062943860862982,0.4482897782533918,0.502251392848143,1.8170054491137002,0.0035452138812395585,12.72395181737618,17.0,12.95121105529621,42.67516287267239
217,Casey Mittelstadt,C,23.9,73,195,2.3212929000000004,0.4832993800000002,0.7099062731173191,1.302275048661656,0.33335476245135753,0.647557882684501,71.159,13.028294510000002,1.3696462746545983,0.39375586995853057,0.43631727667988174,1.7219742160397995,0.016085049382048886,16.063735178851037,14.649306453541744,11.916772191906686,42.62981382429947
218,Aaron Ekblad,D,26.6,76,215,3.3309612499999988,2.72946743,0.37113936451768476,1.7419981798470139,0.19289763352463135,0.4607096613369697,69.371,17.899421809999982,1.7710866322963439,0.0814505204089604,0.3305654462029448,0.0,0.14255869154182454,16.801804750039526,18.246290547740756,7.439581969100811,42.48767726688109
219,Tanner Pearson,L,30.1,73,201,1.7569132299999999,0.71655003,0.8265418693151969,1.7258179034494923,0.26690018210426936,0.5925867063159974,75.64339999999999,13.694960180000002,1.0784486968827893,0.1939554873393816,0.36034284288322654,1.3699977861752848,0.04030279667498911,19.512930539304584,13.807141670625542,9.0,42.320072209930125
