,Player,Position,Age,Height,Weight,GP,EV ATOI,PP ATOI,PK ATOI,EV G/60,PP G/60,PK G/60,EV A1/60,EV A2/60,PP A1/60,PK A1/60,PP A2/60,PK A2/60,GOALS,PRIMARY ASSISTS,SECONDARY ASSISTS,POINTS
443,Cole Sillinger,C,20.4,73,201,66.70822780586775,12.667022209981951,1.1504679815789047,0.8177571906121441,0.6297816743572507,1.5091018689595006,0.56306783300188,0.39415670604616504,0.23302459812839507,0.8640037263484283,0.43376198932438076,0.5671653453495543,0.06869172236086925,11.311585894600311,7.050517517534772,4.06965382210569,22.431757234240774
444,Jimmy Vesey,L,30.4,75,202,74.09592021685684,12.243939468536944,0.1824908170450687,1.436207109044231,0.6504469465375363,1.2603984292863255,0.25376885390867254,0.41263339689588147,0.2993352928403091,1.061709066063008,0.3155062815346014,0.862179051674489,0.048690000749731614,10.569176435278004,7.038053903213695,4.806740522403475,22.413970860895176
445,Nicolas Hague,D,24.8,78,230,70.17717281764561,17.858924232504236,0.2871109941264467,1.2183368770607683,0.23291924381810347,1.0171699998893045,0.04884717189757207,0.3746432785206527,0.3809094131241182,1.5729695805366322,0.11727921695792295,1.5127804414757269,0.0932572844019803,5.276434635171164,8.520945517611922,8.597390276041184,22.39477042882427
446,Bowen Byram,D,22.3,73,190,53.81938108735855,16.789060684322664,1.217332712633075,0.4524216264722704,0.32461798130178127,1.2716468953123476,0.15796646806762893,0.4216002803830667,0.4223135261566382,1.4071675644093045,0.1450751447008296,1.5452582811680255,0.09509489841457723,6.341282747522239,7.944546982227084,8.085791399328244,22.371621129077568
447,Erik Cernak,D,26.3,76,224,66.6929722264766,17.11681812863247,0.2050267487899135,2.9496923657872736,0.211516995288837,0.6836378451368348,0.09272055297623508,0.4345119402974915,0.43369357438272593,1.3903455697069669,0.10150022836430221,1.4645347063909313,0.11188270271968859,4.484167670751679,8.91675516842842,8.952133614123145,22.353056453303246
448,Ryan Lindgren,D,25.6,72,190,70.49091231596232,17.805481627756944,0.1793731565901517,2.296770115006792,0.16385352150900873,0.8183549248610786,0.07368614980330873,0.40016380825332837,0.4250339018184265,1.4168499265661556,0.11107985047100079,1.4996266702485517,0.11249297281333305,3.798898501904457,8.969239082496923,9.510747377285838,22.27888496168722
449,Rasmus Ristolainen,D,28.9,76,221,70.90955369825163,17.31351543921042,0.8643167305663653,2.211879583960981,0.15351284222829686,0.7958600604065796,0.046056018243849764,0.32637687777604873,0.35444927777846913,1.8418462317741295,0.09795142612371423,1.6983063288772364,0.13383022469106173,4.074454086971013,8.815625081178432,9.337197435502237,22.22727660365168
450,Kevin Stenlund,C,27.0,77,215,65.36726045232531,9.720751479966104,0.6975062186419858,1.6630031698177887,0.8750303733691892,1.745386785254337,0.4345641646798348,0.45277581866398503,0.33881053551598006,1.278281433258292,0.32496824028170995,1.0639029511095643,0.031670386570001575,11.3804972595647,6.355172479717166,4.453950697117308,22.189620436399174
451,Joel Armia,R,30.3,75,216,61.23277312338473,12.242106706601335,0.932565166069356,1.8278521881926328,0.6951328520342168,1.67547745517548,0.12094902317523398,0.4317222728392881,0.3019107413586996,1.0673846267340443,0.30486748958030074,0.8862666703636958,0.04832743341319382,10.504951065972486,6.978340493479929,4.705596086196154,22.18888764564857
452,Boris Katchouk,L,25.3,74,206,64.22012399347936,10.760372699238893,0.6018413316312776,1.0206587637196431,0.6446307514581041,1.7301154285061289,0.4367906966161674,0.593843651913225,0.3976723159820036,1.1531168775824587,0.3535020520353873,0.8817240508964076,0.03237901011912958,9.016009163581616,7.968408778616279,5.183429082916012,22.167847025113907
453,Carson Soucy,D,29.2,77,208,71.81639390391086,15.299585640947798,0.2342827265472791,1.748425033111702,0.2812812850117299,0.5819482089786749,0.04880457031922974,0.4015287949449004,0.4477097887650886,1.4387678280796654,0.08446628580694521,1.4669616950587803,0.09613935550494979,5.4163429405350625,7.933300415146419,8.811333503926324,22.160976859607807
454,Cam York,D,22.7,71,175,59.63913792148935,16.08727366977315,1.7488232599620457,0.2795189806388274,0.20551375800875266,0.7560407812819687,0.04261732573261447,0.3626537958828769,0.398657437708675,1.6338796647700313,0.13434004293401786,1.399325388041164,0.10696098196652543,4.612341951484533,8.676528627585851,8.836911685360935,22.12578226443132
455,Craig Smith,C,34.1,72,204,70.97200338898818,11.29575122324237,0.4499936383076435,0.0284194331360057,0.7695545420617018,1.3502545292770447,0.11385472920565388,0.4778383952309563,0.26489751906324954,1.2098708387984376,0.1849582214212275,0.9479863401266582,0.03408700848543404,11.004845856681486,7.034785460573526,4.045135718752683,22.084767036007694
456,Rudolfs Balcers,L,26.5,71,182,49.456957349650025,12.732335774692077,0.470967824265903,0.9218328355243242,0.8999407879967414,1.491877914156166,0.3508210230112793,0.599236599824473,0.4184648871551246,1.0524665038466838,0.3755324806275939,0.8732879326655456,0.027277829719419434,10.29065181869805,6.9829412528360635,4.751553742930271,22.025146814464385
457,Filip Zadina,R,23.8,72,190,52.32617181941972,11.853147089342665,1.4951119123337309,0.0266831074392225,0.7136938752609678,1.8096152689086265,0.4618251011472644,0.5332133911550497,0.37177410353773177,1.1975208707770761,0.3515587434021254,1.0263478907940724,0.016519017578480538,9.747858903926778,7.081532074108452,5.181720273069655,22.011111251104882
458,Cody Ceci,D,29.8,74,210,75.74905512756645,17.61920590096652,0.0556407302104418,2.77216008584713,0.18709938044047866,0.5446776383025116,0.03836483876884364,0.3449993866534929,0.41122568135881754,1.315087949135216,0.09240012211050849,1.3531509549394647,0.08774087053081955,4.334363767645631,8.089917800527825,9.549420780717057,21.973702348890512
459,Brian Dumoulin,D,32.1,76,207,72.55586330768682,18.195326032219928,0.0,2.722089020531355,0.1591448506836893,0.39895464061189784,0.0508124966427895,0.38851127691224846,0.4094215402516864,1.2610022160033274,0.08429810885135655,1.2340900073326013,0.11508086688267687,3.6689185346222493,8.82588422943928,9.387300297124627,21.882103061186157
460,Nils Aman,C,23.6,74,179,68.03200421327931,11.040146334200712,0.1441045381830188,0.976077427793362,0.6399942644228183,1.5868496755952108,0.4197881624474214,0.577914582096882,0.39999964369451074,1.0824851565506728,0.48442178930958657,0.8713201466709309,0.017222052731042842,8.735364131426337,7.947369190946996,5.168647437413421,21.851380759786757
461,Tyler Myers,D,33.7,80,229,76.61074976367044,18.40351469025921,0.1566053747382327,2.2521864811066634,0.15419068316278917,0.23311090469079265,0.05375287599656252,0.34505714107885815,0.3721998673639835,1.3889491666549105,0.08003126946134184,1.2848024827884803,0.13947897563426837,3.824432152697914,8.616189381708399,9.40412960443724,21.844751138843556
462,Justin Holl,D,31.7,75,197,74.86988099962579,17.56869947548678,0.0,2.792475228089582,0.16390307741820834,0.4368181764027085,0.057449854937127114,0.3625128247113844,0.43064039595512066,1.1747945673636446,0.08813108920471616,1.212123977082716,0.08279248813892073,3.7933963318464157,8.254382863594293,9.729325651064205,21.777104846504912
463,Brenden Dillon,D,32.9,76,224,77.3997766637433,17.08056032805005,0.0,2.2812698833606664,0.1059264371971765,0.3035692735091522,0.0511730849569688,0.3981287158438327,0.45073096052605827,1.1442155701357644,0.0811012415499962,1.1959726110288886,0.11545268268479923,2.484561879600611,9.010979225117042,10.271100120168645,21.7666412248863
464,Mark Jankowski,C,29.0,76,212,64.62170520631584,10.686527665627011,0.1857029189340395,1.687561075862623,0.7655727860562918,1.4029797488194327,0.49974516943820396,0.5587637956966044,0.3649732032259411,1.1874879720418736,0.310411518915651,0.8889697881336232,0.04536528055097669,10.000427182056894,7.2328954406726,4.460984078304064,21.69430670103356
465,Lars Eller,C,34.4,74,205,72.6476047450765,12.979721832855324,0.2079661323692916,1.5459915145003191,0.5068551572547412,1.1195457065057448,0.23066385078371296,0.5222928300971956,0.2392362928722292,1.2995357496730082,0.14468759212041254,1.0803916978748673,0.03137394246459936,8.679295180903415,8.80629526081607,4.090555683098147,21.576146124817633
466,Zach Sanford,L,28.9,76,206,50.2986572850283,12.411823381201742,1.308007100191949,0.527941242125169,0.7791532411744674,1.8228178151148475,0.3139272651226014,0.5309964069690858,0.3395567593832417,1.1337640636026374,0.3502793584783461,0.7793543530878995,0.04167511912903019,10.244751891603192,6.923217832422817,4.406096626859293,21.574066350885303
467,Will Borgen,D,26.8,75,204,75.75186096293756,15.105156589778572,0.1595076557294485,1.647787235898169,0.1905163251678427,0.7714009308289088,0.0411199775718636,0.4353955078063429,0.4370959177054083,1.5174769571092344,0.10749139493891938,1.5283921629705384,0.104493332923065,3.8741777444670755,8.83252743378412,8.860916514771876,21.56762169302307
468,Walker Duehr,R,25.9,74,210,53.15885773496876,10.836926631486357,0.6156604619099035,0.230885379846515,0.9539325088137454,1.5929829785960614,0.0,0.6686418085482062,0.41439966625172914,1.1841146769435829,0.0,0.9055343390968543,0.0,10.027916378289286,7.065729015772055,4.472715826661105,21.566361220722445
469,A.J. Greer,L,26.8,75,208,68.15319351462496,9.431587017319425,0.281960639813686,0.2266040406850725,0.8515112768495918,1.5268178634640672,0.3745202977057566,0.6152447262626082,0.41434575768204907,1.1625019772952954,0.3209088818224569,0.9196728424306813,0.029453544768678515,9.707823870136528,7.046169238074589,4.7411040592629,21.495097167474015
470,Pontus Holmberg,R,24.6,72,202,56.10466022732947,10.196949979968172,0.6404854028205487,0.1915226556075194,0.7208367692307719,1.5957393177712276,0.45185061433296914,0.7957217997537462,0.48558644924749916,1.124948064565859,0.3513889790194855,0.8712489355198262,0.017267402303964476,7.9097508071919345,8.323824992454803,5.154924288340662,21.3885000879874
471,Timothy Liljegren,D,24.4,73,192,65.65412865203767,16.313941202229877,0.5895195229889807,1.582992937348638,0.2633032368507921,0.9329423504655173,0.06806400936250977,0.3530816830770132,0.40551563961126447,1.4833618665201522,0.11849348029312057,1.533809053019428,0.10516042635787234,5.4200176114364105,7.46509211461391,8.410553098920053,21.29566282497037
472,Nick Perbix,D,25.3,74,191,68.98440211493877,15.17460931767059,0.3545117248858207,0.3817308058260913,0.28048696151953506,0.8179250323680773,0.03536927261848509,0.4180246186313201,0.4232574779605035,1.4077894082583333,0.10848999542885511,1.465273828628001,0.09316905370444417,5.242522083828682,7.914640353429963,8.022643507867604,21.179805945126247
473,Nicklas Backstrom,C,35.9,73,202,58.844211550804815,11.134802236962306,2.009597398796365,0.0,0.3449548580469,1.2191241234349732,0.0,0.4984567256294642,0.2347928612010396,1.666917730344696,0.14452588255685594,1.8753428010480835,0.01624979622960235,6.169769282766984,8.72860767049325,6.26009838262019,21.158475335880425
474,Axel Jonsson-Fjallby,L,25.6,73,189,62.62763518912496,9.813136018979645,0.240561111547344,0.8652645809646153,0.854682438111617,1.5967078615358394,0.3437380120732141,0.619908558695137,0.4338485692969798,1.125548252352637,0.3960564203656574,0.9133262949850213,0.02174248133969313,9.46579668232938,6.989978643609516,4.692833593633555,21.14860891957245
475,Klim Kostin,C,24.4,75,215,58.367997065220976,10.356067396940611,0.3265837568841039,0.1861957870130788,0.8875919365746697,1.554049634293444,0.46103280056349255,0.6561146114338464,0.42630649854683506,1.123307948158393,0.34753004156639283,0.8605124890128216,0.016409069946660557,9.519170149750904,7.029773368952933,4.571132037997989,21.120075556701828
476,Matthew Benning,D,29.4,73,203,72.36328459053287,16.307683243171148,0.6092546106797099,2.618148185451824,0.13908658099500326,0.4531680460117182,0.03090757780612652,0.3800915080405906,0.3993022169277765,1.3441177558713389,0.08807449180708511,1.3953470399404293,0.09996901124486952,3.1661291787276755,8.74138097040828,9.194417883465322,21.10192803260128
477,Liam Foudy,C,23.7,74,188,65.52433037032827,10.595685558548269,0.198829278834782,0.8785596587408131,0.7523142485229514,1.6239568529710682,0.5309502015623698,0.56032779926981,0.3687025651729111,1.072764282470518,0.35246134807347707,0.8498431505296544,0.016942573707418515,9.567258604251407,7.054799823120347,4.467137830924286,21.08919625829604
478,Alexandre Carrier,D,27.0,71,174,64.27592957361955,16.034415649358845,0.6634167961914934,2.244743203858416,0.21888126269331773,0.665373186121779,0.02976417727775152,0.3898510239085051,0.43350744574049566,1.54361293144526,0.10057863200900241,1.5042885222945155,0.09565230002488041,4.304201014419556,8.035418167952502,8.74551548745496,21.085134669827017
479,MacKenzie Entwistle,R,24.2,75,184,64.82332538460858,10.762246544289958,1.316044758879336,0.4164945461560896,0.5563189113566516,1.4946063203949191,0.6956200974592059,0.45752848532115353,0.3428720748706047,1.075282628023144,0.3508401605806195,0.8192340040035413,0.016757344057199138,8.906651519849532,7.006620828851744,5.159074293883675,21.072346642584954
480,Ryan Lomberg,L,29.1,69,187,67.96125299332809,11.01988607164074,0.2018671362819613,0.529719791107127,0.8447461497544047,1.4630664191786213,0.49376382556469306,0.4305059038843172,0.30258609980462287,1.1364453495033495,0.35081165466498304,0.8515146841355677,0.04277286629937081,11.174990965709382,5.84395287147251,3.9972711401312155,21.01621497731311
481,Trevor van Riemsdyk,D,32.2,75,191,73.34779889974821,15.73722377002154,0.1573380202485382,2.4361481960947216,0.2068462828295298,0.3650851537549758,0.06427608937853657,0.3848689432683009,0.4242085072944475,1.2806680580005734,0.08862731506612916,1.2828132626146402,0.11893669967339697,4.240986961036875,7.914442328317806,8.761940933965786,20.917370223320468
482,Michael Pezzetta,L,25.6,73,210,63.71585286485424,9.139983219429318,0.2778092272383021,0.5551422721625136,0.9019593925188577,1.5410246473616682,0.477879544938376,0.668440441231279,0.41769042292065434,1.2502653498947378,0.32974528199746606,1.0332868900469314,0.021893255012519326,9.490790313179374,7.051141630501279,4.3718568304540035,20.913788774134655
483,Alex Nylander,L,25.6,73,192,45.36417006799541,11.197353478107166,1.1354890023583522,0.1396791916251115,0.8706896196339083,1.4441317487660015,0.0,0.7320952909360509,0.4883199944364543,1.2259319565629396,0.0,1.0201517855023658,0.0,8.611038223897035,7.250375362405564,5.009915150076084,20.871328736378686
484,Dante Fabbro,D,25.3,72,189,68.84713124832282,16.951530250223126,0.4145949984393577,1.8621364093917585,0.18868929220945388,0.9366251747331645,0.03532199367897,0.35685900763673617,0.4025398686968886,1.5131833530719094,0.11203332076466817,1.511343976604929,0.10212661691973407,4.191260427288145,7.90053629685467,8.76703512363494,20.858831847777758
485,Jake Walman,D,27.6,74,215,63.10115451619954,16.281424803505143,0.7994429182905822,1.8600755517207328,0.39690594240275484,0.7280793092205831,0.14277992679306045,0.2534911955850538,0.3282097515286769,1.5685522778378647,0.1006986327969568,1.5719825261456835,0.10936303233357823,7.687648943092557,5.856284496841935,7.155519679397584,20.699453119332077
486,Jonas Siegenthaler,D,26.4,74,218,72.78885236862176,17.951533253921376,0.2001161476332118,2.287099972911614,0.16465470059614795,0.898924143625238,0.04216301330007727,0.3335447868496846,0.37334924979447476,1.4806195844685186,0.11027967481475982,1.5176895221489564,0.10558169978918974,3.9210440013809325,7.9293226140917135,8.792143102574244,20.642509718046888
487,Drew O'Connor,L,25.3,75,200,60.64790227693578,9.520354827039078,0.20665021463351,0.5700805551361661,1.0193488168253229,1.5203033591062263,0.36459681371255576,0.6174962911530824,0.38926102774578175,1.122064608552029,0.34577852146671817,0.8079857134383343,0.01894759067152203,10.33701343829169,6.375894053464226,3.925612545107216,20.63852003686313
488,Colin Blackwell,C,30.5,69,190,64.76217168620511,10.93946191460254,0.2148117675221952,1.2931058373744608,0.6437107310950717,1.683496809739807,0.5830641243207518,0.5668951881747017,0.3508583955736363,1.1971574024316933,0.31405514507902277,0.9173992867587903,0.04895869866755596,8.80490033942279,7.409654165911882,4.423881278043927,20.638435783378597
489,Caleb Jones,D,26.3,73,194,62.91697387026355,17.311730896049752,1.2750894548873013,0.9262859792441342,0.22773644748848818,0.7934636814688116,0.034835794945998824,0.28158771280341355,0.3234200228985865,1.5810066798531583,0.1051741664047675,1.567762193648612,0.09745156968343269,5.22894284740438,7.327852920953044,8.062039957577031,20.618835725934456
490,Erik Brannstrom,D,24.1,70,185,62.18606036129357,15.545683095485453,1.1855207866673343,1.5900668288893614,0.14984130918718835,0.5417922588489485,0.046261202274126306,0.4064434829714877,0.4334996449802949,1.5188847592985446,0.12626938239166605,1.3516768689907313,0.09112699502136921,3.156201563466122,8.623017408914386,8.79558304886755,20.57480202124806
491,Brandon Duhaime,R,26.4,74,200,68.23493610506729,10.18446506840312,0.25078824075158,0.8878607083201958,0.9165435838070165,1.552075564653841,0.5273962945828431,0.3826239852856893,0.313867443530547,1.0702633299942579,0.30077338617742805,0.9092868148929362,0.026169114381152637,11.590844400048136,5.040599957610004,3.921058036187865,20.552502393846005
492,Phillip Di Giuseppe,L,30.0,72,193,56.42985271545607,11.824125474286248,0.2370421696470981,0.6055126544000962,0.651310719991651,1.4627284146240451,0.3070028689639003,0.6726239367804,0.41336267985613334,1.1960395828212675,0.3467627540950232,0.9816300731741787,0.04795395436711449,7.743870677323235,7.944073227180577,4.842976090975197,20.53091999547901
493,Dylan DeMelo,D,30.4,72,195,73.99841327087267,16.861011443354183,0.0432616262479625,2.60629760614878,0.13910446428074638,0.42470362730087263,0.04380419090923837,0.40672724550191514,0.3941305253336505,1.247008556593471,0.09359171348123502,1.248513704477452,0.11949788460697665,3.0561123814794517,8.825184232240858,8.646590127424357,20.527886741144666
494,Casey Cizikas,C,32.6,71,190,76.14277150215298,12.442324375218767,0.0370749960873098,1.7273128642775224,0.5809237775731594,1.170370472233618,0.31299101756313746,0.38546712642304864,0.2398293602284882,0.9967226871820994,0.21222993856882896,0.7616581288339273,0.0540590913463426,9.913873837047388,6.598593512570099,3.941213471155968,20.453680820773457
495,Brendan Lemieux,L,27.5,73,215,62.03927128453361,10.591089308646112,0.2950853504140716,0.3430877939854566,0.7334622260145004,1.6159437109167303,0.5347771571399283,0.596309330910608,0.39534081639129354,1.2987644313791067,0.3837815900640207,1.0423955022800921,0.034777603489163866,8.714946751700943,7.0626359632622995,4.659787561486491,20.437370276449734
496,Colin Miller,D,30.9,73,200,76.52385685422486,16.085148424966004,0.0,0.8064016519168824,0.2086549081214046,0.6662366747118518,0.03837302416131098,0.3819233931890972,0.3919819950411913,1.5595708136864392,0.09513006746374818,1.4845088580154702,0.12158948887937712,4.320013071588276,7.932982738743549,8.16654761096434,20.419543421296165
497,Martin Fehervary,D,24.0,74,199,70.36704003042496,18.394453986899624,0.2543244417950254,1.8220286470296267,0.30512218307962724,0.943070815968965,0.08133085269120821,0.25756454417083885,0.29865417349596274,1.4554632114305937,0.1292647726723639,1.4776557433704394,0.09521385357354013,7.03739484245376,6.266704626982648,7.086977492342594,20.391076961779003
498,Kyle Okposo,R,35.5,72,218,68.02950689681705,12.479505677306602,0.7149554412437624,1.038442685661987,0.4539507134542747,1.171853496605555,0.28726783868879435,0.48073459134918767,0.26659014914769996,1.2003132942380028,0.1358105057662874,1.154996724870114,0.0224249736843354,7.711388067829337,7.935111359883623,4.734821391815363,20.381320819528323
499,Pierre-Olivier Joseph,D,24.3,74,185,70.56215054054977,14.099288214807505,0.9716743010035882,0.3566493268031023,0.20156919509288362,0.8901352468398991,0.03442585908439463,0.37069132196945587,0.3844355699837354,1.519590271265724,0.12080302551861224,1.4527673900279854,0.08924303373445086,4.3738909599579125,7.933672941947947,8.071972625804285,20.379536527710144
500,Tomas Nosek,L,31.1,75,205,68.5665075769125,10.70820707411685,0.0441613612981213,2.162470233094393,0.5581183764443437,1.3265843979585625,0.13357254300679727,0.6000306644595496,0.4084193230944014,1.1795369509607065,0.23328041137654332,0.951590712218102,0.04742454896612342,7.226769986290951,7.978632529304344,5.163076763736723,20.368479279332018
501,Nic Dowd,C,33.3,73,193,70.1858369369926,11.29357091561883,0.0,2.1619913033710425,0.7553359800705555,1.243718977066924,0.09009082111572844,0.49525814660840045,0.22724435738979135,1.116194259413701,0.20239094582014003,0.7919899890200733,0.038488122068450634,10.20644315613299,7.054612967271949,3.0994197196264555,20.360475843031395
502,Matt Nieto,L,30.9,71,187,68.68611189561513,11.804427233127823,0.3015873051315667,1.841870785565345,0.6712588475443938,1.2356623688465547,0.15442499328515175,0.4105514068229764,0.27441709993535385,1.0940351607414058,0.21502783088637925,0.8833758806567096,0.04849778130177318,9.82316396902949,6.379022082224565,4.115532489881926,20.31771854113598
503,Rasmus Kupari,C,23.5,74,200,64.83861874392123,10.018695649873784,0.4221909185930705,1.1026866567518585,0.5706416969162976,1.6135162584990914,0.5904258898258741,0.6329112809552063,0.3917079833124066,1.2357793194455853,0.4185753842002588,1.0071265567834644,0.016756652776745394,7.617837605678889,7.9148910322616,4.720337995478571,20.25306663341906
504,Joe Snively,C,27.7,69,176,48.14571820452318,11.962495485991266,0.6562301410634568,0.2992882217800326,0.8265310192612434,1.6426505792048147,0.0,0.6672245662830869,0.41286698511475195,1.1694297453609326,0.0,0.888636048775286,0.0,8.798895130921379,7.020517078750867,4.4310664644779125,20.25047867415016
505,Kieffer Bellows,L,25.3,73,195,53.08758917922773,10.685483637833856,0.5920416053817359,0.1214325188349082,0.8924646899568528,1.6011325172962516,0.0,0.5946237643072335,0.40347414159953976,1.6093105807186068,0.0,1.2985214865037402,0.0,9.276484551157216,6.464848518890602,4.494833346708122,20.236166416755943
506,Zach Aston-Reese,C,29.1,73,205,72.18657808003958,11.12870610901798,0.1284920080557312,1.0851913807630251,0.728689830960949,1.4127706880270712,0.28645915330327154,0.40133907702974725,0.2849336028860254,1.0814923757713222,0.25349013610750126,0.8070905628947082,0.04326464730379663,10.348869619254774,5.871696055326175,3.996245878408283,20.216811552989235
507,Chris Tierney,C,29.3,73,191,58.80011141340664,10.533023215315682,0.9532769227238228,0.6322171547986428,0.5707641306488187,1.3825191664491463,0.2773420987661602,0.6101674197296807,0.4032261550498811,1.2609080241839106,0.3658821095536117,1.0158225081591765,0.044779780279809334,7.355047106237649,7.703029278937216,5.138993666288268,20.197070051463133
508,Jack Drury,C,23.7,71,174,55.45027049547751,9.939584132355266,0.8015942126173565,0.2220749707013135,0.9002701302838255,1.5984623009565992,0.45749203782723796,0.5857248806563794,0.3960756343385156,1.1348189608577264,0.3558353036335731,0.946464208413492,0.017205103867656977,9.54782160559706,6.294112290951332,4.342983613245497,20.184917509793888
509,Liam O'Brien,C,29.2,73,213,67.1766549445009,10.590878969505916,0.143263465867943,0.9522780825197636,0.5498139471233238,1.5493411269691342,0.2778027413885356,0.6262758784078094,0.42011914671602424,1.1483324158951975,0.2904931826999175,0.9337191528913088,0.046778820603740966,7.064210164784743,7.920078805847736,5.181274179148583,20.165563149781065
510,Zach Whitecloud,D,26.8,74,207,66.36042481385297,16.801944241926762,0.106962785036669,1.7044659414215189,0.28020227389796404,0.7025066678830058,0.043690435030523306,0.3641255286687443,0.38593000005420897,1.5497986905388943,0.10768518933996728,1.5188525010833656,0.11195032078044721,5.372489017808321,7.152916477045401,7.562489914554976,20.0878954094087
511,Luke Evangelista,R,21.6,72,183,46.534746515266086,11.201080540620415,1.7475495598228403,0.0,0.8450052311198231,1.4621913500393697,0.5399975716607589,0.5895623825825151,0.3541818655127174,1.0543174102461963,0.39800653217675286,0.8098636595253423,0.03693337980920271,9.322634228052909,6.550702205730856,4.174551824537393,20.04788825832116
512,Joey Anderson,R,25.3,72,207,57.26326016005687,10.70142767386148,0.3029306691004263,1.0371764107866133,0.9109745926005048,1.5663388107242804,0.4549550640241801,0.5096807647711235,0.3575986149798337,1.142365655719075,0.33788376643215146,0.9129372971602453,0.020164925803015456,10.207261483757321,5.870261520442243,3.9361686634397404,20.013691667639304
513,Aliaksei Protas,C,22.7,78,225,62.58300084569123,10.515032984295852,0.0667002612116522,0.0576589629000404,0.7688311628830417,1.4936760802891178,0.49188371160998917,0.6311191270303799,0.39802670441010485,1.0555560185231816,0.36373204651641455,0.827936314463623,0.0207171916196393,8.565813686414783,7.017240706776123,4.424286496720596,20.007340889911504
514,Mario Ferraro,D,25.0,72,209,71.2387207692441,19.10669348999045,0.7738986739404494,2.913920027179388,0.15915512170225157,0.623902717011206,0.03313614137843273,0.21489208966421114,0.3099495668413496,1.549930722211187,0.11237112223732992,1.5925235120671128,0.10274469102102463,4.2984514198421815,6.687899517709014,8.850167961335965,19.83651889888716
515,Jake Middleton,D,27.7,75,219,75.07346677848003,16.956808721427322,0.0993772890495989,2.040532560899026,0.20496226264093206,0.6495799244811691,0.04009118498929128,0.32110168411070916,0.35735655040348535,1.5352132928748667,0.09844439736836352,1.4902945209092224,0.10912188613141363,4.531768210117655,7.254979925910513,8.04586725033773,19.8326153863659
516,Nick Blankenburg,D,25.4,69,177,54.82994116473226,16.427094926473877,1.1964840394016254,1.1546330775954918,0.27058517419206796,0.9041817816187415,0.03759270523739561,0.3427494038635359,0.3731107551692856,1.703395738321145,0.11427807116180347,1.6773011445005805,0.09538834824391929,5.090204474632236,7.128268894164491,7.535578902209714,19.75405227100644
517,Nick Bonino,C,35.4,73,195,71.1956699703452,11.85850967043006,1.372921959810371,1.961729143206256,0.6396683917116702,0.9239009238621939,0.0,0.3624033552874581,0.1540213025975668,0.5889814097678191,0.11835457601114513,0.380308906779167,0.0188925002664403,10.506057477246733,6.334479084856177,2.8308104692217,19.67134703132461
518,Mark Kastelic,C,24.6,75,233,67.85412698289552,8.403180612896293,0.435017896018695,0.4158390342025045,0.9895418713358957,1.5928063868430138,0.504802770117661,0.4820376832924282,0.3609973662660345,1.0974518995683527,0.346881506147404,0.8936621369871994,0.017960529362712366,10.424785817303764,5.283922781395892,3.8787158099185204,19.587424408618176
519,Ethan Bear,D,26.3,71,197,64.23421830041107,17.106339410199084,0.3276913542729485,1.8760007786840205,0.23857066148261474,0.7675967943367088,0.047442466522558124,0.3541698281962751,0.3725484429804319,1.5376329627023844,0.11035286808138321,1.47121585641826,0.11809687857102091,4.733641846036223,7.2471618570000675,7.575992108856161,19.55679581189245
520,Artem Zub,D,28.0,74,200,67.94265333993722,18.910561395853826,0.1549218690246592,1.8117706763636705,0.18647950019460488,0.6562352380283449,0.036295561922893335,0.31663257286520813,0.3539188526722499,1.4732500937823712,0.10352765342510406,1.4089928521568704,0.1148690958691317,4.182840151269114,7.251187302945635,8.061627342686748,19.495654796901498
521,Johnathan Kovacevic,D,26.2,76,208,73.19044039953684,15.581321734167602,0.1497845393743113,1.9196745724994624,0.23309165429302786,0.7287117952377424,0.03942989193423704,0.3525115635034252,0.3694640027717015,1.5665403905297814,0.11255612639265752,1.4969531880724223,0.09837849594543449,4.6557883193071925,7.249892187774649,7.526188401736413,19.431868908818256
522,Anthony Richard,C,26.8,71,183,47.9891086073232,11.221442185907453,0.8383384891805468,0.3350995483663368,0.8499880377476179,1.5994795708941203,0.0,0.6180278199104698,0.410525996581954,1.211427509962525,0.0,0.9379773091242397,0.0,8.701222738534241,6.359156561460885,4.3134500120860295,19.373829312081156
523,Cole Guttman,C,24.5,69,167,46.36298185678761,12.019140294475,1.0377278095407885,0.2267294719995322,0.7957733368179958,1.549934573914033,0.46211415607758527,0.5763899490973187,0.37940607441457364,1.1077871782208213,0.3476137012799119,0.8567749004432903,0.016846280088925233,8.714460626691166,6.302357730497046,4.2136636947264545,19.230482051914663
524,Logan Brown,C,25.6,78,218,54.17399011035536,9.920551574459076,0.7219651969601273,0.1718394785400532,0.7329346264067009,1.4964294790324808,0.4854798080837535,0.6801094822297138,0.4256220869851113,1.3578352725116967,0.33939532571616177,1.0451227160463454,0.02069283864083964,7.615879176090747,7.029700493452035,4.49689618587416,19.14247585541694
525,Connor Clifton,D,28.4,71,190,69.24997012107751,16.92918925446554,0.1217553830042308,1.5226220383406068,0.21082477733588065,0.6018273170178507,0.06510604132370668,0.35028895144142264,0.36827728777608937,1.4851999726502023,0.10282287558927491,1.4690464087031085,0.07454218145181224,4.318312909283111,7.233735793536807,7.533242328268344,19.08529103108826
