,Player,Position,Age,Height,Weight,PP ATOI,PK ATOI,EV G/60,PP G/60,PK G/60,EV A1/60,GP,EV ATOI,PP A1/60,PK A1/60,EV A2/60
538,Klim Kostin,C,23.4,75,215,0.08937213385679621,0.1474742473894001,0.0703666134146471,0.1924207914809133,,0.0583706455154738,3.992154730217757,0.31968341594090516,0.17625692296059725,,0.039818103572283506
539,Kole Lind,R,24.0,73,178,0.22484309088016827,0.1283441012000672,0.0510156712783199,0.1771881010684408,0.1441700837134565,0.0565335812999132,3.670046315784038,0.352987837439005,0.12687561386840102,0.1172266827489049,0.03937879641480172
540,Kole Sherwood,R,25.7,73,212,0.1213872717592297,0.141784323533392,0.0674294389492089,,,0.0571297218591609,3.4118478805480184,0.5940525255526435,,,0.03546218356231749
541,Kris Letang,D,35.4,72,201,0.194157611809771,0.2854959647722142,0.0387893957237233,0.3089362825345472,0.3633472752499478,0.12089913757991637,2.574057233240939,0.21194423844061452,0.3430158242201924,0.06299903511338169,0.03240640150800319
542,Kris Russell,D,35.4,70,170,0.0393162152474065,0.2080323323586265,0.0196849605518121,0.1717407450498626,0.0469906944535394,0.04265888187957578,2.775379287592959,0.5921041052947481,0.1802309966003127,0.055949863590918573,0.027714315029837944
543,Kristian Reichel,C,24.3,72,168,0.13952682972032682,0.1636531728750928,0.0503237110987693,0.1566316825349874,0.1655418505067944,0.065375957500637,3.4866495020291337,0.338623818935467,0.15314425555151717,0.18891310809860987,0.03379824925958593
544,Kristian Vesalainen,L,23.3,75,207,0.22226468624010348,0.0362440535290963,0.0921065037432732,0.1751757069330273,0.1002956445711432,0.0637812977399928,2.874506655062742,0.664357915724233,0.13336286626766988,0.15069803357751554,0.045416916179823366
545,Kristians Rubins,D,24.8,77,227,0.0211870299251098,0.218732357430431,0.0246663936858937,,0.0084606422727532,0.015605663192889318,1.982643818238666,0.352029007418901,,0.035648661749180716,0.02065510237375746
546,Kurtis Gabriel,R,29.4,76,212,0.060499236110333636,0.0825371025782199,0.1125084045468159,,,0.0471330494601993,4.035296192350692,0.5116662358671318,,,0.046971802914492204
547,Kurtis MacDermid,D,28.5,77,233,0.1460841601298592,0.2157582402217454,0.0491335037477229,0.1413246872250319,0.0337427478352549,0.0356521296532984,2.3504229917187245,2.5686539117571354,0.23151232706080668,0.030769927313653182,0.038639540950818785
548,Kyle Burroughs,D,27.2,72,193,0.0543108899169319,0.2865860704441418,0.0261919720310995,0.1549425012593623,0.0308890568811415,0.024199720341811795,3.487543082171172,0.6392207980561115,0.17594052551731537,0.06882512418529371,0.02617181109458037
549,Kyle Capobianco,D,25.1,74,201,0.1126603623268322,0.0758160448929513,0.0204004379007388,0.0946540438117098,0.0167496431573302,0.045882230867598406,3.1515663962544083,0.41151768039647485,0.19767365003690898,0.048331994642393995,0.02435286967544276
550,Kyle Clifford,L,31.7,74,217,0.0696138983933604,0.0777618502464254,0.0714186172112531,0.1420728582335134,0.1424465788253617,0.0605916988042842,4.255555299840434,0.36637163470074263,0.15723573004065083,0.08128231641220553,0.03808199607514683
551,Kyle Connor,L,25.8,74,179,0.15556363641415058,0.3208136413699781,0.0744241943316406,0.3746091964069653,0.2673222082928532,0.0303186738378363,2.3700672458814327,0.20383490807134305,0.3958233479225997,0.09419047169803271,0.027599326667690785
552,Kyle Criscuolo,C,30.4,69,175,0.02589649919247002,0.0477950065863537,0.0513538687147316,,,0.0676809478952504,2.908391094746372,0.4519361298051027,,,0.03417578954302443
553,Kyle Okposo,R,34.5,72,218,0.17571864306235624,0.1755677384251246,0.0291834457950667,0.2353328598172084,0.1285552013459656,0.0353702731972258,1.58891769453298,0.2772626987799307,0.15952131886338083,0.1371804421460562,0.04563717875975717
554,Kyle Palmieri,C,31.7,71,198,0.32925645040711615,0.0691883725563768,0.0556638424568088,0.1766508600139412,0.1050211849255739,0.1344049264683273,6.245830289080868,0.4594166201700099,0.34652244100040563,0.09343771545682132,0.07288946436366442
555,Kyle Rau,C,29.9,69,171,0.05106864229518837,0.1267532981374621,0.0437341075184791,,0.129680259049147,0.0497230800593648,3.0305097986972425,0.5031810262446997,,0.401875357344603,0.03479373728974082
556,Kyle Turris,C,33.1,73,190,0.22989793696924826,0.1117054665465822,0.0388931247704732,0.1383603886377397,,0.0387318708903095,3.2980267964344985,0.31611987231461747,0.14560040526333545,,0.03274991961364179
557,Lane Pederson,C,25.2,72,192,0.11105307346511879,0.0745494318055235,0.0430532140279573,0.1346315216956545,0.1132047510164706,0.0508896614957929,3.905940608867473,0.26226489700146066,0.16123554242655652,0.1812460896354114,0.0322066533397309
558,Lars Eller,C,33.4,74,205,0.2857897727425213,0.07823958856546,0.0482906208105672,0.1693998016888977,0.0491710405683864,0.106952089485748,3.8871765280213353,0.2430602271474245,0.26146772667464585,0.11973699403144542,0.06283168682203205
559,Lassi Thomson,D,22.0,72,190,0.1667057955123684,0.1727343709692381,0.0445620435124457,0.1383982879194682,0.059214590961708,0.02482488338086607,2.5562571388653383,0.4720119551535804,0.22186517559531596,0.06596273256842533,0.03827517167538246
560,Laurent Dauphin,C,27.5,72,186,0.2329352489141813,0.1831884927612199,0.0643449571004746,0.1251377884764725,0.1119386154588178,0.0366266813186289,2.5290554343469815,0.4569634806817757,0.1423604839458545,0.12275036249966677,0.028154385914274552
561,Lawson Crouse,L,25.3,76,215,0.11974702088703337,0.1872359541819306,0.0444835305255779,0.1732582147162827,0.293529807320009,0.0640739005152726,1.4688676727329797,0.2668742665928831,0.1514099137245177,0.15279592264420405,0.03677988237385201
562,Leo Komarov,R,35.7,71,205,0.10845955640044083,0.2083804291257419,0.0446520109458689,,,0.0485937889573256,2.594308431933258,0.4541939975900056,,,0.04554683656045829
563,Leon Draisaitl,C,26.9,74,208,0.15558734934356816,0.2184620639514022,0.1489371636543751,1.0943041898009362,0.2461423680639159,0.2559113534443283,2.1352020138619205,0.2840621358690705,0.5468413353829995,0.29384567626180597,0.12609418198254643
564,Liam Foudy,C,22.7,74,188,0.07646935357332119,0.0979566544922477,0.0674260984556544,,0.176516909293247,0.0428184278092692,3.8313894855522057,0.44241220340937504,,0.13216497853465228,0.027421161839353187
565,Liam O'Brien,C,28.2,73,213,0.0879686982663555,0.2543482884387648,0.0450615312711618,0.1403129545895887,0.053855129416608,0.0571018540574261,3.2783909406902647,0.4338974830470765,0.17140732422186172,0.07519508156699811,0.039820519042989624
566,Lias Andersson,C,24.0,73,185,0.16616028673966443,0.0905932645424503,0.0531432163954874,0.1312870936636724,0.0865660289962402,0.0407208442934328,3.6199206952639176,0.6048086123836444,0.1550944746821484,0.09135064280285006,0.04149891689827097
567,Libor Hajek,D,24.7,74,209,0.0278105457763255,0.1916185335241169,0.018689968365032,0.1346170892882545,0.0618517878506709,0.03760546657293857,3.1544419474766046,0.41920664486311376,0.18826517943220406,0.0340364434326855,0.0347481745782192
568,Linus Hogberg,D,24.1,73,176,0.0339275290394378,0.1518297929989684,0.0430757353664171,,0.031706388574393,0.028849872301518083,2.4876230743422525,0.32516924083002424,,0.05970987544908378,0.02613948893228595
569,Linus Sandin,R,26.4,73,209,0.07571251008681727,0.1735642293185606,0.0478413650903597,0.1412876832578113,,0.0399448106201543,2.957946585048486,0.3273223865922197,0.19580825059105023,,0.033217191983369074
570,Logan Brown,C,24.6,78,218,0.22965178720971,0.213074121546165,0.0472665978167193,0.2533571496588764,0.1401900732406185,0.0629375171317745,3.4676625253908435,0.6745989366137164,0.13097089135399934,0.12126434490896773,0.04894622355095433
571,Logan Couture,C,33.5,73,206,0.3360268730150045,0.2794918297238513,0.0649885378112504,0.1507391880241264,0.1311487489966551,0.0373962928758172,3.9040857713426322,0.1719102074845308,0.2800036476393568,0.16585232894746585,0.040987723643212806
572,Logan O'Connor,R,26.1,72,175,0.020524566137706785,0.1092584488131926,0.0758291514004076,0.1502383636393261,0.1046237880705429,0.0636039174206398,2.725483610297446,0.3141877061912127,0.1371077078426301,0.23927044077313506,0.034754429934809615
573,Logan Shaw,R,30.0,75,208,0.07330869663633298,0.2738466678145524,0.0549898781689649,0.1607003474800648,0.1102680279930946,0.0657679994328547,3.5800288979280603,0.5934650963800654,0.13036104983440253,0.08189468601186281,0.04164099905542133
574,Logan Stanley,D,24.4,79,242,0.0695155081928514,0.2293352681040577,0.0242524481218618,0.1297719197828929,0.0202112993389836,0.043273687357949966,2.2170245826332193,1.0027725652590502,0.2273614617175202,0.16630900988925737,0.023854120109289296
575,Loui Eriksson,L,37.2,74,179,0.12475710325592645,0.2649476569002404,0.0776715413629334,0.1538833829240884,0.0847132369267395,0.0398978011463927,1.5884356172032907,0.4225436378033159,0.12796142588025927,0.12286855432480473,0.10692121595016389
576,Lucas Carlsson,D,25.2,72,189,0.037842248174753,0.1339521945242764,0.0292192999053707,0.1473421947773427,0.0446880878224376,0.05460940328636084,2.7189745934818887,0.5524944603782632,0.20397244755948263,0.01044893949667141,0.0470843448548443
577,Lucas Johansen,D,24.9,74,176,0.0321771045482265,0.1623819874856333,0.0168689850915192,,,0.027270509285414905,2.8360511278889176,0.44983583645178293,,,0.028007032026423292
578,Lucas Raymond,L,20.5,71,176,0.17054392852848138,0.1090135861048424,0.1179389351159876,0.1360773826682227,0.1434000822951101,0.1192186902734039,2.083217883467786,0.6978330413955378,0.18826353603064902,0.2084550563333841,0.05020002633539563
579,Lukas Reichel,L,20.4,72,170,0.20881579237158743,0.0868413489740567,0.0625795367257828,0.2100092169342297,,0.0555391837296255,3.8957520596157043,0.30651406711969964,0.13461498290730461,,0.037517405361345305
580,Lukas Vejdemo,C,26.7,73,198,0.098925622138491,0.2126419698339122,0.0672645869931117,0.1323401849665006,0.1033188104835993,0.0527847485269712,3.4868129789250246,0.38551588510934925,0.16157489696025776,0.08926120081775449,0.030293555222645947
581,Luke Glendening,C,33.4,71,190,0.01843619645657966,0.1516225795857324,0.11202353444057,0.1327121058072228,0.1513381020342923,0.125037330277873,1.4125621366863825,0.8078254269239006,0.14765594139481797,0.11328016636257378,0.023873927282338715
582,Luke Kunin,C,24.8,72,197,0.19230391939799368,0.1415470803873551,0.0493769950374656,0.1631276432170008,0.0746918276511285,0.0453420578692851,1.5233300988295353,0.33916941889428265,0.1672911990907997,0.14273490121329782,0.03068992050854971
583,Luke Schenn,D,32.9,74,225,0.0080795792002492,0.1612110905567052,0.0379367107718564,0.1415596310806073,0.0774422117856275,0.09677439042975118,3.0865627549103873,0.25202686063143487,0.17895327522639282,0.1652212533772629,0.022546723030566953
584,Luke Witkowski,D,32.5,74,210,0.0139007111789289,0.1454650872006923,0.0251803431256128,,,0.02922943613055168,2.6689929392937697,0.8933535959443396,,,0.03864849173147121
585,MacKenzie Entwistle,R,23.2,75,184,0.33479589245948405,0.2567508251512543,0.1034246588630868,0.162843339821362,0.1424247498402928,0.1569280340674575,2.540047590105351,0.6420264739449654,0.12540505422052609,0.08509878084891463,0.02828350396634766
586,MacKenzie Weegar,D,28.7,72,206,0.1990548955563725,0.2715160095307479,0.0381167256404114,0.0732177720374882,0.0126459617302283,0.05676695690336431,2.037782726396512,0.2814453523674576,0.1931685699861663,0.02524819224167149,0.05420876661721752
587,Mackenzie MacEachern,L,28.6,74,193,0.08818992975126812,0.1199927443501748,0.0591201382587785,0.129574499297337,,0.051748824781704,2.770765690201898,0.479196574268323,0.13526981265744806,,0.0373871193664021
588,Madison Bowey,D,27.4,73,207,0.1905173407384075,0.1431678185046941,0.0260032756695363,,0.0280564879371955,0.03534872595186422,3.474033533229062,0.2555733565522774,,0.04598344738522765,0.03175375669912928
589,Marc McLaughlin,C,23.2,72,203,0.18141974154396326,0.0382666619859258,0.0597721999481991,0.1586203374982338,0.113002403647414,0.0370713821992976,4.139822658037419,0.3598023273202289,0.17336860190178494,0.14485560392186253,0.025546389224802405
590,Marc Staal,D,35.7,76,208,0.0108299359702447,0.3115034191594801,0.011312620560573,0.1733868390078094,0.0093694086779209,0.022874812023382842,5.239042350468261,0.3885692057098659,0.21478490638787331,0.015779131603304408,0.024824367393146203
591,Marc-Edouard Vlasic,D,35.5,73,205,0.0203081648008356,0.54150521207601,0.0288264474830042,0.1213069559425258,0.0205266881015204,0.03495583445420812,3.6650379861605797,0.3549261520229142,0.1894286803103402,0.008636284113066219,0.10411025568608091
592,Marco Rossi,C,21.0,69,182,0.25209485638436646,0.0927364429386694,0.0527279855449988,0.194337793506596,0.127790915777844,0.0430831523940519,4.226065653773022,0.2797381498284726,0.1531863056928455,0.2354251030876058,0.03766813377778492
593,Marco Scandella,D,32.6,75,212,0.0104280968222346,0.1161352513208351,0.0243989160292399,0.177501079353249,0.0081457413823113,0.026654327190778985,2.3289732587558833,0.41607459183830586,0.20574147290469263,0.06438186861878431,0.02308029051696487
594,Marcus Foligno,L,31.1,75,226,0.12369665920092558,0.2630799187642356,0.1376848492899332,0.2780026490204695,0.1316113590458955,0.0747609006000705,1.7106254879429335,0.24971041626795593,0.25557759679323905,0.12066018954755996,0.06347579337999947
595,Marcus Johansson,L,32.0,73,203,0.29543494835941464,0.167710134700754,0.0855664296173325,0.1126263113090628,0.1474785938589394,0.0515740437204716,1.506562962507707,0.21520745261985405,0.30004906985528623,0.2934733467391154,0.04727253368043109
596,Marcus Pettersson,D,26.4,75,177,0.1499945065880416,0.4610479052308774,0.0283808412124429,0.1502576323756301,0.0296934801767172,0.09349634004515879,1.9452486833307459,1.0963400038480795,0.12872390059805183,0.07934608759706054,0.02394933705229452
597,Marian Studenic,"L, R",23.9,73,190,0.20851091574478756,0.2319608267141832,0.0492311971153698,0.103152847041242,0.0751254962799413,0.0420513069448013,5.108916679688561,0.2900405381099066,0.14142073043683337,0.09443862782499274,0.03628105754739109
598,Mario Ferraro,D,24.0,72,209,0.3093287052203844,0.2790741166874526,0.0296062709693673,0.1448627936854936,0.0359102038323872,0.09546125838048443,1.1256743578850863,0.45841143253299077,0.1768048609615854,0.07436272431149558,0.04878301334939765
599,Mark Borowiecki,D,33.2,74,204,0.0114866241929472,0.3392696925058475,0.0283580835083826,0.0772495761786432,0.0103689613871207,0.023994673037105535,2.5802400566613946,0.3650629305844541,0.19090216767800694,0.01832363333220516,0.024186187226894622
600,Mark Friedman,D,26.8,71,185,0.035727773250617,0.147354022592211,0.046306293555899,0.1366279310357454,0.0120886045096032,0.018088718792250064,3.2010581313059596,0.7725803774991618,0.16343520394460184,0.07209212327896788,0.03528903389765583
601,Mark Giordano,D,39.0,72,205,0.4548592266080893,0.3052562449303659,0.0502700240432607,0.1437982283370349,0.085688412053483,0.04554420434993998,2.5169868076730157,0.254380978680206,0.2847406509836505,0.03735368569083779,0.04770112323508866
602,Mark Jankowski,C,28.1,76,212,0.05209317033794252,0.1591229120433317,0.0570315803140646,0.1566890203604719,0.1310947634213857,0.070802317348858,3.1235556662239907,0.656502550883788,0.21270994912250438,0.09853726609681179,0.04746511722602191
603,Mark Kastelic,C,23.6,75,233,0.11928493064976828,0.1185807953538835,0.065040242098949,0.1833861466150493,0.1093147837696639,0.0847658671845331,2.499258648079466,0.5210465801531545,0.17544109221486603,0.11740276333078842,0.03479126637174909
604,Mark Pysyk,D,30.7,73,198,0.0171323035991398,0.1560781832380696,0.0483291107090323,0.1769710565023476,0.0330229147874865,0.027227229450039536,2.4624601742972416,0.42865602743490333,0.1666069226583633,0.07611263183528143,0.03437872374555375
605,Mark Scheifele,C,29.5,75,198,0.15729069550496502,0.0573897379219629,0.1396245585036719,0.2320108727849052,0.1017198562292358,0.1820637082893511,2.6871252501511718,0.30154863946211585,0.23249145090490106,0.1264217603757878,0.08683377725305909
606,Mark Stone,R,30.4,75,217,0.11719884717689667,0.221611690062312,0.0643561902176775,0.1408855825361133,0.3920226980233186,0.0775449009511745,4.860117359694106,0.2191520856187215,0.1945738903267986,0.10654425519464623,0.05686745420968318
607,Markus Niemelainen,D,24.3,78,190,0.0665468499866792,0.2096515347426913,0.0190386149971551,0.1417231484412832,0.1108606016653577,0.04576011037770346,2.0279567648251278,0.44511292923315005,0.1962102217060569,0.059687175409143804,0.033414452928448544
608,Markus Nutivaara,D,28.3,73,187,0.229036857830213,0.1704235814342616,0.0189806027024723,,,0.030492406189494135,3.104541512043284,0.3940062751997122,,,0.039318805703612104
609,Martin Fehervary,D,23.0,74,199,0.2203572810490716,0.1780691399881695,0.0384296466149392,0.1871330167657036,0.0172623955817957,0.019550613550932412,4.1328310139660935,0.282655937945975,0.14721691685247995,0.022000115068789974,0.04764264079813396
610,Martin Frk,R,29.0,73,210,0.16350101780775675,0.0566329112678652,0.0724562259668662,0.195089841721667,,0.0438213506282257,2.5005343428955333,0.3960072741362385,0.135405498455175,,0.028693970595642528
611,Martin Kaut,R,23.0,74,190,0.28567883014577794,0.1748715513123378,0.0722575331061413,0.1416609633024832,0.1341198633738533,0.039075834875406,3.729711478117309,0.44166235464832654,0.1509904096817463,0.2363967606061662,0.031872120860493416
612,Martin Necas,C,23.7,74,189,0.5727637946963113,0.2997629949806806,0.0648120885713421,0.3440917916501275,0.3147602265084671,0.0560435346496058,3.1486882983236057,0.6907758439873473,0.5205097023937492,0.1845245073084537,0.10339545369306924
613,Mason Appleton,C,26.7,75,197,0.26308602035245743,0.4264313356135644,0.0404597311861793,0.1401801844796775,0.1465367630236654,0.0368071478504855,1.5844039762636302,0.22406540503084263,0.14861741496019198,0.12797235479137675,0.028698047556995933
614,Mason Geertsen,D,27.5,76,227,0.0147166427312753,0.2349966264794615,0.02367156045674,0.1293044833723503,0.026180472752607,0.03201868332017886,2.477513543858035,0.74422260630877,0.22891140766416238,0.024416526561974367,0.026907695973078054
615,Mason Marchment,L,27.3,76,210,0.251091722709183,0.0579411635392757,0.0793001104796324,0.1517987040014937,0.1577977344056993,0.0818452666825126,2.5129361313013905,0.4503805616636294,0.15229107607686143,0.22653051435210098,0.0422995040683399
616,Mason McTavish,C,19.7,72,213,0.20512447586106575,0.1345261815705567,0.043912973803654,0.1878632804281185,0.1679809676652312,0.0510508228235461,4.535595743670283,0.604281072570519,0.1493261007905904,0.11592506517822798,0.03210808680902056
617,Mason Shaw,C,23.9,70,184,0.27164007587519545,0.0586175265415344,0.060039501755137,,,0.0363221752676942,3.752732245977589,0.4055291190277794,,,0.0347649268433
618,Mathew Barzal,C,25.4,73,190,0.35234420750758294,0.1308952076171817,0.0445598677694117,0.1077046246945872,0.080470179681231,0.1057007488694686,5.061458164402826,0.11985280339116369,0.14363445794633567,0.05490117808801192,0.0461249709852654
619,Mathieu Joseph,R,25.6,73,187,0.1566257706378486,0.342847779130813,0.0519865395419814,0.1188893630766857,0.1304683279697353,0.0400379190549097,1.4383532250459197,0.2907275710468365,0.14115641689022113,0.09874080181467981,0.023625044326273756
620,Mathieu Olivier,R,25.6,73,217,0.08752994549944376,0.2006141755122192,0.0779791992540549,0.1256961227014497,0.1199086507440871,0.0362905565639037,3.781547968755652,0.4870431508371159,0.17014149072336088,0.1255291886367767,0.03834165537454531
621,Mathieu Perreault,C,34.7,70,189,0.31500145714035227,0.0843666602473577,0.0561695739110454,0.1381255061478983,0.1394257900475647,0.0536117742670394,2.357555638792009,0.33756869947548546,0.17361425063089586,0.2033195727794987,0.026209899242788028
622,Matias Maccelli,L,22.0,71,176,0.19036548842949855,0.1334535178087304,0.0736341831263144,0.2114246750051361,0.1813855254631484,0.0475519119042452,4.551245275745969,0.22742347855994904,0.1451497719876993,0.17820643507406098,0.038260438177965234
623,Mats Zuccarello,R,35.1,68,181,0.45792266355740097,0.1766468285131037,0.0499920621612861,0.1660458812669517,0.1031943129426443,0.0621625724259188,2.1587840535820155,0.8173434564543778,0.1691659341337593,0.10134179342841486,0.04224911819096819
624,Matt Boldy,L,21.5,74,201,0.5762680584244054,0.0540758520133885,0.0342992447115734,0.14388146661343,0.1245989035198829,0.0662045882861444,3.8521201162476753,0.642967878423508,0.16050192180789463,0.18489408663936516,0.039909893847014925
625,Matt Duchene,C,31.7,71,195,0.12302820774952372,0.0212500036823432,0.0822244835109957,0.4144382516723747,0.2339380719068325,0.050493863838316,2.059297705529728,0.27013964623933456,0.2119175964022839,0.13730699538625696,0.027316733147570937
626,Matt Dumba,D,28.2,72,181,0.6526258186694057,0.1016801809132659,0.0482794280451571,0.1250079961058715,0.0178192080168423,0.06667200605247957,2.613970349870098,0.2149150607200654,0.16934725353592803,0.053269925070624974,0.093948540103171
627,Matt Grzelcyk,D,28.7,70,176,0.316483831962988,0.1746635376312882,0.0241299322144012,0.099792188658898,0.0500336476749956,0.04005594293726062,2.653016012013497,0.31110032405030225,0.1962515733853308,0.08729920694400607,0.08886760886031324
628,Matt Irwin,D,34.8,74,200,0.0236649006976576,0.1629237755112725,0.0240672828463767,0.181210852996192,0.0077611695967811,0.02825447325656416,2.719162832564464,0.5496003073056112,0.17628040736984912,0.017532342669691916,0.026424254013455165
629,Matt Kiersted,D,24.5,72,181,0.1829234982411836,0.1464110634380925,0.0320291534802451,0.1359541424698254,0.0658425809077461,0.02314680292768525,3.1213857883959166,0.531104268826711,0.17721552335232343,0.07603377266829259,0.028636146426507882
630,Matt Luff,R,25.4,74,196,0.07907470350085107,0.1247271724143295,0.0748392209555089,0.1551781439530771,0.0849363223906027,0.04612983671577,3.468936256260701,0.32677156494415244,0.16270872058251185,0.12268128597936205,0.02725152738266976
631,Matt Martin,L,33.4,75,220,0.11876550235123454,0.0543800070383178,0.0481682189256401,0.1310574629451596,0.0952412202782367,0.0870540705156114,4.2044503612244,0.23415422696916882,0.16678422592048808,0.06039367851878123,0.033065662865049326
632,Matt Nieto,L,29.9,71,187,0.10247221073369138,0.0938603999328982,0.0668263035294299,0.131391496598781,0.1203504028829982,0.0397615293955488,1.3275778357595458,0.24315261725871948,0.12794090219587165,0.152223870444848,0.03440233500981435
633,Matt Roy,D,27.6,73,205,0.3084203571785002,0.09050190292788,0.0558844617339201,0.1139473366267325,0.1195732337424102,0.05163447832347212,2.687204084173734,0.5694741288352987,0.16946033874854488,0.04904100819895428,0.03513390805860347
634,Matt Tennyson,D,32.4,74,205,0.0094203128815289,0.15994474310613,0.0176835088606843,0.1646170211982039,0.0102565168175701,0.02425595112312646,2.9004005430284976,0.45960387997905655,0.19981271782679372,0.010799588134419754,0.022658825157240613
635,Matthew Benning,D,28.4,73,203,0.2768872521981503,0.3206109072027985,0.0421735972023966,0.1339308701653427,0.0261776253355494,0.08446740121155097,2.623145247598768,0.487751426215983,0.20484422904697394,0.07136396360438146,0.057303297124401825
636,Matthew Highmore,C,26.6,71,188,0.248404839876299,0.1356024357636115,0.0363419100280585,0.1366170864674968,0.1121896313619449,0.0503706150504944,1.9062011856045007,0.3386992917975267,0.1281235312047944,0.1181732801975963,0.02967062338707936
637,Matthew Peca,C,29.4,68,181,0.05991480923452148,0.2117304807479017,0.0432874883398089,,0.1019895246014859,0.0573683372838501,2.0752804027407956,0.4553011225648424,,0.07550987658531232,0.043308542748557124
638,Matthew Tkachuk,L,24.8,74,201,0.5233035644256614,0.1169929452652868,0.0750093120893209,0.1082182763798478,0.0912548036661873,0.1912502997447309,1.0636628930257934,0.30842145789760544,0.26266916309763677,0.07310185972121364,0.09211071774245375
639,Mattias Ekholm,D,32.4,76,215,0.1108917178114777,0.1377031703574784,0.0462118919632285,0.1983378262409861,0.0156608761595863,0.04439927155956512,1.1902388457784436,0.3492633410463563,0.17851410240595053,0.05798983600019828,0.0709915694040717
640,Mattias Janmark,C,29.8,73,205,0.25848245710718926,0.2674252124497961,0.0274114104817883,0.2628783295014061,0.3645302422645034,0.0608457538841753,2.9943893718085497,0.19382348692485718,0.11843158308216396,0.10586175753081178,0.02156111981888701
641,Mattias Norlinder,D,22.5,72,185,0.1327142159119571,0.2747942770790312,0.0160508429383755,0.1465939265629187,,0.02894781725707657,3.93388826862177,0.47614689936545407,0.16599666841393998,,0.030469369242849452
642,Mattias Samuelsson,D,22.6,76,231,0.1853631414767917,0.2033538892655551,0.0237524077884222,0.1305183261504774,0.0329982740477058,0.0279575391196203,6.5311420930798905,0.49279372228964363,0.17263971083342206,0.015278472940300672,0.03133726937052907
643,Matty Beniers,C,19.9,74,178,0.21449688089356322,0.1045712982568711,0.0487460779753612,0.1747837592554214,0.1276630072720123,0.0413165341397496,3.615485339480717,0.2888176428431507,0.16135194290601484,0.21908634711238836,0.03174772818882634
644,Max Comtois,L,23.7,74,210,0.4308577948279555,0.069550088068024,0.0449283237738455,0.5189714928525083,0.0852642038481424,0.1184820277040069,2.5111908310600373,0.290847191380991,0.4780048350710377,0.1430550563880132,0.06057693497470808
645,Max Domi,C,27.6,70,194,0.5952344894294629,0.0467173288820872,0.0749627504072812,0.2463062574206857,0.148592207851304,0.038050108500371,2.586030879552678,0.9896941788857736,0.3402955510154407,0.06777068967568792,0.046387968089463716
646,Max Jones,L,24.6,75,216,0.22409174313417515,0.123013328545975,0.0581780497822633,0.1924191839571616,0.1399196016979394,0.0581353732519702,4.146006602744381,0.5056899147616905,0.13250187738745287,0.10925681744377289,0.03284687890450933
647,Max McCormick,L,30.4,71,188,0.022998528141600718,0.1150000469746316,0.0480448966313426,0.2076634788368188,0.0767220658922998,0.0382673688877756,2.50956299781456,0.5764805567013046,0.10093202807329055,0.09014852349721315,0.03742560087620636
648,Max Pacioretty,L,33.9,74,217,0.18825638440616527,0.0217143427180538,0.1101609946440825,0.2032203455345264,0.1242979713828326,0.0429620079463367,3.4504096727780023,0.17570717896750096,0.16846338711702638,0.141721466375493,0.029759969365011168
649,Max Willman,C,27.6,72,184,0.021421171581041017,0.1037958899710287,0.0789938466786648,0.1523141945310758,0.0704567902326922,0.0521057396988652,2.9545234793448496,0.27658852053526983,0.12805239198858054,0.16120660775543014,0.032081211870144476
650,Maxim Mamin,C,27.7,74,206,0.07043656388644962,0.0900452858962704,0.0547193390853171,0.1519460831663995,0.0481654634643911,0.0616413719778396,3.442627094240676,0.29986560501261267,0.1752199211749041,0.10881365651335502,0.0397930522773763
651,Maxime Lajoie,D,24.9,73,196,0.2462391418480603,0.172539847754562,0.02316304545549,0.1327196879375245,,0.03631795550478579,2.6276337244753116,0.5960757584175047,0.1827225921641139,,0.03405060473589274
652,Michael Amadio,"C, R",26.4,73,204,0.16362131480216635,0.2143293053165477,0.1760892350212988,0.1735171351110233,0.0855590532451102,0.0332075405023784,1.739744725527282,0.22334449245115162,0.15229537372342578,0.15118229797254024,0.11097667909693955
653,Michael Bunting,L,27.0,72,192,0.1846656479460167,0.1200647163254284,0.0539863215271003,0.1937249279826422,0.0897302355772518,0.0654318191933286,3.5939183894462614,0.17624135686621267,0.15451186398803943,0.14491197181561094,0.0921402409688943
654,Michael Carcone,L,26.4,69,170,0.20673489980520535,0.0673096262615229,0.0770334720425939,0.1548014974256308,0.1143736907322391,0.0612689998135264,2.9264848607160094,0.40786001228009633,0.13091493338432067,0.11196585615987169,0.04189971689398868
655,Michael Dal Colle,L,26.3,75,195,0.17366667223911295,0.0970740478323485,0.0510887569651523,0.1534575744720487,,0.0703931830396459,3.1692009387225673,0.31356002655256954,0.17841370089094027,,0.03937130048900596
656,Michael Del Zotto,D,32.3,72,195,0.2153713361374127,0.2546758249967781,0.020887747835693,0.1023119644692076,0.0622448172048918,0.030415083973094673,3.5215333648852454,0.3917604873414308,0.16400543283123603,0.05483986691815635,0.026247940223956618
657,Michael Eyssimont,C,26.1,72,180,0.06682022867126391,0.0276801102021722,0.0465777363609869,,,0.0494216235715541,3.477551443185276,0.5277934931272747,,,0.03657450296571506
658,Michael McCarron,R,27.6,78,232,0.07731257014512964,0.2778001371769487,0.077068096866978,0.1683221011589386,0.1768648085965333,0.0412464583897951,2.679898376804612,0.4808351211290931,0.1450921890908877,0.1303270528999451,0.026168972613528435
