,Player,Year,Position,Age,Height,Weight,Y1 GP,Y2 GP,Y3 GP,Y4 GP,Y5 GP,Y1 EV ATOI,Y2 EV ATOI,Y3 EV ATOI,Y4 EV ATOI,Y5 EV ATOI,Y5 dEV ATOI
James Wisniewski 2011,James Wisniewski,2011,D,26.61,71,203,,68.0,48.0,69,75,,13.9733,15.5337,18.2867,17.4453,1.5140666666666664
James Wisniewski 2012,James Wisniewski,2012,D,27.609,71,203,68.0,48.0,69.0,75,48,13.9733,15.5337,18.2867,17.4453,19.0736,2.763849999999998
James Wisniewski 2013,James Wisniewski,2013,D,28.611,71,203,48.0,69.0,75.0,48,51,15.5337,18.2867,17.4453,19.0736,18.01,0.42517500000000297
James Wisniewski 2014,James Wisniewski,2014,D,29.611,71,203,69.0,75.0,48.0,51,75,18.2867,17.4453,19.0736,18.01,16.9664,-1.2375000000000007
James Wisniewski 2015,James Wisniewski,2015,D,30.61,71,203,75.0,48.0,51.0,75,69,17.4453,19.0736,18.01,16.9664,16.3643,-1.509525
Nate Guenin 2015,Nate Guenin,2015,D,31.809,75,207,3.0,15.0,,68,76,13.6556,10.9689,,14.4027,14.5542,1.5451333333333341
Andre Benoit 2014,Andre Benoit,2014,D,29.737,71,190,,8.0,,56,79,,14.8917,,14.1707,16.0184,1.4871999999999996
Andre Benoit 2015,Andre Benoit,2015,D,30.736,71,190,8.0,,56.0,79,59,14.8917,,14.1707,16.0184,15.6285,0.6015666666666668
Corey Potter 2013,Corey Potter,2013,D,28.74,75,204,5.0,3.0,1.0,62,56,12.0233,12.0889,16.0833,16.614,14.6571,0.4547249999999998
Ladislav Smid 2009,Ladislav Smid,2009,D,22.665,76,210,,,,65,60,,,,15.0744,14.1044,-0.9700000000000006
Ladislav Smid 2010,Ladislav Smid,2010,D,23.664,76,210,,,65.0,60,51,,,15.0744,14.1044,17.1193,2.529899999999998
Ladislav Smid 2011,Ladislav Smid,2011,D,24.663,76,210,,65.0,60.0,51,78,,15.0744,14.1044,17.1193,16.8002,1.3674999999999997
Ladislav Smid 2012,Ladislav Smid,2012,D,25.663,76,210,65.0,60.0,51.0,78,78,15.0744,14.1044,17.1193,16.8002,17.4705,1.6959250000000008
Ladislav Smid 2013,Ladislav Smid,2013,D,26.665,76,210,60.0,51.0,78.0,78,82,14.1044,17.1193,16.8002,17.4705,17.024,0.6504000000000012
Ladislav Smid 2014,Ladislav Smid,2014,D,27.664,76,210,51.0,78.0,78.0,82,73,17.1193,16.8002,17.4705,17.024,16.0116,-1.091899999999999
Jeff Schultz 2009,Jeff Schultz,2009,D,22.599,78,225,,,,72,64,,,,14.7493,16.1552,1.4059000000000008
Jeff Schultz 2010,Jeff Schultz,2010,D,23.598,78,225,,,72.0,64,73,,,14.7493,16.1552,17.01,1.5577500000000022
Jeff Schultz 2011,Jeff Schultz,2011,D,24.598,78,225,,72.0,64.0,73,72,,14.7493,16.1552,17.01,17.0694,1.097900000000001
Jeff Schultz 2012,Jeff Schultz,2012,D,25.597,78,225,72.0,64.0,73.0,72,54,14.7493,16.1552,17.01,17.0694,13.9373,-2.308675000000001
Jeff Schultz 2013,Jeff Schultz,2013,D,26.599,78,225,64.0,73.0,72.0,54,44,16.1552,17.01,17.0694,13.9373,12.7865,-3.256475000000002
Nikita Nikitin 2012,Nikita Nikitin,2012,D,25.293,76,217,,,,41,61,,,,13.4858,17.6418,4.156000000000001
Nikita Nikitin 2013,Nikita Nikitin,2013,D,26.295,76,217,,,41.0,61,64,,,13.4858,17.6418,16.9518,1.3879999999999981
Nikita Nikitin 2014,Nikita Nikitin,2014,D,27.294,76,217,,41.0,61.0,64,66,,13.4858,17.6418,16.9518,15.5553,-0.4711666666666634
Nikita Nikitin 2015,Nikita Nikitin,2015,D,28.294,76,217,41.0,61.0,64.0,66,42,13.4858,17.6418,16.9518,15.5553,16.204,0.29532500000000184
Mike Weber 2012,Mike Weber,2012,D,23.793,74,188,16.0,7.0,,58,51,16.3823,13.3095,,15.2135,16.7454,1.7769666666666666
Mike Weber 2013,Mike Weber,2013,D,24.795,74,188,7.0,,58.0,51,71,13.3095,,15.2135,16.7454,15.4107,0.3212333333333337
Mike Weber 2014,Mike Weber,2014,D,25.794,74,188,,58.0,51.0,71,68,,15.2135,16.7454,15.4107,15.7365,-0.05336666666666723
Mike Weber 2015,Mike Weber,2015,D,26.793,74,188,58.0,51.0,71.0,68,64,15.2135,16.7454,15.4107,15.7365,16.2487,0.472175
Mike Weber 2016,Mike Weber,2016,D,27.793,74,188,51.0,71.0,68.0,64,45,16.7454,15.4107,15.7365,16.2487,13.9626,-2.072725
Victor Bartley 2014,Victor Bartley,2014,D,25.622,72,217,,,,41,50,,,,17.6708,13.7847,-3.886099999999999
Dylan Olsen 2015,Dylan Olsen,2015,D,23.743,74,223,,28.0,,44,44,,12.1173,,13.7992,13.5405,0.5822500000000002
Jared Cowen 2015,Jared Cowen,2015,D,23.683,77,238,,82.0,11.0,68,54,,15.1309,16.919,17.3686,15.9052,-0.5676333333333332
Ryan Stanton 2015,Ryan Stanton,2015,D,25.2,73,205,,,1.0,64,54,,,16.35,14.1151,14.6611,-0.5714500000000005
Sergei Gonchar 2011,Sergei Gonchar,2011,D,36.469,74,210,,78.0,25.0,62,67,,16.4327,16.4813,16.3699,17.6236,1.1956333333333333
Sergei Gonchar 2012,Sergei Gonchar,2012,D,37.469,74,210,78.0,25.0,62.0,67,74,16.4327,16.4813,16.3699,17.6236,17.3176,0.5907249999999991
Sergei Gonchar 2013,Sergei Gonchar,2013,D,38.471,74,210,25.0,62.0,67.0,74,76,16.4813,16.3699,17.6236,17.3176,18.0385,1.090399999999999
Sergei Gonchar 2014,Sergei Gonchar,2014,D,39.47,74,210,62.0,67.0,74.0,76,76,16.3699,17.6236,17.3176,18.0385,14.8586,-2.4787999999999997
Sergei Gonchar 2015,Sergei Gonchar,2015,D,40.469,74,210,67.0,74.0,76.0,76,48,17.6236,17.3176,18.0385,14.8586,15.2486,-1.7109750000000012
Kimmo Timonen 2009,Kimmo Timonen,2009,D,33.542,70,194,,,,80,77,,,,15.4321,15.782,0.3498999999999999
Kimmo Timonen 2010,Kimmo Timonen,2010,D,34.542,70,194,,,80.0,77,82,,,15.4321,15.782,15.5823,-0.024750000000000938
Kimmo Timonen 2011,Kimmo Timonen,2011,D,35.541,70,194,,80.0,77.0,82,82,,15.4321,15.782,15.5823,15.7152,0.11639999999999873
Kimmo Timonen 2012,Kimmo Timonen,2012,D,36.54,70,194,80.0,77.0,82.0,82,76,15.4321,15.782,15.5823,15.7152,13.9355,-1.692400000000001
Kimmo Timonen 2013,Kimmo Timonen,2013,D,37.542,70,194,77.0,82.0,82.0,76,76,15.782,15.5823,15.7152,13.9355,15.0422,-0.2115500000000008
Kimmo Timonen 2014,Kimmo Timonen,2014,D,38.542,70,194,82.0,82.0,76.0,76,77,15.5823,15.7152,13.9355,15.0422,13.4775,-1.5913000000000004
Bryce Salvador 2009,Bryce Salvador,2009,D,32.639,75,215,,,,64,76,,,,16.3495,16.3002,-0.04929999999999879
Bryce Salvador 2010,Bryce Salvador,2010,D,33.638,75,215,,,64.0,76,79,,,16.3495,16.3002,16.8462,0.5213500000000018
Bryce Salvador 2013,Bryce Salvador,2013,D,36.639,75,215,76.0,79.0,,82,66,16.3002,16.8462,,17.0598,17.6885,0.9531000000000027
Bryce Salvador 2014,Bryce Salvador,2014,D,37.638,75,215,79.0,,82.0,66,40,16.8462,,17.0598,17.6885,16.2625,-0.9356666666666662
Stephane Robidas 2009,Stephane Robidas,2009,D,31.582,71,190,,,,82,72,,,,15.8791,18.0296,2.150499999999999
Stephane Robidas 2010,Stephane Robidas,2010,D,32.581,71,190,,,82.0,72,82,,,15.8791,18.0296,18.2051,1.2507500000000036
Stephane Robidas 2011,Stephane Robidas,2011,D,33.581,71,190,,82.0,72.0,82,81,,15.8791,18.0296,18.2051,18.385,1.0137333333333345
Stephane Robidas 2012,Stephane Robidas,2012,D,34.58,71,190,82.0,72.0,82.0,81,75,15.8791,18.0296,18.2051,18.385,17.2153,-0.40940000000000154
Stephane Robidas 2013,Stephane Robidas,2013,D,35.582,71,190,72.0,82.0,81.0,75,82,18.0296,18.2051,18.385,17.2153,16.9878,-0.970950000000002
Chris Phillips 2009,Chris Phillips,2009,D,30.566,75,219,,,,81,82,,,,17.6889,17.5126,-0.17630000000000123
Chris Phillips 2010,Chris Phillips,2010,D,31.566,75,219,,,81.0,82,82,,,17.6889,17.5126,17.8012,0.20045000000000357
Chris Phillips 2011,Chris Phillips,2011,D,32.565,75,219,,81.0,82.0,82,82,,17.6889,17.5126,17.8012,17.7986,0.13103333333333467
Chris Phillips 2012,Chris Phillips,2012,D,33.564,75,219,81.0,82.0,82.0,82,80,17.6889,17.5126,17.8012,17.7986,15.4308,-2.269525
Chris Phillips 2013,Chris Phillips,2013,D,34.566,75,219,82.0,82.0,82.0,80,82,17.5126,17.8012,17.7986,15.4308,16.383,-0.7528000000000006
Chris Phillips 2014,Chris Phillips,2014,D,35.566,75,219,82.0,82.0,80.0,82,70,17.8012,17.7986,15.4308,16.383,14.7679,-2.0855000000000015
Eric Brewer 2011,Eric Brewer,2011,D,31.459,76,216,,77.0,28.0,59,76,,18.0835,18.6952,17.3486,18.3075,0.2650666666666659
Eric Brewer 2012,Eric Brewer,2012,D,32.458,76,216,77.0,28.0,59.0,76,82,18.0835,18.6952,17.3486,18.3075,18.914,0.8053000000000026
Eric Brewer 2013,Eric Brewer,2013,D,33.46,76,216,28.0,59.0,76.0,82,82,18.6952,17.3486,18.3075,18.914,18.2139,-0.10242500000000021
Eric Brewer 2014,Eric Brewer,2014,D,34.46,76,216,59.0,76.0,82.0,82,77,17.3486,18.3075,18.914,18.2139,15.1842,-3.011800000000001
Eric Brewer 2015,Eric Brewer,2015,D,35.459,76,216,76.0,82.0,82.0,77,44,18.3075,18.914,18.2139,15.1842,16.3962,-1.258700000000001
Scott Hannan 2009,Scott Hannan,2009,D,29.69,73,215,,,,82,81,,,,19.0636,18.3138,-0.7498000000000005
Scott Hannan 2010,Scott Hannan,2010,D,30.689,73,215,,,82.0,81,81,,,19.0636,18.3138,18.3072,-0.38149999999999906
Scott Hannan 2011,Scott Hannan,2011,D,31.689,73,215,,82.0,81.0,81,78,,19.0636,18.3138,18.3072,16.9647,-1.5968333333333327
Scott Hannan 2012,Scott Hannan,2012,D,32.688,73,215,82.0,81.0,81.0,78,78,19.0636,18.3138,18.3072,16.9647,17.3934,-0.768925000000003
Scott Hannan 2013,Scott Hannan,2013,D,33.69,73,215,81.0,81.0,78.0,78,56,18.3138,18.3072,16.9647,17.3934,16.8778,-0.866975
Scott Hannan 2014,Scott Hannan,2014,D,34.69,73,215,81.0,78.0,78.0,56,56,18.3072,16.9647,17.3934,16.8778,15.747,-1.6387750000000025
Scott Hannan 2015,Scott Hannan,2015,D,35.689,73,215,78.0,78.0,56.0,56,58,16.9647,17.3934,16.8778,15.747,14.5147,-2.2310250000000007
Bryan Allen 2011,Bryan Allen,2011,D,30.112,77,223,,73.0,2.0,74,72,,17.2479,22.8417,16.784,15.9602,-2.9976666666666674
Bryan Allen 2012,Bryan Allen,2012,D,31.111,77,223,73.0,2.0,74.0,72,82,17.2479,22.8417,16.784,15.9602,16.4874,-1.7210499999999982
Bryan Allen 2013,Bryan Allen,2013,D,32.113,77,223,2.0,74.0,72.0,82,70,22.8417,16.784,15.9602,16.4874,16.7309,-1.2874250000000025
Bryan Allen 2014,Bryan Allen,2014,D,33.112,77,223,74.0,72.0,82.0,70,68,16.784,15.9602,16.4874,16.7309,15.1748,-1.315825000000002
Robyn Regehr 2009,Robyn Regehr,2009,D,28.453,75,222,,,,82,75,,,,16.0382,17.0107,0.9725000000000001
Robyn Regehr 2010,Robyn Regehr,2010,D,29.452,75,222,,,82.0,75,81,,,16.0382,17.0107,17.3603,0.8358499999999971
Robyn Regehr 2011,Robyn Regehr,2011,D,30.451,75,222,,82.0,75.0,81,79,,16.0382,17.0107,17.3603,18.0175,1.2144333333333321
Robyn Regehr 2012,Robyn Regehr,2012,D,31.451,75,222,82.0,75.0,81.0,79,76,16.0382,17.0107,17.3603,18.0175,15.9075,-1.1991749999999985
Robyn Regehr 2013,Robyn Regehr,2013,D,32.453,75,222,75.0,81.0,79.0,76,70,17.0107,17.3603,18.0175,15.9075,16.2813,-0.7926999999999964
Robyn Regehr 2014,Robyn Regehr,2014,D,33.452,75,222,81.0,79.0,76.0,70,79,17.3603,18.0175,15.9075,16.2813,16.0477,-0.8439499999999995
Robyn Regehr 2015,Robyn Regehr,2015,D,34.451,75,222,79.0,76.0,70.0,79,67,18.0175,15.9075,16.2813,16.0477,17.5973,1.0337999999999994
Jordan Leopold 2009,Jordan Leopold,2009,D,28.162,73,206,,,,43,83,,,,13.8597,15.1811,1.3214000000000006
Jordan Leopold 2010,Jordan Leopold,2010,D,29.162,73,206,,,43.0,83,81,,,13.8597,15.1811,17.7656,3.2451999999999988
Jordan Leopold 2011,Jordan Leopold,2011,D,30.161,73,206,,43.0,83.0,81,71,,13.8597,15.1811,17.7656,18.007,2.4048666666666687
Jordan Leopold 2012,Jordan Leopold,2012,D,31.16,73,206,43.0,83.0,81.0,71,79,13.8597,15.1811,17.7656,18.007,18.0082,1.8048499999999983
Jordan Leopold 2013,Jordan Leopold,2013,D,32.162,73,206,83.0,81.0,71.0,79,66,15.1811,17.7656,18.007,18.0082,16.3906,-0.8498750000000008
Mike Weaver 2009,Mike Weaver,2009,D,30.418,70,186,,,,55,58,,,,12.4527,14.3236,1.8709000000000007
Mike Weaver 2010,Mike Weaver,2010,D,31.418,70,186,,,55.0,58,77,,,12.4527,14.3236,12.9084,-0.47974999999999923
Mike Weaver 2011,Mike Weaver,2011,D,32.417,70,186,,55.0,58.0,77,82,,12.4527,14.3236,12.9084,17.3244,4.096166666666667
Mike Weaver 2012,Mike Weaver,2012,D,33.416,70,186,55.0,58.0,77.0,82,82,12.4527,14.3236,12.9084,17.3244,17.2909,3.0386249999999997
Mike Weaver 2013,Mike Weaver,2013,D,34.418,70,186,58.0,77.0,82.0,82,46,14.3236,12.9084,17.3244,17.2909,16.7062,1.244374999999998
Mike Weaver 2014,Mike Weaver,2014,D,35.418,70,186,77.0,82.0,82.0,46,72,12.9084,17.3244,17.2909,16.7062,15.4343,-0.6231749999999998
Anton Volchenkov 2009,Anton Volchenkov,2009,D,26.599,73,220,,,,67,68,,,,16.1037,16.5086,0.40490000000000137
Anton Volchenkov 2010,Anton Volchenkov,2010,D,27.598,73,220,,,67.0,68,64,,,16.1037,16.5086,17.0081,0.7019499999999965
Anton Volchenkov 2011,Anton Volchenkov,2011,D,28.598,73,220,,67.0,68.0,64,57,,16.1037,16.5086,17.0081,15.9515,-0.588633333333334
Anton Volchenkov 2012,Anton Volchenkov,2012,D,29.597,73,220,67.0,68.0,64.0,57,72,16.1037,16.5086,17.0081,15.9515,14.8458,-1.5471749999999993
Anton Volchenkov 2013,Anton Volchenkov,2013,D,30.599,73,220,68.0,64.0,57.0,72,63,16.5086,17.0081,15.9515,14.8458,13.0505,-3.0279999999999987
Anton Volchenkov 2014,Anton Volchenkov,2014,D,31.598,73,220,64.0,57.0,72.0,63,56,17.0081,15.9515,14.8458,13.0505,12.994,-2.219975
Anton Volchenkov 2015,Anton Volchenkov,2015,D,32.598,73,220,57.0,72.0,63.0,56,46,15.9515,14.8458,13.0505,12.994,12.0536,-2.1568500000000004
Lubomir Visnovsky 2009,Lubomir Visnovsky,2009,D,32.141,70,192,,,,82,50,,,,17.0047,17.482,0.4772999999999996
Lubomir Visnovsky 2010,Lubomir Visnovsky,2010,D,33.14,70,192,,,82.0,50,73,,,17.0047,17.482,17.8639,0.6205500000000015
Lubomir Visnovsky 2011,Lubomir Visnovsky,2011,D,34.139,70,192,,82.0,50.0,73,81,,17.0047,17.482,17.8639,19.6957,2.2455
Lubomir Visnovsky 2012,Lubomir Visnovsky,2012,D,35.139,70,192,82.0,50.0,73.0,81,68,17.0047,17.482,17.8639,19.6957,17.1275,-0.8840749999999993
Lubomir Visnovsky 2013,Lubomir Visnovsky,2013,D,36.141,70,192,50.0,73.0,81.0,68,59,17.482,17.8639,19.6957,17.1275,18.6433,0.6010249999999999
Tim Gleason 2009,Tim Gleason,2009,D,25.674,72,217,,,,80,70,,,,15.3573,17.446,2.088700000000001
Tim Gleason 2010,Tim Gleason,2010,D,26.673,72,217,,,80.0,70,61,,,15.3573,17.446,16.0954,-0.3062499999999986
Tim Gleason 2011,Tim Gleason,2011,D,27.672,72,217,,80.0,70.0,61,82,,15.3573,17.446,16.0954,17.2654,0.9658333333333324
Tim Gleason 2012,Tim Gleason,2012,D,28.672,72,217,80.0,70.0,61.0,82,82,15.3573,17.446,16.0954,17.2654,17.7618,1.2207749999999997
Tim Gleason 2013,Tim Gleason,2013,D,29.674,72,217,70.0,61.0,82.0,82,71,17.446,16.0954,17.2654,17.7618,16.5294,-0.6127500000000019
Tim Gleason 2014,Tim Gleason,2014,D,30.673,72,217,61.0,82.0,82.0,71,56,16.0954,17.2654,17.7618,16.5294,14.7307,-2.1822999999999997
Tim Gleason 2015,Tim Gleason,2015,D,31.672,72,217,82.0,82.0,71.0,56,72,17.2654,17.7618,16.5294,14.7307,14.5236,-2.0482250000000004
Jay Harrison 2012,Jay Harrison,2012,D,28.91,76,188,,7.0,38.0,72,72,,14.7143,12.9807,12.9187,17.5039,3.966000000000001
Jay Harrison 2013,Jay Harrison,2013,D,29.912,76,188,7.0,38.0,72.0,72,80,14.7143,12.9807,12.9187,17.5039,17.194,2.6645999999999983
Jay Harrison 2014,Jay Harrison,2014,D,30.911,76,188,38.0,72.0,72.0,80,68,12.9807,12.9187,17.5039,17.194,14.8627,-0.2866250000000008
Jay Harrison 2015,Jay Harrison,2015,D,31.911,76,188,72.0,72.0,80.0,68,55,12.9187,17.5039,17.194,14.8627,13.7676,-1.8522250000000007
Keith Ballard 2009,Keith Ballard,2009,D,25.849,71,204,,,,82,82,,,,17.0673,17.623,0.5557000000000016
Keith Ballard 2010,Keith Ballard,2010,D,26.848,71,204,,,82.0,82,82,,,17.0673,17.623,17.6921,0.34694999999999965
Keith Ballard 2011,Keith Ballard,2011,D,27.847,71,204,,82.0,82.0,82,65,,17.0673,17.623,17.6921,14.0054,-3.455399999999999
Keith Ballard 2012,Keith Ballard,2012,D,28.847,71,204,82.0,82.0,82.0,65,47,17.0673,17.623,17.6921,14.0054,14.3043,-2.29265
Keith Ballard 2013,Keith Ballard,2013,D,29.849,71,204,82.0,82.0,65.0,47,61,17.623,17.6921,14.0054,14.3043,14.1153,-1.7909000000000006
Keith Ballard 2014,Keith Ballard,2014,D,30.848,71,204,82.0,65.0,47.0,61,45,17.6921,14.0054,14.3043,14.1153,12.3019,-2.7273750000000003
Jan Hejda 2009,Jan Hejda,2009,D,30.29,76,230,,,,81,82,,,,17.036,18.1748,1.1387999999999998
Jan Hejda 2010,Jan Hejda,2010,D,31.289,76,230,,,81.0,82,62,,,17.036,18.1748,16.9586,-0.6468000000000025
Jan Hejda 2011,Jan Hejda,2011,D,32.288,76,230,,81.0,82.0,62,77,,17.036,18.1748,16.9586,18.1048,0.7149999999999999
Jan Hejda 2012,Jan Hejda,2012,D,33.288,76,230,81.0,82.0,62.0,77,81,17.036,18.1748,16.9586,18.1048,17.4984,-0.07015000000000171
Jan Hejda 2013,Jan Hejda,2013,D,34.29,76,230,82.0,62.0,77.0,81,78,18.1748,16.9586,18.1048,17.4984,16.7174,-0.9667500000000011
Jan Hejda 2014,Jan Hejda,2014,D,35.289,76,230,62.0,77.0,81.0,78,78,16.9586,18.1048,17.4984,16.7174,19.2754,1.9556000000000004
Jan Hejda 2015,Jan Hejda,2015,D,36.288,76,230,77.0,81.0,78.0,78,81,18.1048,17.4984,16.7174,19.2754,18.2545,0.35549999999999926
Shane O'Brien 2009,Shane O'Brien,2009,D,25.148,75,230,,,,77,77,,,,18.7909,13.6361,-5.1548
Shane O'Brien 2010,Shane O'Brien,2010,D,26.147,75,230,,,77.0,77,65,,,18.7909,13.6361,15.2736,-0.9398999999999997
Shane O'Brien 2011,Shane O'Brien,2011,D,27.147,75,230,,77.0,77.0,65,80,,18.7909,13.6361,15.2736,14.18,-1.7202000000000002
Shane O'Brien 2012,Shane O'Brien,2012,D,28.146,75,230,77.0,77.0,65.0,80,76,18.7909,13.6361,15.2736,14.18,17.0333,1.5631500000000003
Shane O'Brien 2013,Shane O'Brien,2013,D,29.148,75,230,77.0,65.0,80.0,76,47,13.6361,15.2736,14.18,17.0333,15.0167,-0.014050000000001006
Shane O'Brien 2014,Shane O'Brien,2014,D,30.147,75,230,65.0,80.0,76.0,47,45,15.2736,14.18,17.0333,15.0167,11.1174,-4.2585
Andrej Meszaros 2009,Andrej Meszaros,2009,D,22.968,74,223,,,,82,52,,,,16.1762,17.7958,1.6195999999999984
Andrej Meszaros 2010,Andrej Meszaros,2010,D,23.968,74,223,,,82.0,52,81,,,16.1762,17.7958,16.128,-0.8580000000000005
Andrej Meszaros 2011,Andrej Meszaros,2011,D,24.967,74,223,,82.0,52.0,81,81,,16.1762,17.7958,16.128,16.6504,-0.04959999999999809
Andrej Meszaros 2012,Andrej Meszaros,2012,D,25.966,74,223,82.0,52.0,81.0,81,62,16.1762,17.7958,16.128,16.6504,16.7946,0.10699999999999932
Andrej Meszaros 2015,Andrej Meszaros,2015,D,28.967,74,223,81.0,62.0,18.0,52,60,16.6504,16.7946,15.0091,15.8641,15.5181,-0.5614500000000007
Mark Fistric 2011,Mark Fistric,2011,D,24.335,74,225,,37.0,36.0,67,57,,11.5685,13.2583,14.1341,12.9673,-0.01966666666666761
Mark Fistric 2012,Mark Fistric,2012,D,25.334,74,225,37.0,36.0,67.0,57,60,11.5685,13.2583,14.1341,12.9673,14.2633,1.2812499999999982
Mark Fistric 2013,Mark Fistric,2013,D,26.336,74,225,36.0,67.0,57.0,60,42,13.2583,14.1341,12.9673,14.2633,13.1313,-0.5244499999999999
Grant Clitsome 2013,Grant Clitsome,2013,D,27.467,71,211,,11.0,31.0,63,75,,13.1682,16.0462,14.3093,16.3102,1.802299999999999
Mark Fraser 2014,Mark Fraser,2014,D,27.007,76,220,61.0,26.0,4.0,76,42,12.1959,12.609,11.9333,14.8415,13.1294,0.23447499999999977
Ryan Wilson 2011,Ryan Wilson,2011,D,23.658,73,210,,,,61,67,,,,14.6691,16.5341,1.8649999999999984
Ryan Wilson 2012,Ryan Wilson,2012,D,24.658,73,210,,,61.0,67,59,,,14.6691,16.5341,16.7421,1.1405000000000012
Brett Bellemore 2015,Brett Bellemore,2015,D,26.268,76,225,,,13.0,64,49,,,11.7375,15.3643,15.3435,1.7926000000000002
Keaton Ellerby 2012,Keaton Ellerby,2012,D,22.903,77,220,,,22.0,54,40,,,5.4159,15.1395,14.3908,4.113100000000001
Keaton Ellerby 2013,Keaton Ellerby,2013,D,23.905,77,220,,22.0,54.0,40,75,,5.4159,15.1395,14.3908,12.7538,1.1050666666666675
Keaton Ellerby 2014,Keaton Ellerby,2014,D,24.904,77,220,22.0,54.0,40.0,75,51,5.4159,15.1395,14.3908,12.7538,13.6343,1.709299999999999
Jack Hillen 2010,Jack Hillen,2010,D,23.686,70,190,,,2.0,40,69,,,14.2917,13.5792,16.671,2.73555
Jack Hillen 2011,Jack Hillen,2011,D,24.685,70,190,,2.0,40.0,69,64,,14.2917,13.5792,16.671,16.1031,1.2558000000000007
Jack Hillen 2012,Jack Hillen,2012,D,25.684,70,190,2.0,40.0,69.0,64,55,14.2917,13.5792,16.671,16.1031,13.1636,-1.9976500000000001
Slava Voynov 2013,Slava Voynov,2013,D,22.711,72,194,,,,54,82,,,,15.9602,18.5031,2.5428999999999995
Slava Voynov 2014,Slava Voynov,2014,D,23.71,72,194,,,54.0,82,82,,,15.9602,18.5031,17.4089,0.17724999999999724
Raphael Diaz 2015,Raphael Diaz,2015,D,28.726,71,197,,59.0,39.0,63,56,,15.0088,14.842,14.3677,11.0393,-3.700199999999999
Hal Gill 2009,Hal Gill,2009,D,33.49,79,243,,,,81,62,,,,15.5051,14.6476,-0.8574999999999999
Hal Gill 2010,Hal Gill,2010,D,34.49,79,243,,,81.0,62,68,,,15.5051,14.6476,15.1189,0.04254999999999853
Hal Gill 2011,Hal Gill,2011,D,35.489,79,243,,81.0,62.0,68,75,,15.5051,14.6476,15.1189,15.9636,0.8730666666666664
Hal Gill 2012,Hal Gill,2012,D,36.488,79,243,81.0,62.0,68.0,75,76,15.5051,14.6476,15.1189,15.9636,13.6329,-1.6759000000000004
Hal Gill 2013,Hal Gill,2013,D,37.49,79,243,62.0,68.0,75.0,76,54,14.6476,15.1189,15.9636,13.6329,10.8042,-4.03655
Ed Jovanovski 2009,Ed Jovanovski,2009,D,32.266,75,220,,,,80,82,,,,17.51,17.2543,-0.2557000000000009
Ed Jovanovski 2010,Ed Jovanovski,2010,D,33.266,75,220,,,80.0,82,66,,,17.51,17.2543,15.724,-1.6581500000000027
Ed Jovanovski 2011,Ed Jovanovski,2011,D,34.265,75,220,,80.0,82.0,66,50,,17.51,17.2543,15.724,16.451,-0.3784333333333336
Ed Jovanovski 2012,Ed Jovanovski,2012,D,35.264,75,220,80.0,82.0,66.0,50,66,17.51,17.2543,15.724,16.451,13.4253,-3.3095250000000007
Derek Morris 2009,Derek Morris,2009,D,30.106,72,210,,,,82,75,,,,16.3791,16.5453,0.1661999999999999
Derek Morris 2010,Derek Morris,2010,D,31.106,72,210,,,82.0,75,76,,,16.3791,16.5453,16.7978,0.3355999999999959
Derek Morris 2011,Derek Morris,2011,D,32.105,72,210,,82.0,75.0,76,77,,16.3791,16.5453,16.7978,17.7247,1.1506333333333316
Derek Morris 2012,Derek Morris,2012,D,33.104,72,210,82.0,75.0,76.0,77,59,16.3791,16.5453,16.7978,17.7247,15.8203,-1.0414250000000003
Derek Morris 2013,Derek Morris,2013,D,34.106,72,210,75.0,76.0,77.0,59,66,16.5453,16.7978,17.7247,15.8203,17.9214,1.1993749999999999
Derek Morris 2014,Derek Morris,2014,D,35.106,72,210,76.0,77.0,59.0,66,63,16.7978,17.7247,15.8203,17.9214,17.1275,0.06145000000000422
Cory Sarich 2009,Cory Sarich,2009,D,30.128,76,207,,,,80,76,,,,15.1046,14.636,-0.46860000000000035
Cory Sarich 2010,Cory Sarich,2010,D,31.127,76,207,,,80.0,76,57,,,15.1046,14.636,13.8576,-1.0127000000000006
Cory Sarich 2011,Cory Sarich,2011,D,32.127,76,207,,80.0,76.0,57,76,,15.1046,14.636,13.8576,15.9202,1.3874666666666666
Cory Sarich 2012,Cory Sarich,2012,D,33.126,76,207,80.0,76.0,57.0,76,62,15.1046,14.636,13.8576,15.9202,15.1081,0.22850000000000037
Cory Sarich 2013,Cory Sarich,2013,D,34.128,76,207,76.0,57.0,76.0,62,47,14.636,13.8576,15.9202,15.1081,13.7798,-1.1006750000000007
Cory Sarich 2014,Cory Sarich,2014,D,35.128,76,207,57.0,76.0,62.0,47,54,13.8576,15.9202,15.1081,13.7798,15.3275,0.6610750000000003
Sami Salo 2009,Sami Salo,2009,D,34.082,75,215,,,,63,60,,,,16.8579,14.1408,-2.7171000000000003
Sami Salo 2010,Sami Salo,2010,D,35.081,75,215,,,63.0,60,68,,,16.8579,14.1408,15.0694,-0.42994999999999983
Sami Salo 2013,Sami Salo,2013,D,38.082,75,215,60.0,68.0,27.0,69,78,14.1408,15.0694,15.6222,15.3466,16.083,1.038249999999998
Sami Salo 2014,Sami Salo,2014,D,39.081,75,215,68.0,27.0,69.0,78,71,15.0694,15.6222,15.3466,16.083,14.1608,-1.3695000000000004
