,Player,Year,Position,Age,Height,Weight,Y1 GP,Y2 GP,Y3 GP,Y4 GP,Y5 GP,Y1 PP ATOI,Y2 PP ATOI,Y3 PP ATOI,Y4 PP ATOI,Y5 PP ATOI,Y5 dPP ATOI
Mark Stuart 2015,Mark Stuart,2015,D,30.429,74,215,54.0,80.0,71.0,69,70,0.1191,0.0444,0.0175,0.0186,0.0264,-0.0235
Mark Stuart 2016,Mark Stuart,2016,D,31.429,74,215,80.0,71.0,69.0,70,64,0.0444,0.0175,0.0186,0.0264,0.0393,0.012575000000000003
Mark Stuart 2017,Mark Stuart,2017,D,32.431,74,215,71.0,69.0,70.0,64,42,0.0175,0.0186,0.0264,0.0393,0.0048,-0.02065
Kevin Klein 2010,Kevin Klein,2010,D,24.8,73,206,,,13.0,63,81,,,0.1769,0.4344,0.1988,-0.10684999999999997
Kevin Klein 2011,Kevin Klein,2011,D,25.799,73,206,,13.0,63.0,81,81,,0.1769,0.4344,0.1988,0.2428,-0.02723333333333336
Kevin Klein 2012,Kevin Klein,2012,D,26.799,73,206,13.0,63.0,81.0,81,66,0.1769,0.4344,0.1988,0.2428,0.277,0.013775000000000037
Kevin Klein 2013,Kevin Klein,2013,D,27.801,73,206,63.0,81.0,81.0,66,80,0.4344,0.1988,0.2428,0.277,0.1642,-0.12405
Kevin Klein 2014,Kevin Klein,2014,D,28.8,73,206,81.0,81.0,66.0,80,77,0.1988,0.2428,0.277,0.1642,0.0944,-0.12630000000000002
Kevin Klein 2015,Kevin Klein,2015,D,29.8,73,206,81.0,66.0,80.0,77,65,0.2428,0.277,0.1642,0.0944,0.0992,-0.0954
Kevin Klein 2016,Kevin Klein,2016,D,30.799,73,206,66.0,80.0,77.0,65,69,0.277,0.1642,0.0944,0.0992,0.4911,0.3324
Kevin Klein 2017,Kevin Klein,2017,D,31.801,73,206,80.0,77.0,65.0,69,60,0.1642,0.0944,0.0992,0.4911,0.0583,-0.153925
Matt Carle 2009,Matt Carle,2009,D,24.017,72,197,,,,62,76,,,,3.1075,2.3346,-0.7728999999999999
Matt Carle 2010,Matt Carle,2010,D,25.016,72,197,,,62.0,76,80,,,3.1075,2.3346,2.5225,-0.19855
Matt Carle 2011,Matt Carle,2011,D,26.016,72,197,,62.0,76.0,80,82,,3.1075,2.3346,2.5225,2.2909,-0.3639666666666663
Matt Carle 2012,Matt Carle,2012,D,27.015,72,197,62.0,76.0,80.0,82,82,3.1075,2.3346,2.5225,2.2909,2.6703,0.10642500000000021
Matt Carle 2013,Matt Carle,2013,D,28.017,72,197,76.0,80.0,82.0,82,82,2.3346,2.5225,2.2909,2.6703,2.5799,0.1253249999999997
Matt Carle 2014,Matt Carle,2014,D,29.017,72,197,80.0,82.0,82.0,82,82,2.5225,2.2909,2.6703,2.5799,1.4579,-1.0580000000000003
Matt Carle 2015,Matt Carle,2015,D,30.016,72,197,82.0,82.0,82.0,82,59,2.2909,2.6703,2.5799,1.4579,0.7124,-1.53735
Matt Carle 2016,Matt Carle,2016,D,31.015,72,197,82.0,82.0,82.0,59,64,2.6703,2.5799,1.4579,0.7124,0.35,-1.505125
Clayton Stoner 2012,Clayton Stoner,2012,D,26.613,76,216,,,8.0,57,51,,,0.0063,0.0459,0.0199,-0.006200000000000001
Clayton Stoner 2013,Clayton Stoner,2013,D,27.615,76,216,,8.0,57.0,51,82,,0.0063,0.0459,0.0199,0.0983,0.07426666666666666
Clayton Stoner 2014,Clayton Stoner,2014,D,28.614,76,216,8.0,57.0,51.0,82,63,0.0063,0.0459,0.0199,0.0983,0.0304,-0.012199999999999999
Clayton Stoner 2015,Clayton Stoner,2015,D,29.613,76,216,57.0,51.0,82.0,63,69,0.0459,0.0199,0.0983,0.0304,0.0848,0.036175
Clayton Stoner 2016,Clayton Stoner,2016,D,30.613,76,216,51.0,82.0,63.0,69,50,0.0199,0.0983,0.0304,0.0848,0.0483,-0.010049999999999996
Nicklas Grossmann 2009,Nicklas Grossmann,2009,D,23.691,76,230,,,,62,81,,,,0.0917,0.1265,0.0348
Nicklas Grossmann 2010,Nicklas Grossmann,2010,D,24.691,76,230,,,62.0,81,71,,,0.0917,0.1265,0.1218,0.012700000000000003
Nicklas Grossmann 2011,Nicklas Grossmann,2011,D,25.69,76,230,,62.0,81.0,71,59,,0.0917,0.1265,0.1218,0.1477,0.034366666666666656
Nicklas Grossmann 2012,Nicklas Grossmann,2012,D,26.689,76,230,62.0,81.0,71.0,59,74,0.0917,0.1265,0.1218,0.1477,0.0845,-0.037425
Nicklas Grossmann 2013,Nicklas Grossmann,2013,D,27.691,76,230,81.0,71.0,59.0,74,51,0.1265,0.1218,0.1477,0.0845,0.0478,-0.072325
Nicklas Grossmann 2014,Nicklas Grossmann,2014,D,28.691,76,230,71.0,59.0,74.0,51,78,0.1218,0.1477,0.0845,0.0478,0.0731,-0.02735
Nicklas Grossmann 2015,Nicklas Grossmann,2015,D,29.69,76,230,59.0,74.0,51.0,78,68,0.1477,0.0845,0.0478,0.0731,0.0297,-0.058575
Nicklas Grossmann 2016,Nicklas Grossmann,2016,D,30.689,76,230,74.0,51.0,78.0,68,58,0.0845,0.0478,0.0731,0.0297,0.0391,-0.019674999999999998
Adam Pardy 2010,Adam Pardy,2010,D,25.509,76,227,,,,60,57,,,,0.3183,0.2918,-0.026500000000000024
Adam Pardy 2015,Adam Pardy,2015,D,30.509,76,227,30.0,36.0,29.0,60,55,0.2294,0.0921,0.05,0.0256,0.1003,0.0010249999999999981
Jakub Kindl 2012,Jakub Kindl,2012,D,24.639,75,199,,,3.0,48,55,,,0.7889,0.7069,0.6264,-0.12150000000000005
Jakub Kindl 2013,Jakub Kindl,2013,D,25.641,75,199,,3.0,48.0,55,70,,0.7889,0.7069,0.6264,2.6329,1.9254999999999998
Jakub Kindl 2014,Jakub Kindl,2014,D,26.64,75,199,3.0,48.0,55.0,70,66,0.7889,0.7069,0.6264,2.6329,2.0366,0.847825
Mark Fayne 2012,Mark Fayne,2012,D,24.381,75,209,,,,57,82,,,,0.755,1.5425,0.7875
Mark Fayne 2013,Mark Fayne,2013,D,25.383,75,209,,,57.0,82,52,,,0.755,1.5425,0.1376,-1.01115
Mark Fayne 2014,Mark Fayne,2014,D,26.383,75,209,,57.0,82.0,52,72,,0.755,1.5425,0.1376,0.0919,-0.7198
Mark Fayne 2015,Mark Fayne,2015,D,27.382,75,209,57.0,82.0,52.0,72,74,0.755,1.5425,0.1376,0.0919,0.2038,-0.42795000000000005
Mark Fayne 2016,Mark Fayne,2016,D,28.381,75,209,82.0,52.0,72.0,74,69,1.5425,0.1376,0.0919,0.2038,0.0408,-0.45315
Brian Strait 2015,Brian Strait,2015,D,26.741,73,188,3.0,9.0,32.0,47,52,,,0.0632,0.0982,0.0513,-0.029399999999999996
Brian Strait 2016,Brian Strait,2016,D,27.741,73,188,9.0,32.0,47.0,52,52,,0.0632,0.0982,0.0513,0.0471,-0.0238
Jamie McBain 2012,Jamie McBain,2012,D,23.598,73,195,,,14.0,76,76,,,3.9,2.7303,2.589,-0.7261500000000001
Jamie McBain 2013,Jamie McBain,2013,D,24.6,73,195,,14.0,76.0,76,68,,3.9,2.7303,2.589,1.3683,-1.7048
Jamie McBain 2014,Jamie McBain,2014,D,25.6,73,195,14.0,76.0,76.0,68,69,3.9,2.7303,2.589,1.3683,2.6667,0.01980000000000004
Patrick Wiercioch 2014,Patrick Wiercioch,2014,D,23.053,77,202,,8.0,,71,53,,1.0208,,2.3067,2.7009,1.0371499999999998
Patrick Wiercioch 2015,Patrick Wiercioch,2015,D,24.053,77,202,8.0,,71.0,53,56,1.0208,,2.3067,2.7009,2.4027,0.3932333333333333
Patrick Wiercioch 2016,Patrick Wiercioch,2016,D,25.052,77,202,,71.0,53.0,56,52,,2.3067,2.7009,2.4027,0.367,-2.1031
Patrick Wiercioch 2017,Patrick Wiercioch,2017,D,26.054,77,202,71.0,53.0,56.0,52,57,2.3067,2.7009,2.4027,0.367,0.9187,-1.0256250000000002
Philip Larsen 2013,Philip Larsen,2013,D,22.818,73,185,,2.0,6.0,55,54,,1.3917,3.1806,1.2776,0.7005,-1.2494666666666667
Eric Gelinas 2015,Eric Gelinas,2015,D,23.401,76,215,,,1.0,60,61,,,0.9,2.4286,2.2546,0.5903
Eric Gelinas 2016,Eric Gelinas,2016,D,24.4,76,215,,1.0,60.0,61,40,,0.9,2.4286,2.2546,1.3179,-0.5431666666666666
Jyrki Jokipakka 2016,Jyrki Jokipakka,2016,D,24.116,75,215,,,,51,58,,,,0.0582,0.0859,0.027700000000000002
Jyrki Jokipakka 2017,Jyrki Jokipakka,2017,D,25.118,75,215,,,51.0,58,41,,,0.0582,0.0859,0.0939,0.021849999999999994
Alexey Marchenko 2017,Alexey Marchenko,2017,D,24.748,75,210,,1.0,13.0,66,41,,,0.1167,0.027,0.0728,0.0009500000000000064
Willie Mitchell 2009,Willie Mitchell,2009,D,31.442,75,210,,,,72,82,,,,0.4831,0.298,-0.1851
Willie Mitchell 2010,Willie Mitchell,2010,D,32.442,75,210,,,72.0,82,48,,,0.4831,0.298,0.2007,-0.18984999999999996
Willie Mitchell 2011,Willie Mitchell,2011,D,33.441,75,210,,72.0,82.0,48,57,,0.4831,0.298,0.2007,0.1067,-0.22056666666666663
Willie Mitchell 2012,Willie Mitchell,2012,D,34.44,75,210,72.0,82.0,48.0,57,76,0.4831,0.298,0.2007,0.1067,0.7318,0.459675
Willie Mitchell 2015,Willie Mitchell,2015,D,37.441,75,210,57.0,76.0,,76,66,0.1067,0.7318,,0.4656,0.1245,-0.31020000000000003
Willie Mitchell 2016,Willie Mitchell,2016,D,38.44,75,210,76.0,,76.0,66,46,0.7318,,0.4656,0.1245,0.125,-0.3156333333333333
Andrew Ference 2009,Andrew Ference,2009,D,29.545,71,182,,,,59,47,,,,2.1285,2.2652,0.13670000000000027
Andrew Ference 2010,Andrew Ference,2010,D,30.544,71,182,,,59.0,47,51,,,2.1285,2.2652,0.8261,-1.3707500000000001
Andrew Ference 2011,Andrew Ference,2011,D,31.544,71,182,,59.0,47.0,51,70,,2.1285,2.2652,0.8261,0.3583,-1.3816333333333333
Andrew Ference 2012,Andrew Ference,2012,D,32.543,71,182,59.0,47.0,51.0,70,72,2.1285,2.2652,0.8261,0.3583,0.6403,-0.754225
Andrew Ference 2013,Andrew Ference,2013,D,33.545,71,182,47.0,51.0,70.0,72,82,2.2652,0.8261,0.3583,0.6403,0.1646,-0.857875
Andrew Ference 2014,Andrew Ference,2014,D,34.544,71,182,51.0,70.0,72.0,82,71,0.8261,0.3583,0.6403,0.1646,0.3808,-0.11652499999999993
Andrew Ference 2015,Andrew Ference,2015,D,35.544,71,182,70.0,72.0,82.0,71,70,0.3583,0.6403,0.1646,0.3808,0.0912,-0.2948
Dan Boyle 2010,Dan Boyle,2010,D,33.222,71,194,,,37.0,77,76,,,4.4941,4.6405,4.3031,-0.26420000000000066
Dan Boyle 2011,Dan Boyle,2011,D,34.221,71,194,,37.0,77.0,76,76,,4.4941,4.6405,4.3031,4.2803,-0.19893333333333274
Dan Boyle 2012,Dan Boyle,2012,D,35.221,71,194,37.0,77.0,76.0,76,81,4.4941,4.6405,4.3031,4.2803,3.9387,-0.4908000000000001
Dan Boyle 2013,Dan Boyle,2013,D,36.223,71,194,77.0,76.0,76.0,81,78,4.6405,4.3031,4.2803,3.9387,3.4616,-0.8290500000000005
Dan Boyle 2014,Dan Boyle,2014,D,37.222,71,194,76.0,76.0,81.0,78,75,4.3031,4.2803,3.9387,3.4616,3.6418,-0.3541249999999998
Dan Boyle 2015,Dan Boyle,2015,D,38.221,71,194,76.0,81.0,78.0,75,65,4.2803,3.9387,3.4616,3.6418,2.6359,-1.1947
Dan Boyle 2016,Dan Boyle,2016,D,39.221,71,194,81.0,78.0,75.0,65,74,3.9387,3.4616,3.6418,2.6359,2.209,-1.2104999999999997
Brad Stuart 2009,Brad Stuart,2009,D,28.904,74,215,,,,72,67,,,,3.0025,0.3286,-2.6738999999999997
Brad Stuart 2010,Brad Stuart,2010,D,29.904,74,215,,,72.0,67,82,,,3.0025,0.3286,1.1197,-0.5458500000000002
Brad Stuart 2011,Brad Stuart,2011,D,30.903,74,215,,72.0,67.0,82,67,,3.0025,0.3286,1.1197,0.5918,-0.8918
Brad Stuart 2012,Brad Stuart,2012,D,31.902,74,215,72.0,67.0,82.0,67,81,3.0025,0.3286,1.1197,0.5918,0.3027,-0.9579500000000001
Brad Stuart 2013,Brad Stuart,2013,D,32.904,74,215,67.0,82.0,67.0,81,82,0.3286,1.1197,0.5918,0.3027,0.1469,-0.43879999999999997
Brad Stuart 2014,Brad Stuart,2014,D,33.904,74,215,82.0,67.0,81.0,82,61,1.1197,0.5918,0.3027,0.1469,0.1115,-0.42877499999999996
Brad Stuart 2015,Brad Stuart,2015,D,34.903,74,215,67.0,81.0,82.0,61,65,0.5918,0.3027,0.1469,0.1115,0.3259,0.037675000000000014
Rob Scuderi 2009,Rob Scuderi,2009,D,29.756,73,216,,,,71,81,,,,0.1707,0.0716,-0.0991
Rob Scuderi 2010,Rob Scuderi,2010,D,30.755,73,216,,,71.0,81,73,,,0.1707,0.0716,0.0822,-0.03895
Rob Scuderi 2011,Rob Scuderi,2011,D,31.754,73,216,,71.0,81.0,73,82,,0.1707,0.0716,0.0822,0.0657,-0.042466666666666666
Rob Scuderi 2012,Rob Scuderi,2012,D,32.754,73,216,71.0,81.0,73.0,82,82,0.1707,0.0716,0.0822,0.0657,0.103,0.0054499999999999965
Rob Scuderi 2013,Rob Scuderi,2013,D,33.756,73,216,81.0,73.0,82.0,82,82,0.0716,0.0822,0.0657,0.103,0.1462,0.065575
Rob Scuderi 2014,Rob Scuderi,2014,D,34.755,73,216,73.0,82.0,82.0,82,53,0.0822,0.0657,0.103,0.1462,0.0261,-0.073175
Rob Scuderi 2015,Rob Scuderi,2015,D,35.755,73,216,82.0,82.0,82.0,53,82,0.0657,0.103,0.1462,0.0261,0.0524,-0.03284999999999999
Rob Scuderi 2016,Rob Scuderi,2016,D,36.754,73,216,82.0,82.0,53.0,82,63,0.103,0.1462,0.0261,0.0524,0.0368,-0.045125
Barret Jackman 2009,Barret Jackman,2009,D,27.576,72,203,,,,78,82,,,,1.6094,0.5417,-1.0676999999999999
Barret Jackman 2010,Barret Jackman,2010,D,28.576,72,203,,,78.0,82,66,,,1.6094,0.5417,0.2159,-0.85965
Barret Jackman 2011,Barret Jackman,2011,D,29.575,72,203,,78.0,82.0,66,60,,1.6094,0.5417,0.2159,0.045,-0.7439999999999999
Barret Jackman 2012,Barret Jackman,2012,D,30.574,72,203,78.0,82.0,66.0,60,81,1.6094,0.5417,0.2159,0.045,0.0601,-0.5428999999999999
Barret Jackman 2013,Barret Jackman,2013,D,31.576,72,203,82.0,66.0,60.0,81,78,0.5417,0.2159,0.045,0.0601,0.033,-0.182675
Barret Jackman 2014,Barret Jackman,2014,D,32.576,72,203,66.0,60.0,81.0,78,79,0.2159,0.045,0.0601,0.033,0.0346,-0.053899999999999997
Barret Jackman 2015,Barret Jackman,2015,D,33.575,72,203,60.0,81.0,78.0,79,80,0.045,0.0601,0.033,0.0346,0.0142,-0.028974999999999997
Barret Jackman 2016,Barret Jackman,2016,D,34.575,72,203,81.0,78.0,79.0,80,73,0.0601,0.033,0.0346,0.0142,0.0171,-0.018375
Carlo Colaiacovo 2010,Carlo Colaiacovo,2010,D,26.678,73,202,,,28.0,73,67,,,0.2815,3.4644,2.9856,1.11265
Carlo Colaiacovo 2011,Carlo Colaiacovo,2011,D,27.678,73,202,,28.0,73.0,67,65,,0.2815,3.4644,2.9856,2.7674,0.5235666666666665
Carlo Colaiacovo 2012,Carlo Colaiacovo,2012,D,28.677,73,202,28.0,73.0,67.0,65,64,0.2815,3.4644,2.9856,2.7674,2.0383,-0.33642499999999975
Christian Ehrhoff 2009,Christian Ehrhoff,2009,D,26.24,74,201,,,,77,77,,,,2.2738,3.0182,0.7444000000000002
Christian Ehrhoff 2010,Christian Ehrhoff,2010,D,27.24,74,201,,,77.0,77,80,,,2.2738,3.0182,3.039,0.39300000000000024
Christian Ehrhoff 2011,Christian Ehrhoff,2011,D,28.239,74,201,,77.0,77.0,80,79,,2.2738,3.0182,3.039,3.5662,0.7891999999999997
Christian Ehrhoff 2012,Christian Ehrhoff,2012,D,29.238,74,201,77.0,77.0,80.0,79,66,2.2738,3.0182,3.039,3.5662,2.9859,0.011600000000000055
Christian Ehrhoff 2013,Christian Ehrhoff,2013,D,30.24,74,201,77.0,80.0,79.0,66,80,3.0182,3.039,3.5662,2.9859,3.5461,0.39377499999999976
Christian Ehrhoff 2014,Christian Ehrhoff,2014,D,31.24,74,201,80.0,79.0,66.0,80,79,3.039,3.5662,2.9859,3.5461,3.4367,0.1524000000000001
Christian Ehrhoff 2015,Christian Ehrhoff,2015,D,32.239,74,201,79.0,66.0,80.0,79,49,3.5662,2.9859,3.5461,3.4367,2.0357,-1.3480250000000003
Christian Ehrhoff 2016,Christian Ehrhoff,2016,D,33.238,74,201,66.0,80.0,79.0,49,48,2.9859,3.5461,3.4367,2.0357,1.6344,-1.3667
Marek Zidlicky 2009,Marek Zidlicky,2009,D,31.659,71,190,,,,79,76,,,,4.7173,3.58,-1.1372999999999998
Marek Zidlicky 2010,Marek Zidlicky,2010,D,32.658,71,190,,,79.0,76,78,,,4.7173,3.58,3.5887,-0.5599500000000002
Marek Zidlicky 2011,Marek Zidlicky,2011,D,33.657,71,190,,79.0,76.0,78,46,,4.7173,3.58,3.5887,3.2884,-0.6735999999999995
Marek Zidlicky 2012,Marek Zidlicky,2012,D,34.657,71,190,79.0,76.0,78.0,46,63,4.7173,3.58,3.5887,3.2884,3.4352,-0.35840000000000005
Marek Zidlicky 2013,Marek Zidlicky,2013,D,35.659,71,190,76.0,78.0,46.0,63,82,3.58,3.5887,3.2884,3.4352,3.6566,0.18352499999999994
Marek Zidlicky 2014,Marek Zidlicky,2014,D,36.658,71,190,78.0,46.0,63.0,82,81,3.5887,3.2884,3.4352,3.6566,2.88,-0.612225
Marek Zidlicky 2015,Marek Zidlicky,2015,D,37.657,71,190,46.0,63.0,82.0,81,84,3.2884,3.4352,3.6566,2.88,2.6425,-0.6725500000000002
Marek Zidlicky 2016,Marek Zidlicky,2016,D,38.657,71,190,63.0,82.0,81.0,84,53,3.4352,3.6566,2.88,2.6425,1.8748,-1.278775
James Wisniewski 2009,James Wisniewski,2009,D,24.611,71,203,,,,68,48,,,,1.5843,2.0212,0.43689999999999984
James Wisniewski 2010,James Wisniewski,2010,D,25.611,71,203,,,68.0,48,69,,,1.5843,2.0212,2.5406,0.7378499999999999
James Wisniewski 2011,James Wisniewski,2011,D,26.61,71,203,,68.0,48.0,69,75,,1.5843,2.0212,2.5406,4.4558,2.4071
James Wisniewski 2012,James Wisniewski,2012,D,27.609,71,203,68.0,48.0,69.0,75,48,1.5843,2.0212,2.5406,4.4558,3.8941,1.2436249999999998
James Wisniewski 2013,James Wisniewski,2013,D,28.611,71,203,48.0,69.0,75.0,48,51,2.0212,2.5406,4.4558,3.8941,3.3106,0.08267500000000005
James Wisniewski 2014,James Wisniewski,2014,D,29.611,71,203,69.0,75.0,48.0,51,75,2.5406,4.4558,3.8941,3.3106,3.652,0.10172500000000007
James Wisniewski 2015,James Wisniewski,2015,D,30.61,71,203,75.0,48.0,51.0,75,69,4.4558,3.8941,3.3106,3.652,3.0379,-0.790225
Nate Guenin 2015,Nate Guenin,2015,D,31.809,75,207,3.0,15.0,,68,76,0.4611,,,0.0547,0.0408,-0.21710000000000002
Andre Benoit 2014,Andre Benoit,2014,D,29.737,71,190,,8.0,,56,79,,1.7771,,1.6182,2.4468,0.7491500000000002
Andre Benoit 2015,Andre Benoit,2015,D,30.736,71,190,8.0,,56.0,79,59,1.7771,,1.6182,2.4468,1.2316,-0.7157666666666667
Corey Potter 2013,Corey Potter,2013,D,28.74,75,204,5.0,3.0,1.0,62,56,0.6533,0.0333,,2.4731,1.1258,0.07256666666666645
Ladislav Smid 2009,Ladislav Smid,2009,D,22.665,76,210,,,,65,60,,,,0.3474,0.1836,-0.16379999999999997
Ladislav Smid 2010,Ladislav Smid,2010,D,23.664,76,210,,,65.0,60,51,,,0.3474,0.1836,0.2046,-0.06090000000000001
Ladislav Smid 2011,Ladislav Smid,2011,D,24.663,76,210,,65.0,60.0,51,78,,0.3474,0.1836,0.2046,0.7865,0.5413
Ladislav Smid 2012,Ladislav Smid,2012,D,25.663,76,210,65.0,60.0,51.0,78,78,0.3474,0.1836,0.2046,0.7865,0.06,-0.320525
Ladislav Smid 2013,Ladislav Smid,2013,D,26.665,76,210,60.0,51.0,78.0,78,82,0.1836,0.2046,0.7865,0.06,0.067,-0.24167499999999997
Ladislav Smid 2014,Ladislav Smid,2014,D,27.664,76,210,51.0,78.0,78.0,82,73,0.2046,0.7865,0.06,0.067,0.0658,-0.21372500000000003
Jeff Schultz 2009,Jeff Schultz,2009,D,22.599,78,225,,,,72,64,,,,0.1856,0.2896,0.10400000000000004
Jeff Schultz 2010,Jeff Schultz,2010,D,23.598,78,225,,,72.0,64,73,,,0.1856,0.2896,0.2112,-0.026400000000000007
Jeff Schultz 2011,Jeff Schultz,2011,D,24.598,78,225,,72.0,64.0,73,72,,0.1856,0.2896,0.2112,0.0854,-0.1434
Jeff Schultz 2012,Jeff Schultz,2012,D,25.597,78,225,72.0,64.0,73.0,72,54,0.1856,0.2896,0.2112,0.0854,0.0111,-0.18185
Jeff Schultz 2013,Jeff Schultz,2013,D,26.599,78,225,64.0,73.0,72.0,54,44,0.2896,0.2112,0.0854,0.0111,,
Nikita Nikitin 2012,Nikita Nikitin,2012,D,25.293,76,217,,,,41,61,,,,1.2866,2.8041,1.5175
Nikita Nikitin 2013,Nikita Nikitin,2013,D,26.295,76,217,,,41.0,61,64,,,1.2866,2.8041,1.8732,-0.17215000000000003
Nikita Nikitin 2014,Nikita Nikitin,2014,D,27.294,76,217,,41.0,61.0,64,66,,1.2866,2.8041,1.8732,0.8124,-1.1755666666666666
Nikita Nikitin 2015,Nikita Nikitin,2015,D,28.294,76,217,41.0,61.0,64.0,66,42,1.2866,2.8041,1.8732,0.8124,1.7298,0.03572500000000001
Mike Weber 2012,Mike Weber,2012,D,23.793,74,188,16.0,7.0,,58,51,0.0365,0.031,,0.0905,0.067,0.014333333333333337
Mike Weber 2013,Mike Weber,2013,D,24.795,74,188,7.0,,58.0,51,71,0.031,,0.0905,0.067,0.104,0.04116666666666666
Mike Weber 2014,Mike Weber,2014,D,25.794,74,188,,58.0,51.0,71,68,,0.0905,0.067,0.104,0.027,-0.060166666666666674
Mike Weber 2015,Mike Weber,2015,D,26.793,74,188,58.0,51.0,71.0,68,64,0.0905,0.067,0.104,0.027,0.0852,0.013075000000000003
Mike Weber 2016,Mike Weber,2016,D,27.793,74,188,51.0,71.0,68.0,64,45,0.067,0.104,0.027,0.0852,0.0104,-0.0604
Victor Bartley 2014,Victor Bartley,2014,D,25.622,72,217,,,,41,50,,,,0.7188,0.0643,-0.6545
Dylan Olsen 2015,Dylan Olsen,2015,D,23.743,74,223,,28.0,,44,44,,0.0202,,0.186,0.5807,0.4776
Jared Cowen 2015,Jared Cowen,2015,D,23.683,77,238,,82.0,11.0,68,54,,0.6055,1.419,0.1618,0.1052,-0.6235666666666667
Ryan Stanton 2015,Ryan Stanton,2015,D,25.2,73,205,,,1.0,64,54,,,,0.0706,0.0463,-0.024299999999999995
Sergei Gonchar 2011,Sergei Gonchar,2011,D,36.469,74,210,,78.0,25.0,62,67,,5.6199,6.2493,5.1091,3.9689,-1.6905333333333332
Sergei Gonchar 2012,Sergei Gonchar,2012,D,37.469,74,210,78.0,25.0,62.0,67,74,5.6199,6.2493,5.1091,3.9689,3.1038,-2.1329999999999996
Sergei Gonchar 2013,Sergei Gonchar,2013,D,38.471,74,210,25.0,62.0,67.0,74,76,6.2493,5.1091,3.9689,3.1038,3.7137,-0.8940750000000004
Sergei Gonchar 2014,Sergei Gonchar,2014,D,39.47,74,210,62.0,67.0,74.0,76,76,5.1091,3.9689,3.1038,3.7137,2.4941,-1.479775
Sergei Gonchar 2015,Sergei Gonchar,2015,D,40.469,74,210,67.0,74.0,76.0,76,48,3.9689,3.1038,3.7137,2.4941,2.0326,-1.287525
Kimmo Timonen 2009,Kimmo Timonen,2009,D,33.542,70,194,,,,80,77,,,,4.965,4.0859,-0.8791000000000002
Kimmo Timonen 2010,Kimmo Timonen,2010,D,34.542,70,194,,,80.0,77,82,,,4.965,4.0859,3.6195,-0.9059499999999994
Kimmo Timonen 2011,Kimmo Timonen,2011,D,35.541,70,194,,80.0,77.0,82,82,,4.965,4.0859,3.6195,3.3181,-0.9053666666666671
Kimmo Timonen 2012,Kimmo Timonen,2012,D,36.54,70,194,80.0,77.0,82.0,82,76,4.965,4.0859,3.6195,3.3181,3.789,-0.20812499999999945
Kimmo Timonen 2013,Kimmo Timonen,2013,D,37.542,70,194,77.0,82.0,82.0,76,76,4.0859,3.6195,3.3181,3.789,3.8252,0.12207500000000016
Kimmo Timonen 2014,Kimmo Timonen,2014,D,38.542,70,194,82.0,82.0,76.0,76,77,3.6195,3.3181,3.789,3.8252,3.4439,-0.19404999999999983
Bryce Salvador 2009,Bryce Salvador,2009,D,32.639,75,215,,,,64,76,,,,0.0833,0.0682,-0.015100000000000002
Bryce Salvador 2010,Bryce Salvador,2010,D,33.638,75,215,,,64.0,76,79,,,0.0833,0.0682,0.0985,0.022750000000000006
Bryce Salvador 2013,Bryce Salvador,2013,D,36.639,75,215,76.0,79.0,,82,66,0.0682,0.0985,,0.0726,0.1658,0.08603333333333334
Bryce Salvador 2014,Bryce Salvador,2014,D,37.638,75,215,79.0,,82.0,66,40,0.0985,,0.0726,0.1658,0.0617,-0.0506
Stephane Robidas 2009,Stephane Robidas,2009,D,31.582,71,190,,,,82,72,,,,2.5598,3.9502,1.3904
Stephane Robidas 2010,Stephane Robidas,2010,D,32.581,71,190,,,82.0,72,82,,,2.5598,3.9502,3.1754,-0.07960000000000012
Stephane Robidas 2011,Stephane Robidas,2011,D,33.581,71,190,,82.0,72.0,82,81,,2.5598,3.9502,3.1754,2.8438,-0.38466666666666693
Stephane Robidas 2012,Stephane Robidas,2012,D,34.58,71,190,82.0,72.0,82.0,81,75,2.5598,3.9502,3.1754,2.8438,2.5909,-0.5413999999999999
Stephane Robidas 2013,Stephane Robidas,2013,D,35.582,71,190,72.0,82.0,81.0,75,82,3.9502,3.1754,2.8438,2.5909,2.1361,-1.003975
Chris Phillips 2009,Chris Phillips,2009,D,30.566,75,219,,,,81,82,,,,0.2235,0.6402,0.41669999999999996
Chris Phillips 2010,Chris Phillips,2010,D,31.566,75,219,,,81.0,82,82,,,0.2235,0.6402,0.6411,0.20925
Chris Phillips 2011,Chris Phillips,2011,D,32.565,75,219,,81.0,82.0,82,82,,0.2235,0.6402,0.6411,0.1825,-0.31910000000000005
Chris Phillips 2012,Chris Phillips,2012,D,33.564,75,219,81.0,82.0,82.0,82,80,0.2235,0.6402,0.6411,0.1825,0.6108,0.188975
Chris Phillips 2013,Chris Phillips,2013,D,34.566,75,219,82.0,82.0,82.0,80,82,0.6402,0.6411,0.1825,0.6108,1.524,1.00535
Chris Phillips 2014,Chris Phillips,2014,D,35.566,75,219,82.0,82.0,80.0,82,70,0.6411,0.1825,0.6108,1.524,1.3662,0.6266
Eric Brewer 2011,Eric Brewer,2011,D,31.459,76,216,,77.0,28.0,59,76,,2.8491,2.3673,0.9246,0.5989,-1.4481000000000002
Eric Brewer 2012,Eric Brewer,2012,D,32.458,76,216,77.0,28.0,59.0,76,82,2.8491,2.3673,0.9246,0.5989,1.1102,-0.574775
