,Player,Year,Position,Age,Height,Weight,Y1 GP,Y2 GP,Y3 GP,Y4 GP,Y5 GP,Y1 PK ATOI,Y2 PK ATOI,Y3 PK ATOI,Y4 PK ATOI,Y5 PK ATOI,Y1 PK G/60,Y2 PK G/60,Y3 PK G/60,Y4 PK G/60,Y5 PK G/60,Y5 dPK G/60,Y1 PK ixG/60,Y2 PK ixG/60,Y3 PK ixG/60,Y4 PK ixG/60,Y5 PK ixG/60
Joel Eriksson Ek 2023,Joel Eriksson Ek,2023,C,25.671,75,207,58.0,73.0,82.0,77,78,1.3894,2.0116,1.6577,2.1593,2.0658,0.0,0.0,0.0,0.0,0.7447,0.7447,0.1315,0.1456,0.1087,0.1943,0.4665
Anthony Cirelli 2023,Anthony Cirelli,2023,C,25.214,72,189,82.0,80.0,73.0,76,58,2.7138,2.8064,2.0257,2.1283,2.3422,1.3481,0.3144,1.1848,0.3709,0.8833,0.07874999999999988,0.5182,0.2749,0.4213,0.3208,0.556
Derek Ryan 2023,Derek Ryan,2023,C,35.757,70,185,81.0,80.0,62.0,75,80,1.9171,1.6843,1.7539,1.7336,1.2235,0.0,0.5239,0.0,0.0,1.2259,1.094925,0.304,0.6649,0.2753,0.0968,0.4244
Brandon Tanev 2021,Brandon Tanev,2021,L,28.754,72,189,51.0,61.0,80.0,80,46,1.6732,1.9596,2.1548,2.1995,2.2958,0.0,1.5059,0.6961,0.8023,0.8167,0.06562499999999993,0.1152,0.2466,0.38,0.9591,0.3388
Zach Aston-Reese 2023,Zach Aston-Reese,2023,C,28.143,73,205,43.0,67.0,65.0,69,77,1.8752,1.5918,1.8474,1.5121,0.8297,0.7441,0.6613,0.7217,0.0,0.0,-0.531775,0.401,0.481,0.2269,0.0155,0.6073
David Kampf 2022,David Kampf,2022,C,26.719,74,197,46.0,63.0,82.0,80,82,1.475,1.8616,2.1957,2.2967,2.4715,0.0,0.0,0.3904,0.0,0.5921,0.49449999999999994,0.2129,0.2053,0.4917,0.2639,0.2011
David Kampf 2023,David Kampf,2023,C,27.719,74,197,63.0,82.0,80.0,82,82,1.8616,2.1957,2.2967,2.4715,2.6402,0.0,0.3904,0.0,0.5921,0.0,-0.24562499999999998,0.2053,0.4917,0.2639,0.2011,0.2053
Dustin Brown 2012,Dustin Brown,2012,R,26.906,72,205,78.0,80.0,82.0,82,82,1.8904,1.6242,1.4169,1.3693,1.6703,0.8138,0.0,0.0,0.0,0.4381,0.23465,0.4933,0.4898,0.5386,0.3477,0.4452
Dustin Brown 2013,Dustin Brown,2013,R,27.908,72,205,80.0,82.0,82.0,82,78,1.6242,1.4169,1.3693,1.6703,1.2815,0.0,0.0,0.0,0.4381,0.0,-0.109525,0.4898,0.5386,0.3477,0.4452,0.5625
Dustin Brown 2019,Dustin Brown,2019,R,33.906,72,205,82.0,82.0,80.0,81,72,1.3419,1.5311,1.2919,1.8475,1.7012,0.0,0.0,0.5806,0.4009,0.0,-0.245375,0.2528,0.2854,0.1863,0.5075,0.2314
Ryan Getzlaf 2016,Ryan Getzlaf,2016,C,30.394,76,220,82.0,75.0,77.0,77,77,1.0421,1.5159,2.1781,1.7305,1.4708,0.0,2.6987,0.0,0.0,0.0,-0.674675,0.2125,0.4781,0.1873,0.2062,0.299
Ryan Getzlaf 2017,Ryan Getzlaf,2017,C,31.396,76,220,75.0,77.0,77.0,77,74,1.5159,2.1781,1.7305,1.4708,1.6804,2.6987,0.0,0.0,0.0,0.965,0.29032499999999994,0.4781,0.1873,0.2062,0.299,0.2407
Ryan Getzlaf 2018,Ryan Getzlaf,2018,C,32.395,76,220,77.0,77.0,77.0,74,56,2.1781,1.7305,1.4708,1.6804,1.0604,0.0,0.0,0.0,0.965,1.0104,0.76915,0.1873,0.2062,0.299,0.2407,0.2892
Brian Boyle 2014,Brian Boyle,2014,C,28.787,78,245,71.0,82.0,82.0,64,82,1.5751,1.9423,1.9939,1.8851,2.0648,0.0,0.3767,0.0,0.0,0.0,-0.094175,0.3378,0.2635,0.6676,0.3419,0.533
Brian Boyle 2015,Brian Boyle,2015,C,29.786,78,245,82.0,82.0,64.0,82,82,1.9423,1.9939,1.8851,2.0648,2.3868,0.3767,0.0,0.0,0.0,0.9197,0.825525,0.2635,0.6676,0.3419,0.533,0.8186
Brian Boyle 2016,Brian Boyle,2016,C,30.785,78,245,82.0,64.0,82.0,82,76,1.9939,1.8851,2.0648,2.3868,1.7599,0.0,0.0,0.0,0.9197,0.8972,0.6672750000000001,0.6676,0.3419,0.533,0.8186,0.1831
Brian Boyle 2017,Brian Boyle,2017,C,31.787,78,245,64.0,82.0,82.0,76,75,1.8851,2.0648,2.3868,1.7599,1.0636,0.0,0.0,0.9197,0.8972,0.0,-0.454225,0.3419,0.533,0.8186,0.1831,0.0438
Loui Eriksson 2013,Loui Eriksson,2013,L,27.21,74,179,82.0,82.0,79.0,82,82,1.9167,1.7128,1.38,1.7951,1.6444,0.3818,0.8544,0.5504,0.8152,0.7601,0.10965000000000003,0.1683,0.4573,0.2512,0.3561,0.371
Loui Eriksson 2014,Loui Eriksson,2014,L,28.209,74,179,82.0,79.0,82.0,82,61,1.7128,1.38,1.7951,1.6444,1.4342,0.8544,0.5504,0.8152,0.7601,0.0,-0.745025,0.4573,0.2512,0.3561,0.371,0.2699
Loui Eriksson 2015,Loui Eriksson,2015,L,29.208,74,179,79.0,82.0,82.0,61,81,1.38,1.7951,1.6444,1.4342,1.5967,0.5504,0.8152,0.7601,0.0,0.0,-0.531425,0.2512,0.3561,0.371,0.2699,0.3177
Loui Eriksson 2016,Loui Eriksson,2016,L,30.208,74,179,82.0,82.0,61.0,81,82,1.7951,1.6444,1.4342,1.5967,1.8683,0.8152,0.7601,0.0,0.0,0.7833,0.389475,0.3561,0.371,0.2699,0.3177,0.3576
Loui Eriksson 2017,Loui Eriksson,2017,L,31.21,74,179,82.0,61.0,81.0,82,65,1.6444,1.4342,1.5967,1.8683,1.4244,0.7601,0.0,0.0,0.7833,0.0,-0.38585,0.371,0.2699,0.3177,0.3576,0.1377
Loui Eriksson 2018,Loui Eriksson,2018,L,32.209,74,179,61.0,81.0,82.0,65,50,1.4342,1.5967,1.8683,1.4244,2.2837,0.0,0.0,0.7833,0.0,0.5255,0.32967499999999994,0.2699,0.3177,0.3576,0.1377,0.3019
Loui Eriksson 2019,Loui Eriksson,2019,L,33.208,74,179,81.0,82.0,65.0,50,81,1.5967,1.8683,1.4244,2.2837,1.1949,0.0,0.7833,0.0,0.5255,0.0,-0.3272,0.3177,0.3576,0.1377,0.3019,0.3074
Loui Eriksson 2020,Loui Eriksson,2020,L,34.208,74,179,82.0,65.0,50.0,81,57,1.8683,1.4244,2.2837,1.1949,1.4214,0.7833,0.0,0.5255,0.0,0.0,-0.3272,0.3576,0.1377,0.3019,0.3074,0.1085
Nate Thompson 2013,Nate Thompson,2013,C,27.99,73,205,43.0,71.0,79.0,68,76,2.6008,2.6493,2.708,2.6828,2.417,0.5365,0.0,0.2805,0.0,0.0,-0.20425,0.2422,0.1091,0.1036,0.261,0.0868
Nate Thompson 2014,Nate Thompson,2014,C,28.989,73,205,71.0,79.0,68.0,76,81,2.6493,2.708,2.6828,2.417,2.0,0.0,0.2805,0.0,0.0,0.7407,0.670575,0.1091,0.1036,0.261,0.0868,0.1419
Nate Thompson 2015,Nate Thompson,2015,C,29.989,73,205,79.0,68.0,76.0,81,80,2.708,2.6828,2.417,2.0,1.8154,0.2805,0.0,0.0,0.7407,0.4131,0.1578,0.1036,0.261,0.0868,0.1419,0.3505
Nate Thompson 2016,Nate Thompson,2016,C,30.988,73,205,68.0,76.0,81.0,80,49,2.6828,2.417,2.0,1.8154,1.5697,0.0,0.0,0.7407,0.4131,0.7801,0.49165000000000003,0.261,0.0868,0.1419,0.3505,0.2188
Nate Thompson 2022,Nate Thompson,2022,C,36.989,73,205,69.0,78.0,82.0,64,33,2.037,1.8323,2.2164,1.3833,2.1702,0.4269,0.0,0.0,0.0,0.0,-0.106725,0.1606,0.2355,0.2858,0.1686,0.4471
Andrew Ladd 2015,Andrew Ladd,2015,L,28.803,75,205,81.0,82.0,82.0,78,81,1.8918,1.5591,1.4191,2.0654,1.8097,0.7831,0.0,0.0,0.0,0.0,-0.195775,0.6089,0.4378,0.4363,0.4677,0.4055
Andrew Ladd 2016,Andrew Ladd,2016,L,29.802,75,205,82.0,82.0,78.0,81,78,1.5591,1.4191,2.0654,1.8097,1.8611,0.0,0.0,0.0,0.0,0.4133,0.4133,0.4378,0.4363,0.4677,0.4055,0.2618
Andrew Ladd 2017,Andrew Ladd,2017,L,30.804,75,205,82.0,78.0,81.0,78,78,1.4191,2.0654,1.8097,1.8611,0.8274,0.0,0.0,0.0,0.4133,0.9298,0.826475,0.4363,0.4677,0.4055,0.2618,0.1285
Andrew Ladd 2018,Andrew Ladd,2018,L,31.804,75,205,78.0,81.0,78.0,78,73,2.0654,1.8097,1.8611,0.8274,1.2441,0.0,0.0,0.4133,0.9298,0.6607,0.32492499999999996,0.4677,0.4055,0.2618,0.1285,0.4946
Blake Comeau 2013,Blake Comeau,2013,L,26.618,73,200,53.0,61.0,77.0,74,71,1.3365,1.9899,2.2786,1.2903,1.1925,0.0,0.4943,0.342,0.0,1.198,0.9889249999999999,0.2619,0.44,0.4486,0.1354,0.2919
Blake Comeau 2020,Blake Comeau,2020,L,33.616,73,200,81.0,77.0,79.0,77,64,1.9837,1.8812,2.5331,2.0773,2.0655,0.7468,0.4142,0.8995,0.0,0.5282,0.013074999999999948,0.4128,0.3105,0.2304,0.3585,0.2028
Blake Comeau 2021,Blake Comeau,2021,L,34.618,73,200,77.0,79.0,77.0,64,74,1.8812,2.5331,2.0773,2.0655,1.6729,0.4142,0.8995,0.0,0.5282,0.0,-0.46047499999999997,0.3105,0.2304,0.3585,0.2028,0.2108
Leo Komarov 2019,Leo Komarov,2019,R,31.689,71,205,62.0,67.0,82.0,74,82,2.5844,1.6749,2.1646,2.5955,1.74,0.3745,0.5347,0.338,0.3124,0.0,-0.3899,0.2439,0.3718,0.244,0.1072,0.3738
Leo Komarov 2020,Leo Komarov,2020,R,32.688,71,205,67.0,82.0,74.0,82,56,1.6749,2.1646,2.5955,1.74,1.3913,0.5347,0.338,0.3124,0.0,0.0,-0.296275,0.3718,0.244,0.1072,0.3738,0.1187
Leo Komarov 2021,Leo Komarov,2021,R,33.69,71,205,82.0,74.0,82.0,56,48,2.1646,2.5955,1.74,1.3913,1.1924,0.338,0.3124,0.0,0.0,0.0,-0.16260000000000002,0.244,0.1072,0.3738,0.1187,0.3489
Leo Komarov 2022,Leo Komarov,2022,R,34.69,71,205,74.0,82.0,56.0,48,1,2.5955,1.74,1.3913,1.1924,,0.3124,0.0,0.0,0.0,,,0.1072,0.3738,0.1187,0.3489,
Paul Byron 2018,Paul Byron,2018,L,28.431,69,164,47.0,57.0,62.0,81,82,1.3223,1.3117,1.8616,1.9788,1.8415,0.9654,0.0,1.5596,0.3743,0.3974,-0.3274250000000001,0.6112,0.6948,0.8666,0.5466,0.9088
Paul Byron 2019,Paul Byron,2019,L,29.43,69,164,57.0,62.0,81.0,82,56,1.3117,1.8616,1.9788,1.8415,1.3875,0.0,1.5596,0.3743,0.3974,1.5444,0.961575,0.6948,0.8666,0.5466,0.9088,0.5588
Paul Byron 2020,Paul Byron,2020,L,30.429,69,164,62.0,81.0,82.0,56,34,1.8616,1.9788,1.8415,1.3875,1.823,1.5596,0.3743,0.3974,1.5444,1.1349,0.16597499999999998,0.8666,0.5466,0.9088,0.5588,0.4546
Paul Byron 2021,Paul Byron,2021,L,31.431,69,164,81.0,82.0,56.0,34,67,1.9788,1.8415,1.3875,1.823,1.6072,0.3743,0.3974,1.5444,1.1349,0.8115,-0.05125000000000002,0.5466,0.9088,0.5588,0.4546,0.5558
Riley Nash 2018,Riley Nash,2018,C,28.398,74,188,73.0,68.0,64.0,81,76,0.763,1.7059,0.8688,1.9453,1.9346,0.0,0.0,0.0,0.3808,0.0,-0.0952,0.0677,0.13,0.0,0.1755,0.0314
Colton Sceviour 2020,Colton Sceviour,2020,C,30.448,72,190,71.0,80.0,76.0,59,81,1.6742,2.0098,2.3651,2.0359,2.457,0.0,1.1195,0.3338,0.0,0.0,-0.363325,0.257,0.5302,0.317,0.6262,0.2931
Colton Sceviour 2021,Colton Sceviour,2021,C,31.451,72,190,80.0,76.0,59.0,81,67,2.0098,2.3651,2.0359,2.457,1.2851,1.1195,0.3338,0.0,0.0,0.0,-0.363325,0.5302,0.317,0.6262,0.2931,0.0694
Colton Sceviour 2022,Colton Sceviour,2022,C,32.45,72,190,76.0,59.0,81.0,67,35,2.3651,2.0359,2.457,1.2851,1.5567,0.3338,0.0,0.0,0.0,0.0,-0.08345,0.317,0.6262,0.2931,0.0694,0.5271
Carl Hagelin 2017,Carl Hagelin,2017,L,28.108,72,183,82.0,72.0,82.0,80,61,0.7142,1.6773,1.9596,1.635,2.2697,0.0,0.4968,0.0,0.0,0.0,-0.1242,0.1384,0.1997,0.3027,0.387,0.2456
Carl Hagelin 2018,Carl Hagelin,2018,L,29.107,72,183,72.0,82.0,80.0,61,81,1.6773,1.9596,1.635,2.2697,2.5377,0.4968,0.0,0.0,0.0,0.2919,0.1677,0.1997,0.3027,0.387,0.2456,0.125
Carl Hagelin 2019,Carl Hagelin,2019,L,30.106,72,183,82.0,80.0,61.0,81,58,1.9596,1.635,2.2697,2.5377,1.9497,0.0,0.0,0.0,0.2919,0.0,-0.072975,0.3027,0.387,0.2456,0.125,0.1049
Carl Hagelin 2020,Carl Hagelin,2020,L,31.106,72,183,80.0,61.0,81.0,58,68,1.635,2.2697,2.5377,1.9497,2.9066,0.0,0.0,0.2919,0.0,0.3559,0.282925,0.387,0.2456,0.125,0.1049,0.2416
Carl Hagelin 2021,Carl Hagelin,2021,L,32.108,72,183,61.0,81.0,58.0,68,82,2.2697,2.5377,1.9497,2.9066,2.6021,0.0,0.2919,0.0,0.3559,0.4118,0.24985000000000002,0.2456,0.125,0.1049,0.2416,0.1168
Carl Hagelin 2022,Carl Hagelin,2022,L,33.107,72,183,81.0,58.0,68.0,82,53,2.5377,1.9497,2.9066,2.6021,1.9009,0.2919,0.0,0.3559,0.4118,0.0,-0.2649,0.125,0.1049,0.2416,0.1168,0.1295
Jay Beagle 2017,Jay Beagle,2017,C,30.96,75,210,82.0,62.0,62.0,57,81,2.1212,0.9288,1.8669,1.9909,2.766,0.0,0.0,0.0,0.0,0.2678,0.2678,0.0944,0.6059,0.1354,0.2495,0.3949
Jay Beagle 2018,Jay Beagle,2018,C,31.96,75,210,62.0,62.0,57.0,81,79,0.9288,1.8669,1.9909,2.766,2.5243,0.0,0.0,0.0,0.2678,0.3009,0.23395,0.6059,0.1354,0.2495,0.3949,0.2383
Jay Beagle 2019,Jay Beagle,2019,C,32.959,75,210,62.0,57.0,81.0,79,57,1.8669,1.9909,2.766,2.5243,2.652,0.0,0.0,0.2678,0.3009,0.3969,0.254725,0.1354,0.2495,0.3949,0.2383,0.1471
Jay Beagle 2020,Jay Beagle,2020,C,33.958,75,210,57.0,81.0,79.0,57,64,1.9909,2.766,2.5243,2.652,3.0394,0.0,0.2678,0.3009,0.3969,0.3589,0.1175,0.2495,0.3949,0.2383,0.1471,0.0786
Jay Beagle 2021,Jay Beagle,2021,C,34.961,75,210,81.0,79.0,57.0,64,43,2.766,2.5243,2.652,3.0394,3.1906,0.2678,0.3009,0.3969,0.3589,0.0,-0.331125,0.3949,0.2383,0.1471,0.0786,0.1744
Jay Beagle 2022,Jay Beagle,2022,C,35.96,75,210,79.0,57.0,64.0,43,33,2.5243,2.652,3.0394,3.1906,2.054,0.3009,0.3969,0.3589,0.0,0.0,-0.264175,0.2383,0.1471,0.0786,0.1744,0.1268
Cam Atkinson 2019,Cam Atkinson,2019,R,29.323,68,176,78.0,81.0,82.0,65,80,0.9994,1.8588,1.561,1.4249,1.3417,0.7697,0.797,1.4062,0.6478,2.236,1.3308250000000001,0.173,0.8061,0.3024,1.2155,0.7812
Cam Atkinson 2020,Cam Atkinson,2020,R,30.323,68,176,81.0,82.0,65.0,80,51,1.8588,1.561,1.4249,1.3417,1.592,0.797,1.4062,0.6478,2.236,0.0,-1.27175,0.8061,0.3024,1.2155,0.7812,0.3934
Cam Atkinson 2021,Cam Atkinson,2021,R,31.325,68,176,82.0,65.0,80.0,51,82,1.561,1.4249,1.3417,1.592,1.8057,1.4062,0.6478,2.236,0.0,1.7801,0.7076,0.3024,1.2155,0.7812,0.3934,0.6436
Cam Atkinson 2022,Cam Atkinson,2022,R,32.324,68,176,65.0,80.0,51.0,82,73,1.4249,1.3417,1.592,1.8057,1.7493,0.6478,2.236,0.0,1.7801,1.4096,0.24362499999999998,1.2155,0.7812,0.3934,0.6436,0.7623
Antoine Roussel 2018,Antoine Roussel,2018,L,27.861,71,200,81.0,80.0,80.0,60,73,1.6755,1.7754,1.3254,2.0028,1.0091,0.0,0.0,0.0,0.0,0.0,0.0,0.1396,0.0853,0.2333,0.1139,0.1429
Antoine Roussel 2019,Antoine Roussel,2019,L,28.86,71,200,80.0,80.0,60.0,73,65,1.7754,1.3254,2.0028,1.0091,0.8728,0.0,0.0,0.0,0.0,0.0,0.0,0.0853,0.2333,0.1139,0.1429,0.6587
Cody Eakin 2017,Cody Eakin,2017,C,25.359,72,196,82.0,81.0,78.0,82,60,1.7469,1.5761,1.9556,1.5679,1.7106,0.0,0.47,0.7867,1.4001,0.0,-0.6641999999999999,0.2291,0.8665,0.6383,0.845,0.1614
Cody Eakin 2018,Cody Eakin,2018,C,26.358,72,196,81.0,78.0,82.0,60,80,1.5761,1.9556,1.5679,1.7106,1.621,0.47,0.7867,1.4001,0.0,0.4627,-0.2014999999999999,0.8665,0.6383,0.845,0.1614,0.5159
Cody Eakin 2019,Cody Eakin,2019,C,27.357,72,196,78.0,82.0,60.0,80,78,1.9556,1.5679,1.7106,1.621,1.3248,0.7867,1.4001,0.0,0.4627,1.7419,1.079525,0.6383,0.845,0.1614,0.5159,0.6539
Cody Eakin 2020,Cody Eakin,2020,C,28.357,72,196,82.0,60.0,80.0,78,57,1.5679,1.7106,1.621,1.3248,1.8762,1.4001,0.0,0.4627,1.7419,0.0,-0.901175,0.845,0.1614,0.5159,0.6539,0.3243
Cody Eakin 2021,Cody Eakin,2021,C,29.359,72,196,60.0,80.0,78.0,57,67,1.7106,1.621,1.3248,1.8762,1.6362,0.0,0.4627,1.7419,0.0,0.0,-0.55115,0.1614,0.5159,0.6539,0.3243,0.1057
Cody Eakin 2022,Cody Eakin,2022,C,30.358,72,196,80.0,78.0,57.0,67,69,1.621,1.3248,1.8762,1.6362,1.2705,0.4627,1.7419,0.0,0.0,0.0,-0.55115,0.5159,0.6539,0.3243,0.1057,0.0831
Johan Larsson 2022,Johan Larsson,2022,L,29.186,71,206,80.0,73.0,73.0,76,43,1.9777,2.3534,2.0051,1.7728,1.474,0.3792,0.3492,0.0,0.0,0.0,-0.18209999999999998,0.3606,0.3126,0.2295,0.5219,0.0706
Sean Couturier 2016,Sean Couturier,2016,C,22.815,75,211,77.0,78.0,82.0,82,63,2.705,2.4924,3.4423,2.3189,1.8294,0.5761,0.0,0.2126,0.3155,0.0,-0.27605,0.5454,0.2949,0.2922,0.4196,0.6923
Sean Couturier 2017,Sean Couturier,2017,C,23.817,75,211,78.0,82.0,82.0,63,66,2.4924,3.4423,2.3189,1.8294,1.8169,0.0,0.2126,0.3155,0.0,0.0,-0.132025,0.2949,0.2922,0.4196,0.6923,0.4511
Sean Couturier 2018,Sean Couturier,2018,C,24.817,75,211,82.0,82.0,63.0,66,82,3.4423,2.3189,1.8294,1.8169,1.8925,0.2126,0.3155,0.0,0.0,0.0,-0.132025,0.2922,0.4196,0.6923,0.4511,0.5883
Sean Couturier 2019,Sean Couturier,2019,C,25.816,75,211,82.0,63.0,66.0,82,80,2.3189,1.8294,1.8169,1.8925,2.3073,0.3155,0.0,0.0,0.0,0.3251,0.246225,0.4196,0.6923,0.4511,0.5883,0.6337
Sean Couturier 2020,Sean Couturier,2020,C,26.815,75,211,63.0,66.0,82.0,80,81,1.8294,1.8169,1.8925,2.3073,2.0565,0.0,0.0,0.0,0.3251,0.0,-0.081275,0.6923,0.4511,0.5883,0.6337,0.5575
Sean Couturier 2021,Sean Couturier,2021,C,27.817,75,211,66.0,82.0,80.0,81,65,1.8169,1.8925,2.3073,2.0565,2.0196,0.0,0.0,0.3251,0.0,0.0,-0.081275,0.4511,0.5883,0.6337,0.5575,0.3869
Sean Couturier 2022,Sean Couturier,2022,C,28.817,75,211,82.0,80.0,81.0,65,29,1.8925,2.3073,2.0565,2.0196,2.1115,0.0,0.3251,0.0,0.0,0.0,-0.081275,0.5883,0.6337,0.5575,0.3869,0.1436
Michael Raffl 2022,Michael Raffl,2022,L,32.833,73,205,76.0,67.0,68.0,64,76,1.0732,0.9289,1.2747,0.9848,1.7463,0.0,0.9641,0.8115,0.0,0.4521,0.00820000000000004,0.3252,0.36,0.4067,0.6257,0.453
Patrick Marleau 2013,Patrick Marleau,2013,C,33.047,74,215,76.0,82.0,82.0,82,82,2.5746,2.4427,1.9917,1.4778,1.4872,1.5332,1.1982,0.7348,0.0,0.8405,-0.026049999999999907,0.8753,0.4329,0.5376,0.6618,0.2809
Patrick Marleau 2014,Patrick Marleau,2014,C,34.046,74,215,82.0,82.0,82.0,82,82,2.4427,1.9917,1.4778,1.4872,1.647,1.1982,0.7348,0.0,0.8405,0.8886,0.19522499999999998,0.4329,0.5376,0.6618,0.2809,0.4094
Patrick Marleau 2015,Patrick Marleau,2015,C,35.045,74,215,82.0,82.0,82.0,82,82,1.9917,1.4778,1.4872,1.647,1.4002,0.7348,0.0,0.8405,0.8886,0.0,-0.6159749999999999,0.5376,0.6618,0.2809,0.4094,0.3446
Patrick Marleau 2016,Patrick Marleau,2016,C,36.045,74,215,82.0,82.0,82.0,82,82,1.4778,1.4872,1.647,1.4002,1.2933,0.0,0.8405,0.8886,0.0,0.5658,0.133525,0.6618,0.2809,0.4094,0.3446,0.2709
Mikko Koivu 2012,Mikko Koivu,2012,C,28.557,75,213,57.0,79.0,80.0,71,55,2.8006,2.7245,2.1827,1.8467,1.7327,0.0,1.1151,0.3436,0.4576,0.6296,0.15052500000000002,0.2108,0.6477,0.7739,0.1996,0.3251
Mikko Koivu 2013,Mikko Koivu,2013,C,29.559,75,213,79.0,80.0,71.0,55,82,2.7245,2.1827,1.8467,1.7327,1.6066,1.1151,0.3436,0.4576,0.6296,0.0,-0.636475,0.6477,0.7739,0.1996,0.3251,0.0623
Mikko Koivu 2014,Mikko Koivu,2014,C,30.558,75,213,80.0,71.0,55.0,82,65,2.1827,1.8467,1.7327,1.6066,1.3918,0.3436,0.4576,0.6296,0.0,0.0,-0.3577,0.7739,0.1996,0.3251,0.0623,0.1003
Mikko Koivu 2015,Mikko Koivu,2015,C,31.557,75,213,71.0,55.0,82.0,65,80,1.8467,1.7327,1.6066,1.3918,1.331,0.4576,0.6296,0.0,0.0,0.0,-0.27180000000000004,0.1996,0.3251,0.0623,0.1003,0.2608
Mikko Koivu 2016,Mikko Koivu,2016,C,32.557,75,213,55.0,82.0,65.0,80,82,1.7327,1.6066,1.3918,1.331,0.9203,0.6296,0.0,0.0,0.0,0.7951,0.6377,0.3251,0.0623,0.1003,0.2608,0.0849
Mikko Koivu 2017,Mikko Koivu,2017,C,33.559,75,213,82.0,65.0,80.0,82,80,1.6066,1.3918,1.331,0.9203,1.8369,0.0,0.0,0.0,0.7951,0.0,-0.198775,0.0623,0.1003,0.2608,0.0849,0.0909
Mikko Koivu 2018,Mikko Koivu,2018,C,34.558,75,213,65.0,80.0,82.0,80,82,1.3918,1.331,0.9203,1.8369,2.0498,0.0,0.0,0.7951,0.0,0.0,-0.198775,0.1003,0.2608,0.0849,0.0909,0.251
Mikko Koivu 2019,Mikko Koivu,2019,C,35.557,75,213,80.0,82.0,80.0,82,48,1.331,0.9203,1.8369,2.0498,1.6097,0.0,0.7951,0.0,0.0,0.0,-0.198775,0.2608,0.0849,0.0909,0.251,0.1382
Mikko Koivu 2020,Mikko Koivu,2020,C,36.557,75,213,82.0,80.0,82.0,48,64,0.9203,1.8369,2.0498,1.6097,1.6864,0.7951,0.0,0.0,0.0,0.0,-0.198775,0.0849,0.0909,0.251,0.1382,0.0
Valtteri Filppula 2018,Valtteri Filppula,2018,C,33.534,72,189,75.0,82.0,76.0,79,81,1.0696,1.2051,1.6625,1.7633,1.2868,0.0,0.0,0.4749,0.0,0.0,-0.118725,0.3536,0.5225,0.4662,0.2611,0.0488
Valtteri Filppula 2019,Valtteri Filppula,2019,C,34.533,72,189,82.0,76.0,79.0,81,72,1.2051,1.6625,1.7633,1.2868,1.85,0.0,0.4749,0.0,0.0,0.4505,0.33177500000000004,0.5225,0.4662,0.2611,0.0488,0.3931
Valtteri Filppula 2020,Valtteri Filppula,2020,C,35.533,72,189,76.0,79.0,81.0,72,82,1.6625,1.7633,1.2868,1.85,1.6695,0.4749,0.0,0.0,0.4505,0.5134,0.28204999999999997,0.4662,0.2611,0.0488,0.3931,0.3173
Frans Nielsen 2013,Frans Nielsen,2013,C,28.439,73,186,59.0,76.0,71.0,82,82,1.8424,1.9636,2.9923,2.0201,2.4542,0.552,0.4021,1.4121,0.0,0.5093,-0.08225000000000005,0.4018,0.4269,0.7796,0.2674,0.2781
Frans Nielsen 2014,Frans Nielsen,2014,C,29.438,73,186,76.0,71.0,82.0,82,80,1.9636,2.9923,2.0201,2.4542,2.155,0.4021,1.4121,0.0,0.5093,0.6961,0.11522500000000002,0.4269,0.7796,0.2674,0.2781,0.4082
Frans Nielsen 2015,Frans Nielsen,2015,C,30.438,73,186,71.0,82.0,82.0,80,78,2.9923,2.0201,2.4542,2.155,1.7496,1.4121,0.0,0.5093,0.6961,0.4397,-0.21467499999999995,0.7796,0.2674,0.2781,0.4082,0.369
Frans Nielsen 2016,Frans Nielsen,2016,C,31.437,73,186,82.0,82.0,80.0,78,81,2.0201,2.4542,2.155,1.7496,1.9897,0.0,0.5093,0.6961,0.4397,0.7446,0.33332500000000004,0.2674,0.2781,0.4082,0.369,0.7378
Frans Nielsen 2017,Frans Nielsen,2017,C,32.439,73,186,82.0,80.0,78.0,81,79,2.4542,2.155,1.7496,1.9897,1.9086,0.5093,0.6961,0.4397,0.7446,0.7958,0.19837499999999997,0.2781,0.4082,0.369,0.7378,0.342
Frans Nielsen 2018,Frans Nielsen,2018,C,33.438,73,186,80.0,78.0,81.0,79,79,2.155,1.7496,1.9897,1.9086,2.142,0.6961,0.4397,0.7446,0.7958,0.7092,0.04015000000000002,0.4082,0.369,0.7378,0.342,0.3406
Frans Nielsen 2019,Frans Nielsen,2019,C,34.438,73,186,78.0,81.0,79.0,79,72,1.7496,1.9897,1.9086,2.142,1.3782,0.4397,0.7446,0.7958,0.7092,0.0,-0.6723250000000001,0.369,0.7378,0.342,0.3406,0.159
Frans Nielsen 2020,Frans Nielsen,2020,C,35.437,73,186,81.0,79.0,79.0,72,70,1.9897,1.9086,2.142,1.3782,1.7183,0.7446,0.7958,0.7092,0.0,0.582,0.01959999999999995,0.7378,0.342,0.3406,0.159,0.4354
Frans Nielsen 2021,Frans Nielsen,2021,C,36.439,73,186,79.0,79.0,72.0,70,42,1.9086,2.142,1.3782,1.7183,1.5724,0.7958,0.7092,0.0,0.582,0.0,-0.5217499999999999,0.342,0.3406,0.159,0.4354,0.0
David Backes 2013,David Backes,2013,R,28.42,75,215,82.0,79.0,82.0,82,82,2.1585,2.3217,1.7738,1.8087,1.7583,0.678,0.0,0.0,0.8091,0.0,-0.371775,0.4186,0.3199,0.2359,0.3956,0.2357
