,Player,Year,Position,Age,Height,Weight,Y1 GP,Y2 GP,Y3 GP,Y4 GP,Y5 GP,Y1 PK ATOI,Y2 PK ATOI,Y3 PK ATOI,Y4 PK ATOI,Y5 PK ATOI,Y1 PK A1/60,Y2 PK A1/60,Y3 PK A1/60,Y4 PK A1/60,Y5 PK A1/60,Y1 PK A2/60,Y2 PK A2/60,Y3 PK A2/60,Y4 PK A2/60,Y5 PK A2/60
Anton Stralman 2020,Anton Stralman,2020,D,33.167,71,193,73.0,73.0,80.0,47,81,2.0897,2.6226,2.7388,2.9028,2.463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.353
Anton Stralman 2021,Anton Stralman,2021,D,34.169,71,193,73.0,80.0,47.0,81,55,2.6226,2.7388,2.9028,2.463,1.611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.353,0.0
Anton Stralman 2022,Anton Stralman,2022,D,35.169,71,193,80.0,47.0,81.0,55,74,2.7388,2.9028,2.463,1.611,2.9282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.353,0.0,0.0
Erik Johnson 2012,Erik Johnson,2012,D,23.53,76,225,69.0,,79.0,77,73,0.2819,,0.8105,2.4528,1.5838,0.0,,0.0,0.0,0.0,0.0,,0.0,0.3177,0.0
Erik Johnson 2013,Erik Johnson,2013,D,24.532,76,225,,79.0,77.0,73,52,,0.8105,2.4528,1.5838,2.3726,,0.0,0.0,0.0,0.0,,0.0,0.3177,0.0,0.0
Erik Johnson 2014,Erik Johnson,2014,D,25.531,76,225,79.0,77.0,73.0,52,80,0.8105,2.4528,1.5838,2.3726,1.0152,0.0,0.0,0.0,0.0,0.0,0.0,0.3177,0.0,0.0,0.0
Erik Johnson 2015,Erik Johnson,2015,D,26.531,76,225,77.0,73.0,52.0,80,47,2.4528,1.5838,2.3726,1.0152,2.4968,0.0,0.0,0.0,0.0,0.5113,0.3177,0.0,0.0,0.0,0.0
Erik Johnson 2016,Erik Johnson,2016,D,27.53,76,225,73.0,52.0,80.0,47,73,1.5838,2.3726,1.0152,2.4968,3.0811,0.0,0.0,0.0,0.5113,0.0,0.0,0.0,0.0,0.0,0.2668
Erik Johnson 2017,Erik Johnson,2017,D,28.532,76,225,52.0,80.0,47.0,73,46,2.3726,1.0152,2.4968,3.0811,2.8094,0.0,0.0,0.5113,0.0,0.0,0.0,0.0,0.0,0.2668,0.0
Erik Johnson 2018,Erik Johnson,2018,D,29.531,76,225,80.0,47.0,73.0,46,62,1.0152,2.4968,3.0811,2.8094,3.6919,0.0,0.5113,0.0,0.0,0.0,0.0,0.0,0.2668,0.0,0.2621
Erik Johnson 2019,Erik Johnson,2019,D,30.531,76,225,47.0,73.0,46.0,62,80,2.4968,3.0811,2.8094,3.6919,3.0869,0.5113,0.0,0.0,0.0,0.0,0.0,0.2668,0.0,0.2621,0.0
Erik Johnson 2020,Erik Johnson,2020,D,31.53,76,225,73.0,46.0,62.0,80,69,3.0811,2.8094,3.6919,3.0869,3.0407,0.0,0.0,0.0,0.0,0.0,0.2668,0.0,0.2621,0.0,0.0
Jeff Petry 2014,Jeff Petry,2014,D,25.813,75,209,,35.0,73.0,82,80,,1.2805,2.4984,3.367,3.056,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Jeff Petry 2015,Jeff Petry,2015,D,26.813,75,209,35.0,73.0,82.0,80,78,1.2805,2.4984,3.367,3.056,1.706,0.0,0.0,0.0,0.0,0.4509,0.0,0.0,0.0,0.0,0.0
Jeff Petry 2016,Jeff Petry,2016,D,27.812,75,209,73.0,82.0,80.0,78,51,2.4984,3.367,3.056,1.706,2.3503,0.0,0.0,0.0,0.4509,0.0,0.0,0.0,0.0,0.0,1.5017
Jeff Petry 2017,Jeff Petry,2017,D,28.814,75,209,82.0,80.0,78.0,51,80,3.367,3.056,1.706,2.3503,1.8004,0.0,0.0,0.4509,0.0,0.0,0.0,0.0,0.0,1.5017,0.0
Jeff Petry 2018,Jeff Petry,2018,D,29.813,75,209,80.0,78.0,51.0,80,82,3.056,1.706,2.3503,1.8004,2.3561,0.0,0.4509,0.0,0.0,0.0,0.0,0.0,1.5017,0.0,0.0
Jeff Petry 2019,Jeff Petry,2019,D,30.813,75,209,78.0,51.0,80.0,82,82,1.706,2.3503,1.8004,2.3561,2.1073,0.4509,0.0,0.0,0.0,0.0,0.0,1.5017,0.0,0.0,0.3472
Jeff Petry 2020,Jeff Petry,2020,D,31.812,75,209,51.0,80.0,82.0,82,83,2.3503,1.8004,2.3561,2.1073,2.0969,0.0,0.0,0.0,0.0,0.0,1.5017,0.0,0.0,0.3472,0.0
Jeff Petry 2021,Jeff Petry,2021,D,32.814,75,209,80.0,82.0,82.0,83,80,1.8004,2.3561,2.1073,2.0969,1.93,0.0,0.0,0.0,0.0,0.5652,0.0,0.0,0.3472,0.0,0.0
Jeff Petry 2022,Jeff Petry,2022,D,33.813,75,209,82.0,82.0,83.0,80,68,2.3561,2.1073,2.0969,1.93,2.3333,0.0,0.0,0.0,0.5652,0.0,0.0,0.3472,0.0,0.0,0.3782
Jeff Petry 2023,Jeff Petry,2023,D,34.813,75,209,82.0,83.0,80.0,68,61,2.1073,2.0969,1.93,2.3333,2.377,0.0,0.0,0.5652,0.0,0.0,0.3472,0.0,0.0,0.3782,0.0
Ian Cole 2018,Ian Cole,2018,D,28.609,73,225,46.0,74.0,70.0,81,67,0.6366,0.3234,2.3055,2.4136,2.2396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ian Cole 2019,Ian Cole,2019,D,29.608,73,225,74.0,70.0,81.0,67,71,0.3234,2.3055,2.4136,2.2396,3.2854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ian Cole 2020,Ian Cole,2020,D,30.607,73,225,70.0,81.0,67.0,71,76,2.3055,2.4136,2.2396,3.2854,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ian Cole 2021,Ian Cole,2021,D,31.609,73,225,81.0,67.0,71.0,76,79,2.4136,2.2396,3.2854,2.4,1.3349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ian Cole 2022,Ian Cole,2022,D,32.609,73,225,67.0,71.0,76.0,79,75,2.2396,3.2854,2.4,1.3349,2.5087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3189
Ian Cole 2023,Ian Cole,2023,D,33.608,73,225,71.0,76.0,79.0,75,78,3.2854,2.4,1.3349,2.5087,2.8934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3189,0.0
Justin Braun 2014,Justin Braun,2014,D,26.64,74,205,,28.0,66.0,70,82,,1.0554,1.0278,1.5415,2.1986,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Justin Braun 2015,Justin Braun,2015,D,27.639,74,205,28.0,66.0,70.0,82,70,1.0554,1.0278,1.5415,2.1986,2.179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Justin Braun 2016,Justin Braun,2016,D,28.639,74,205,66.0,70.0,82.0,70,80,1.0278,1.5415,2.1986,2.179,2.0056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Justin Braun 2017,Justin Braun,2017,D,29.641,74,205,70.0,82.0,70.0,80,81,1.5415,2.1986,2.179,2.0056,2.134,0.0,0.0,0.0,0.0,0.3471,0.0,0.0,0.0,0.0,0.3471
Justin Braun 2018,Justin Braun,2018,D,30.64,74,205,82.0,70.0,80.0,81,81,2.1986,2.179,2.0056,2.134,2.6897,0.0,0.0,0.0,0.3471,0.0,0.0,0.0,0.0,0.3471,0.0
Justin Braun 2019,Justin Braun,2019,D,31.639,74,205,70.0,80.0,81.0,81,78,2.179,2.0056,2.134,2.6897,2.2981,0.0,0.0,0.3471,0.0,0.0,0.0,0.0,0.3471,0.0,0.0
Justin Braun 2020,Justin Braun,2020,D,32.639,74,205,80.0,81.0,81.0,78,73,2.0056,2.134,2.6897,2.2981,1.914,0.0,0.3471,0.0,0.0,0.0,0.0,0.3471,0.0,0.0,0.0
Justin Braun 2021,Justin Braun,2021,D,33.641,74,205,81.0,81.0,78.0,73,77,2.134,2.6897,2.2981,1.914,2.4352,0.3471,0.0,0.0,0.0,0.0,0.3471,0.0,0.0,0.0,0.0
Justin Braun 2022,Justin Braun,2022,D,34.64,74,205,81.0,78.0,73.0,77,69,2.6897,2.2981,1.914,2.4352,2.1507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Justin Braun 2023,Justin Braun,2023,D,35.64,74,205,78.0,73.0,77.0,69,51,2.2981,1.914,2.4352,2.1507,1.4078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin Shattenkirk 2014,Kevin Shattenkirk,2014,D,24.671,72,212,,72.0,81.0,82,81,,0.4058,1.9463,1.7743,0.7031,,0.0,0.3806,0.0,1.0536,,0.0,0.0,0.0,0.0
Kevin Shattenkirk 2015,Kevin Shattenkirk,2015,D,25.671,72,212,72.0,81.0,82.0,81,56,0.4058,1.9463,1.7743,0.7031,1.7792,0.0,0.3806,0.0,1.0536,0.0,0.0,0.0,0.0,0.0,0.0
Kevin Shattenkirk 2016,Kevin Shattenkirk,2016,D,26.67,72,212,81.0,82.0,81.0,56,72,1.9463,1.7743,0.7031,1.7792,1.9106,0.3806,0.0,1.0536,0.0,0.4362,0.0,0.0,0.0,0.0,0.0
Kevin Shattenkirk 2023,Kevin Shattenkirk,2023,D,33.671,72,212,73.0,82.0,80.0,82,75,0.4358,0.3552,0.6764,2.189,1.3084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brendan Smith 2015,Brendan Smith,2015,D,25.643,74,200,,14.0,58.0,71,76,,0.0679,1.2794,0.8183,1.2458,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Brendan Smith 2016,Brendan Smith,2016,D,26.643,74,200,14.0,58.0,71.0,76,63,0.0679,1.2794,0.8183,1.2458,1.1431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brendan Smith 2017,Brendan Smith,2017,D,27.645,74,200,58.0,71.0,76.0,63,51,1.2794,0.8183,1.2458,1.1431,1.8797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brendan Smith 2018,Brendan Smith,2018,D,28.644,74,200,71.0,76.0,63.0,51,44,0.8183,1.2458,1.1431,1.8797,1.4216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brendan Smith 2019,Brendan Smith,2019,D,29.644,74,200,76.0,63.0,51.0,44,63,1.2458,1.1431,1.8797,1.4216,1.6008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5949
Brendan Smith 2020,Brendan Smith,2020,D,30.643,74,200,63.0,51.0,44.0,63,73,1.1431,1.8797,1.4216,1.6008,2.0414,0.0,0.0,0.0,0.0,0.4741,0.0,0.0,0.0,0.5949,0.0
Brendan Smith 2021,Brendan Smith,2021,D,31.645,74,200,51.0,44.0,63.0,73,70,1.8797,1.4216,1.6008,2.0414,1.2375,0.0,0.0,0.0,0.4741,0.0,0.0,0.0,0.5949,0.0,0.0
Robert Bortuzzo 2020,Robert Bortuzzo,2020,D,30.539,76,216,40.0,38.0,72.0,59,49,0.9488,0.875,1.3681,2.3497,2.4968,0.0,0.0,0.0,0.4328,0.0,0.0,0.0,0.0,0.0,0.0
Robert Bortuzzo 2021,Robert Bortuzzo,2021,D,31.541,76,216,38.0,72.0,59.0,49,58,0.875,1.3681,2.3497,2.4968,1.6592,0.0,0.0,0.4328,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Robert Bortuzzo 2022,Robert Bortuzzo,2022,D,32.54,76,216,72.0,59.0,49.0,58,73,1.3681,2.3497,2.4968,1.6592,2.1368,0.0,0.4328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Robert Bortuzzo 2023,Robert Bortuzzo,2023,D,33.54,76,216,59.0,49.0,58.0,73,43,2.3497,2.4968,1.6592,2.1368,1.9066,0.4328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryan McDonagh 2013,Ryan McDonagh,2013,D,23.302,73,215,,,40.0,82,80,,,1.5125,3.0687,2.7035,,,1.9835,0.0,0.0,,,0.0,0.0,0.4722
Ryan McDonagh 2014,Ryan McDonagh,2014,D,24.302,73,215,,40.0,82.0,80,77,,1.5125,3.0687,2.7035,2.7171,,1.9835,0.0,0.0,0.2868,,0.0,0.0,0.4722,0.0
Ryan McDonagh 2015,Ryan McDonagh,2015,D,25.301,73,215,40.0,82.0,80.0,77,71,1.5125,3.0687,2.7035,2.7171,2.6174,1.9835,0.0,0.0,0.2868,0.3229,0.0,0.0,0.4722,0.0,0.6457
Ryan McDonagh 2016,Ryan McDonagh,2016,D,26.301,73,215,82.0,80.0,77.0,71,73,3.0687,2.7035,2.7171,2.6174,2.6568,0.0,0.0,0.2868,0.3229,0.3094,0.0,0.4722,0.0,0.6457,0.0
Ryan McDonagh 2017,Ryan McDonagh,2017,D,27.303,73,215,80.0,77.0,71.0,73,77,2.7035,2.7171,2.6174,2.6568,2.3418,0.0,0.2868,0.3229,0.3094,0.0,0.4722,0.0,0.6457,0.0,0.0
Ryan McDonagh 2018,Ryan McDonagh,2018,D,28.302,73,215,77.0,71.0,73.0,77,63,2.7171,2.6174,2.6568,2.3418,3.0746,0.2868,0.3229,0.3094,0.0,0.0,0.0,0.6457,0.0,0.0,0.3098
Ryan McDonagh 2019,Ryan McDonagh,2019,D,29.301,73,215,71.0,73.0,77.0,63,82,2.6174,2.6568,2.3418,3.0746,3.1437,0.3229,0.3094,0.0,0.0,0.4655,0.6457,0.0,0.0,0.3098,0.2328
Ryan McDonagh 2020,Ryan McDonagh,2020,D,30.301,73,215,73.0,77.0,63.0,82,58,2.6568,2.3418,3.0746,3.1437,3.3087,0.3094,0.0,0.0,0.4655,0.0,0.0,0.0,0.3098,0.2328,0.3627
Ryan McDonagh 2021,Ryan McDonagh,2021,D,31.303,73,215,77.0,63.0,82.0,58,73,2.3418,3.0746,3.1437,3.3087,2.858,0.0,0.0,0.4655,0.0,0.0,0.0,0.3098,0.2328,0.3627,0.0
Ryan McDonagh 2022,Ryan McDonagh,2022,D,32.302,73,215,63.0,82.0,58.0,73,71,3.0746,3.1437,3.3087,2.858,3.2538,0.0,0.4655,0.0,0.0,0.0,0.3098,0.2328,0.3627,0.0,0.0
Ryan McDonagh 2023,Ryan McDonagh,2023,D,33.301,73,215,82.0,58.0,73.0,71,71,3.1437,3.3087,2.858,3.2538,3.0824,0.4655,0.0,0.0,0.0,0.0,0.2328,0.3627,0.0,0.0,0.0
Jake Muzzin 2017,Jake Muzzin,2017,D,27.609,75,227,76.0,76.0,76.0,82,82,0.0467,0.448,0.9268,2.5228,2.1417,0.0,0.0,0.0,0.0,0.0,0.0,1.7621,0.8519,0.29,0.0
Jake Muzzin 2018,Jake Muzzin,2018,D,28.609,75,227,76.0,76.0,82.0,82,74,0.448,0.9268,2.5228,2.1417,2.3466,0.0,0.0,0.0,0.0,0.0,1.7621,0.8519,0.29,0.0,0.3455
Jake Muzzin 2019,Jake Muzzin,2019,D,29.608,75,227,76.0,82.0,82.0,74,80,0.9268,2.5228,2.1417,2.3466,1.7598,0.0,0.0,0.0,0.0,0.0,0.8519,0.29,0.0,0.3455,0.4262
Jake Muzzin 2020,Jake Muzzin,2020,D,30.607,75,227,82.0,82.0,74.0,80,62,2.5228,2.1417,2.3466,1.7598,2.5525,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.3455,0.4262,0.4435
Jake Muzzin 2021,Jake Muzzin,2021,D,31.609,75,227,82.0,74.0,80.0,62,77,2.1417,2.3466,1.7598,2.5525,2.5547,0.0,0.0,0.0,0.0,0.0,0.0,0.3455,0.4262,0.4435,0.0
Jake Muzzin 2022,Jake Muzzin,2022,D,32.609,75,227,74.0,80.0,62.0,77,47,2.3466,1.7598,2.5525,2.5547,2.6004,0.0,0.0,0.0,0.0,0.4909,0.3455,0.4262,0.4435,0.0,0.0
Alec Martinez 2017,Alec Martinez,2017,D,29.186,73,210,46.0,61.0,56.0,78,82,0.7327,0.4306,1.611,2.2645,2.2177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3397,0.0
Alec Martinez 2018,Alec Martinez,2018,D,30.186,73,210,61.0,56.0,78.0,82,77,0.4306,1.611,2.2645,2.2177,2.379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3397,0.0,0.3275
Alec Martinez 2019,Alec Martinez,2019,D,31.185,73,210,56.0,78.0,82.0,77,60,1.611,2.2645,2.2177,2.379,1.8961,0.0,0.0,0.0,0.0,0.0,0.0,0.3397,0.0,0.3275,0.0
Alec Martinez 2020,Alec Martinez,2020,D,32.184,73,210,78.0,82.0,77.0,60,60,2.2645,2.2177,2.379,1.8961,1.6902,0.0,0.0,0.0,0.0,0.0,0.3397,0.0,0.3275,0.0,0.0
Alec Martinez 2021,Alec Martinez,2021,D,33.186,73,210,82.0,77.0,60.0,60,77,2.2177,2.379,1.8961,1.6902,2.3969,0.0,0.0,0.0,0.0,0.0,0.0,0.3275,0.0,0.0,0.0
Nick Holden 2016,Nick Holden,2016,D,28.381,76,210,,3.0,54.0,78,82,,0.0083,1.5568,1.9167,2.3205,,0.0,0.7137,0.0,0.0,,0.0,0.0,0.0,0.0
Nick Holden 2017,Nick Holden,2017,D,29.383,76,210,3.0,54.0,78.0,82,80,0.0083,1.5568,1.9167,2.3205,1.6871,0.0,0.7137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4446
Nick Holden 2018,Nick Holden,2018,D,30.383,76,210,54.0,78.0,82.0,80,73,1.5568,1.9167,2.3205,1.6871,2.0037,0.7137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4446,0.0
Nick Holden 2019,Nick Holden,2019,D,31.382,76,210,78.0,82.0,80.0,73,61,1.9167,2.3205,1.6871,2.0037,1.7445,0.0,0.0,0.0,0.0,0.5638,0.0,0.0,0.4446,0.0,0.5638
Nick Holden 2020,Nick Holden,2020,D,32.381,76,210,82.0,80.0,73.0,61,71,2.3205,1.6871,2.0037,1.7445,1.9,0.0,0.0,0.0,0.5638,0.0,0.0,0.4446,0.0,0.5638,0.5177
Jason Demers 2016,Jason Demers,2016,D,27.311,73,195,57.0,37.0,75.0,81,62,0.1792,1.3439,1.4213,1.6895,2.3901,0.0,0.0,0.5629,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jason Demers 2017,Jason Demers,2017,D,28.313,73,195,37.0,75.0,81.0,62,81,1.3439,1.4213,1.6895,2.3901,1.7488,0.0,0.5629,0.0,0.0,0.4236,0.0,0.0,0.0,0.0,0.4236
Jason Demers 2018,Jason Demers,2018,D,29.312,73,195,75.0,81.0,62.0,81,69,1.4213,1.6895,2.3901,1.7488,1.9725,0.5629,0.0,0.0,0.4236,0.0,0.0,0.0,0.0,0.4236,0.0
Jason Demers 2019,Jason Demers,2019,D,30.312,73,195,81.0,62.0,81.0,69,35,1.6895,2.3901,1.7488,1.9725,1.9129,0.0,0.0,0.4236,0.0,0.0,0.0,0.0,0.4236,0.0,0.0
Jason Demers 2020,Jason Demers,2020,D,31.311,73,195,62.0,81.0,69.0,35,58,2.3901,1.7488,1.9725,1.9129,2.2513,0.0,0.4236,0.0,0.0,0.533,0.0,0.4236,0.0,0.0,0.0
Jason Demers 2021,Jason Demers,2021,D,32.313,73,195,81.0,69.0,35.0,58,60,1.7488,1.9725,1.9129,2.2513,1.5435,0.4236,0.0,0.0,0.533,0.0,0.4236,0.0,0.0,0.0,0.0
Drew Doughty 2011,Drew Doughty,2011,D,20.814,73,210,,,81.0,82,76,,,2.9658,2.0382,2.0509,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Drew Doughty 2012,Drew Doughty,2012,D,21.813,73,210,,81.0,82.0,76,77,,2.9658,2.0382,2.0509,2.2961,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Drew Doughty 2013,Drew Doughty,2013,D,22.815,73,210,81.0,82.0,76.0,77,82,2.9658,2.0382,2.0509,2.2961,2.1503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Drew Doughty 2014,Drew Doughty,2014,D,23.814,73,210,82.0,76.0,77.0,82,78,2.0382,2.0509,2.2961,2.1503,2.5983,0.0,0.0,0.0,0.0,0.2961,0.0,0.0,0.0,0.0,0.0
Drew Doughty 2015,Drew Doughty,2015,D,24.814,73,210,76.0,77.0,82.0,78,82,2.0509,2.2961,2.1503,2.5983,2.6644,0.0,0.0,0.0,0.2961,0.0,0.0,0.0,0.0,0.0,0.2746
Drew Doughty 2016,Drew Doughty,2016,D,25.813,73,210,77.0,82.0,78.0,82,82,2.2961,2.1503,2.5983,2.6644,2.9463,0.0,0.0,0.2961,0.0,0.0,0.0,0.0,0.0,0.2746,0.2483
Drew Doughty 2017,Drew Doughty,2017,D,26.815,73,210,82.0,78.0,82.0,82,82,2.1503,2.5983,2.6644,2.9463,2.5636,0.0,0.2961,0.0,0.0,0.0,0.0,0.0,0.2746,0.2483,0.2854
Drew Doughty 2018,Drew Doughty,2018,D,27.815,73,210,78.0,82.0,82.0,82,82,2.5983,2.6644,2.9463,2.5636,2.7482,0.2961,0.0,0.0,0.0,0.0,0.0,0.2746,0.2483,0.2854,0.0
Drew Doughty 2019,Drew Doughty,2019,D,28.814,73,210,82.0,82.0,82.0,82,82,2.6644,2.9463,2.5636,2.7482,2.4539,0.0,0.0,0.0,0.0,0.0,0.2746,0.2483,0.2854,0.0,0.2982
Drew Doughty 2020,Drew Doughty,2020,D,29.813,73,210,82.0,82.0,82.0,82,79,2.9463,2.5636,2.7482,2.4539,2.0978,0.0,0.0,0.0,0.0,0.0,0.2483,0.2854,0.0,0.2982,0.4269
Drew Doughty 2021,Drew Doughty,2021,D,30.815,73,210,82.0,82.0,82.0,79,82,2.5636,2.7482,2.4539,2.0978,2.1107,0.0,0.0,0.0,0.0,0.0,0.2854,0.0,0.2982,0.4269,0.5076
Drew Doughty 2022,Drew Doughty,2022,D,31.815,73,210,82.0,82.0,79.0,82,39,2.7482,2.4539,2.0978,2.1107,2.0094,0.0,0.0,0.0,0.0,0.0,0.0,0.2982,0.4269,0.5076,0.0
Drew Doughty 2023,Drew Doughty,2023,D,32.814,73,210,82.0,79.0,82.0,39,81,2.4539,2.0978,2.1107,2.0094,2.3309,0.0,0.0,0.0,0.0,0.0,0.2982,0.4269,0.5076,0.0,0.0
Alex Pietrangelo 2013,Alex Pietrangelo,2013,D,22.703,75,215,8.0,9.0,79.0,81,80,0.1854,0.1296,1.9926,3.2183,3.0266,0.0,0.0,0.3812,0.2302,0.4218,0.0,0.0,0.0,0.0,0.0
Alex Pietrangelo 2014,Alex Pietrangelo,2014,D,23.702,75,215,9.0,79.0,81.0,80,81,0.1296,1.9926,3.2183,3.0266,3.3667,0.0,0.3812,0.2302,0.4218,0.0,0.0,0.0,0.0,0.0,0.22
Alex Pietrangelo 2015,Alex Pietrangelo,2015,D,24.702,75,215,79.0,81.0,80.0,81,81,1.9926,3.2183,3.0266,3.3667,3.0796,0.3812,0.2302,0.4218,0.0,0.0,0.0,0.0,0.0,0.22,0.0
Alex Pietrangelo 2016,Alex Pietrangelo,2016,D,25.701,75,215,81.0,80.0,81.0,81,73,3.2183,3.0266,3.3667,3.0796,3.1808,0.2302,0.4218,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.2584
Alex Pietrangelo 2017,Alex Pietrangelo,2017,D,26.703,75,215,80.0,81.0,81.0,73,80,3.0266,3.3667,3.0796,3.1808,3.0173,0.4218,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.2584,0.0
Alex Pietrangelo 2018,Alex Pietrangelo,2018,D,27.702,75,215,81.0,81.0,73.0,80,78,3.3667,3.0796,3.1808,3.0173,2.3564,0.0,0.0,0.0,0.0,0.3264,0.22,0.0,0.2584,0.0,0.0
Alex Pietrangelo 2019,Alex Pietrangelo,2019,D,28.702,75,215,81.0,73.0,80.0,78,71,3.0796,3.1808,3.0173,2.3564,2.0582,0.0,0.0,0.0,0.3264,0.0,0.0,0.2584,0.0,0.0,0.4106
Alex Pietrangelo 2020,Alex Pietrangelo,2020,D,29.701,75,215,73.0,80.0,78.0,71,82,3.1808,3.0173,2.3564,2.0582,1.811,0.0,0.0,0.3264,0.0,0.4733,0.2584,0.0,0.0,0.4106,0.0
Alex Pietrangelo 2021,Alex Pietrangelo,2021,D,30.703,75,215,80.0,78.0,71.0,82,60,3.0173,2.3564,2.0582,1.811,2.1289,0.0,0.3264,0.0,0.4733,0.6874,0.0,0.0,0.4106,0.0,0.0
Alex Pietrangelo 2022,Alex Pietrangelo,2022,D,31.702,75,215,78.0,71.0,82.0,60,80,2.3564,2.0582,1.811,2.1289,2.4629,0.3264,0.0,0.4733,0.6874,0.0,0.0,0.4106,0.0,0.0,0.9136
Alex Pietrangelo 2023,Alex Pietrangelo,2023,D,32.702,75,215,71.0,82.0,60.0,80,73,2.0582,1.811,2.1289,2.4629,2.2692,0.0,0.4733,0.6874,0.0,0.7244,0.4106,0.0,0.0,0.9136,0.0
Zach Bogosian 2011,Zach Bogosian,2011,D,20.214,74,222,,,47.0,81,71,,,1.4794,2.1673,2.0303,,,0.0,0.3418,0.0,,,0.0,0.0,0.0
Zach Bogosian 2012,Zach Bogosian,2012,D,21.213,74,222,,47.0,81.0,71,65,,1.4794,2.1673,2.0303,3.0105,,0.0,0.3418,0.0,0.0,,0.0,0.0,0.0,0.0
Zach Bogosian 2013,Zach Bogosian,2013,D,22.216,74,222,47.0,81.0,71.0,65,56,1.4794,2.1673,2.0303,3.0105,1.9551,0.0,0.3418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zach Bogosian 2014,Zach Bogosian,2014,D,23.215,74,222,81.0,71.0,65.0,56,55,2.1673,2.0303,3.0105,1.9551,2.2497,0.3418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zach Bogosian 2015,Zach Bogosian,2015,D,24.214,74,222,71.0,65.0,56.0,55,62,2.0303,3.0105,1.9551,2.2497,2.5368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zach Bogosian 2016,Zach Bogosian,2016,D,25.214,74,222,65.0,56.0,55.0,62,64,3.0105,1.9551,2.2497,2.5368,1.4279,0.0,0.0,0.0,0.0,0.6566,0.0,0.0,0.0,0.0,0.0
Zach Bogosian 2017,Zach Bogosian,2017,D,26.216,74,222,56.0,55.0,62.0,64,56,1.9551,2.2497,2.5368,1.4279,1.7557,0.0,0.0,0.0,0.6566,0.0,0.0,0.0,0.0,0.0,0.0
Zach Bogosian 2021,Zach Bogosian,2021,D,30.216,74,222,56.0,18.0,65.0,31,65,1.7557,1.1093,2.7649,2.1315,1.4259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0426,0.0
Luke Schenn 2011,Luke Schenn,2011,D,20.912,74,225,,,70.0,79,82,,,3.1069,1.8184,2.7376,,,0.0,0.0,0.2673,,,0.0,0.0,0.0
Luke Schenn 2012,Luke Schenn,2012,D,21.912,74,225,,70.0,79.0,82,79,,3.1069,1.8184,2.7376,1.3312,,0.0,0.0,0.2673,0.5705,,0.0,0.0,0.0,0.0
Luke Schenn 2013,Luke Schenn,2013,D,22.914,74,225,70.0,79.0,82.0,79,80,3.1069,1.8184,2.7376,1.3312,2.7635,0.0,0.0,0.2673,0.5705,0.0,0.0,0.0,0.0,0.0,0.0
