,Player,Year,Position,Age,Height,Weight,Y1 GP,Y2 GP,Y3 GP,Y4 GP,Y5 GP,Y1 PK ATOI,Y2 PK ATOI,Y3 PK ATOI,Y4 PK ATOI,Y5 PK ATOI,Y5 dPK ATOI
David Kampf 2022,David Kampf,2022,C,26.719,74,197,46.0,63.0,82.0,80,82,1.475,1.8616,2.1957,2.2967,2.4715,0.5142499999999999
David Kampf 2023,David Kampf,2023,C,27.719,74,197,63.0,82.0,80.0,82,82,1.8616,2.1957,2.2967,2.4715,2.6402,0.4338250000000001
Eetu Luostarinen 2023,Eetu Luostarinen,2023,C,24.08,75,190,,9.0,64.0,78,82,,,2.0902,1.8769,2.3614,0.37785000000000024
Drake Batherson 2023,Drake Batherson,2023,R,24.431,75,200,20.0,27.0,82.0,46,82,,0.0022,0.0351,0.0384,0.0427,0.01746666666666667
Pius Suter 2023,Pius Suter,2023,C,26.355,71,179,,,79.0,82,79,,,0.5173,1.7077,1.7354,0.6229
Eric Robinson 2022,Eric Robinson,2022,L,26.301,74,205,1.0,13.0,58.0,82,67,,,0.0503,0.9845,2.3209,1.8035
Eric Robinson 2023,Eric Robinson,2023,L,27.3,74,205,13.0,58.0,82.0,67,72,,0.0503,0.9845,2.3209,2.2051,1.0865333333333331
Joel Farabee 2022,Joel Farabee,2022,L,21.599,72,183,,,61.0,80,63,,,0.2606,1.4533,1.3669,0.50995
Joel Farabee 2023,Joel Farabee,2023,L,22.599,72,183,,61.0,80.0,63,82,,0.2606,1.4533,1.3669,0.9902,-0.036733333333333285
Philipp Kurashev 2023,Philipp Kurashev,2023,C,22.971,72,190,,,77.0,67,70,,,0.0308,0.0122,0.8619,0.8404
Brady Tkachuk 2021,Brady Tkachuk,2021,L,21.044,76,221,,,71.0,83,82,,,0.0833,0.0716,0.0473,-0.03014999999999999
Brady Tkachuk 2022,Brady Tkachuk,2022,L,22.043,76,221,,71.0,83.0,82,79,,0.0833,0.0716,0.0473,0.0863,0.0189
Brady Tkachuk 2023,Brady Tkachuk,2023,L,23.042,76,221,71.0,83.0,82.0,79,82,0.0833,0.0716,0.0473,0.0863,0.0622,-0.009924999999999996
Isac Lundestrom 2023,Isac Lundestrom,2023,C,22.903,72,193,15.0,17.0,60.0,80,61,0.7944,0.2422,1.5321,1.9131,1.9451,0.8246500000000001
Jesperi Kotkaniemi 2021,Jesperi Kotkaniemi,2021,C,20.239,74,201,,,79.0,42,82,,,0.0131,0.0037,0.028,0.0196
Jesperi Kotkaniemi 2022,Jesperi Kotkaniemi,2022,C,21.238,74,201,,79.0,42.0,82,66,,0.0131,0.0037,0.028,0.0162,0.001266666666666666
Jesperi Kotkaniemi 2023,Jesperi Kotkaniemi,2023,C,22.237,74,201,79.0,42.0,82.0,66,82,0.0131,0.0037,0.028,0.0162,0.1445,0.12924999999999998
Andrei Svechnikov 2021,Andrei Svechnikov,2021,R,20.518,74,195,,,82.0,80,80,,,0.0144,0.0184,0.0515,0.0351
Andrei Svechnikov 2022,Andrei Svechnikov,2022,R,21.517,74,195,,82.0,80.0,80,78,,0.0144,0.0184,0.0515,0.0137,-0.0144
Andrei Svechnikov 2023,Andrei Svechnikov,2023,R,22.517,74,195,82.0,80.0,80.0,78,64,0.0144,0.0184,0.0515,0.0137,0.0302,0.0057
Yegor Sharangovich 2023,Yegor Sharangovich,2023,C,24.321,74,196,,,79.0,76,75,,,1.7963,1.0248,1.9924,0.58185
Nico Sturm 2023,Nico Sturm,2023,C,27.415,75,209,2.0,7.0,73.0,74,74,0.7167,0.5139,1.209,1.5687,1.909,0.906925
Blake Lizotte 2022,Blake Lizotte,2022,C,23.801,69,170,,1.0,76.0,60,70,,,1.0892,1.2638,1.1131,-0.0633999999999999
Blake Lizotte 2023,Blake Lizotte,2023,C,24.8,69,170,1.0,76.0,60.0,70,81,,1.0892,1.2638,1.1131,1.3432,0.1878333333333333
Dylan Cozens 2023,Dylan Cozens,2023,C,21.641,75,195,,,60.0,79,81,,,0.0472,0.4852,1.2523,0.9861
Kaapo Kakko 2022,Kaapo Kakko,2022,R,20.63,74,206,,,77.0,70,43,,,0.0601,,0.4473,0.3872
Kaapo Kakko 2023,Kaapo Kakko,2023,R,21.63,74,206,,77.0,70.0,43,82,,0.0601,,0.4473,0.4305,0.1768
Jack Hughes 2022,Jack Hughes,2022,C,20.384,71,175,,,71.0,82,49,,,0.0421,0.0726,0.0721,0.01475
Jack Hughes 2023,Jack Hughes,2023,C,21.383,71,175,,71.0,82.0,49,78,,0.0421,0.0726,0.0721,0.0647,0.002433333333333329
Ilya Mikheyev 2022,Ilya Mikheyev,2022,R,26.977,74,192,,,46.0,79,53,,,1.9256,1.5759,1.3953,-0.35545000000000004
Ilya Mikheyev 2023,Ilya Mikheyev,2023,R,27.976,74,192,,46.0,79.0,53,46,,1.9256,1.5759,1.3953,1.4018,-0.23046666666666682
Alexis Lafreni��re 2023,Alexis Lafreni��re,2023,L,20.973,73,195,,,82.0,79,81,,,0.0271,0.0458,0.0342,-0.002249999999999995
Tim St��tzle 2023,Tim St��tzle,2023,L,20.71,72,193,,,77.0,79,78,,,0.0006,0.1437,1.2611,1.1889500000000002
Joe Thornton 2010,Joe Thornton,2010,C,30.251,76,220,,,82.0,82,79,,,0.5862,0.261,0.9776,0.554
Joe Thornton 2011,Joe Thornton,2011,C,31.251,76,220,,82.0,82.0,79,80,,0.5862,0.261,0.9776,1.1929,0.5846333333333333
Joe Thornton 2012,Joe Thornton,2012,C,32.25,76,220,82.0,82.0,79.0,80,82,0.5862,0.261,0.9776,1.1929,1.0659,0.31147500000000006
Joe Thornton 2013,Joe Thornton,2013,C,33.252,76,220,82.0,79.0,80.0,82,82,0.261,0.9776,1.1929,1.0659,0.4948,-0.37955000000000005
Joe Thornton 2014,Joe Thornton,2014,C,34.251,76,220,79.0,80.0,82.0,82,82,0.9776,1.1929,1.0659,0.4948,0.3459,-0.5869000000000001
Joe Thornton 2015,Joe Thornton,2015,C,35.251,76,220,80.0,82.0,82.0,82,78,1.1929,1.0659,0.4948,0.3459,0.3656,-0.409275
Joe Thornton 2016,Joe Thornton,2016,C,36.25,76,220,82.0,82.0,82.0,78,82,1.0659,0.4948,0.3459,0.3656,0.0551,-0.51295
Joe Thornton 2017,Joe Thornton,2017,C,37.252,76,220,82.0,82.0,78.0,82,79,0.4948,0.3459,0.3656,0.0551,0.0211,-0.29425
Joe Thornton 2018,Joe Thornton,2018,C,38.252,76,220,82.0,78.0,82.0,79,47,0.3459,0.3656,0.0551,0.0211,0.0195,-0.177425
Joe Thornton 2019,Joe Thornton,2019,C,39.251,76,220,78.0,82.0,79.0,47,73,0.3656,0.0551,0.0211,0.0195,0.029,-0.086325
Joe Thornton 2020,Joe Thornton,2020,C,40.25,76,220,82.0,79.0,47.0,73,82,0.0551,0.0211,0.0195,0.029,0.0717,0.040525
Joe Thornton 2021,Joe Thornton,2021,C,41.252,76,220,79.0,47.0,73.0,82,64,0.0211,0.0195,0.029,0.0717,0.0129,-0.022425
Jason Spezza 2010,Jason Spezza,2010,C,26.303,75,219,,,76.0,82,60,,,0.339,0.2774,0.4294,0.12119999999999997
Jason Spezza 2011,Jason Spezza,2011,C,27.303,75,219,,76.0,82.0,60,62,,0.339,0.2774,0.4294,1.8245,1.4759
Jason Spezza 2012,Jason Spezza,2012,C,28.302,75,219,76.0,82.0,60.0,62,80,0.339,0.2774,0.4294,1.8245,0.4354,-0.28217499999999995
Jason Spezza 2016,Jason Spezza,2016,C,32.302,75,219,80.0,8.0,75.0,82,75,0.4354,1.8733,0.7942,0.0591,0.1093,-0.6812
Jason Spezza 2017,Jason Spezza,2017,C,33.304,75,219,8.0,75.0,82.0,75,68,1.8733,0.7942,0.0591,0.1093,0.2721,-0.436875
Jason Spezza 2018,Jason Spezza,2018,C,34.303,75,219,75.0,82.0,75.0,68,78,0.7942,0.0591,0.1093,0.2721,0.0391,-0.269575
Jason Spezza 2019,Jason Spezza,2019,C,35.303,75,219,82.0,75.0,68.0,78,76,0.0591,0.1093,0.2721,0.0391,0.0178,-0.10210000000000001
Jason Spezza 2020,Jason Spezza,2020,C,36.302,75,219,75.0,68.0,78.0,76,68,0.1093,0.2721,0.0391,0.0178,0.073,-0.03657500000000001
Jason Spezza 2021,Jason Spezza,2021,C,37.304,75,219,68.0,78.0,76.0,68,79,0.2721,0.0391,0.0178,0.073,0.7895,0.689
Jason Spezza 2022,Jason Spezza,2022,C,38.304,75,219,78.0,76.0,68.0,79,71,0.0391,0.0178,0.073,0.7895,0.1556,-0.07425000000000001
Dustin Brown 2010,Dustin Brown,2010,R,24.907,72,205,,,78.0,80,82,,,1.8904,1.6242,1.4169,-0.34040000000000004
Dustin Brown 2011,Dustin Brown,2011,R,25.906,72,205,,78.0,80.0,82,82,,1.8904,1.6242,1.4169,1.3693,-0.2745333333333335
Dustin Brown 2012,Dustin Brown,2012,R,26.906,72,205,78.0,80.0,82.0,82,82,1.8904,1.6242,1.4169,1.3693,1.6703,0.09509999999999974
Dustin Brown 2013,Dustin Brown,2013,R,27.908,72,205,80.0,82.0,82.0,82,78,1.6242,1.4169,1.3693,1.6703,1.2815,-0.23867499999999997
Dustin Brown 2014,Dustin Brown,2014,R,28.907,72,205,82.0,82.0,82.0,78,79,1.4169,1.3693,1.6703,1.2815,0.4928,-0.9416999999999999
Dustin Brown 2015,Dustin Brown,2015,R,29.906,72,205,82.0,82.0,78.0,79,82,1.3693,1.6703,1.2815,0.4928,1.3419,0.13842500000000002
Dustin Brown 2016,Dustin Brown,2016,R,30.906,72,205,82.0,78.0,79.0,82,82,1.6703,1.2815,0.4928,1.3419,1.5311,0.33447499999999986
Dustin Brown 2017,Dustin Brown,2017,R,31.908,72,205,78.0,79.0,82.0,82,80,1.2815,0.4928,1.3419,1.5311,1.2919,0.13007499999999994
Dustin Brown 2018,Dustin Brown,2018,R,32.907,72,205,79.0,82.0,82.0,80,81,0.4928,1.3419,1.5311,1.2919,1.8475,0.6830749999999999
Dustin Brown 2019,Dustin Brown,2019,R,33.906,72,205,82.0,82.0,80.0,81,72,1.3419,1.5311,1.2919,1.8475,1.7012,0.19810000000000016
Dustin Brown 2020,Dustin Brown,2020,R,34.906,72,205,82.0,80.0,81.0,72,77,1.5311,1.2919,1.8475,1.7012,0.649,-0.9439249999999999
Dustin Brown 2021,Dustin Brown,2021,R,35.908,72,205,80.0,81.0,72.0,77,71,1.2919,1.8475,1.7012,0.649,0.0779,-1.2945
Dustin Brown 2022,Dustin Brown,2022,R,36.907,72,205,81.0,72.0,77.0,71,64,1.8475,1.7012,0.649,0.0779,0.0219,-1.047
Ryan Getzlaf 2010,Ryan Getzlaf,2010,C,24.395,76,220,,,77.0,81,66,,,0.8089,0.4949,0.5217,-0.13019999999999987
Ryan Getzlaf 2011,Ryan Getzlaf,2011,C,25.394,76,220,,77.0,81.0,66,67,,0.8089,0.4949,0.5217,0.4848,-0.12370000000000003
Ryan Getzlaf 2012,Ryan Getzlaf,2012,C,26.394,76,220,77.0,81.0,66.0,67,82,0.8089,0.4949,0.5217,0.4848,1.0421,0.4645250000000001
Ryan Getzlaf 2013,Ryan Getzlaf,2013,C,27.396,76,220,81.0,66.0,67.0,82,75,0.4949,0.5217,0.4848,1.0421,1.5159,0.8800250000000001
Ryan Getzlaf 2014,Ryan Getzlaf,2014,C,28.395,76,220,66.0,67.0,82.0,75,77,0.5217,0.4848,1.0421,1.5159,2.1781,1.286975
Ryan Getzlaf 2015,Ryan Getzlaf,2015,C,29.394,76,220,67.0,82.0,75.0,77,77,0.4848,1.0421,1.5159,2.1781,1.7305,0.42527499999999985
Ryan Getzlaf 2016,Ryan Getzlaf,2016,C,30.394,76,220,82.0,75.0,77.0,77,77,1.0421,1.5159,2.1781,1.7305,1.4708,-0.1458499999999998
Ryan Getzlaf 2017,Ryan Getzlaf,2017,C,31.396,76,220,75.0,77.0,77.0,77,74,1.5159,2.1781,1.7305,1.4708,1.6804,-0.04342500000000027
Ryan Getzlaf 2018,Ryan Getzlaf,2018,C,32.395,76,220,77.0,77.0,77.0,74,56,2.1781,1.7305,1.4708,1.6804,1.0604,-0.70455
Ryan Getzlaf 2019,Ryan Getzlaf,2019,C,33.394,76,220,77.0,77.0,74.0,56,67,1.7305,1.4708,1.6804,1.0604,0.6291,-0.856425
Ryan Getzlaf 2020,Ryan Getzlaf,2020,C,34.394,76,220,77.0,74.0,56.0,67,81,1.4708,1.6804,1.0604,0.6291,0.7251,-0.48507500000000003
Ryan Getzlaf 2021,Ryan Getzlaf,2021,C,35.396,76,220,74.0,56.0,67.0,81,70,1.6804,1.0604,0.6291,0.7251,0.526,-0.4977499999999999
Ryan Getzlaf 2022,Ryan Getzlaf,2022,C,36.395,76,220,56.0,67.0,81.0,70,56,1.0604,0.6291,0.7251,0.526,0.6842,-0.05094999999999994
Brian Boyle 2012,Brian Boyle,2012,C,26.785,78,245,8.0,28.0,71.0,82,82,,0.0274,1.5751,1.9423,1.9939,0.8123
Brian Boyle 2013,Brian Boyle,2013,C,27.787,78,245,28.0,71.0,82.0,82,64,0.0274,1.5751,1.9423,1.9939,1.8851,0.5004250000000001
Brian Boyle 2014,Brian Boyle,2014,C,28.787,78,245,71.0,82.0,82.0,64,82,1.5751,1.9423,1.9939,1.8851,2.0648,0.2157
Brian Boyle 2015,Brian Boyle,2015,C,29.786,78,245,82.0,82.0,64.0,82,82,1.9423,1.9939,1.8851,2.0648,2.3868,0.41527500000000006
Brian Boyle 2016,Brian Boyle,2016,C,30.785,78,245,82.0,64.0,82.0,82,76,1.9939,1.8851,2.0648,2.3868,1.7599,-0.3227500000000001
Brian Boyle 2017,Brian Boyle,2017,C,31.787,78,245,64.0,82.0,82.0,76,75,1.8851,2.0648,2.3868,1.7599,1.0636,-0.96055
Brian Boyle 2018,Brian Boyle,2018,C,32.787,78,245,82.0,82.0,76.0,75,69,2.0648,2.3868,1.7599,1.0636,0.2867,-1.532075
Brian Boyle 2019,Brian Boyle,2019,C,33.786,78,245,82.0,76.0,75.0,69,73,2.3868,1.7599,1.0636,0.2867,1.5377,0.1634500000000001
Brian Boyle 2020,Brian Boyle,2020,C,34.785,78,245,76.0,75.0,69.0,73,46,1.7599,1.0636,0.2867,1.5377,0.5282,-0.633775
Loui Eriksson 2010,Loui Eriksson,2010,L,24.209,74,179,,,69.0,82,82,,,0.079,1.9167,1.7128,0.7149500000000001
Loui Eriksson 2011,Loui Eriksson,2011,L,25.208,74,179,,69.0,82.0,82,79,,0.079,1.9167,1.7128,1.38,0.14383333333333326
Loui Eriksson 2012,Loui Eriksson,2012,L,26.207,74,179,69.0,82.0,82.0,79,82,0.079,1.9167,1.7128,1.38,1.7951,0.522975
Loui Eriksson 2013,Loui Eriksson,2013,L,27.21,74,179,82.0,82.0,79.0,82,82,1.9167,1.7128,1.38,1.7951,1.6444,-0.056749999999999856
Loui Eriksson 2014,Loui Eriksson,2014,L,28.209,74,179,82.0,79.0,82.0,82,61,1.7128,1.38,1.7951,1.6444,1.4342,-0.19887500000000014
Loui Eriksson 2015,Loui Eriksson,2015,L,29.208,74,179,79.0,82.0,82.0,61,81,1.38,1.7951,1.6444,1.4342,1.5967,0.033274999999999944
Loui Eriksson 2016,Loui Eriksson,2016,L,30.208,74,179,82.0,82.0,61.0,81,82,1.7951,1.6444,1.4342,1.5967,1.8683,0.25070000000000014
Loui Eriksson 2017,Loui Eriksson,2017,L,31.21,74,179,82.0,61.0,81.0,82,65,1.6444,1.4342,1.5967,1.8683,1.4244,-0.2114999999999998
Loui Eriksson 2018,Loui Eriksson,2018,L,32.209,74,179,61.0,81.0,82.0,65,50,1.4342,1.5967,1.8683,1.4244,2.2837,0.7028000000000001
Loui Eriksson 2019,Loui Eriksson,2019,L,33.208,74,179,81.0,82.0,65.0,50,81,1.5967,1.8683,1.4244,2.2837,1.1949,-0.5983749999999999
Loui Eriksson 2020,Loui Eriksson,2020,L,34.208,74,179,82.0,65.0,50.0,81,57,1.8683,1.4244,2.2837,1.1949,1.4214,-0.271425
Brad Richardson 2012,Brad Richardson,2012,R,26.654,72,190,22.0,31.0,81.0,68,59,1.7909,0.2118,1.4342,0.9578,0.7675,-0.3311750000000001
Brad Richardson 2016,Brad Richardson,2016,R,30.654,72,190,59.0,27.0,73.0,45,82,0.7675,0.3448,2.0491,1.9504,1.6839,0.40595000000000003
Brad Richardson 2020,Brad Richardson,2020,R,34.654,72,190,82.0,16.0,76.0,66,69,1.6839,2.025,2.0673,2.546,2.5633,0.48275000000000023
Nate Thompson 2011,Nate Thompson,2011,C,25.988,73,205,,,43.0,71,79,,,2.6008,2.6493,2.708,0.0829500000000003
Nate Thompson 2012,Nate Thompson,2012,C,26.988,73,205,,43.0,71.0,79,68,,2.6008,2.6493,2.708,2.6828,0.03009999999999957
Nate Thompson 2013,Nate Thompson,2013,C,27.99,73,205,43.0,71.0,79.0,68,76,2.6008,2.6493,2.708,2.6828,2.417,-0.24322500000000025
Nate Thompson 2014,Nate Thompson,2014,C,28.989,73,205,71.0,79.0,68.0,76,81,2.6493,2.708,2.6828,2.417,2.0,-0.6142750000000001
Nate Thompson 2015,Nate Thompson,2015,C,29.989,73,205,79.0,68.0,76.0,81,80,2.708,2.6828,2.417,2.0,1.8154,-0.6365500000000002
Nate Thompson 2016,Nate Thompson,2016,C,30.988,73,205,68.0,76.0,81.0,80,49,2.6828,2.417,2.0,1.8154,1.5697,-0.6590999999999996
Nate Thompson 2020,Nate Thompson,2020,C,34.988,73,205,49.0,30.0,69.0,78,82,1.5697,1.5906,2.037,1.8323,2.2164,0.4590000000000001
Nate Thompson 2021,Nate Thompson,2021,C,35.99,73,205,30.0,69.0,78.0,82,64,1.5906,2.037,1.8323,2.2164,1.3833,-0.5357750000000001
Andrew Ladd 2010,Andrew Ladd,2010,L,23.804,75,205,,,63.0,82,82,,,0.0468,0.9602,0.0949,-0.4086000000000001
Andrew Ladd 2011,Andrew Ladd,2011,L,24.803,75,205,,63.0,82.0,82,81,,0.0468,0.9602,0.0949,1.8918,1.5245
Andrew Ladd 2012,Andrew Ladd,2012,L,25.802,75,205,63.0,82.0,82.0,81,82,0.0468,0.9602,0.0949,1.8918,1.5591,0.8106749999999999
Andrew Ladd 2013,Andrew Ladd,2013,L,26.804,75,205,82.0,82.0,81.0,82,82,0.9602,0.0949,1.8918,1.5591,1.4191,0.29259999999999997
Andrew Ladd 2014,Andrew Ladd,2014,L,27.804,75,205,82.0,81.0,82.0,82,78,0.0949,1.8918,1.5591,1.4191,2.0654,0.8241749999999999
Andrew Ladd 2015,Andrew Ladd,2015,L,28.803,75,205,81.0,82.0,82.0,78,81,1.8918,1.5591,1.4191,2.0654,1.8097,0.0758500000000002
Andrew Ladd 2016,Andrew Ladd,2016,L,29.802,75,205,82.0,82.0,78.0,81,78,1.5591,1.4191,2.0654,1.8097,1.8611,0.147775
Andrew Ladd 2017,Andrew Ladd,2017,L,30.804,75,205,82.0,78.0,81.0,78,78,1.4191,2.0654,1.8097,1.8611,0.8274,-0.9614250000000001
Andrew Ladd 2018,Andrew Ladd,2018,L,31.804,75,205,78.0,81.0,78.0,78,73,2.0654,1.8097,1.8611,0.8274,1.2441,-0.39680000000000004
Alexander Radulov 2019,Alexander Radulov,2019,R,32.242,73,200,,,76.0,82,70,,,0.014,0.0374,0.0214,-0.004300000000000002
Alexander Radulov 2020,Alexander Radulov,2020,R,33.241,73,200,,76.0,82.0,70,70,,0.014,0.0374,0.0214,0.0211,-0.003166666666666665
Blake Comeau 2010,Blake Comeau,2010,L,23.617,73,200,,,51.0,53,61,,,0.1363,1.3365,1.9899,1.2534999999999998
Blake Comeau 2011,Blake Comeau,2011,L,24.617,73,200,,51.0,53.0,61,77,,0.1363,1.3365,1.9899,2.2786,1.1243666666666665
Blake Comeau 2012,Blake Comeau,2012,L,25.616,73,200,51.0,53.0,61.0,77,74,0.1363,1.3365,1.9899,2.2786,1.2903,-0.14502499999999996
Blake Comeau 2013,Blake Comeau,2013,L,26.618,73,200,53.0,61.0,77.0,74,71,1.3365,1.9899,2.2786,1.2903,1.1925,-0.531325
Blake Comeau 2014,Blake Comeau,2014,L,27.617,73,200,61.0,77.0,74.0,71,61,1.9899,2.2786,1.2903,1.1925,0.4055,-1.282325
Blake Comeau 2015,Blake Comeau,2015,L,28.617,73,200,77.0,74.0,71.0,61,61,2.2786,1.2903,1.1925,0.4055,0.2754,-1.0163250000000001
Blake Comeau 2016,Blake Comeau,2016,L,29.616,73,200,74.0,71.0,61.0,61,81,1.2903,1.1925,0.4055,0.2754,1.9837,1.1927750000000001
Blake Comeau 2017,Blake Comeau,2017,L,30.618,73,200,71.0,61.0,61.0,81,77,1.1925,0.4055,0.2754,1.9837,1.8812,0.916925
Blake Comeau 2018,Blake Comeau,2018,L,31.618,73,200,61.0,61.0,81.0,77,79,0.4055,0.2754,1.9837,1.8812,2.5331,1.3966500000000002
Blake Comeau 2019,Blake Comeau,2019,L,32.617,73,200,61.0,81.0,77.0,79,77,0.2754,1.9837,1.8812,2.5331,2.0773,0.40895000000000015
Blake Comeau 2020,Blake Comeau,2020,L,33.616,73,200,81.0,77.0,79.0,77,64,1.9837,1.8812,2.5331,2.0773,2.0655,-0.05332500000000007
Blake Comeau 2021,Blake Comeau,2021,L,34.618,73,200,77.0,79.0,77.0,64,74,1.8812,2.5331,2.0773,2.0655,1.6729,-0.466375
James Neal 2011,James Neal,2011,L,23.078,75,212,,,77.0,78,79,,,0.6433,0.9688,0.1255,-0.68055
James Neal 2012,James Neal,2012,L,24.077,75,212,,77.0,78.0,79,80,,0.6433,0.9688,0.1255,0.0265,-0.5527
James Neal 2013,James Neal,2013,L,25.079,75,212,77.0,78.0,79.0,80,68,0.6433,0.9688,0.1255,0.0265,0.0304,-0.410625
James Neal 2014,James Neal,2014,L,26.079,75,212,78.0,79.0,80.0,68,59,0.9688,0.1255,0.0265,0.0304,0.0249,-0.2629
James Neal 2015,James Neal,2015,L,27.078,75,212,79.0,80.0,68.0,59,67,0.1255,0.0265,0.0304,0.0249,0.0142,-0.03762499999999999
James Neal 2016,James Neal,2016,L,28.077,75,212,80.0,68.0,59.0,67,82,0.0265,0.0304,0.0249,0.0142,0.0226,-0.001400000000000002
James Neal 2017,James Neal,2017,L,29.08,75,212,68.0,59.0,67.0,82,70,0.0304,0.0249,0.0142,0.0226,0.0474,0.024374999999999997
James Neal 2018,James Neal,2018,L,30.079,75,212,59.0,67.0,82.0,70,71,0.0249,0.0142,0.0226,0.0474,0.0432,0.015925
James Neal 2019,James Neal,2019,L,31.078,75,212,67.0,82.0,70.0,71,63,0.0142,0.0226,0.0474,0.0432,0.009,-0.022850000000000002
James Neal 2020,James Neal,2020,L,32.078,75,212,82.0,70.0,71.0,63,64,0.0226,0.0474,0.0432,0.009,0.0788,0.048249999999999994
James Neal 2021,James Neal,2021,L,33.08,75,212,70.0,71.0,63.0,64,42,0.0474,0.0432,0.009,0.0788,0.0052,-0.039400000000000004
Leo Komarov 2017,Leo Komarov,2017,R,29.69,71,205,71.0,,62.0,67,82,1.8179,,2.5844,1.6749,2.1646,0.13886666666666692
Leo Komarov 2018,Leo Komarov,2018,R,30.689,71,205,,62.0,67.0,82,74,,2.5844,1.6749,2.1646,2.5955,0.4541999999999997
Leo Komarov 2019,Leo Komarov,2019,R,31.689,71,205,62.0,67.0,82.0,74,82,2.5844,1.6749,2.1646,2.5955,1.74,-0.5148500000000003
Leo Komarov 2020,Leo Komarov,2020,R,32.688,71,205,67.0,82.0,74.0,82,56,1.6749,2.1646,2.5955,1.74,1.3913,-0.6524500000000002
Leo Komarov 2021,Leo Komarov,2021,R,33.69,71,205,82.0,74.0,82.0,56,48,2.1646,2.5955,1.74,1.3913,1.1924,-0.7804500000000001
Mathieu Perreault 2014,Mathieu Perreault,2014,C,25.739,70,189,21.0,35.0,64.0,66,69,0.0143,0.0086,0.0206,0.0363,0.0425,0.022550000000000004
Mathieu Perreault 2015,Mathieu Perreault,2015,C,26.739,70,189,35.0,64.0,66.0,69,62,0.0086,0.0206,0.0363,0.0425,0.0578,0.030799999999999998
Mathieu Perreault 2016,Mathieu Perreault,2016,C,27.738,70,189,64.0,66.0,69.0,62,71,0.0206,0.0363,0.0425,0.0578,0.0516,0.012299999999999998
Mathieu Perreault 2017,Mathieu Perreault,2017,C,28.74,70,189,66.0,69.0,62.0,71,65,0.0363,0.0425,0.0578,0.0516,0.0282,-0.018850000000000002
Mathieu Perreault 2018,Mathieu Perreault,2018,C,29.739,70,189,69.0,62.0,71.0,65,70,0.0425,0.0578,0.0516,0.0282,0.0238,-0.021225
Mathieu Perreault 2019,Mathieu Perreault,2019,C,30.739,70,189,62.0,71.0,65.0,70,82,0.0578,0.0516,0.0282,0.0238,0.0311,-0.009249999999999998
Mathieu Perreault 2020,Mathieu Perreault,2020,C,31.738,70,189,71.0,65.0,70.0,82,57,0.0516,0.0282,0.0238,0.0311,0.0068,-0.026874999999999996
Mathieu Perreault 2021,Mathieu Perreault,2021,C,32.74,70,189,65.0,70.0,82.0,57,82,0.0282,0.0238,0.0311,0.0068,,
Paul Byron 2016,Paul Byron,2016,L,26.429,69,164,22.0,6.0,47.0,57,62,0.0311,0.6292,1.3223,1.3117,1.8616,1.0380249999999998
Paul Byron 2017,Paul Byron,2017,L,27.431,69,164,6.0,47.0,57.0,62,81,0.6292,1.3223,1.3117,1.8616,1.9788,0.6975999999999998
Paul Byron 2018,Paul Byron,2018,L,28.431,69,164,47.0,57.0,62.0,81,82,1.3223,1.3117,1.8616,1.9788,1.8415,0.22289999999999988
Paul Byron 2019,Paul Byron,2019,L,29.43,69,164,57.0,62.0,81.0,82,56,1.3117,1.8616,1.9788,1.8415,1.3875,-0.3609
Riley Nash 2015,Riley Nash,2015,C,25.397,74,188,,5.0,54.0,73,68,,,0.3021,0.763,1.7059,1.1733500000000001
Riley Nash 2016,Riley Nash,2016,C,26.396,74,188,5.0,54.0,73.0,68,64,,0.3021,0.763,1.7059,0.8688,-0.05486666666666662
Riley Nash 2017,Riley Nash,2017,C,27.398,74,188,54.0,73.0,68.0,64,81,0.3021,0.763,1.7059,0.8688,1.9453,1.03535
Riley Nash 2018,Riley Nash,2018,C,28.398,74,188,73.0,68.0,64.0,81,76,0.763,1.7059,0.8688,1.9453,1.9346,0.61385
Riley Nash 2019,Riley Nash,2019,C,29.397,74,188,68.0,64.0,81.0,76,78,1.7059,0.8688,1.9453,1.9346,0.2902,-1.32345
Riley Nash 2020,Riley Nash,2020,C,30.396,74,188,64.0,81.0,76.0,78,75,0.8688,1.9453,1.9346,0.2902,1.1029,-0.156825
Riley Nash 2021,Riley Nash,2021,C,31.399,74,188,81.0,76.0,78.0,75,54,1.9453,1.9346,0.2902,1.1029,1.0883,-0.22994999999999988
Riley Nash 2022,Riley Nash,2022,C,32.398,74,188,76.0,78.0,75.0,54,49,1.9346,0.2902,1.1029,1.0883,1.5384,0.4343999999999999
Kyle Turris 2013,Kyle Turris,2013,C,23.133,73,190,63.0,,65.0,55,82,0.228,,0.0813,0.1073,1.4455,1.3066333333333333
Kyle Turris 2014,Kyle Turris,2014,C,24.132,73,190,,65.0,55.0,82,82,,0.0813,0.1073,1.4455,1.7368,1.1921
Kyle Turris 2015,Kyle Turris,2015,C,25.131,73,190,65.0,55.0,82.0,82,82,0.0813,0.1073,1.4455,1.7368,0.7419,-0.10082499999999994
Kyle Turris 2016,Kyle Turris,2016,C,26.131,73,190,55.0,82.0,82.0,82,57,0.1073,1.4455,1.7368,0.7419,0.3316,-0.6762750000000001
Kyle Turris 2017,Kyle Turris,2017,C,27.133,73,190,82.0,82.0,82.0,57,78,1.4455,1.7368,0.7419,0.3316,0.7192,-0.34475
