,Player,Year,Position,Age,Height,Weight,Y1 GP,Y2 GP,Y3 GP,Y4 GP,Y5 GP,Y1 PK ATOI,Y2 PK ATOI,Y3 PK ATOI,Y4 PK ATOI,Y5 PK ATOI,Y1 PK G/60,Y2 PK G/60,Y3 PK G/60,Y4 PK G/60,Y5 PK G/60,Y5 dPK G/60,Y1 PK ixG/60,Y2 PK ixG/60,Y3 PK ixG/60,Y4 PK ixG/60,Y5 PK ixG/60
Gregory Campbell 2010,Gregory Campbell,2010,C,25.791,72,188,,,81.0,77,60,,,2.6002,2.4649,2.4422,,,0.5698,0.0,0.0,-0.2849,,,0.492,0.2004,0.0301
Gregory Campbell 2011,Gregory Campbell,2011,C,26.791,72,188,,81.0,77.0,60,80,,2.6002,2.4649,2.4422,1.751,,0.5698,0.0,0.0,0.4283,0.2383666666666667,,0.492,0.2004,0.0301,0.3462
Gregory Campbell 2012,Gregory Campbell,2012,C,27.79,72,188,81.0,77.0,60.0,80,78,2.6002,2.4649,2.4422,1.751,1.6788,0.5698,0.0,0.0,0.4283,0.0,-0.249525,0.492,0.2004,0.0301,0.3462,0.2147
Gregory Campbell 2013,Gregory Campbell,2013,C,28.792,72,188,77.0,60.0,80.0,78,82,2.4649,2.4422,1.751,1.6788,2.1872,0.0,0.0,0.4283,0.0,0.5715,0.464425,0.2004,0.0301,0.3462,0.2147,0.2625
Gregory Campbell 2014,Gregory Campbell,2014,C,29.791,72,188,60.0,80.0,78.0,82,82,2.4422,1.751,1.6788,2.1872,1.8596,0.0,0.4283,0.0,0.5715,0.3935,0.14355,0.0301,0.3462,0.2147,0.2625,0.2205
Gregory Campbell 2015,Gregory Campbell,2015,C,30.791,72,188,80.0,78.0,82.0,82,70,1.751,1.6788,2.1872,1.8596,1.5219,0.4283,0.0,0.5715,0.3935,0.5632,0.21487500000000004,0.3462,0.2147,0.2625,0.2205,0.1811
Gregory Campbell 2016,Gregory Campbell,2016,C,31.79,72,188,78.0,82.0,82.0,70,82,1.6788,2.1872,1.8596,1.5219,1.7961,0.0,0.5715,0.3935,0.5632,0.0,-0.38205,0.2147,0.2625,0.2205,0.1811,0.1722
Max Talbot 2009,Max Talbot,2009,C,24.639,71,186,,,,63,75,,,,2.8347,2.6542,,,,0.672,0.6028,-0.06920000000000004,,,,0.3751,0.5154
Max Talbot 2010,Max Talbot,2010,C,25.638,71,186,,,63.0,75,45,,,2.8347,2.6542,2.1141,,,0.672,0.6028,0.0,-0.6374,,,0.3751,0.5154,0.5329
Max Talbot 2011,Max Talbot,2011,C,26.637,71,186,,63.0,75.0,45,82,,2.8347,2.6542,2.1141,2.925,,0.672,0.6028,0.0,0.5003,0.07536666666666664,,0.3751,0.5154,0.5329,0.4278
Max Talbot 2012,Max Talbot,2012,C,27.637,71,186,63.0,75.0,45.0,82,81,2.8347,2.6542,2.1141,2.925,3.5099,0.672,0.6028,0.0,0.5003,0.4221,-0.021675000000000055,0.3751,0.5154,0.5329,0.4278,0.5094
Max Talbot 2013,Max Talbot,2013,C,28.639,71,186,75.0,45.0,82.0,81,59,2.6542,2.1141,2.925,3.5099,3.5214,0.6028,0.0,0.5003,0.4221,0.4868,0.10550000000000004,0.5154,0.5329,0.4278,0.5094,0.284
Max Talbot 2014,Max Talbot,2014,C,29.638,71,186,45.0,82.0,81.0,59,81,2.1141,2.925,3.5099,3.5214,2.7492,0.0,0.5003,0.4221,0.4868,0.2694,-0.08290000000000003,0.5329,0.4278,0.5094,0.284,0.2412
Max Talbot 2015,Max Talbot,2015,C,30.637,71,186,82.0,81.0,59.0,81,81,2.925,3.5099,3.5214,2.7492,2.0477,0.5003,0.4221,0.4868,0.2694,0.0,-0.41964999999999997,0.4278,0.5094,0.284,0.2412,0.0473
Max Talbot 2016,Max Talbot,2016,C,31.637,71,186,81.0,59.0,81.0,81,38,3.5099,3.5214,2.7492,2.0477,1.7816,0.4221,0.4868,0.2694,0.0,0.0,-0.294575,0.5094,0.284,0.2412,0.0473,0.2763
Eric Nystrom 2009,Eric Nystrom,2009,L,25.63,73,200,,,,44,76,,,,1.5939,1.9195,,,,0.0,0.4113,0.4113,,,,0.5295,0.4983
Eric Nystrom 2010,Eric Nystrom,2010,L,26.629,73,200,,,44.0,76,82,,,1.5939,1.9195,2.0433,,,0.0,0.4113,0.0,-0.20565,,,0.5295,0.4983,0.1556
Eric Nystrom 2011,Eric Nystrom,2011,L,27.628,73,200,,44.0,76.0,82,82,,1.5939,1.9195,2.0433,1.5189,,0.0,0.4113,0.0,0.0,-0.1371,,0.5295,0.4983,0.1556,0.2537
Eric Nystrom 2012,Eric Nystrom,2012,L,28.628,73,200,44.0,76.0,82.0,82,74,1.5939,1.9195,2.0433,1.5189,1.2691,0.0,0.4113,0.0,0.0,0.0,-0.102825,0.5295,0.4983,0.1556,0.2537,0.2691
Eric Nystrom 2013,Eric Nystrom,2013,L,29.63,73,200,76.0,82.0,82.0,74,82,1.9195,2.0433,1.5189,1.2691,2.1823,0.4113,0.0,0.0,0.0,0.5728,0.469975,0.4983,0.1556,0.2537,0.2691,0.3395
Eric Nystrom 2014,Eric Nystrom,2014,L,30.629,73,200,82.0,82.0,74.0,82,79,2.0433,1.5189,1.2691,2.1823,1.8397,0.0,0.0,0.0,0.5728,0.4128,0.2696,0.1556,0.2537,0.2691,0.3395,0.0924
Eric Nystrom 2015,Eric Nystrom,2015,L,31.629,73,200,82.0,74.0,82.0,79,60,1.5189,1.2691,2.1823,1.8397,2.2733,0.0,0.0,0.5728,0.4128,0.4399,0.1935,0.2537,0.2691,0.3395,0.0924,0.1275
Eric Nystrom 2016,Eric Nystrom,2016,L,32.628,73,200,74.0,82.0,79.0,60,46,1.2691,2.1823,1.8397,2.2733,1.3812,0.0,0.5728,0.4128,0.4399,0.9444,0.588025,0.2691,0.3395,0.0924,0.1275,0.6093
Daniel Paille 2009,Daniel Paille,2009,L,24.463,73,188,,,,77,73,,,,1.7677,1.1986,,,,1.3224,0.0,-1.3224,,,,0.4078,0.3582
Daniel Paille 2010,Daniel Paille,2010,L,25.463,73,188,,,77.0,73,76,,,1.7677,1.1986,1.9684,,,1.3224,0.0,0.4011,-0.2601,,,0.4078,0.3582,0.6242
Daniel Paille 2011,Daniel Paille,2011,L,26.462,73,188,,77.0,73.0,76,43,,1.7677,1.1986,1.9684,1.2612,,1.3224,0.0,0.4011,1.1063,0.5318,,0.4078,0.3582,0.6242,0.59
Daniel Paille 2012,Daniel Paille,2012,L,27.461,73,188,77.0,73.0,76.0,43,69,1.7677,1.1986,1.9684,1.2612,1.3401,1.3224,0.0,0.4011,1.1063,1.2978,0.59035,0.4078,0.3582,0.6242,0.59,0.4873
Daniel Paille 2013,Daniel Paille,2013,L,28.463,73,188,73.0,76.0,43.0,69,78,1.1986,1.9684,1.2612,1.3401,1.8163,0.0,0.4011,1.1063,1.2978,1.4363,0.7349999999999999,0.3582,0.6242,0.59,0.4873,1.7977
Daniel Paille 2014,Daniel Paille,2014,L,29.463,73,188,76.0,43.0,69.0,78,72,1.9684,1.2612,1.3401,1.8163,1.4775,0.4011,1.1063,1.2978,1.4363,0.564,-0.4963750000000001,0.6242,0.59,0.4873,1.7977,0.7796
Daniel Paille 2015,Daniel Paille,2015,L,30.462,73,188,43.0,69.0,78.0,72,71,1.2612,1.3401,1.8163,1.4775,1.3531,1.1063,1.2978,1.4363,0.564,0.6246,-0.4764999999999999,0.59,0.4873,1.7977,0.7796,0.4894
Chris Higgins 2009,Chris Higgins,2009,L,25.334,72,205,,,,82,57,,,,1.5207,2.1594,,,,0.0,0.9749,0.9749,,,,0.3825,0.3409
Chris Higgins 2010,Chris Higgins,2010,L,26.333,72,205,,,82.0,57,67,,,1.5207,2.1594,2.1488,,,0.0,0.9749,0.0,-0.48745,,,0.3825,0.3409,0.351
Chris Higgins 2011,Chris Higgins,2011,L,27.333,72,205,,82.0,57.0,67,62,,1.5207,2.1594,2.1488,1.7581,,0.0,0.9749,0.0,0.0,-0.3249666666666667,,0.3825,0.3409,0.351,0.2711
Chris Higgins 2012,Chris Higgins,2012,L,28.332,72,205,82.0,57.0,67.0,62,71,1.5207,2.1594,2.1488,1.7581,1.2155,0.0,0.9749,0.0,0.0,0.6952,0.45147500000000007,0.3825,0.3409,0.351,0.2711,0.5028
Chris Higgins 2013,Chris Higgins,2013,L,29.334,72,205,57.0,67.0,62.0,71,70,2.1594,2.1488,1.7581,1.2155,1.9569,0.9749,0.0,0.0,0.6952,0.0,-0.41752500000000003,0.3409,0.351,0.2711,0.5028,0.1961
Chris Higgins 2014,Chris Higgins,2014,L,30.333,72,205,67.0,62.0,71.0,70,78,2.1488,1.7581,1.2155,1.9569,2.1015,0.0,0.0,0.6952,0.0,0.0,-0.1738,0.351,0.2711,0.5028,0.1961,0.2211
Chris Higgins 2015,Chris Higgins,2015,L,31.333,72,205,62.0,71.0,70.0,78,77,1.7581,1.2155,1.9569,2.1015,1.7446,0.0,0.6952,0.0,0.0,0.0,-0.1738,0.2711,0.5028,0.1961,0.2211,0.2591
Mike Richards 2009,Mike Richards,2009,C,23.637,71,196,,,,73,79,,,,3.2797,3.2295,,,,1.253,1.6462,0.3932000000000002,,,,0.6958,0.5104
Mike Richards 2010,Mike Richards,2010,C,24.636,71,196,,,73.0,79,82,,,3.2797,3.2295,2.1776,,,1.253,1.6462,0.336,-1.1136,,,0.6958,0.5104,0.2917
Mike Richards 2011,Mike Richards,2011,C,25.635,71,196,,73.0,79.0,82,81,,3.2797,3.2295,2.1776,2.1416,,1.253,1.6462,0.336,1.0377,-0.04069999999999996,,0.6958,0.5104,0.2917,0.862
Mike Richards 2012,Mike Richards,2012,C,26.635,71,196,73.0,79.0,82.0,81,74,3.2797,3.2295,2.1776,2.1416,2.0457,1.253,1.6462,0.336,1.0377,1.5854,0.5171749999999999,0.6958,0.5104,0.2917,0.862,0.436
Mike Richards 2013,Mike Richards,2013,C,27.637,71,196,79.0,82.0,81.0,74,82,3.2295,2.1776,2.1416,2.0457,1.2965,1.6462,0.336,1.0377,1.5854,0.0,-1.151325,0.5104,0.2917,0.862,0.436,0.2598
Mike Richards 2014,Mike Richards,2014,C,28.636,71,196,82.0,81.0,74.0,82,82,2.1776,2.1416,2.0457,1.2965,1.5663,0.336,1.0377,1.5854,0.0,0.4672,-0.27257499999999996,0.2917,0.862,0.436,0.2598,0.3007
Kyle Chipchura 2016,Kyle Chipchura,2016,C,29.613,74,203,53.0,78.0,80.0,70,70,0.267,0.0293,0.0623,1.0257,0.746,0.0,0.0,0.0,0.0,0.0,0.0,0.7044,0.0,0.0,0.0438,0.0602
Dave Bolland 2009,Dave Bolland,2009,C,22.325,72,188,,,,39,81,,,,1.9026,2.2823,,,,0.0,0.6491,0.6491,,,,0.3847,0.997
Dave Bolland 2010,Dave Bolland,2010,C,23.324,72,188,,,39.0,81,39,,,1.9026,2.2823,1.8974,,,0.0,0.6491,0.0,-0.32455,,,0.3847,0.997,0.1433
Dave Bolland 2011,Dave Bolland,2011,C,24.324,72,188,,39.0,81.0,39,61,,1.9026,2.2823,1.8974,2.1713,,0.0,0.6491,0.0,0.0,-0.21636666666666668,,0.3847,0.997,0.1433,0.2587
Dave Bolland 2012,Dave Bolland,2012,C,25.323,72,188,39.0,81.0,39.0,61,76,1.9026,2.2823,1.8974,2.1713,1.7634,0.0,0.6491,0.0,0.0,1.3431,1.180825,0.3847,0.997,0.1433,0.2587,0.5842
Dave Bolland 2013,Dave Bolland,2013,C,26.325,72,188,81.0,39.0,61.0,76,59,2.2823,1.8974,2.1713,1.7634,0.8829,0.6491,0.0,0.0,1.3431,0.0,-0.49805,0.997,0.1433,0.2587,0.5842,0.264
Brandon Prust 2012,Brandon Prust,2012,L,27.544,72,195,,36.0,69.0,82,82,,0.0051,0.1459,1.6998,1.6711,,0.0,0.0,2.1523,0.8757,0.15826666666666678,,0.0,0.9734,0.5957,0.7602
Brandon Prust 2013,Brandon Prust,2013,L,28.546,72,195,36.0,69.0,82.0,82,64,0.0051,0.1459,1.6998,1.6711,1.9342,0.0,0.0,2.1523,0.8757,0.0,-0.757,0.0,0.9734,0.5957,0.7602,0.1473
Brandon Prust 2014,Brandon Prust,2014,L,29.545,72,195,69.0,82.0,82.0,64,52,0.1459,1.6998,1.6711,1.9342,1.7596,0.0,2.1523,0.8757,0.0,0.0,-0.757,0.9734,0.5957,0.7602,0.1473,0.355
Brandon Prust 2015,Brandon Prust,2015,L,30.544,72,195,82.0,82.0,64.0,52,82,1.6998,1.6711,1.9342,1.7596,1.7567,2.1523,0.8757,0.0,0.0,0.0,-0.757,0.5957,0.7602,0.1473,0.355,0.179
Johan Franzen 2009,Johan Franzen,2009,R,28.776,76,232,,,,72,71,,,,1.9725,0.8202,,,,0.0,1.0303,1.0303,,,,0.3924,0.5343
Mike Brown 2010,Mike Brown,2010,R,24.272,71,205,,,19.0,48,75,,,0.0211,1.2601,1.0178,,,0.0,0.0,0.786,0.786,,,0.0,0.405,0.5509
Mike Brown 2011,Mike Brown,2011,R,25.271,71,205,,19.0,48.0,75,50,,0.0211,1.2601,1.0178,1.5843,,0.0,0.0,0.786,0.0,-0.262,,0.0,0.405,0.5509,0.2631
Colin Greening 2014,Colin Greening,2014,C,27.565,74,210,,24.0,82.0,80,76,,0.9014,0.1728,0.7649,1.2053,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.1201
Colin Greening 2015,Colin Greening,2015,C,28.565,74,210,24.0,82.0,80.0,76,26,0.9014,0.1728,0.7649,1.2053,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.1201,
Jiri Tlusty 2013,Jiri Tlusty,2013,L,24.546,72,205,14.0,20.0,57.0,79,82,0.006,0.1217,0.0643,0.9873,0.9736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5693,0.9934
Ryan Carter 2012,Ryan Carter,2012,L,28.162,73,205,34.0,48.0,38.0,62,72,0.9466,0.3882,0.8978,1.4097,0.9002,0.0,0.0,0.0,0.0,0.0,0.0,0.4635,0.143,0.2655,0.0915,0.1809
Ryan Carter 2013,Ryan Carter,2013,L,29.164,73,205,48.0,38.0,62.0,72,75,0.3882,0.8978,1.4097,0.9002,0.9477,0.0,0.0,0.0,0.0,1.4388,1.4388,0.143,0.2655,0.0915,0.1809,0.6516
Ryan Carter 2014,Ryan Carter,2014,L,30.164,73,205,38.0,62.0,72.0,75,62,0.8978,1.4097,0.9002,0.9477,1.0288,0.0,0.0,0.0,1.4388,0.0,-0.3597,0.2655,0.0915,0.1809,0.6516,0.1921
Ryan Carter 2015,Ryan Carter,2015,L,31.163,73,205,62.0,72.0,75.0,62,53,1.4097,0.9002,0.9477,1.0288,1.6588,0.0,0.0,1.4388,0.0,0.6825,0.3228,0.0915,0.1809,0.6516,0.1921,0.1879
Ryan Carter 2016,Ryan Carter,2016,L,32.162,73,205,72.0,75.0,62.0,53,60,0.9002,0.9477,1.0288,1.6588,1.6497,0.0,1.4388,0.0,0.6825,0.6062,0.07587499999999991,0.1809,0.6516,0.1921,0.1879,0.1776
Matt Halischuk 2013,Matt Halischuk,2013,R,24.335,72,180,1.0,20.0,27.0,73,61,,0.0008,0.1833,1.2963,0.8648,,0.0,0.0,0.0,0.0,0.0,,0.0,4.5109,0.3449,0.2207
Nick Spaling 2012,Nick Spaling,2012,C,23.031,73,198,,,28.0,74,77,,,1.7196,2.6813,1.9606,,,0.0,0.0,0.0,0.0,,,0.4965,0.2671,0.1626
Nick Spaling 2013,Nick Spaling,2013,C,24.034,73,198,,28.0,74.0,77,80,,1.7196,2.6813,1.9606,2.1007,,0.0,0.0,0.0,0.0,0.0,,0.4965,0.2671,0.1626,0.0
Nick Spaling 2014,Nick Spaling,2014,C,25.033,73,198,28.0,74.0,77.0,80,71,1.7196,2.6813,1.9606,2.1007,1.5181,0.0,0.0,0.0,0.0,0.5567,0.5567,0.4965,0.2671,0.1626,0.0,0.1618
Nick Spaling 2015,Nick Spaling,2015,C,26.032,73,198,74.0,77.0,80.0,71,82,2.6813,1.9606,2.1007,1.5181,1.8439,0.0,0.0,0.0,0.5567,0.0,-0.139175,0.2671,0.1626,0.0,0.1618,0.0684
Nick Spaling 2016,Nick Spaling,2016,C,27.032,73,198,77.0,80.0,71.0,82,58,1.9606,2.1007,1.5181,1.8439,2.1747,0.0,0.0,0.5567,0.0,0.0,-0.139175,0.1626,0.0,0.1618,0.0684,0.1691
Joakim Andersson 2014,Joakim Andersson,2014,C,24.652,74,211,,,5.0,64,65,,,,1.3215,2.631,,,,0.0,0.0,0.0,,,,0.1164,0.261
Joakim Andersson 2015,Joakim Andersson,2015,C,25.652,74,211,,5.0,64.0,65,68,,,1.3215,2.631,2.165,,,0.0,0.0,0.0,0.0,,,0.1164,0.261,0.2383
Joakim Andersson 2016,Joakim Andersson,2016,C,26.651,74,211,5.0,64.0,65.0,68,29,,1.3215,2.631,2.165,1.8471,,0.0,0.0,0.0,0.0,0.0,,0.1164,0.261,0.2383,0.0595
Craig Adams 2011,Craig Adams,2011,R,33.433,72,200,,75.0,45.0,82,80,,2.4247,0.8589,2.7315,3.0913,,0.3299,0.0,0.0,0.4852,0.37523333333333336,,0.2176,0.0901,0.147,0.1255
Craig Adams 2012,Craig Adams,2012,R,34.432,72,200,75.0,45.0,82.0,80,82,2.4247,0.8589,2.7315,3.0913,2.8724,0.3299,0.0,0.0,0.4852,0.0,-0.203775,0.2176,0.0901,0.147,0.1255,0.1492
Craig Adams 2013,Craig Adams,2013,R,35.434,72,200,45.0,82.0,80.0,82,82,0.8589,2.7315,3.0913,2.8724,2.6691,0.0,0.0,0.4852,0.0,0.4683,0.347,0.0901,0.147,0.1255,0.1492,0.1655
Craig Adams 2014,Craig Adams,2014,R,36.434,72,200,82.0,80.0,82.0,82,82,2.7315,3.0913,2.8724,2.6691,3.0492,0.0,0.4852,0.0,0.4683,0.0,-0.238375,0.147,0.1255,0.1492,0.1655,0.0342
Craig Adams 2015,Craig Adams,2015,R,37.433,72,200,80.0,82.0,82.0,82,70,3.0913,2.8724,2.6691,3.0492,2.5483,0.4852,0.0,0.4683,0.0,0.0,-0.238375,0.1255,0.1492,0.1655,0.0342,0.0444
Matt Cooke 2009,Matt Cooke,2009,L,30.068,71,216,,,,78,76,,,,1.5353,1.6989,,,,0.501,0.0,-0.501,,,,0.4486,0.227
Matt Cooke 2010,Matt Cooke,2010,L,31.067,71,216,,,78.0,76,79,,,1.5353,1.6989,2.5802,,,0.501,0.0,0.0,-0.2505,,,0.4486,0.227,0.308
Matt Cooke 2011,Matt Cooke,2011,L,32.067,71,216,,78.0,76.0,79,67,,1.5353,1.6989,2.5802,2.7505,,0.501,0.0,0.0,0.9768,0.8098,,0.4486,0.227,0.308,0.6928
Matt Cooke 2012,Matt Cooke,2012,L,33.066,71,216,78.0,76.0,79.0,67,82,1.5353,1.6989,2.5802,2.7505,2.5425,0.501,0.0,0.0,0.9768,0.5756,0.20615,0.4486,0.227,0.308,0.6928,0.696
Matt Cooke 2013,Matt Cooke,2013,L,34.068,71,216,76.0,79.0,67.0,82,82,1.6989,2.5802,2.7505,2.5425,2.2497,0.0,0.0,0.9768,0.5756,0.0,-0.3881,0.227,0.308,0.6928,0.696,0.0581
Matt Cooke 2014,Matt Cooke,2014,L,35.067,71,216,79.0,67.0,82.0,82,82,2.5802,2.7505,2.5425,2.2497,2.5217,0.0,0.9768,0.5756,0.0,0.2902,-0.09789999999999999,0.308,0.6928,0.696,0.0581,0.3137
Matt Cooke 2015,Matt Cooke,2015,L,36.067,71,216,67.0,82.0,82.0,82,29,2.7505,2.5425,2.2497,2.5217,2.0718,0.9768,0.5756,0.0,0.2902,0.0,-0.46065,0.6928,0.696,0.0581,0.3137,0.0349
Daniel Cleary 2009,Daniel Cleary,2009,R,29.789,73,205,,,,63,74,,,,2.363,2.0387,,,,0.0,0.0,0.0,,,,0.4451,0.093
Daniel Cleary 2010,Daniel Cleary,2010,R,30.788,73,205,,,63.0,74,64,,,2.363,2.0387,1.2638,,,0.0,0.0,0.0,0.0,,,0.4451,0.093,0.2708
Daniel Cleary 2011,Daniel Cleary,2011,R,31.787,73,205,,63.0,74.0,64,68,,2.363,2.0387,1.2638,1.1777,,0.0,0.0,0.0,0.0,0.0,,0.4451,0.093,0.2708,0.4978
Daniel Cleary 2012,Daniel Cleary,2012,R,32.787,73,205,63.0,74.0,64.0,68,75,2.363,2.0387,1.2638,1.1777,1.7158,0.0,0.0,0.0,0.0,0.0,0.0,0.4451,0.093,0.2708,0.4978,0.3492
Daniel Cleary 2013,Daniel Cleary,2013,R,33.789,73,205,74.0,64.0,68.0,75,82,2.0387,1.2638,1.1777,1.7158,1.1427,0.0,0.0,0.0,0.0,1.0939,1.0939,0.093,0.2708,0.4978,0.3492,0.1843
Daniel Cleary 2014,Daniel Cleary,2014,R,34.788,73,205,64.0,68.0,75.0,82,52,1.2638,1.1777,1.7158,1.1427,1.5474,0.0,0.0,0.0,1.0939,0.0,-0.273475,0.2708,0.4978,0.3492,0.1843,0.1815
Brenden Morrow 2011,Brenden Morrow,2011,L,31.708,71,212,,82.0,18.0,76,82,,1.3049,1.9194,1.4963,0.7541,,1.1215,0.0,0.5276,0.9704,0.4207000000000001,,0.5208,0.0637,0.0709,0.1898
Martin St. Louis 2009,Martin St. Louis,2009,R,33.29,68,180,,,,82,82,,,,1.7764,1.7331,,,,0.8238,0.8444,0.020600000000000063,,,,0.5449,1.1982
Martin St. Louis 2010,Martin St. Louis,2010,R,34.29,68,180,,,82.0,82,82,,,1.7764,1.7331,1.1612,,,0.8238,0.8444,0.6301,-0.20400000000000007,,,0.5449,1.1982,1.1087
Martin St. Louis 2014,Martin St. Louis,2014,R,38.29,68,180,82.0,82.0,77.0,82,81,1.1612,0.4638,0.4258,0.7826,1.163,0.6301,0.0,0.0,0.0,0.6369,0.479375,1.1087,0.5065,0.8227,0.2666,0.7608
Manny Malhotra 2009,Manny Malhotra,2009,C,28.373,74,207,,,,71,77,,,,2.5115,2.8067,,,,0.0,0.0,0.0,,,,0.2284,0.2542
Manny Malhotra 2010,Manny Malhotra,2010,C,29.372,74,207,,,71.0,77,71,,,2.5115,2.8067,2.1089,,,0.0,0.0,0.0,0.0,,,0.2284,0.2542,0.095
Manny Malhotra 2011,Manny Malhotra,2011,C,30.372,74,207,,71.0,77.0,71,72,,2.5115,2.8067,2.1089,2.7924,,0.0,0.0,0.0,0.2984,0.2984,,0.2284,0.2542,0.095,0.6205
Manny Malhotra 2012,Manny Malhotra,2012,C,31.371,74,207,71.0,77.0,71.0,72,78,2.5115,2.8067,2.1089,2.7924,2.4199,0.0,0.0,0.0,0.2984,0.0,-0.0746,0.2284,0.2542,0.095,0.6205,0.2123
Manny Malhotra 2015,Manny Malhotra,2015,C,34.372,74,207,72.0,78.0,15.0,69,58,2.7924,2.4199,2.7833,1.6425,2.3922,0.2984,0.0,0.0,0.0,0.0,-0.0746,0.6205,0.2123,0.0,0.1539,0.1537
Simon Gagne 2010,Simon Gagne,2010,L,29.589,73,195,,,25.0,79,58,,,1.0467,2.2722,1.4787,,,0.0,1.0028,0.0,-0.5014,,,0.3677,0.408,0.187
Erik Cole 2009,Erik Cole,2009,L,29.904,74,205,,,,73,80,,,,0.9183,1.3662,,,,0.0,0.0,0.0,,,,0.7374,0.4995
Ryan Malone 2009,Ryan Malone,2009,L,28.836,76,224,,,,77,70,,,,2.6961,2.0593,,,,0.578,0.0,-0.578,,,,0.4744,0.061
Ryan Malone 2010,Ryan Malone,2010,L,29.835,76,224,,,77.0,70,69,,,2.6961,2.0593,1.7611,,,0.578,0.0,0.0,-0.289,,,0.4744,0.061,0.386
Martin Erat 2009,Martin Erat,2009,R,27.092,72,196,,,,76,71,,,,1.1031,1.1413,,,,0.0,0.0,0.0,,,,0.1873,0.4024
Martin Erat 2010,Martin Erat,2010,R,28.091,72,196,,,76.0,71,74,,,1.1031,1.1413,0.9604,,,0.0,0.0,0.0,0.0,,,0.1873,0.4024,0.6967
Martin Erat 2011,Martin Erat,2011,R,29.09,72,196,,76.0,71.0,74,64,,1.1031,1.1413,0.9604,1.1128,,0.0,0.0,0.0,0.0,0.0,,0.1873,0.4024,0.6967,0.3646
Martin Erat 2012,Martin Erat,2012,R,30.09,72,196,76.0,71.0,74.0,64,71,1.1031,1.1413,0.9604,1.1128,0.9876,0.0,0.0,0.0,0.0,0.0,0.0,0.1873,0.4024,0.6967,0.3646,0.4909
Martin Erat 2013,Martin Erat,2013,R,31.092,72,196,71.0,74.0,64.0,71,76,1.1413,0.9604,1.1128,0.9876,0.9219,0.0,0.0,0.0,0.0,0.0,0.0,0.4024,0.6967,0.3646,0.4909,0.3056
Martin Erat 2014,Martin Erat,2014,R,32.091,72,196,74.0,64.0,71.0,76,70,0.9604,1.1128,0.9876,0.9219,1.0495,0.0,0.0,0.0,0.0,0.0,0.0,0.6967,0.3646,0.4909,0.3056,0.3288
Dany Heatley 2011,Dany Heatley,2011,L,29.693,75,212,,71.0,82.0,82,80,,0.496,0.3974,0.8634,1.0321,,0.0,0.0,0.8475,0.7267,0.4442,,0.2445,0.3963,0.4256,0.756
Tomas Kopecky 2013,Tomas Kopecky,2013,R,30.654,75,210,79.0,74.0,81.0,80,80,0.5165,0.0167,0.401,2.0119,1.873,1.4706,0.0,0.0,0.0,0.6816,0.31395,0.3337,0.0,0.4789,0.136,0.7124
Tomas Kopecky 2014,Tomas Kopecky,2014,R,31.653,75,210,74.0,81.0,80.0,80,49,0.0167,0.401,2.0119,1.873,1.7908,0.0,0.0,0.0,0.6816,0.6838,0.5134,0.0,0.4789,0.136,0.7124,0.2991
Tomas Kopecky 2015,Tomas Kopecky,2015,R,32.653,75,210,81.0,80.0,80.0,49,64,0.401,2.0119,1.873,1.7908,2.2875,0.0,0.0,0.6816,0.6838,0.0,-0.34135,0.4789,0.136,0.7124,0.2991,0.332
Stephen Weiss 2009,Stephen Weiss,2009,C,25.498,71,190,,,,74,78,,,,0.9074,0.8579,,,,0.0,0.8966,0.8966,,,,0.4059,0.4699
Stephen Weiss 2010,Stephen Weiss,2010,C,26.498,71,190,,,74.0,78,80,,,0.9074,0.8579,1.2504,,,0.0,0.8966,0.0,-0.4483,,,0.4059,0.4699,0.1188
Stephen Weiss 2011,Stephen Weiss,2011,C,27.497,71,190,,74.0,78.0,80,76,,0.9074,0.8579,1.2504,1.6739,,0.0,0.8966,0.0,0.9433,0.6444333333333334,,0.4059,0.4699,0.1188,0.5603
Stephen Weiss 2012,Stephen Weiss,2012,C,28.496,71,190,74.0,78.0,80.0,76,80,0.9074,0.8579,1.2504,1.6739,1.2879,0.0,0.8966,0.0,0.9433,0.5823,0.12232500000000002,0.4059,0.4699,0.1188,0.5603,0.2306
Stephen Weiss 2013,Stephen Weiss,2013,C,29.498,71,190,78.0,80.0,76.0,80,29,0.8579,1.2504,1.6739,1.2879,1.7559,0.8966,0.0,0.9433,0.5823,0.0,-0.60555,0.4699,0.1188,0.5603,0.2306,0.2107
Marcel Goc 2010,Marcel Goc,2010,C,26.106,73,197,,,51.0,55,73,,,0.9647,1.4788,1.4726,,,0.0,0.0,0.0,0.0,,,0.2391,0.3273,0.144
Marcel Goc 2013,Marcel Goc,2013,C,29.107,73,197,55.0,73.0,51.0,57,71,1.4788,1.4726,0.7853,2.0143,2.1298,0.0,0.0,1.4981,0.0,0.0,-0.374525,0.3273,0.144,0.8658,0.0,0.1592
Marcel Goc 2014,Marcel Goc,2014,C,30.106,73,197,73.0,51.0,57.0,71,74,1.4726,0.7853,2.0143,2.1298,2.2709,0.0,1.4981,0.0,0.0,0.0,-0.374525,0.144,0.8658,0.0,0.1592,0.4532
