,Player,Year,Position,Age,Height,Weight,Y1 GP,Y2 GP,Y3 GP,Y4 GP,Y5 GP,Y1 PP ATOI,Y2 PP ATOI,Y3 PP ATOI,Y4 PP ATOI,Y5 PP ATOI,Y5 dPP ATOI
Nazem Kadri 2023,Nazem Kadri,2023,C,31.987,72,185,73.0,60.0,82.0,71,82,2.5897,3.7778,3.006,3.8756,2.9207,-0.391575
Zack Kassian 2015,Zack Kassian,2015,R,23.686,75,211,,44.0,66.0,73,42,,0.5333,1.5017,0.7169,0.644,-0.2733
Zack Kassian 2020,Zack Kassian,2020,R,28.685,75,211,36.0,79.0,74.0,79,69,0.2509,0.0884,0.0914,0.093,0.424,0.293075
Chris Kreider 2017,Chris Kreider,2017,L,25.424,75,230,39.0,66.0,80.0,79,75,0.708,2.2273,1.8813,2.4124,2.5967,0.7894499999999998
Chris Kreider 2018,Chris Kreider,2018,L,26.424,75,230,66.0,80.0,79.0,75,58,2.2273,1.8813,2.4124,2.5967,2.5796,0.3001750000000003
Chris Kreider 2019,Chris Kreider,2019,L,27.423,75,230,80.0,79.0,75.0,58,79,1.8813,2.4124,2.5967,2.5796,2.607,0.2395000000000005
Chris Kreider 2020,Chris Kreider,2020,L,28.422,75,230,79.0,75.0,58.0,79,74,2.4124,2.5967,2.5796,2.607,3.4251,0.8761749999999999
Chris Kreider 2021,Chris Kreider,2021,L,29.424,75,230,75.0,58.0,79.0,74,73,2.5967,2.5796,2.607,3.4251,3.4807,0.6785999999999999
Chris Kreider 2022,Chris Kreider,2022,L,30.424,75,230,58.0,79.0,74.0,73,81,2.5796,2.607,3.4251,3.4807,2.9636,-0.05950000000000033
Chris Kreider 2023,Chris Kreider,2023,L,31.423,75,230,79.0,74.0,73.0,81,79,2.607,3.4251,3.4807,2.9636,3.4553,0.33619999999999983
Reilly Smith 2016,Reilly Smith,2016,R,24.502,73,185,3.0,63.0,82.0,81,82,0.9056,1.0248,1.6598,1.7967,2.5709,1.224175
Reilly Smith 2017,Reilly Smith,2017,R,25.504,73,185,63.0,82.0,81.0,82,80,1.0248,1.6598,1.7967,2.5709,2.4131,0.65005
Reilly Smith 2018,Reilly Smith,2018,R,26.503,73,185,82.0,81.0,82.0,80,67,1.6598,1.7967,2.5709,2.4131,2.3654,0.25527500000000014
Reilly Smith 2019,Reilly Smith,2019,R,27.502,73,185,81.0,82.0,80.0,67,74,1.7967,2.5709,2.4131,2.3654,2.4421,0.1555749999999998
Reilly Smith 2020,Reilly Smith,2020,R,28.502,73,185,82.0,80.0,67.0,74,83,2.5709,2.4131,2.3654,2.4421,1.8965,-0.5513749999999997
Reilly Smith 2021,Reilly Smith,2021,R,29.504,73,185,80.0,67.0,74.0,83,77,2.4131,2.3654,2.4421,1.8965,2.3223,0.04302499999999965
Reilly Smith 2022,Reilly Smith,2022,R,30.503,73,185,67.0,74.0,83.0,77,56,2.3654,2.4421,1.8965,2.3223,1.8042,-0.45237499999999975
Reilly Smith 2023,Reilly Smith,2023,R,31.503,73,185,74.0,83.0,77.0,56,78,2.4421,1.8965,2.3223,1.8042,2.0194,-0.09687499999999982
Tomas Tatar 2017,Tomas Tatar,2017,L,25.835,70,173,30.0,73.0,82.0,81,82,1.8185,2.2961,2.4604,2.3623,2.372,0.13767499999999977
Tomas Tatar 2018,Tomas Tatar,2018,L,26.834,70,173,73.0,82.0,81.0,82,82,2.2961,2.4604,2.3623,2.372,2.2161,-0.15660000000000007
Tomas Tatar 2019,Tomas Tatar,2019,L,27.834,70,173,82.0,81.0,82.0,82,80,2.4604,2.3623,2.372,2.2161,2.2615,-0.09120000000000017
Tomas Tatar 2020,Tomas Tatar,2020,L,28.833,70,173,81.0,82.0,82.0,80,80,2.3623,2.372,2.2161,2.2615,2.1674,-0.13557499999999978
Tomas Tatar 2021,Tomas Tatar,2021,L,29.835,70,173,82.0,82.0,80.0,80,73,2.372,2.2161,2.2615,2.1674,1.9957,-0.25854999999999984
Tomas Tatar 2022,Tomas Tatar,2022,L,30.835,70,173,82.0,80.0,80.0,73,76,2.2161,2.2615,2.1674,1.9957,1.8206,-0.3395750000000002
Tomas Tatar 2023,Tomas Tatar,2023,L,31.834,70,173,80.0,80.0,73.0,76,82,2.2615,2.1674,1.9957,1.8206,1.6163,-0.44500000000000006
Marcus Foligno 2016,Marcus Foligno,2016,L,24.143,75,226,14.0,80.0,74.0,57,75,1.281,1.5486,1.1063,0.9135,0.2324,-0.9799500000000001
Marcus Foligno 2017,Marcus Foligno,2017,L,25.145,75,226,80.0,74.0,57.0,75,80,1.5486,1.1063,0.9135,0.2324,0.14,-0.8102
Marcus Foligno 2018,Marcus Foligno,2018,L,26.144,75,226,74.0,57.0,75.0,80,77,1.1063,0.9135,0.2324,0.14,0.2658,-0.33225
Marcus Foligno 2019,Marcus Foligno,2019,L,27.144,75,226,57.0,75.0,80.0,77,82,0.9135,0.2324,0.14,0.2658,0.0467,-0.34122499999999995
Marcus Foligno 2020,Marcus Foligno,2020,L,28.143,75,226,75.0,80.0,77.0,82,69,0.2324,0.14,0.2658,0.0467,0.0325,-0.138725
Marcus Foligno 2021,Marcus Foligno,2021,L,29.145,75,226,80.0,77.0,82.0,69,57,0.14,0.2658,0.0467,0.0325,0.3094,0.18815
Marcus Foligno 2022,Marcus Foligno,2022,L,30.145,75,226,77.0,82.0,69.0,57,74,0.2658,0.0467,0.0325,0.3094,1.7205,1.5569
Marcus Foligno 2023,Marcus Foligno,2023,L,31.144,75,226,82.0,69.0,57.0,74,65,0.0467,0.0325,0.3094,1.7205,1.1779,0.650625
Craig Smith 2015,Craig Smith,2015,C,25.071,72,204,,72.0,75.0,79,82,,2.1403,1.897,2.0694,2.4665,0.4309333333333334
Craig Smith 2016,Craig Smith,2016,C,26.071,72,204,72.0,75.0,79.0,82,82,2.1403,1.897,2.0694,2.4665,2.1134,-0.029900000000000038
Craig Smith 2017,Craig Smith,2017,C,27.073,72,204,75.0,79.0,82.0,82,78,1.897,2.0694,2.4665,2.1134,1.1271,-1.0094750000000001
Craig Smith 2018,Craig Smith,2018,C,28.072,72,204,79.0,82.0,82.0,78,79,2.0694,2.4665,2.1134,1.1271,2.3308,0.38670000000000004
Craig Smith 2019,Craig Smith,2019,C,29.071,72,204,82.0,82.0,78.0,79,76,2.4665,2.1134,1.1271,2.3308,2.4932,0.4837499999999997
Craig Smith 2020,Craig Smith,2020,C,30.071,72,204,82.0,78.0,79.0,76,81,2.1134,1.1271,2.3308,2.4932,2.2978,0.28167500000000034
Craig Smith 2021,Craig Smith,2021,C,31.073,72,204,78.0,79.0,76.0,81,79,1.1271,2.3308,2.4932,2.2978,1.5225,-0.5397249999999998
Craig Smith 2022,Craig Smith,2022,C,32.072,72,204,79.0,76.0,81.0,79,74,2.3308,2.4932,2.2978,1.5225,1.5493,-0.611775
Craig Smith 2023,Craig Smith,2023,C,33.071,72,204,76.0,81.0,79.0,74,64,2.4932,2.2978,1.5225,1.5493,0.3102,-1.6555
Casey Cizikas 2016,Casey Cizikas,2016,C,24.592,71,190,15.0,76.0,80.0,70,80,0.0856,0.053,0.2269,0.1421,0.0808,-0.04609999999999999
Casey Cizikas 2017,Casey Cizikas,2017,C,25.594,71,190,76.0,80.0,70.0,80,59,0.053,0.2269,0.1421,0.0808,0.1246,-0.0011000000000000038
Casey Cizikas 2018,Casey Cizikas,2018,C,26.593,71,190,80.0,70.0,80.0,59,64,0.2269,0.1421,0.0808,0.1246,0.0667,-0.07690000000000001
Casey Cizikas 2019,Casey Cizikas,2019,C,27.593,71,190,70.0,80.0,59.0,64,73,0.1421,0.0808,0.1246,0.0667,0.0916,-0.011950000000000002
Casey Cizikas 2020,Casey Cizikas,2020,C,28.592,71,190,80.0,59.0,64.0,73,56,0.0808,0.1246,0.0667,0.0916,0.0413,-0.049625
Casey Cizikas 2021,Casey Cizikas,2021,C,29.594,71,190,59.0,64.0,73.0,56,82,0.1246,0.0667,0.0916,0.0413,0.1259,0.044850000000000015
Casey Cizikas 2022,Casey Cizikas,2022,C,30.594,71,190,64.0,73.0,56.0,82,74,0.0667,0.0916,0.0413,0.1259,0.0838,0.0024249999999999966
Casey Cizikas 2023,Casey Cizikas,2023,C,31.593,71,190,73.0,56.0,82.0,74,81,0.0916,0.0413,0.1259,0.0838,0.1056,0.019949999999999996
Nicolas Deslauriers 2018,Nicolas Deslauriers,2018,L,26.607,73,220,17.0,82.0,70.0,42,58,1.748,0.1201,0.079,0.0151,0.0224,-0.46815
Nicolas Deslauriers 2019,Nicolas Deslauriers,2019,L,27.607,73,220,82.0,70.0,42.0,58,48,0.1201,0.079,0.0151,0.0224,0.0316,-0.027549999999999998
Nicolas Deslauriers 2020,Nicolas Deslauriers,2020,L,28.606,73,220,70.0,42.0,58.0,48,69,0.079,0.0151,0.0224,0.0316,0.0915,0.054474999999999996
Nicolas Deslauriers 2021,Nicolas Deslauriers,2021,L,29.608,73,220,42.0,58.0,48.0,69,71,0.0151,0.0224,0.0316,0.0915,0.0517,0.011550000000000005
Nicolas Deslauriers 2022,Nicolas Deslauriers,2022,L,30.607,73,220,58.0,48.0,69.0,71,81,0.0224,0.0316,0.0915,0.0517,0.0288,-0.020500000000000004
Nicolas Deslauriers 2023,Nicolas Deslauriers,2023,L,31.607,73,220,48.0,69.0,71.0,81,80,0.0316,0.0915,0.0517,0.0288,0.0435,-0.007400000000000004
Erik Haula 2017,Erik Haula,2017,L,25.528,71,191,,46.0,72.0,76,72,,0.1043,0.0854,0.1079,0.2056,0.10640000000000001
Erik Haula 2018,Erik Haula,2018,L,26.528,71,191,46.0,72.0,76.0,72,76,0.1043,0.0854,0.1079,0.2056,2.3855,2.2597
Erik Haula 2023,Erik Haula,2023,L,31.527,71,191,15.0,56.0,73.0,78,80,2.36,2.3219,1.5327,0.9395,1.1548,-0.6337249999999999
Anders Lee 2018,Anders Lee,2018,L,27.248,75,235,22.0,76.0,80.0,81,82,2.7008,2.1958,2.5023,2.4566,3.0622,0.598325
Anders Lee 2019,Anders Lee,2019,L,28.247,75,235,76.0,80.0,81.0,82,82,2.1958,2.5023,2.4566,3.0622,2.8923,0.33807500000000035
Anders Lee 2020,Anders Lee,2020,L,29.247,75,235,80.0,81.0,82.0,82,80,2.5023,2.4566,3.0622,2.8923,2.2863,-0.4420499999999996
Nic Dowd 2020,Nic Dowd,2020,C,29.348,73,193,5.0,70.0,56.0,64,66,0.4467,1.5643,0.019,0.0138,0.0271,-0.48385
Nic Dowd 2021,Nic Dowd,2021,C,30.35,73,193,70.0,56.0,64.0,66,82,1.5643,0.019,0.0138,0.0271,0.1211,-0.28495000000000004
Nic Dowd 2022,Nic Dowd,2022,C,31.349,73,193,56.0,64.0,66.0,82,64,0.019,0.0138,0.0271,0.1211,0.0732,0.027950000000000003
Nic Dowd 2023,Nic Dowd,2023,C,32.349,73,193,64.0,66.0,82.0,64,65,0.0138,0.0271,0.1211,0.0732,0.0236,-0.035199999999999995
Mats Zuccarello 2017,Mats Zuccarello,2017,R,29.085,68,181,25.0,77.0,78.0,81,80,2.4122,2.6444,1.9635,2.7323,2.734,0.29590000000000005
Mats Zuccarello 2018,Mats Zuccarello,2018,R,30.084,68,181,77.0,78.0,81.0,80,80,2.6444,1.9635,2.7323,2.734,2.7544,0.23585000000000012
Mats Zuccarello 2019,Mats Zuccarello,2019,R,31.084,68,181,78.0,81.0,80.0,80,48,1.9635,2.7323,2.734,2.7544,2.9965,0.45045
Mats Zuccarello 2020,Mats Zuccarello,2020,R,32.083,68,181,81.0,80.0,80.0,48,76,2.7323,2.734,2.7544,2.9965,2.4518,-0.35250000000000004
Mats Zuccarello 2021,Mats Zuccarello,2021,R,33.085,68,181,80.0,80.0,48.0,76,61,2.734,2.7544,2.9965,2.4518,2.3528,-0.38137500000000024
Mats Zuccarello 2022,Mats Zuccarello,2022,R,34.084,68,181,80.0,48.0,76.0,61,70,2.7544,2.9965,2.4518,2.3528,3.1183,0.479425
Mats Zuccarello 2023,Mats Zuccarello,2023,R,35.084,68,181,48.0,76.0,61.0,70,78,2.9965,2.4518,2.3528,3.1183,3.7955,1.0656500000000002
Calle Jarnkrok 2018,Calle Jarnkrok,2018,C,26.019,72,192,12.0,74.0,81.0,81,68,1.4,0.2059,0.6617,0.8311,0.6654,-0.10927500000000001
Calle Jarnkrok 2019,Calle Jarnkrok,2019,C,27.018,72,192,74.0,81.0,81.0,68,79,0.2059,0.6617,0.8311,0.6654,0.9253,0.334275
Calle Jarnkrok 2020,Calle Jarnkrok,2020,C,28.017,72,192,81.0,81.0,68.0,79,75,0.6617,0.8311,0.6654,0.9253,1.8151,1.044225
Calle Jarnkrok 2021,Calle Jarnkrok,2021,C,29.019,72,192,81.0,68.0,79.0,75,70,0.8311,0.6654,0.9253,1.8151,1.6358,0.5765749999999998
Calle Jarnkrok 2022,Calle Jarnkrok,2022,C,30.019,72,192,68.0,79.0,75.0,70,66,0.6654,0.9253,1.8151,1.6358,1.9096,0.6492
Calle Jarnkrok 2023,Calle Jarnkrok,2023,C,31.018,72,192,79.0,75.0,70.0,66,73,0.9253,1.8151,1.6358,1.9096,1.1623,-0.4091499999999999
Jason Zucker 2018,Jason Zucker,2018,L,25.709,71,192,21.0,51.0,71.0,79,82,0.8286,0.8542,0.9275,0.2494,2.1909,1.475975
Jason Zucker 2019,Jason Zucker,2019,L,26.708,71,192,51.0,71.0,79.0,82,81,0.8542,0.9275,0.2494,2.1909,2.2412,1.1857
Jason Zucker 2020,Jason Zucker,2020,L,27.708,71,192,71.0,79.0,82.0,81,70,0.9275,0.2494,2.1909,2.2412,2.3042,0.9019499999999998
Jason Zucker 2021,Jason Zucker,2021,L,28.71,71,192,79.0,82.0,81.0,70,55,0.2494,2.1909,2.2412,2.3042,1.3018,-0.4446249999999998
Jason Zucker 2022,Jason Zucker,2022,L,29.709,71,192,82.0,81.0,70.0,55,41,2.1909,2.2412,2.3042,1.3018,1.5033,-0.5062249999999999
Jason Zucker 2023,Jason Zucker,2023,L,30.709,71,192,81.0,70.0,55.0,41,78,2.2412,2.3042,1.3018,1.5033,1.5987,-0.23892500000000005
Tyler Toffoli 2017,Tyler Toffoli,2017,R,24.439,72,203,17.0,62.0,76.0,82,63,1.555,1.5828,1.4419,2.0854,2.2725,0.606225
Tyler Toffoli 2018,Tyler Toffoli,2018,R,25.438,72,203,62.0,76.0,82.0,63,82,1.5828,1.4419,2.0854,2.2725,1.9161,0.0704499999999999
Tyler Toffoli 2019,Tyler Toffoli,2019,R,26.437,72,203,76.0,82.0,63.0,82,82,1.4419,2.0854,2.2725,1.9161,2.0634,0.13442500000000024
Tyler Toffoli 2020,Tyler Toffoli,2020,R,27.437,72,203,82.0,63.0,82.0,82,80,2.0854,2.2725,1.9161,2.0634,2.1877,0.10334999999999983
Tyler Toffoli 2021,Tyler Toffoli,2021,R,28.439,72,203,63.0,82.0,82.0,80,76,2.2725,1.9161,2.0634,2.1877,2.3901,0.28017499999999984
Tyler Toffoli 2022,Tyler Toffoli,2022,R,29.438,72,203,82.0,82.0,80.0,76,74,1.9161,2.0634,2.1877,2.3901,2.4115,0.2721750000000003
Tyler Toffoli 2023,Tyler Toffoli,2023,R,30.438,72,203,82.0,80.0,76.0,74,82,2.0634,2.1877,2.3901,2.4115,2.8996,0.636425
Evgeny Kuznetsov 2018,Evgeny Kuznetsov,2018,C,25.37,74,207,17.0,80.0,82.0,82,79,1.0402,1.3775,2.2083,2.0085,3.4513,1.7926749999999998
Evgeny Kuznetsov 2019,Evgeny Kuznetsov,2019,C,26.369,74,207,80.0,82.0,82.0,79,76,1.3775,2.2083,2.0085,3.4513,3.6634,1.4020000000000001
Evgeny Kuznetsov 2020,Evgeny Kuznetsov,2020,C,27.368,74,207,82.0,82.0,79.0,76,74,2.2083,2.0085,3.4513,3.6634,3.1852,0.352325
Evgeny Kuznetsov 2021,Evgeny Kuznetsov,2021,C,28.37,74,207,82.0,79.0,76.0,74,60,2.0085,3.4513,3.6634,3.1852,2.4488,-0.6283000000000003
Evgeny Kuznetsov 2022,Evgeny Kuznetsov,2022,C,29.37,74,207,79.0,76.0,74.0,60,79,3.4513,3.6634,3.1852,2.4488,3.7371,0.549925
Evgeny Kuznetsov 2023,Evgeny Kuznetsov,2023,C,30.369,74,207,76.0,74.0,60.0,79,81,3.6634,3.1852,2.4488,3.7371,2.8095,-0.449125
Charlie Coyle 2016,Charlie Coyle,2016,C,23.582,75,223,,63.0,70.0,82,82,,0.7923,2.2462,1.2858,1.9071,0.4656666666666667
Charlie Coyle 2017,Charlie Coyle,2017,C,24.584,75,223,63.0,70.0,82.0,82,82,0.7923,2.2462,1.2858,1.9071,2.1409,0.5830499999999998
Charlie Coyle 2018,Charlie Coyle,2018,C,25.583,75,223,70.0,82.0,82.0,82,66,2.2462,1.2858,1.9071,2.1409,1.3763,-0.5186999999999999
Charlie Coyle 2019,Charlie Coyle,2019,C,26.583,75,223,82.0,82.0,82.0,66,81,1.2858,1.9071,2.1409,1.3763,1.737,0.05947500000000017
Charlie Coyle 2020,Charlie Coyle,2020,C,27.582,75,223,82.0,82.0,66.0,81,82,1.9071,2.1409,1.3763,1.737,1.8671,0.07677500000000004
Charlie Coyle 2021,Charlie Coyle,2021,C,28.584,75,223,82.0,66.0,81.0,82,74,2.1409,1.3763,1.737,1.8671,1.3212,-0.459125
Charlie Coyle 2022,Charlie Coyle,2022,C,29.583,75,223,66.0,81.0,82.0,74,82,1.3763,1.737,1.8671,1.3212,1.8947,0.3192999999999999
Charlie Coyle 2023,Charlie Coyle,2023,C,30.583,75,223,81.0,82.0,74.0,82,82,1.737,1.8671,1.3212,1.8947,0.6848,-1.0202
Tyler Pitlick 2021,Tyler Pitlick,2021,C,28.918,74,200,31.0,80.0,47.0,74,55,0.0651,0.0896,0.6848,0.0653,1.9373,1.7111
Brock Nelson 2017,Brock Nelson,2017,C,24.964,76,210,,72.0,82.0,81,81,,1.8632,2.7238,1.7749,1.8556,-0.26503333333333323
Brock Nelson 2018,Brock Nelson,2018,C,25.964,76,210,72.0,82.0,81.0,81,82,1.8632,2.7238,1.7749,1.8556,1.8083,-0.24607499999999982
Brock Nelson 2019,Brock Nelson,2019,C,26.963,76,210,82.0,81.0,81.0,82,82,2.7238,1.7749,1.8556,1.8083,2.4506,0.40995000000000026
Brock Nelson 2020,Brock Nelson,2020,C,27.962,76,210,81.0,81.0,82.0,82,80,1.7749,1.8556,1.8083,2.4506,2.0419,0.06955
Brock Nelson 2021,Brock Nelson,2021,C,28.965,76,210,81.0,82.0,82.0,80,82,1.8556,1.8083,2.4506,2.0419,2.1479,0.10880000000000001
Brock Nelson 2022,Brock Nelson,2022,C,29.964,76,210,82.0,82.0,80.0,82,72,1.8083,2.4506,2.0419,2.1479,2.2428,0.13062499999999977
Brock Nelson 2023,Brock Nelson,2023,C,30.963,76,210,82.0,80.0,82.0,72,82,2.4506,2.0419,2.1479,2.2428,2.9634,0.7425999999999999
Nick Bjugstad 2017,Nick Bjugstad,2017,C,24.209,78,209,18.0,76.0,72.0,67,54,0.9894,2.1421,2.3213,2.5938,1.4302,-0.58145
Nick Bjugstad 2018,Nick Bjugstad,2018,C,25.208,78,209,76.0,72.0,67.0,54,82,2.1421,2.3213,2.5938,1.4302,1.5319,-0.5899499999999998
Nick Bjugstad 2019,Nick Bjugstad,2019,C,26.207,78,209,72.0,67.0,54.0,82,64,2.3213,2.5938,1.4302,1.5319,1.4977,-0.4716
Kevin Hayes 2018,Kevin Hayes,2018,C,25.4,77,216,,79.0,79.0,76,76,,0.6099,1.5268,1.4607,1.1235,-0.07563333333333344
Kevin Hayes 2019,Kevin Hayes,2019,C,26.399,77,216,79.0,79.0,76.0,76,71,0.6099,1.5268,1.4607,1.1235,2.1012,0.9209749999999999
Kevin Hayes 2020,Kevin Hayes,2020,C,27.398,77,216,79.0,76.0,76.0,71,81,1.5268,1.4607,1.1235,2.1012,1.6254,0.07234999999999991
Kevin Hayes 2021,Kevin Hayes,2021,C,28.401,77,216,76.0,76.0,71.0,81,80,1.4607,1.1235,2.1012,1.6254,2.5291,0.9514
Kevin Hayes 2022,Kevin Hayes,2022,C,29.4,77,216,76.0,71.0,81.0,80,48,1.1235,2.1012,1.6254,2.5291,2.7174,0.8726
Kevin Hayes 2023,Kevin Hayes,2023,C,30.399,77,216,71.0,81.0,80.0,48,81,2.1012,1.6254,2.5291,2.7174,2.6412,0.39792499999999986
Vladimir Tarasenko 2016,Vladimir Tarasenko,2016,R,23.801,73,228,,64.0,64.0,77,80,,1.7846,1.7122,2.6452,2.8231,0.7757666666666667
Vladimir Tarasenko 2017,Vladimir Tarasenko,2017,R,24.803,73,228,64.0,64.0,77.0,80,82,1.7846,1.7122,2.6452,2.8231,2.9793,0.7380249999999999
Vladimir Tarasenko 2018,Vladimir Tarasenko,2018,R,25.802,73,228,64.0,77.0,80.0,82,80,1.7122,2.6452,2.8231,2.9793,3.3856,0.84565
Vladimir Tarasenko 2019,Vladimir Tarasenko,2019,R,26.802,73,228,77.0,80.0,82.0,80,76,2.6452,2.8231,2.9793,3.3856,2.9213,-0.03699999999999992
Austin Watson 2023,Austin Watson,2023,L,30.717,76,204,37.0,62.0,49.0,67,75,0.0698,0.0742,0.05,0.0505,0.0549,-0.006225000000000001
Jaden Schwartz 2020,Jaden Schwartz,2020,C,27.267,70,185,33.0,78.0,62.0,69,83,2.2015,2.6338,3.2137,2.2773,2.8498,0.26822500000000016
Jaden Schwartz 2021,Jaden Schwartz,2021,C,28.269,70,185,78.0,62.0,69.0,83,58,2.6338,3.2137,2.2773,2.8498,2.0258,-0.7178499999999999
Riley Sheahan 2017,Riley Sheahan,2017,C,24.819,74,214,1.0,42.0,79.0,81,80,,2.1159,2.3911,1.1638,1.1246,-0.7656666666666665
Riley Sheahan 2018,Riley Sheahan,2018,C,25.819,74,214,42.0,79.0,81.0,80,81,2.1159,2.3911,1.1638,1.1246,0.4241,-1.27475
Riley Sheahan 2019,Riley Sheahan,2019,C,26.818,74,214,79.0,81.0,80.0,81,82,2.3911,1.1638,1.1246,0.4241,0.0789,-1.197
Riley Sheahan 2020,Riley Sheahan,2020,C,27.817,74,214,81.0,80.0,81.0,82,77,1.1638,1.1246,0.4241,0.0789,0.075,-0.62285
Riley Sheahan 2021,Riley Sheahan,2021,C,28.819,74,214,80.0,81.0,82.0,77,77,1.1246,0.4241,0.0789,0.075,0.0506,-0.37505000000000005
Riley Sheahan 2022,Riley Sheahan,2022,C,29.819,74,214,81.0,82.0,77.0,77,69,0.4241,0.0789,0.075,0.0506,0.035,-0.12214999999999998
Chris Wagner 2019,Chris Wagner,2019,R,27.349,72,192,9.0,43.0,43.0,79,76,,0.0256,0.0694,0.3658,0.0491,-0.10450000000000001
Chris Wagner 2020,Chris Wagner,2020,R,28.348,72,192,43.0,43.0,79.0,76,79,0.0256,0.0694,0.3658,0.0491,0.1,-0.027475
Chris Wagner 2021,Chris Wagner,2021,R,29.351,72,192,43.0,79.0,76.0,79,60,0.0694,0.3658,0.0491,0.1,0.0565,-0.08957500000000002
Jeff Skinner 2014,Jeff Skinner,2014,L,21.378,71,197,,82.0,64.0,71,71,,3.1661,3.3706,2.802,3.0974,-0.015500000000000291
Jeff Skinner 2015,Jeff Skinner,2015,L,22.377,71,197,82.0,64.0,71.0,71,77,3.1661,3.3706,2.802,3.0974,2.1197,-0.989325
Jeff Skinner 2016,Jeff Skinner,2016,L,23.376,71,197,64.0,71.0,71.0,77,82,3.3706,2.802,3.0974,2.1197,1.9697,-0.8777249999999999
Jeff Skinner 2017,Jeff Skinner,2017,L,24.378,71,197,71.0,71.0,77.0,82,79,2.802,3.0974,2.1197,1.9697,2.2776,-0.2195999999999998
Jeff Skinner 2018,Jeff Skinner,2018,L,25.378,71,197,71.0,77.0,82.0,79,82,3.0974,2.1197,1.9697,2.2776,2.0974,-0.26869999999999994
Jeff Skinner 2019,Jeff Skinner,2019,L,26.377,71,197,77.0,82.0,79.0,82,82,2.1197,1.9697,2.2776,2.0974,3.0632,0.9471000000000003
Jeff Skinner 2020,Jeff Skinner,2020,L,27.377,71,197,82.0,79.0,82.0,82,69,1.9697,2.2776,2.0974,3.0632,2.4373,0.0853250000000001
Jeff Skinner 2021,Jeff Skinner,2021,L,28.379,71,197,79.0,82.0,82.0,69,77,2.2776,2.0974,3.0632,2.4373,1.266,-1.2028750000000001
Jeff Skinner 2022,Jeff Skinner,2022,L,29.378,71,197,82.0,82.0,69.0,77,80,2.0974,3.0632,2.4373,1.266,2.8004,0.5844249999999995
Jeff Skinner 2023,Jeff Skinner,2023,L,30.377,71,197,82.0,69.0,77.0,80,79,3.0632,2.4373,1.266,2.8004,3.2549,0.863175
Zach Hyman 2020,Zach Hyman,2020,L,27.311,73,211,16.0,82.0,82.0,71,60,0.274,0.1695,0.1571,0.2526,1.1098,0.8964999999999999
Zach Hyman 2021,Zach Hyman,2021,L,28.313,73,211,82.0,82.0,71.0,60,62,0.1695,0.1571,0.2526,1.1098,1.5244,1.10215
Zach Hyman 2022,Zach Hyman,2022,L,29.312,73,211,82.0,71.0,60.0,62,76,0.1571,0.2526,1.1098,1.5244,2.4,1.639025
Zach Hyman 2023,Zach Hyman,2023,L,30.312,73,211,71.0,60.0,62.0,76,79,0.2526,1.1098,1.5244,2.4,3.4945,2.1728
Taylor Hall 2014,Taylor Hall,2014,L,21.882,73,210,,65.0,61.0,76,75,,2.7495,3.0607,3.2544,3.1764,0.15486666666666693
Taylor Hall 2015,Taylor Hall,2015,L,22.881,73,210,65.0,61.0,76.0,75,53,2.7495,3.0607,3.2544,3.1764,2.5079,-0.5523500000000001
Taylor Hall 2016,Taylor Hall,2016,L,23.88,73,210,61.0,76.0,75.0,53,82,3.0607,3.2544,3.1764,2.5079,2.8183,-0.1815500000000001
Taylor Hall 2017,Taylor Hall,2017,L,24.882,73,210,76.0,75.0,53.0,82,72,3.2544,3.1764,2.5079,2.8183,2.7456,-0.19364999999999988
Taylor Hall 2018,Taylor Hall,2018,L,25.882,73,210,75.0,53.0,82.0,72,76,3.1764,2.5079,2.8183,2.7456,2.9079,0.09584999999999999
Taylor Hall 2023,Taylor Hall,2023,L,30.881,73,210,33.0,76.0,77.0,81,61,3.3995,3.5244,2.5899,2.822,2.2478,-0.8361500000000004
Ryan Johansen 2015,Ryan Johansen,2015,C,22.169,75,218,,67.0,68.0,82,82,,1.6749,2.3208,2.638,2.8563,0.6450666666666667
Ryan Johansen 2016,Ryan Johansen,2016,C,23.168,75,218,67.0,68.0,82.0,82,80,1.6749,2.3208,2.638,2.8563,2.8288,0.45630000000000015
Ryan Johansen 2017,Ryan Johansen,2017,C,24.17,75,218,68.0,82.0,82.0,80,82,2.3208,2.638,2.8563,2.8288,2.9337,0.2727249999999999
Ryan Johansen 2018,Ryan Johansen,2018,C,25.17,75,218,82.0,82.0,80.0,82,79,2.638,2.8563,2.8288,2.9337,3.0371,0.2229000000000001
Ryan Johansen 2019,Ryan Johansen,2019,C,26.169,75,218,82.0,80.0,82.0,79,80,2.8563,2.8288,2.9337,3.0371,3.0265,0.11252499999999976
Ryan Johansen 2020,Ryan Johansen,2020,C,27.168,75,218,80.0,82.0,79.0,80,80,2.8288,2.9337,3.0371,3.0265,2.7588,-0.19772500000000015
Ryan Johansen 2021,Ryan Johansen,2021,C,28.171,75,218,82.0,79.0,80.0,80,68,2.9337,3.0371,3.0265,2.7588,2.7617,-0.17732500000000018
Ryan Johansen 2022,Ryan Johansen,2022,C,29.17,75,218,79.0,80.0,80.0,68,79,3.0371,3.0265,2.7588,2.7617,3.058,0.16197499999999998
Ryan Johansen 2023,Ryan Johansen,2023,C,30.169,75,218,80.0,80.0,68.0,79,55,3.0265,2.7588,2.7617,3.058,3.1585,0.25725
