,Player,Year,Position,Age,Height,Weight,Y1 GP,Y2 GP,Y3 GP,Y4 GP,Y5 GP,Y1 PP ATOI,Y2 PP ATOI,Y3 PP ATOI,Y4 PP ATOI,Y5 PP ATOI,Y5 dPP ATOI
Dwight King 2017,Dwight King,2017,L,27.242,76,229,80.0,77.0,81.0,47,80,0.3621,0.497,0.458,0.4245,0.2206,-0.21480000000000002
Corey Tropp 2015,Corey Tropp,2015,R,25.186,72,192,,34.0,,53,61,,0.0495,,0.0824,0.0303,-0.03565000000000001
Joe Colborne 2015,Joe Colborne,2015,C,24.669,77,221,1.0,10.0,8.0,80,64,4.3833,0.7783,0.1767,1.415,1.45,-0.23832500000000012
Joe Colborne 2016,Joe Colborne,2016,C,25.668,77,221,10.0,8.0,80.0,64,73,0.7783,0.1767,1.415,1.45,2.047,1.092
Joe Colborne 2017,Joe Colborne,2017,C,26.67,77,221,8.0,80.0,64.0,73,62,0.1767,1.415,1.45,2.047,0.8116,-0.46057500000000007
Ben Smith 2015,Ben Smith,2015,R,26.224,71,203,6.0,13.0,1.0,75,80,0.35,0.0756,1.7,0.3891,0.1404,-0.488275
Ben Smith 2017,Ben Smith,2017,R,28.225,71,203,1.0,75.0,80.0,22,40,1.7,0.3891,0.1404,0.0909,0.0096,-0.5704999999999999
Anton Lander 2016,Anton Lander,2016,C,24.439,72,184,56.0,18.0,27.0,38,61,0.1033,0.1697,1.0938,2.0702,0.8172,-0.04204999999999992
Linden Vey 2016,Linden Vey,2016,R,24.209,72,189,,,18.0,75,41,,,1.5056,1.8542,2.274,0.5941000000000001
Andrej Nestrasil 2016,Andrej Nestrasil,2016,C,24.606,75,200,,,,54,55,,,,1.3472,1.287,-0.06020000000000003
Emerson Etem 2015,Emerson Etem,2015,L,22.292,73,212,,,64.0,29,45,,,0.1487,0.6534,0.2737,-0.12735000000000002
Emerson Etem 2016,Emerson Etem,2016,L,23.292,73,212,,64.0,29.0,45,58,,0.1487,0.6534,0.2737,0.0687,-0.2899
Ryan Garbutt 2013,Ryan Garbutt,2013,C,27.138,72,195,,,,20,61,,,,0.0183,0.1704,0.15209999999999999
Ryan Garbutt 2014,Ryan Garbutt,2014,C,28.138,72,195,,,20.0,61,75,,,0.0183,0.1704,0.0976,0.003250000000000003
Ryan Garbutt 2015,Ryan Garbutt,2015,C,29.137,72,195,,20.0,61.0,75,67,,0.0183,0.1704,0.0976,0.1114,0.01596666666666667
Ryan Garbutt 2016,Ryan Garbutt,2016,C,30.136,72,195,20.0,61.0,75.0,67,80,0.0183,0.1704,0.0976,0.1114,0.0956,-0.003824999999999995
Brian Flynn 2014,Brian Flynn,2014,C,25.183,73,185,,,,44,79,,,,0.5878,0.1207,-0.46709999999999996
Brian Flynn 2015,Brian Flynn,2015,C,26.183,73,185,,,44.0,79,63,,,0.5878,0.1207,0.7944,0.44015
Brian Flynn 2016,Brian Flynn,2016,C,27.182,73,185,,44.0,79.0,63,56,,0.5878,0.1207,0.7944,0.1173,-0.38366666666666666
Brian Flynn 2017,Brian Flynn,2017,C,28.184,73,185,44.0,79.0,63.0,56,51,0.5878,0.1207,0.7944,0.1173,0.0526,-0.35245000000000004
Sergey Kalinin 2017,Sergey Kalinin,2017,C,25.545,75,200,,,,78,43,,,,1.2791,0.4209,-0.8581999999999999
Patrik Elias 2009,Patrik Elias,2009,C,32.469,73,190,,,,74,77,,,,3.5658,3.5619,-0.0038999999999997925
Patrik Elias 2010,Patrik Elias,2010,C,33.468,73,190,,,74.0,77,58,,,3.5658,3.5619,2.7132,-0.8506499999999999
Patrik Elias 2011,Patrik Elias,2011,C,34.468,73,190,,74.0,77.0,58,81,,3.5658,3.5619,2.7132,2.7551,-0.5251999999999999
Patrik Elias 2012,Patrik Elias,2012,C,35.467,73,190,74.0,77.0,58.0,81,81,3.5658,3.5619,2.7132,2.7551,3.4872,0.33820000000000006
Patrik Elias 2013,Patrik Elias,2013,C,36.469,73,190,77.0,58.0,81.0,81,82,3.5619,2.7132,2.7551,3.4872,3.5243,0.39495000000000013
Patrik Elias 2014,Patrik Elias,2014,C,37.469,73,190,58.0,81.0,81.0,82,65,2.7132,2.7551,3.4872,3.5243,2.4844,-0.6355500000000003
Patrik Elias 2015,Patrik Elias,2015,C,38.468,73,190,81.0,81.0,82.0,65,69,2.7551,3.4872,3.5243,2.4844,2.0686,-0.9941500000000003
Eric Boulton 2009,Eric Boulton,2009,L,32.124,72,227,,,,74,76,,,,0.0428,0.0586,0.0158
Eric Boulton 2010,Eric Boulton,2010,L,33.123,72,227,,,74.0,76,62,,,0.0428,0.0586,0.0309,-0.019799999999999995
Eric Boulton 2011,Eric Boulton,2011,L,34.123,72,227,,74.0,76.0,62,69,,0.0428,0.0586,0.0309,0.0816,0.037500000000000006
Eric Boulton 2012,Eric Boulton,2012,L,35.122,72,227,74.0,76.0,62.0,69,51,0.0428,0.0586,0.0309,0.0816,0.0288,-0.024675000000000002
Dainius Zubrus 2009,Dainius Zubrus,2009,C,30.295,77,225,,,,82,82,,,,2.4069,2.0776,-0.3292999999999999
Dainius Zubrus 2010,Dainius Zubrus,2010,C,31.294,77,225,,,82.0,82,51,,,2.4069,2.0776,1.9876,-0.2546499999999998
Dainius Zubrus 2011,Dainius Zubrus,2011,C,32.294,77,225,,82.0,82.0,51,79,,2.4069,2.0776,1.9876,2.4038,0.2464333333333335
Dainius Zubrus 2012,Dainius Zubrus,2012,C,33.293,77,225,82.0,82.0,51.0,79,82,2.4069,2.0776,1.9876,2.4038,1.8163,-0.4026749999999999
Dainius Zubrus 2014,Dainius Zubrus,2014,C,35.295,77,225,51.0,79.0,82.0,37,82,1.9876,2.4038,1.8163,1.1212,0.4002,-1.4320249999999999
Dainius Zubrus 2015,Dainius Zubrus,2015,C,36.294,77,225,79.0,82.0,37.0,82,74,2.4038,1.8163,1.1212,0.4002,0.2863,-1.149075
Dainius Zubrus 2016,Dainius Zubrus,2016,C,37.293,77,225,82.0,37.0,82.0,74,50,1.8163,1.1212,0.4002,0.2863,0.059,-0.847
Pascal Dupuis 2009,Pascal Dupuis,2009,R,29.487,73,205,,,,78,71,,,,0.2761,0.1176,-0.15850000000000003
Pascal Dupuis 2010,Pascal Dupuis,2010,R,30.487,73,205,,,78.0,71,81,,,0.2761,0.1176,0.0424,-0.15445
Pascal Dupuis 2011,Pascal Dupuis,2011,R,31.486,73,205,,78.0,71.0,81,81,,0.2761,0.1176,0.0424,0.4543,0.3089333333333333
Pascal Dupuis 2012,Pascal Dupuis,2012,R,32.485,73,205,78.0,71.0,81.0,81,82,0.2761,0.1176,0.0424,0.4543,0.4126,0.19000000000000003
Pascal Dupuis 2013,Pascal Dupuis,2013,R,33.488,73,205,71.0,81.0,81.0,82,82,0.1176,0.0424,0.4543,0.4126,0.8201,0.5633750000000001
Vincent Lecavalier 2009,Vincent Lecavalier,2009,C,28.447,76,215,,,,81,77,,,,4.1605,4.2703,0.1097999999999999
Vincent Lecavalier 2010,Vincent Lecavalier,2010,C,29.446,76,215,,,81.0,77,82,,,4.1605,4.2703,4.0461,-0.16929999999999978
Vincent Lecavalier 2011,Vincent Lecavalier,2011,C,30.446,76,215,,81.0,77.0,82,65,,4.1605,4.2703,4.0461,4.0005,-0.15846666666666653
Vincent Lecavalier 2012,Vincent Lecavalier,2012,C,31.445,76,215,81.0,77.0,82.0,65,64,4.1605,4.2703,4.0461,4.0005,3.4013,-0.7180499999999999
Vincent Lecavalier 2013,Vincent Lecavalier,2013,C,32.447,76,215,77.0,82.0,65.0,64,66,4.2703,4.0461,4.0005,3.4013,3.0585,-0.8710499999999999
Vincent Lecavalier 2014,Vincent Lecavalier,2014,C,33.447,76,215,82.0,65.0,64.0,66,69,4.0461,4.0005,3.4013,3.0585,2.4623,-1.1643
Vincent Lecavalier 2015,Vincent Lecavalier,2015,C,34.446,76,215,65.0,64.0,66.0,69,57,4.0005,3.4013,3.0585,2.4623,1.9298,-1.3008499999999998
Vincent Lecavalier 2016,Vincent Lecavalier,2016,C,35.445,76,215,64.0,66.0,69.0,57,49,3.4013,3.0585,2.4623,1.9298,1.5449,-1.1680750000000002
David Legwand 2009,David Legwand,2009,C,28.124,74,207,,,,65,73,,,,3.4967,2.7395,-0.7572000000000001
David Legwand 2010,David Legwand,2010,C,29.123,74,207,,,65.0,73,82,,,3.4967,2.7395,1.6429,-1.4752
David Legwand 2011,David Legwand,2011,C,30.123,74,207,,65.0,73.0,82,64,,3.4967,2.7395,1.6429,1.6021,-1.0242666666666667
David Legwand 2012,David Legwand,2012,C,31.122,74,207,65.0,73.0,82.0,64,78,3.4967,2.7395,1.6429,1.6021,2.2468,-0.12350000000000039
David Legwand 2013,David Legwand,2013,C,32.124,74,207,73.0,82.0,64.0,78,82,2.7395,1.6429,1.6021,2.2468,1.9694,-0.0884250000000002
David Legwand 2014,David Legwand,2014,C,33.123,74,207,82.0,64.0,78.0,82,83,1.6429,1.6021,2.2468,1.9694,2.8542,0.9889000000000001
David Legwand 2015,David Legwand,2015,C,34.123,74,207,64.0,78.0,82.0,83,80,1.6021,2.2468,1.9694,2.8542,2.3233,0.15517500000000028
David Legwand 2016,David Legwand,2016,C,35.122,74,207,78.0,82.0,83.0,80,79,2.2468,1.9694,2.8542,2.3233,0.0473,-2.3011250000000003
Alex Tanguay 2009,Alex Tanguay,2009,L,28.863,73,194,,,,78,50,,,,3.0502,3.7553,0.7051000000000003
Alex Tanguay 2010,Alex Tanguay,2010,L,29.863,73,194,,,78.0,50,80,,,3.0502,3.7553,2.0288,-1.3739500000000002
Alex Tanguay 2011,Alex Tanguay,2011,L,30.862,73,194,,78.0,50.0,80,79,,3.0502,3.7553,2.0288,3.6599,0.7151333333333332
Alex Tanguay 2012,Alex Tanguay,2012,L,31.861,73,194,78.0,50.0,80.0,79,64,3.0502,3.7553,2.0288,3.6599,3.2185,0.09495000000000031
