,Player,Year,Position,Age,Height,Weight,Y1 GP,Y2 GP,Y3 GP,Y4 GP,Y5 GP,Y1 EV ATOI,Y2 EV ATOI,Y3 EV ATOI,Y4 EV ATOI,Y5 EV ATOI,Y5 dEV ATOI
Ryan Ellis 2021,Ryan Ellis,2021,D,29.745,70,180,71.0,44.0,82.0,57,49,19.1481,18.433,19.2467,18.8772,18.9917,0.065450000000002
John Moore 2016,John Moore,2016,D,24.866,75,207,67.0,51.0,74.0,57,73,14.4112,12.6033,14.1027,14.7874,16.3566,2.3804499999999997
John Moore 2017,John Moore,2017,D,25.868,75,207,51.0,74.0,57.0,73,63,12.6033,14.1027,14.7874,16.3566,15.9601,1.4976000000000003
John Moore 2018,John Moore,2018,D,26.867,75,207,74.0,57.0,73.0,63,81,14.1027,14.7874,16.3566,15.9601,17.8047,2.503
John Moore 2019,John Moore,2019,D,27.867,75,207,57.0,73.0,63.0,81,61,14.7874,16.3566,15.9601,17.8047,16.2014,-0.025800000000000267
Christopher Tanev 2017,Christopher Tanev,2017,D,26.782,74,193,64.0,64.0,70.0,69,53,15.5026,17.4924,17.8488,17.6546,16.9871,-0.1374999999999993
Christopher Tanev 2018,Christopher Tanev,2018,D,27.782,74,193,64.0,70.0,69.0,53,42,17.4924,17.8488,17.6546,16.9871,16.4905,-1.0052249999999994
Christopher Tanev 2019,Christopher Tanev,2019,D,28.781,74,193,70.0,69.0,53.0,42,55,17.8488,17.6546,16.9871,16.4905,16.8115,-0.43374999999999986
Christopher Tanev 2020,Christopher Tanev,2020,D,29.78,74,193,69.0,53.0,42.0,55,81,17.6546,16.9871,16.4905,16.8115,15.8932,-1.0927250000000015
Christopher Tanev 2021,Christopher Tanev,2021,D,30.782,74,193,53.0,42.0,55.0,81,82,16.9871,16.4905,16.8115,15.8932,18.4125,1.866925000000002
Christopher Tanev 2022,Christopher Tanev,2022,D,31.782,74,193,42.0,55.0,81.0,82,82,16.4905,16.8115,15.8932,18.4125,17.2199,0.31797500000000056
Mark Pysyk 2020,Mark Pysyk,2020,D,27.721,73,198,55.0,82.0,82.0,70,68,14.7588,15.639,16.5474,16.4324,11.9328,-3.9116
Mark Pysyk 2021,Mark Pysyk,2021,D,28.724,73,198,82.0,82.0,70.0,68,52,15.639,16.5474,16.4324,11.9328,10.7935,-4.3444
Mark Pysyk 2022,Mark Pysyk,2022,D,29.723,73,198,82.0,70.0,68.0,52,68,16.5474,16.4324,11.9328,10.7935,15.7152,1.7886749999999996
Andrej Sustr 2018,Andrej Sustr,2018,D,26.84,79,217,43.0,72.0,77.0,80,44,14.4907,16.14,14.9331,15.4535,12.3352,-2.9191249999999993
Danny DeKeyser 2018,Danny DeKeyser,2018,D,27.571,75,183,65.0,80.0,78.0,82,65,17.7982,17.3029,18.6233,18.7335,17.9544,-0.16007499999999908
Danny DeKeyser 2019,Danny DeKeyser,2019,D,28.57,75,183,80.0,78.0,82.0,65,52,17.3029,18.6233,18.7335,17.9544,19.2112,1.0576749999999997
Markus Nutivaara 2021,Markus Nutivaara,2021,D,26.322,73,187,66.0,61.0,80.0,43,43,13.0157,15.4167,17.34,15.5532,14.9933,-0.33810000000000073
Braydon Coburn 2012,Braydon Coburn,2012,D,26.591,77,224,78.0,80.0,81.0,82,81,16.5784,18.0046,16.7831,18.2256,18.3436,0.9456749999999978
Braydon Coburn 2013,Braydon Coburn,2013,D,27.593,77,224,80.0,81.0,82.0,81,56,18.0046,16.7831,18.2256,18.3436,18.6667,0.8274749999999997
Braydon Coburn 2014,Braydon Coburn,2014,D,28.592,77,224,81.0,82.0,81.0,56,82,16.7831,18.2256,18.3436,18.6667,18.2014,0.19664999999999822
Braydon Coburn 2015,Braydon Coburn,2015,D,29.592,77,224,82.0,81.0,56.0,82,43,18.2256,18.3436,18.6667,18.2014,16.9407,-1.4186249999999987
Braydon Coburn 2016,Braydon Coburn,2016,D,30.591,77,224,81.0,56.0,82.0,43,80,18.3436,18.6667,18.2014,16.9407,14.3752,-3.6629000000000005
Braydon Coburn 2017,Braydon Coburn,2017,D,31.593,77,224,56.0,82.0,43.0,80,80,18.6667,18.2014,16.9407,14.3752,14.6502,-2.3957999999999995
Braydon Coburn 2018,Braydon Coburn,2018,D,32.592,77,224,82.0,43.0,80.0,80,72,18.2014,16.9407,14.3752,14.6502,13.9051,-2.136775000000002
Braydon Coburn 2019,Braydon Coburn,2019,D,33.592,77,224,43.0,80.0,80.0,72,74,16.9407,14.3752,14.6502,13.9051,15.0423,0.07449999999999868
Braydon Coburn 2020,Braydon Coburn,2020,D,34.591,77,224,80.0,80.0,72.0,74,47,14.3752,14.6502,13.9051,15.0423,13.0292,-1.4640000000000004
Shea Weber 2012,Shea Weber,2012,D,26.131,76,230,54.0,81.0,78.0,82,78,15.4272,17.8584,18.3639,19.5033,20.3393,2.5511000000000017
Shea Weber 2013,Shea Weber,2013,D,27.133,76,230,81.0,78.0,82.0,78,82,17.8584,18.3639,19.5033,20.3393,20.2972,1.2809750000000015
Shea Weber 2014,Shea Weber,2014,D,28.132,76,230,78.0,82.0,78.0,82,79,18.3639,19.5033,20.3393,20.2972,21.1586,1.5326749999999976
Shea Weber 2015,Shea Weber,2015,D,29.132,76,230,82.0,78.0,82.0,79,78,19.5033,20.3393,20.2972,21.1586,20.8252,0.5005999999999986
Shea Weber 2016,Shea Weber,2016,D,30.131,76,230,78.0,82.0,79.0,78,78,20.3393,20.2972,21.1586,20.8252,19.4833,-1.1717750000000002
Shea Weber 2017,Shea Weber,2017,D,31.133,76,230,82.0,79.0,78.0,78,78,20.2972,21.1586,20.8252,19.4833,18.8846,-1.556474999999999
Niklas Hjalmarsson 2014,Niklas Hjalmarsson,2014,D,26.322,75,197,77.0,80.0,69.0,78,81,17.2476,16.2127,17.7002,18.1072,18.3267,1.0097750000000012
Niklas Hjalmarsson 2015,Niklas Hjalmarsson,2015,D,27.322,75,197,80.0,69.0,78.0,81,82,16.2127,17.7002,18.1072,18.3267,19.336,1.749299999999998
Niklas Hjalmarsson 2016,Niklas Hjalmarsson,2016,D,28.321,75,197,69.0,78.0,81.0,82,81,17.7002,18.1072,18.3267,19.336,19.384,1.0164749999999998
Niklas Hjalmarsson 2017,Niklas Hjalmarsson,2017,D,29.323,75,197,78.0,81.0,82.0,81,73,18.1072,18.3267,19.336,19.384,18.5799,-0.20857499999999973
Niklas Hjalmarsson 2018,Niklas Hjalmarsson,2018,D,30.323,75,197,81.0,82.0,81.0,73,48,18.3267,19.336,19.384,18.5799,17.9441,-0.9625500000000002
Niklas Hjalmarsson 2019,Niklas Hjalmarsson,2019,D,31.322,75,197,82.0,81.0,73.0,48,82,19.336,19.384,18.5799,17.9441,16.4898,-2.321200000000001
Carl Gunnarsson 2014,Carl Gunnarsson,2014,D,26.895,74,198,43.0,68.0,76.0,63,80,16.7655,14.2833,17.8465,17.8725,16.2323,-0.4596499999999999
Carl Gunnarsson 2015,Carl Gunnarsson,2015,D,27.894,74,198,68.0,76.0,63.0,80,61,14.2833,17.8465,17.8725,16.2323,16.5366,-0.022050000000000125
Carl Gunnarsson 2016,Carl Gunnarsson,2016,D,28.893,74,198,76.0,63.0,80.0,61,72,17.8465,17.8725,16.2323,16.5366,15.2479,-1.8740749999999995
Carl Gunnarsson 2017,Carl Gunnarsson,2017,D,29.895,74,198,63.0,80.0,61.0,72,56,17.8725,16.2323,16.5366,15.2479,12.7792,-3.6931249999999984
Carl Gunnarsson 2018,Carl Gunnarsson,2018,D,30.895,74,198,80.0,61.0,72.0,56,63,16.2323,16.5366,15.2479,12.7792,14.8484,-0.3506
Yannick Weber 2018,Yannick Weber,2018,D,29.022,71,200,49.0,65.0,45.0,73,47,10.1014,15.0823,15.79,11.5685,11.9082,-1.2273499999999995
Yannick Weber 2019,Yannick Weber,2019,D,30.021,71,200,65.0,45.0,73.0,47,62,15.0823,15.79,11.5685,11.9082,11.4707,-2.11655
Yannick Weber 2020,Yannick Weber,2020,D,31.021,71,200,45.0,73.0,47.0,62,48,15.79,11.5685,11.9082,11.4707,13.5789,0.8945500000000006
Jake Gardiner 2018,Jake Gardiner,2018,D,27.245,74,203,80.0,79.0,79.0,82,82,18.1635,18.2392,17.942,18.6488,20.0787,1.830325000000002
Jake Gardiner 2019,Jake Gardiner,2019,D,28.244,74,203,79.0,79.0,82.0,82,62,18.2392,17.942,18.6488,20.0787,19.2331,0.5059249999999977
Jake Gardiner 2020,Jake Gardiner,2020,D,29.244,74,203,79.0,82.0,82.0,62,80,17.942,18.6488,20.0787,19.2331,14.7507,-4.2249500000000015
Sami Vatanen 2018,Sami Vatanen,2018,D,26.331,70,185,48.0,67.0,71.0,71,72,14.8365,16.556,16.1883,16.6878,18.1197,2.05255
Sami Vatanen 2019,Sami Vatanen,2019,D,27.33,70,185,67.0,71.0,71.0,72,50,16.556,16.1883,16.6878,18.1197,17.5847,0.6967500000000015
Sami Vatanen 2020,Sami Vatanen,2020,D,28.329,70,185,71.0,71.0,72.0,50,55,16.1883,16.6878,18.1197,17.5847,16.6199,-0.5252249999999989
Sami Vatanen 2021,Sami Vatanen,2021,D,29.331,70,185,71.0,72.0,50.0,55,57,16.6878,18.1197,17.5847,16.6199,14.6902,-2.562825
Kevan Miller 2018,Kevan Miller,2018,D,29.879,74,210,47.0,41.0,71.0,58,68,15.4223,15.2228,16.4671,15.7348,17.1142,1.4024500000000018
Ron Hainsey 2012,Ron Hainsey,2012,D,30.522,75,201,78.0,81.0,80.0,82,56,16.4917,15.72,17.1169,15.7996,17.7685,1.4864499999999978
Ron Hainsey 2013,Ron Hainsey,2013,D,31.524,75,201,81.0,80.0,82.0,56,80,15.72,17.1169,15.7996,17.7685,19.3255,2.7242500000000014
Ron Hainsey 2014,Ron Hainsey,2014,D,32.524,75,201,80.0,82.0,56.0,80,82,17.1169,15.7996,17.7685,19.3255,18.6868,1.1841749999999998
Ron Hainsey 2015,Ron Hainsey,2015,D,33.523,75,201,82.0,56.0,80.0,82,81,15.7996,17.7685,19.3255,18.6868,18.7687,0.8735999999999997
Ron Hainsey 2016,Ron Hainsey,2016,D,34.523,75,201,56.0,80.0,82.0,81,81,17.7685,19.3255,18.6868,18.7687,19.3438,0.706425000000003
Ron Hainsey 2017,Ron Hainsey,2017,D,35.525,75,201,80.0,82.0,81.0,81,72,19.3255,18.6868,18.7687,19.3438,18.8039,-0.22730000000000317
Ron Hainsey 2018,Ron Hainsey,2018,D,36.524,75,201,82.0,81.0,81.0,72,80,18.6868,18.7687,19.3438,18.8039,17.7052,-1.1955999999999989
Ron Hainsey 2019,Ron Hainsey,2019,D,37.523,75,201,81.0,81.0,72.0,80,81,18.7687,19.3438,18.8039,17.7052,17.3741,-1.2813000000000017
Ron Hainsey 2020,Ron Hainsey,2020,D,38.523,75,201,81.0,72.0,80.0,81,75,19.3438,18.8039,17.7052,17.3741,17.1388,-1.1679500000000012
Deryk Engelland 2015,Deryk Engelland,2015,D,32.496,74,212,63.0,73.0,71.0,56,76,12.8185,15.0831,12.9766,11.9408,13.5044,0.29964999999999975
Deryk Engelland 2016,Deryk Engelland,2016,D,33.496,74,212,73.0,71.0,56.0,76,69,15.0831,12.9766,11.9408,13.5044,13.8638,0.48757499999999965
Deryk Engelland 2017,Deryk Engelland,2017,D,34.498,74,212,71.0,56.0,76.0,69,81,12.9766,11.9408,13.5044,13.8638,15.0735,2.0020999999999987
Deryk Engelland 2018,Deryk Engelland,2018,D,35.497,74,212,56.0,76.0,69.0,81,79,11.9408,13.5044,13.8638,15.0735,17.2055,3.6098750000000006
Deryk Engelland 2019,Deryk Engelland,2019,D,36.497,74,212,76.0,69.0,81.0,79,74,13.5044,13.8638,15.0735,17.2055,16.6052,1.6934000000000005
Deryk Engelland 2020,Deryk Engelland,2020,D,37.496,74,212,69.0,81.0,79.0,74,57,13.8638,15.0735,17.2055,16.6052,14.0313,-1.6556999999999995
Dan Hamhuis 2012,Dan Hamhuis,2012,D,28.8,73,204,80.0,82.0,78.0,64,82,16.6581,17.7057,18.1487,17.9164,18.6067,0.9994750000000003
Dan Hamhuis 2013,Dan Hamhuis,2013,D,29.802,73,204,82.0,78.0,64.0,82,80,17.7057,18.1487,17.9164,18.6067,18.1028,0.008424999999999017
Dan Hamhuis 2014,Dan Hamhuis,2014,D,30.802,73,204,78.0,64.0,82.0,80,79,18.1487,17.9164,18.6067,18.1028,18.9563,0.7626500000000007
Dan Hamhuis 2015,Dan Hamhuis,2015,D,31.801,73,204,64.0,82.0,80.0,79,59,17.9164,18.6067,18.1028,18.9563,17.5684,-0.8271499999999996
Dan Hamhuis 2016,Dan Hamhuis,2016,D,32.8,73,204,82.0,80.0,79.0,59,58,18.6067,18.1028,18.9563,17.5684,17.4221,-0.88645
Dan Hamhuis 2017,Dan Hamhuis,2017,D,33.802,73,204,80.0,79.0,59.0,58,79,18.1028,18.9563,17.5684,17.4221,15.7485,-2.2638999999999996
Dan Hamhuis 2018,Dan Hamhuis,2018,D,34.802,73,204,79.0,59.0,58.0,79,80,18.9563,17.5684,17.4221,15.7485,17.1679,-0.2559250000000013
Dan Hamhuis 2019,Dan Hamhuis,2019,D,35.801,73,204,59.0,58.0,79.0,80,57,17.5684,17.4221,15.7485,17.1679,14.3357,-2.6410250000000026
Dan Hamhuis 2020,Dan Hamhuis,2020,D,36.8,73,204,58.0,79.0,80.0,57,70,17.4221,15.7485,17.1679,14.3357,12.0519,-4.11665
Trevor Daley 2012,Trevor Daley,2012,D,27.979,71,199,82.0,75.0,77.0,82,79,15.9732,17.8084,18.1825,18.6512,16.9878,-0.6660250000000012
Trevor Daley 2013,Trevor Daley,2013,D,28.981,71,199,75.0,77.0,82.0,79,75,17.8084,18.1825,18.6512,16.9878,16.592,-1.3154749999999993
Trevor Daley 2014,Trevor Daley,2014,D,29.98,71,199,77.0,82.0,79.0,75,67,18.1825,18.6512,16.9878,16.592,17.5266,-0.07677500000000137
Trevor Daley 2015,Trevor Daley,2015,D,30.98,71,199,82.0,79.0,75.0,67,68,18.6512,16.9878,16.592,17.5266,17.2164,-0.22299999999999898
Trevor Daley 2016,Trevor Daley,2016,D,31.979,71,199,79.0,75.0,67.0,68,82,16.9878,16.592,17.5266,17.2164,15.9175,-1.1631999999999998
Trevor Daley 2017,Trevor Daley,2017,D,32.981,71,199,75.0,67.0,68.0,82,56,16.592,17.5266,17.2164,15.9175,16.3259,-0.4872249999999987
Trevor Daley 2018,Trevor Daley,2018,D,33.98,71,199,67.0,68.0,82.0,56,77,17.5266,17.2164,15.9175,16.3259,17.2833,0.5366999999999997
Trevor Daley 2019,Trevor Daley,2019,D,34.98,71,199,68.0,82.0,56.0,77,44,17.2164,15.9175,16.3259,17.2833,15.8614,-0.8243749999999999
Trevor Daley 2020,Trevor Daley,2020,D,35.979,71,199,82.0,56.0,77.0,44,50,15.9175,16.3259,17.2833,15.8614,14.2171,-2.129925000000002
Jay Bouwmeester 2012,Jay Bouwmeester,2012,D,28.012,76,206,82.0,82.0,82.0,82,82,19.8498,19.2852,19.239,19.8472,20.4522,0.8969000000000023
Jay Bouwmeester 2013,Jay Bouwmeester,2013,D,29.014,76,206,82.0,82.0,82.0,82,80,19.2852,19.239,19.8472,20.4522,19.9621,0.25619999999999976
Jay Bouwmeester 2014,Jay Bouwmeester,2014,D,30.013,76,206,82.0,82.0,82.0,80,82,19.239,19.8472,20.4522,19.9621,18.6573,-1.2178250000000013
Jay Bouwmeester 2015,Jay Bouwmeester,2015,D,31.012,76,206,82.0,82.0,80.0,82,72,19.8472,20.4522,19.9621,18.6573,18.6065,-1.1232000000000006
Jay Bouwmeester 2016,Jay Bouwmeester,2016,D,32.012,76,206,82.0,80.0,82.0,72,72,20.4522,19.9621,18.6573,18.6065,19.2081,-0.21142499999999842
Jay Bouwmeester 2017,Jay Bouwmeester,2017,D,33.014,76,206,80.0,82.0,72.0,72,81,19.9621,18.6573,18.6065,19.2081,19.286,0.177500000000002
Johnny Boychuk 2014,Johnny Boychuk,2014,D,29.701,74,227,51.0,69.0,77.0,75,75,15.3078,17.2604,18.0346,17.678,17.9231,0.8529000000000018
Johnny Boychuk 2015,Johnny Boychuk,2015,D,30.7,74,227,69.0,77.0,75.0,75,72,17.2604,18.0346,17.678,17.9231,16.9616,-0.7624250000000004
Johnny Boychuk 2016,Johnny Boychuk,2016,D,31.7,74,227,77.0,75.0,75.0,72,70,18.0346,17.678,17.9231,16.9616,18.0429,0.39357499999999845
Johnny Boychuk 2017,Johnny Boychuk,2017,D,32.702,74,227,75.0,75.0,72.0,70,66,17.678,17.9231,16.9616,18.0429,16.854,-0.7974000000000032
Johnny Boychuk 2018,Johnny Boychuk,2018,D,33.701,74,227,75.0,72.0,70.0,66,58,17.9231,16.9616,18.0429,16.854,17.0566,-0.3887999999999998
Johnny Boychuk 2019,Johnny Boychuk,2019,D,34.7,74,227,72.0,70.0,66.0,58,74,16.9616,18.0429,16.854,17.0566,16.5941,-0.6346749999999979
Johnny Boychuk 2020,Johnny Boychuk,2020,D,35.7,74,227,70.0,66.0,58.0,74,75,18.0429,16.854,17.0566,16.5941,15.0471,-2.0898000000000003
Jonathan Ericsson 2014,Jonathan Ericsson,2014,D,29.583,76,218,62.0,74.0,69.0,76,48,14.589,17.27,14.9498,17.9222,17.7872,1.60445
Jonathan Ericsson 2015,Jonathan Ericsson,2015,D,30.583,76,218,74.0,69.0,76.0,48,82,17.27,14.9498,17.9222,17.7872,16.7321,-0.25019999999999953
Jonathan Ericsson 2016,Jonathan Ericsson,2016,D,31.582,76,218,69.0,76.0,48.0,82,71,14.9498,17.9222,17.7872,16.7321,15.8092,-1.0386249999999997
Jonathan Ericsson 2017,Jonathan Ericsson,2017,D,32.584,76,218,76.0,48.0,82.0,71,51,17.9222,17.7872,16.7321,15.8092,17.0301,-0.0325749999999978
Jonathan Ericsson 2018,Jonathan Ericsson,2018,D,33.583,76,218,48.0,82.0,71.0,51,81,17.7872,16.7321,15.8092,17.0301,16.5975,-0.24214999999999876
Jonathan Ericsson 2019,Jonathan Ericsson,2019,D,34.583,76,218,82.0,71.0,51.0,81,52,16.7321,15.8092,17.0301,16.5975,14.8782,-1.6640250000000023
Brent Seabrook 2012,Brent Seabrook,2012,D,26.448,75,220,82.0,82.0,78.0,82,78,16.0878,17.4179,18.6378,18.9888,19.9607,2.177624999999999
Brent Seabrook 2013,Brent Seabrook,2013,D,27.45,75,220,82.0,78.0,82.0,78,80,17.4179,18.6378,18.9888,19.9607,17.5216,-1.2297000000000011
Brent Seabrook 2014,Brent Seabrook,2014,D,28.45,75,220,78.0,82.0,78.0,80,82,18.6378,18.9888,19.9607,17.5216,18.288,-0.48922500000000113
Brent Seabrook 2015,Brent Seabrook,2015,D,29.449,75,220,82.0,78.0,80.0,82,82,18.9888,19.9607,17.5216,18.288,17.9252,-0.7645750000000007
Brent Seabrook 2016,Brent Seabrook,2016,D,30.448,75,220,78.0,80.0,82.0,82,81,19.9607,17.5216,18.288,17.9252,18.1654,-0.2584749999999971
Brent Seabrook 2017,Brent Seabrook,2017,D,31.451,75,220,80.0,82.0,82.0,81,79,17.5216,18.288,17.9252,18.1654,17.311,-0.6640499999999996
Brent Seabrook 2018,Brent Seabrook,2018,D,32.45,75,220,82.0,82.0,81.0,79,81,18.288,17.9252,18.1654,17.311,15.9539,-1.9684999999999988
Brent Seabrook 2019,Brent Seabrook,2019,D,33.449,75,220,82.0,81.0,79.0,81,78,17.9252,18.1654,17.311,15.9539,15.3378,-2.001075000000002
Mike Green 2017,Mike Green,2017,D,30.971,73,210,59.0,70.0,72.0,74,72,19.7457,19.3726,15.7822,16.8586,20.2488,2.309025000000002
Mike Green 2018,Mike Green,2018,D,31.971,73,210,70.0,72.0,74.0,72,66,19.3726,15.7822,16.8586,20.2488,19.5811,1.515550000000001
Mike Green 2019,Mike Green,2019,D,32.97,73,210,72.0,74.0,72.0,66,43,15.7822,16.8586,20.2488,19.5811,19.5438,1.4261250000000025
Mike Green 2020,Mike Green,2020,D,33.969,73,210,74.0,72.0,66.0,43,58,16.8586,20.2488,19.5811,19.5438,18.3817,-0.6763750000000002
Roman Polak 2013,Roman Polak,2013,D,26.429,74,240,69.0,78.0,55.0,77,82,16.5471,17.0096,17.6045,16.4154,16.4226,-0.4715500000000006
Roman Polak 2014,Roman Polak,2014,D,27.429,74,240,78.0,55.0,77.0,82,72,17.0096,17.6045,16.4154,16.4226,15.0069,-1.8561250000000005
Roman Polak 2015,Roman Polak,2015,D,28.428,74,240,55.0,77.0,82.0,72,56,17.6045,16.4154,16.4226,15.0069,17.9074,1.5450499999999998
Roman Polak 2016,Roman Polak,2016,D,29.427,74,240,77.0,82.0,72.0,56,79,16.4154,16.4226,15.0069,17.9074,16.2487,-0.18937500000000185
Roman Polak 2017,Roman Polak,2017,D,30.429,74,240,82.0,72.0,56.0,79,75,16.4226,15.0069,17.9074,16.2487,14.9951,-1.401299999999999
Roman Polak 2018,Roman Polak,2018,D,31.429,74,240,72.0,56.0,79.0,75,54,15.0069,17.9074,16.2487,14.9951,15.0821,-0.9574250000000006
Roman Polak 2019,Roman Polak,2019,D,32.428,74,240,56.0,79.0,75.0,54,77,17.9074,16.2487,14.9951,15.0821,16.49,0.4316749999999985
Roman Polak 2020,Roman Polak,2020,D,33.427,74,240,79.0,75.0,54.0,77,48,16.2487,14.9951,15.0821,16.49,13.6236,-2.080375
Matt Niskanen 2012,Matt Niskanen,2012,D,24.819,73,203,78.0,80.0,74.0,63,75,16.1274,15.5181,15.1072,14.246,15.2018,-0.047874999999999446
Matt Niskanen 2013,Matt Niskanen,2013,D,25.821,73,203,80.0,74.0,63.0,75,68,15.5181,15.1072,14.246,15.2018,17.1871,2.168825
Matt Niskanen 2014,Matt Niskanen,2014,D,26.821,73,203,74.0,63.0,75.0,68,81,15.1072,14.246,15.2018,17.1871,17.5784,2.1428749999999983
Matt Niskanen 2015,Matt Niskanen,2015,D,27.82,73,203,63.0,75.0,68.0,81,82,14.246,15.2018,17.1871,17.5784,18.9904,2.937075
Matt Niskanen 2016,Matt Niskanen,2016,D,28.819,73,203,75.0,68.0,81.0,82,82,15.2018,17.1871,17.5784,18.9904,19.3697,2.130275000000001
Matt Niskanen 2017,Matt Niskanen,2017,D,29.821,73,203,68.0,81.0,82.0,82,78,17.1871,17.5784,18.9904,19.3697,17.7489,-0.5325000000000024
Matt Niskanen 2018,Matt Niskanen,2018,D,30.821,73,203,81.0,82.0,82.0,78,68,17.5784,18.9904,19.3697,17.7489,19.3466,0.9247499999999995
Matt Niskanen 2019,Matt Niskanen,2019,D,31.82,73,203,82.0,82.0,78.0,68,80,18.9904,19.3697,17.7489,19.3466,18.5825,-0.2814000000000014
Matt Niskanen 2020,Matt Niskanen,2020,D,32.82,73,203,82.0,78.0,68.0,80,80,19.3697,17.7489,19.3466,18.5825,17.0801,-1.6818249999999964
Karl Alzner 2015,Karl Alzner,2015,D,26.019,75,213,82.0,82.0,82.0,82,82,17.4323,18.0701,18.2667,16.8815,17.2228,-0.43984999999999985
Karl Alzner 2016,Karl Alzner,2016,D,27.018,75,213,82.0,82.0,82.0,82,82,18.0701,18.2667,16.8815,17.2228,18.4669,0.8566249999999975
Karl Alzner 2017,Karl Alzner,2017,D,28.02,75,213,82.0,82.0,82.0,82,82,18.2667,16.8815,17.2228,18.4669,16.6858,-1.0236749999999972
Karl Alzner 2018,Karl Alzner,2018,D,29.019,75,213,82.0,82.0,82.0,82,82,16.8815,17.2228,18.4669,16.6858,17.2077,-0.10655000000000214
Brooks Orpik 2012,Brooks Orpik,2012,D,31.012,75,217,78.0,79.0,73.0,63,73,15.1526,17.3249,17.0845,17.0421,19.0884,2.4373749999999994
Brooks Orpik 2013,Brooks Orpik,2013,D,32.015,75,217,79.0,73.0,63.0,73,78,17.3249,17.0845,17.0421,19.0884,18.9105,1.2755249999999982
Brooks Orpik 2014,Brooks Orpik,2014,D,33.014,75,217,73.0,63.0,73.0,78,72,17.0845,17.0421,19.0884,18.9105,18.1204,0.08902499999999947
Brooks Orpik 2015,Brooks Orpik,2015,D,34.013,75,217,63.0,73.0,78.0,72,78,17.0421,19.0884,18.9105,18.1204,18.9359,0.6455500000000001
Brooks Orpik 2016,Brooks Orpik,2016,D,35.013,75,217,73.0,78.0,72.0,78,41,19.0884,18.9105,18.1204,18.9359,17.5427,-1.2210999999999999
Brooks Orpik 2017,Brooks Orpik,2017,D,36.015,75,217,78.0,72.0,78.0,41,79,18.9105,18.1204,18.9359,17.5427,15.3555,-3.0218750000000014
Brooks Orpik 2018,Brooks Orpik,2018,D,37.014,75,217,72.0,78.0,41.0,79,81,18.1204,18.9359,17.5427,15.3555,16.2047,-1.283925
Brooks Orpik 2019,Brooks Orpik,2019,D,38.013,75,217,78.0,41.0,79.0,81,53,18.9359,17.5427,15.3555,16.2047,13.0264,-3.983299999999998
Niklas Kronwall 2012,Niklas Kronwall,2012,D,30.717,72,194,65.0,80.0,48.0,77,82,15.8872,17.4444,17.4059,17.324,17.3069,0.29152500000000003
Niklas Kronwall 2013,Niklas Kronwall,2013,D,31.719,72,194,80.0,48.0,77.0,82,82,17.4444,17.4059,17.324,17.3069,18.0111,0.6407999999999987
Niklas Kronwall 2014,Niklas Kronwall,2014,D,32.718,72,194,48.0,77.0,82.0,82,79,17.4059,17.324,17.3069,18.0111,17.8591,0.3471250000000019
Niklas Kronwall 2015,Niklas Kronwall,2015,D,33.718,72,194,77.0,82.0,82.0,79,80,17.324,17.3069,18.0111,17.8591,17.7508,0.12552499999999966
Niklas Kronwall 2016,Niklas Kronwall,2016,D,34.717,72,194,82.0,82.0,79.0,80,64,17.3069,18.0111,17.8591,17.7508,16.9091,-0.8228749999999998
Niklas Kronwall 2017,Niklas Kronwall,2017,D,35.719,72,194,82.0,79.0,80.0,64,57,18.0111,17.8591,17.7508,16.9091,15.9839,-1.648625000000001
Niklas Kronwall 2018,Niklas Kronwall,2018,D,36.718,72,194,79.0,80.0,64.0,57,79,17.8591,17.7508,16.9091,15.9839,15.7751,-1.350624999999999
Niklas Kronwall 2019,Niklas Kronwall,2019,D,37.718,72,194,80.0,64.0,57.0,79,79,17.7508,16.9091,15.9839,15.7751,17.2243,0.6195749999999975
Dion Phaneuf 2012,Dion Phaneuf,2012,D,26.476,75,222,82.0,80.0,81.0,66,82,18.5693,18.2085,18.3512,19.375,19.2331,0.6071000000000026
Dion Phaneuf 2013,Dion Phaneuf,2013,D,27.478,75,222,80.0,81.0,66.0,82,82,18.2085,18.3512,19.375,19.2331,18.5927,-0.19924999999999926
Dion Phaneuf 2014,Dion Phaneuf,2014,D,28.477,75,222,81.0,66.0,82.0,82,80,18.3512,19.375,19.2331,18.5927,17.4346,-1.4533999999999985
Dion Phaneuf 2015,Dion Phaneuf,2015,D,29.477,75,222,66.0,82.0,82.0,80,70,19.375,19.2331,18.5927,17.4346,17.3964,-1.2624500000000012
Dion Phaneuf 2016,Dion Phaneuf,2016,D,30.476,75,222,82.0,82.0,80.0,70,71,19.2331,18.5927,17.4346,17.3964,17.6589,-0.5053000000000019
Dion Phaneuf 2017,Dion Phaneuf,2017,D,31.478,75,222,82.0,80.0,70.0,71,81,18.5927,17.4346,17.3964,17.6589,18.0128,0.24214999999999876
Dion Phaneuf 2018,Dion Phaneuf,2018,D,32.477,75,222,80.0,70.0,71.0,81,79,17.4346,17.3964,17.6589,18.0128,16.5046,-1.1210750000000012
Dion Phaneuf 2019,Dion Phaneuf,2019,D,33.477,75,222,70.0,71.0,81.0,79,67,17.3964,17.6589,18.0128,16.5046,13.6065,-3.786674999999999
Marc Methot 2013,Marc Methot,2013,D,27.281,76,230,66.0,60.0,74.0,46,80,16.0957,16.4858,16.5939,17.6721,18.8833,2.1714249999999993
