,Player,Position,Age,Height,Weight,Projected A1,Projected A2,Projected Assists,StDev,5th Percentile,95th Percentile,90A Probability,80A Probability,70A Probability,60A Probability,50A Probability,40A Probability,30A Probability
163,Neal Pionk,D,28.2,72,185,15.640407287156100,16.17410566474070,31.814512951896700,2.3016335486171900,27.208210113186800,34.762277577996600,0.0,0.0,0.0,0.0,0.0,0.002,0.609
164,Patrice Bergeron,C,38.2,73,196,15.62074679273230,17.413076820269700,33.033823613002000,2.222554613844540,24.02492670149390,31.171097270911100,0.0,0.0,0.0,0.0,0.0,0.0,0.126
165,Alex Iafallo,L,29.8,72,200,15.405686939041000,12.802255538264900,28.207942477305900,6.208733777698130,22.46208237697640,38.263455850788400,0.001,0.001,0.001,0.005,0.015,0.038,0.32
166,Dominik Kubalik,L,28.1,74,190,15.336014729475900,12.715404326500100,28.05141905597600,1.9273959319034300,22.448412066053700,28.525032560530400,0.0,0.0,0.0,0.0,0.0,0.0,0.015
167,Aaron Ekblad,D,27.6,76,215,15.349443682385300,13.96335840674540,29.31280208913070,3.330301947170240,17.34504009868700,28.479042236288500,0.0,0.0,0.0,0.0,0.0,0.0,0.015
168,Tony DeAngelo,D,27.9,71,180,15.358984619019200,12.008434597864300,27.367419216883500,3.307665681994460,17.46991538035210,28.212873547779300,0.0,0.0,0.0,0.0,0.0,0.0,0.017
169,Barrett Hayton,C,23.3,73,207,15.370381829922000,11.499318802121600,26.869700632043600,2.1139335197264000,20.21872109364400,26.722072326449500,0.0,0.0,0.0,0.0,0.0,0.001,0.009
170,Reilly Smith,R,32.5,73,185,15.25835889653560,12.476498409237100,27.734857305772700,7.181786320780790,23.228949715385900,43.994593096545800,0.0,0.0,0.001,0.009,0.027,0.096,0.434
171,Mike Matheson,D,29.6,74,193,15.276876453967300,13.150520855912600,28.42739730987990,3.5543942941287400,21.49843876118660,33.46888171111780,0.0,0.0,0.0,0.0,0.0,0.0,0.265
172,Trevor Moore,"C, L",28.5,70,195,15.28490427339030,10.498215117040900,25.783119390431200,3.782100598905130,18.737144424083000,30.705522750173700,0.0,0.0,0.0,0.0,0.0,0.002,0.07
173,Daniel Sprong,R,26.5,72,202,15.280761006712000,8.113434832842280,23.39419583955430,3.633381359752490,16.186789964418400,27.645090219242800,0.0,0.0,0.0,0.0,0.001,0.001,0.018
174,Carter Verhaeghe,C,28.1,74,180,15.227839185291800,14.058932504318900,29.28677168961060,6.437578578017250,23.849243785387400,43.48855060463200,0.001,0.001,0.002,0.002,0.015,0.087,0.434
175,Owen Tippett,R,24.6,73,207,15.21297498106300,10.497438331773800,25.710413312836800,3.1243952757225800,17.573162213348300,25.598234540187700,0.0,0.0,0.0,0.0,0.002,0.003,0.011
176,Filip Hronek,D,25.9,72,190,15.185193937191900,17.981107316129100,33.16630125332100,3.66722750180483,25.1753055996868,33.14828081004460,0.0,0.001,0.001,0.004,0.005,0.009,0.346
177,Joel Farabee,L,23.6,72,183,15.166625480216300,14.403700482315500,29.570325962531800,3.568203539453550,23.32486076586990,34.79841997438410,0.0,0.0,0.0,0.0,0.001,0.008,0.294
178,Tyler Bertuzzi,L,28.6,73,186,15.150487074311000,11.30360209224680,26.45408916655790,4.063916435733590,16.61671769089200,28.99929749178020,0.0,0.0,0.0,0.0,0.0,0.002,0.032
179,Alex Pietrangelo,D,33.7,75,215,15.131117253785700,17.023952743687900,32.15506999747350,3.5762268558855100,24.032992869365900,35.17456236966160,0.0,0.0,0.0,0.001,0.001,0.008,0.439
180,Seth Jones,D,29.0,76,213,15.068220320091900,15.227257167667200,30.295477487759100,2.7696947654651000,20.61942519883650,29.53515624885810,0.0,0.0,0.0,0.0,0.0,0.0,0.038
181,Jake Sanderson,D,21.2,75,195,15.026492396486200,16.63727871866540,31.66377111515160,2.277227115474800,22.347384785551600,29.49365719865990,0.0,0.0,0.0,0.0,0.0,0.001,0.035
182,Ryan O'Reilly,C,32.6,73,207,14.995411155988300,11.966452794237,26.961863950225300,3.8565612615335300,24.343448647099000,36.81241482423840,0.0,0.0,0.0,0.0,0.0,0.011,0.537
183,Dylan Strome,C,26.6,75,200,14.918094628149000,14.44683628598150,29.36493091413050,3.020787932990920,18.665976073661600,28.38906303640940,0.0,0.0,0.0,0.0,0.0,0.001,0.02
184,Jakob Chychrun,D,25.5,74,220,14.908953481578800,15.689776664659300,30.598730146238200,10.650346192503900,15.497582478873700,48.25653383702690,0.0,0.001,0.003,0.012,0.038,0.116,0.293
185,Mason Marchment,L,28.3,76,210,14.881446689649700,10.965750664231800,25.847197353881500,4.949782273943340,20.695668281534400,35.97060265415080,0.0,0.0,0.0,0.001,0.002,0.018,0.216
186,Alex Wennberg,C,29.0,74,190,14.903287529270800,11.937756200246800,26.8410437295176,6.881444269030830,19.992229900445300,39.874776572425800,0.0,0.0,0.001,0.006,0.017,0.05,0.158
187,Samuel Girard,D,25.4,70,170,14.78374621348570,15.281227164274600,30.064973377760300,7.520886943170400,26.739868144053500,42.933154873496800,0.003,0.004,0.01,0.018,0.024,0.068,0.742
188,Jaden Schwartz,C,31.3,70,185,14.755862030692300,11.957143437174000,26.713005467866300,8.71436498811736,20.61808549732720,45.56491167879640,0.001,0.002,0.004,0.016,0.034,0.085,0.264
189,JJ Peterka,R,21.7,72,189,14.734859051696000,8.918262604422250,23.653121656118300,2.3593474042115000,17.858018181899900,25.509472914223700,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,Jack Quinn,R,22.0,73,185,14.673861194517800,10.882339613876600,25.556200808394500,3.7249995184413900,19.070186809017600,30.793465442580100,0.0,0.0,0.0,0.0,0.001,0.003,0.061
191,Cam Fowler,D,31.8,74,215,14.586379877971200,15.344692091681500,29.93107196965280,2.0644496951245100,23.217658002837600,29.706423843079900,0.0,0.0,0.0,0.0,0.0,0.0,0.037
192,Kirby Dach,C,22.7,76,212,14.563392663743400,11.1704243138743,25.733816977617700,4.690370601766410,16.335534826886200,27.338760590927400,0.0,0.001,0.002,0.002,0.003,0.007,0.028
193,Mark Stone,R,31.4,75,217,14.459520943924400,9.615414125620400,24.07493506954480,5.5789884474740300,14.702720485247800,32.52851578679750,0.0,0.0,0.0,0.0,0.0,0.001,0.129
194,Damon Severson,D,29.2,74,205,14.394423876060300,14.230715064415100,28.625138940475300,1.5480403072585300,26.033114888317400,30.95961454392070,0.0,0.0,0.0,0.0,0.0,0.0,0.133
195,David Krejci,C,37.4,72,192,14.344033188424700,9.739331935934290,24.08336512435900,4.007821789678430,16.201149098980800,29.302890068972800,0.0,0.0,0.0,0.0,0.0,0.0,0.03
196,Brandon Saad,L,30.9,73,215,14.325570190333200,10.553759392869500,24.879329583202700,3.61791227853283,18.603907268120700,29.77609305604370,0.0,0.0,0.0,0.0,0.0,0.002,0.047
197,Tyler Seguin,C,31.7,73,205,14.306988122703900,11.850718390165700,26.157706512869500,4.965543400730060,19.52398443008040,35.32192409153810,0.0,0.0,0.0,0.0,0.001,0.016,0.176
198,Ryan Hartman,R,29.0,72,197,14.236409914592200,10.428701103710100,24.665111018302300,5.095070692294040,21.247375552621900,36.6773237587774,0.0,0.0,0.0,0.0,0.004,0.026,0.286
199,Anthony Cirelli,C,26.2,72,189,14.166356673511700,10.595764050041100,24.762120723552800,4.211685266649520,23.272053176614500,36.517928554152000,0.0,0.0,0.0,0.0,0.002,0.017,0.388
200,Darnell Nurse,D,28.7,76,221,14.133347673149600,14.631644608262700,28.764992281412300,6.679645713955170,27.062484730285100,33.14540620037750,0.001,0.001,0.001,0.002,0.002,0.007,0.54
201,Jake DeBrusk,L,27.0,72,197,14.12939839717200,10.674546438507600,24.803944835679600,2.4567735681902700,16.51849920044100,24.508356445250000,0.0,0.0,0.0,0.0,0.0,0.0,0.001
202,Thomas Novak,C,26.4,73,179,14.09229034964060,10.63080050437830,24.723090854018900,3.7550881039845200,16.860229202727700,28.494396993635300,0.0,0.0,0.0,0.0,0.0,0.0,0.03
203,Anders Lee,L,33.2,75,235,14.019729736232300,11.593641812976400,25.613371549208700,3.3679952112163000,18.740891148315700,28.704707800761900,0.0,0.0,0.0,0.0,0.0,0.003,0.037
204,Wyatt Johnston,C,20.4,73,185,14.005452100778700,10.093971926127500,24.09942402690620,2.3379052859843900,17.475002305357000,25.128100001396900,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,Shane Pinto,C,22.9,75,201,14.006158847885100,11.666782121038500,25.67294096892360,3.243618924067310,19.546823013160600,27.86139618961860,0.0,0.0,0.0,0.0,0.003,0.006,0.021
206,John Klingberg,D,31.1,75,190,13.951792681703500,12.463399165319200,26.41519184702280,3.0973207360134800,18.507820076732100,28.34581209859240,0.0,0.0,0.0,0.0,0.0,0.002,0.012
207,Taylor Raddysh,R,25.6,75,198,13.931648144146100,11.380797841934400,25.312445986080500,1.9929258944044900,17.789009438147600,23.931040951061600,0.0,0.0,0.0,0.0,0.0,0.0,0.003
208,Gustav Forsling,D,27.3,72,186,13.909458999213400,13.065586218524000,26.97504521773740,2.5084478749821100,22.63453945168810,30.876852742381000,0.0,0.0,0.0,0.0,0.0,0.0,0.104
209,Gustav Nyquist,"C, L",34.1,71,180,13.899839305078800,10.555892348711400,24.45573165379020,17.32123330945260,22.26454769863570,73.61552616880100,0.02,0.035,0.07,0.125,0.201,0.338,0.556
210,Evan Bouchard,D,23.9,75,194,13.947385436587000,16.301113439665400,30.2484988762524,2.2057915367323900,24.385723312974400,31.679160795365400,0.0,0.0,0.0,0.0,0.0,0.0,0.161
211,Frank Vatrano,R,29.6,71,197,13.968233402115200,11.945293084442300,25.91352648655740,3.085125327961350,23.289821223220100,32.879402034853,0.0,0.0,0.0,0.0,0.0,0.005,0.125
212,Morgan Frost,C,24.4,71,170,13.966542659384300,12.30671127771750,26.273253937101800,3.772461996267450,17.613351533691900,30.0558308901316,0.0,0.0,0.0,0.0,0.0,0.0,0.052
213,Lawson Crouse,L,26.3,76,215,13.963659604971100,9.884176535377490,23.847836140348500,3.1702158309215600,16.771322223544800,26.462567308960600,0.0,0.0,0.0,0.0,0.0,0.002,0.015
214,Erik Haula,L,32.5,71,191,13.932032631486400,10.248224970381200,24.18025760186770,5.5640583309162100,24.214622353753500,41.85605757251070,0.0,0.0,0.0,0.0,0.01,0.066,0.54
215,Tomas Tatar,L,32.8,70,173,13.91253743964920,14.49125991438890,28.40379735403800,2.362329486478520,28.240076803365900,35.87403763446970,0.0,0.0,0.0,0.0,0.0,0.004,0.822
216,Chris Kreider,L,32.4,75,230,13.838093037632000,13.974104989421400,27.81219802705340,4.041701460177370,16.63373270809090,27.169533020873100,0.0,0.0,0.0,0.0,0.001,0.006,0.031
217,Ondrej Palat,L,32.5,72,194,13.76824457074190,10.670153425106000,24.438397995847800,5.250569365277010,20.74807576065460,35.735541430339800,0.0,0.0,0.0,0.002,0.007,0.018,0.283
218,Filip Chytil,C,24.1,74,204,13.634159234132400,8.434216070717970,22.0683753048504,3.1963898500398200,16.578021832756100,26.92024046518020,0.0,0.0,0.0,0.0,0.0,0.0,0.007
219,Dmitry Orlov,D,32.2,71,214,13.620651014108800,14.492678376311400,28.113329390420200,2.3465122701564800,23.657066517316700,30.87657630069860,0.0,0.0,0.0,0.0,0.0,0.001,0.106
220,Brett Pesce,D,28.9,75,206,13.531361541794400,12.908882655442200,26.440244197236600,2.5100034937597600,25.765593333853300,32.986358963213900,0.0,0.0,0.0,0.0,0.001,0.005,0.194
221,Kailer Yamamoto,R,25.0,68,153,13.502211969732600,11.931369676849500,25.433581646582100,12.62890876184580,18.759341789102900,28.46625665357850,0.009,0.01,0.011,0.012,0.013,0.015,0.032
222,Boone Jenner,C,30.3,74,203,13.446303468019100,10.69102704418650,24.137330512205600,6.164094891776820,15.4367341413635,34.05168958002630,0.0,0.0,0.0,0.0,0.009,0.021,0.091
223,Tyler Johnson,C,33.2,68,185,13.386407530737100,9.698631863934570,23.08503939467170,2.898644090513170,15.69002643482450,25.111929233321600,0.0,0.0,0.0,0.0,0.0,0.0,0.001
224,Alexander Kerfoot,C,29.1,71,186,13.343881647680400,9.922769248725760,23.266650896406200,4.08858576335154,23.31316841409770,35.921213381781100,0.0,0.0,0.0,0.0,0.002,0.018,0.247
225,Jake Evans,C,27.3,72,186,13.292977956877800,6.578008563522270,19.870986520400100,2.0718362273085500,15.844690891099600,22.662008497164700,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,Erik Gustafsson,D,31.5,72,197,13.225217649008000,11.93007671707900,25.155294366087000,2.6064553229064500,18.043368872261700,26.466469607566100,0.0,0.0,0.0,0.0,0.0,0.0,0.001
227,Nino Niederreiter,R,31.1,74,218,13.126655818757400,12.9996555376135,26.126311356370900,3.736616606667680,19.86845354909420,30.811075050546800,0.0,0.0,0.0,0.0,0.0,0.009,0.062
228,Sean Durzi,D,24.9,72,195,13.005358042521000,12.695846353882600,25.701204396403700,2.751536995844080,22.299463347477900,31.301765779028900,0.0,0.0,0.0,0.0,0.0,0.0,0.096
229,Conor Sheary,L,31.3,69,179,12.954831746155100,8.911902102834050,21.866733848989200,2.50800586845002,21.002807234246300,29.149387886976900,0.0,0.0,0.0,0.0,0.0,0.0,0.03
230,Evgenii Dadonov,R,34.6,71,189,12.914945248233300,10.84478095817620,23.75972620640950,3.2117709830811800,20.517494390548000,30.37778792836870,0.0,0.0,0.0,0.0,0.0,0.002,0.057
231,Jaccob Slavin,D,29.4,75,207,12.886466999398500,14.518248540402500,27.40471553980100,1.741236416286160,25.651275229974200,31.08742554465210,0.0,0.0,0.0,0.0,0.0,0.001,0.112
232,Zach Werenski,D,26.2,74,213,12.877084186439900,9.130537494995330,22.00762168143530,4.2595901774195500,12.171906505489000,25.875861780399900,0.0,0.0,0.0,0.0,0.0,0.0,0.012
233,Jesperi Kotkaniemi,C,23.2,74,201,12.885615547019400,13.185946745710000,26.07156229272940,2.446603746535970,21.318523053134100,29.08489836072830,0.0,0.0,0.0,0.0,0.0,0.0,0.023
234,Christian Dvorak,C,27.7,73,193,12.891347008710300,12.007167173959600,24.89851418266990,3.501954935110790,20.080242367083100,31.19002729256370,0.0,0.0,0.0,0.0,0.0,0.005,0.077
235,Kyle Palmieri,C,32.7,71,198,12.874556703400700,9.571659238673980,22.44621594207470,3.223761628936320,17.11354622617610,27.191545322938100,0.0,0.0,0.0,0.0,0.0,0.0,0.016
236,J.J. Moser,D,23.3,73,173,12.746824357833700,11.998975123143200,24.74579948097690,3.1847486015177900,18.114597389441600,28.26132178040250,0.0,0.0,0.0,0.0,0.0,0.001,0.022
237,Yegor Sharangovich,C,25.3,74,196,12.744554213066700,8.834513613752520,21.579067826819200,2.320668418980480,20.512260843335300,27.53557040081270,0.0,0.0,0.0,0.0,0.0,0.001,0.013
238,Ilya Mikheyev,R,29.0,74,192,12.728513889884900,8.890932518796800,21.619446408681700,4.644200350465300,16.914702927238700,32.05500378761850,0.0,0.0,0.0,0.0,0.0,0.005,0.079
239,Victor Olofsson,L,28.2,71,181,12.613013032815300,9.63425800505779,22.24727103787310,2.8303313849229200,16.38400702324260,25.581110169859,0.0,0.0,0.0,0.0,0.0,0.0,0.005
240,Alex Newhook,C,22.7,70,190,12.558713647679100,9.662855695085150,22.221569342764200,10.126695034306900,18.90955713665910,48.25553889837950,0.001,0.006,0.009,0.023,0.042,0.086,0.224
241,Blake Coleman,C,31.8,71,199,12.526051012935000,9.499425471669690,22.0254764846047,1.3487182913175500,19.801365433277300,24.20672197794340,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,Evan Rodrigues,C,30.2,71,184,12.467098702742500,10.738550475781800,23.205649178524400,4.259945410696870,17.316579443540000,29.425708426444700,0.0,0.0,0.0,0.001,0.002,0.005,0.047
243,Mattias Ekholm,D,33.4,76,215,12.438222719194100,10.642989111480300,23.08121183067450,2.073320645676270,20.173357355181500,26.073598852730400,0.0,0.0,0.0,0.0,0.0,0.001,0.01
244,Oliver Ekman-Larsson,D,32.2,74,200,12.356529459100700,9.414311263388350,21.770840722489000,3.384520127451940,19.724947722119300,30.31456100512710,0.0,0.0,0.0,0.0,0.0,0.002,0.054
245,Cody Glass,C,24.5,75,206,12.254176898431400,9.614652807600970,21.868829706032400,3.4378457076958700,14.555452175607500,25.224663524072200,0.0,0.0,0.0,0.0,0.0,0.001,0.01
246,MacKenzie Weegar,D,29.7,72,206,12.224544880298300,13.571763479277700,25.79630835957600,3.1882791068158700,21.99891505957780,32.36269688878930,0.0,0.0,0.0,0.0,0.0,0.001,0.18
247,Marcus Pettersson,D,27.4,75,177,12.178817971513900,10.354168108208200,22.532986079722100,1.9604377606120200,19.030668729036500,25.46312335249040,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,Ryan McLeod,C,24.0,74,207,12.162880099564000,7.1918147177382200,19.354694817302200,2.635451569900930,16.113270485394400,24.180278502418600,0.0,0.0,0.0,0.0,0.0,0.001,0.005
249,Frederick Gaudreau,C,30.4,72,184,12.08570253682120,10.471586456154600,22.557288992975800,10.69348997844610,20.828023096306600,49.94027273584920,0.004,0.008,0.011,0.021,0.05,0.12,0.377
250,Scott Laughton,C,29.3,73,190,12.06389938514870,12.073971682957600,24.137871068106300,5.259613515387570,18.7636676990974,35.264671505616200,0.0,0.0,0.0,0.0,0.004,0.021,0.111
251,Philip Tomasino,C,22.2,72,179,11.93291218644640,7.164070174234600,19.096982360681000,3.7292723988616200,11.45697371253760,23.597869585250300,0.0,0.0,0.0,0.0,0.0,0.001,0.006
252,Nicolas Roy,C,26.7,76,202,11.927202671641800,9.313236394119550,21.240439065761300,3.0170521582930700,15.523890808882700,25.078290202195500,0.0,0.0,0.0,0.0,0.0,0.0,0.007
253,Charlie Coyle,C,31.6,75,223,11.927243384559200,10.392919302348700,22.32016268690780,5.750216549436590,23.5021160966741,39.93095516634110,0.0,0.0,0.001,0.005,0.015,0.05,0.384
254,Philipp Kurashev,C,24.0,72,190,11.926144808499500,8.766353000952360,20.69249780945180,1.6670714951709000,16.098829176644200,21.541555659242300,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,Quinton Byfield,C,21.1,77,220,11.949823280989500,8.655332952662520,20.605156233652000,7.091126137617830,15.718069978987500,38.11363685829640,0.0,0.0,0.0,0.003,0.01,0.038,0.158
256,Andreas Athanasiou,C,29.2,74,190,11.932488691078700,8.903895261472880,20.836383952551500,5.738159681309770,15.075200953677100,30.82896284562400,0.0,0.0,0.001,0.002,0.006,0.015,0.063
257,Dillon Dube,C,25.2,71,185,11.975677760296900,9.648007387709430,21.623685148006300,3.0241646900004700,19.266769117200900,28.9800129366511,0.0,0.0,0.0,0.0,0.0,0.001,0.023
258,Jason Zucker,L,31.7,71,192,11.966819938751700,9.634613217912770,21.60143315666440,3.1166115793686200,19.310923722723100,28.98470972215310,0.0,0.0,0.0,0.0,0.0,0.001,0.022
259,Torey Krug,D,32.5,69,194,11.896407445069200,11.111097811634100,23.007505256703200,3.0111626197842500,13.661358026757300,23.52268191031850,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,Arthur Kaliyev,R,22.3,74,210,11.80914623802850,8.887212615755320,20.696358853783800,4.175767552675790,12.476300302437800,26.220435298401400,0.0,0.0,0.0,0.0,0.0,0.001,0.009
261,Warren Foegele,L,27.5,74,198,11.854645628969000,8.03396379045661,19.8886094194256,1.8498002187234300,16.818816690118100,22.783828152880800,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,T.J. Oshie,R,36.8,72,187,11.882570888100000,11.733770110623200,23.616340998723200,6.799232422480450,14.31949310840010,34.77625791695690,0.0,0.0,0.0,0.001,0.006,0.023,0.108
263,Rasmus Sandin,D,23.6,71,182,11.851489737040200,12.202241601783700,24.0537313388239,3.0866289230823800,18.816584910759600,27.790855132818200,0.0,0.0,0.0,0.0,0.001,0.002,0.017
264,James van Riemsdyk,L,34.4,75,208,11.863331911730900,9.770493756637480,21.633825668368400,3.981830571281180,17.49334483274830,29.44606386640390,0.0,0.0,0.0,0.0,0.001,0.005,0.04
265,Matt Grzelcyk,D,29.7,70,176,11.7703477587581,10.728693661112000,22.499041419870100,4.109714027164210,18.655444647318900,30.71989848847710,0.0,0.0,0.0,0.0,0.002,0.01,0.057
266,Kasperi Kapanen,R,27.2,73,194,11.759287437618300,8.081367397591430,19.840654835209700,3.1739969177452500,15.927190406076300,26.18436451508580,0.0,0.0,0.0,0.0,0.0,0.0,0.006
267,Michael Rasmussen,C,24.5,78,211,11.728348002885700,7.422986110975400,19.151334113861100,4.12289367499329,15.59196353013540,28.685889501065400,0.0,0.0,0.0,0.0,0.0,0.001,0.033
268,Nick Leddy,D,32.5,72,205,11.64161382301110,10.686973060686200,22.328586883697400,2.156240965639120,21.23081554814480,27.798723458300200,0.0,0.0,0.0,0.0,0.0,0.001,0.014
269,Owen Power,D,20.9,78,218,11.57054943613070,13.333846320319300,24.904395756450000,10.406077681168400,16.092260691273800,39.34188327564330,0.003,0.005,0.01,0.012,0.022,0.049,0.148
270,Kaapo Kakko,R,22.6,74,206,11.520013626454700,8.757222662138460,20.277236288593200,3.1503183200205800,17.571953666410900,27.944662260068200,0.0,0.0,0.0,0.0,0.0,0.0,0.018
271,Gabriel Vilardi,"C, R",24.1,75,215,11.443238784055400,8.46406025266328,19.907299036718600,2.6432565554596200,11.663518787438800,20.092229442270100,0.0,0.0,0.0,0.0,0.0,0.0,0.001
272,Barclay Goodrow,C,30.6,74,204,11.372938955674200,9.005789036031100,20.378727991705300,1.193713298641300,18.015280782870800,21.963557036468600,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,Eetu Luostarinen,C,25.1,75,190,11.273376271009700,8.885132208654840,20.15850847966450,2.7382981558639100,16.235500629341800,23.517251833654800,0.0,0.0,0.0,0.0,0.001,0.003,0.004
274,Cole Perfetti,C,21.7,71,184,11.190844528925900,8.208662879020870,19.399507407946800,3.5733994907405900,12.694970258050600,24.716429885877400,0.0,0.0,0.0,0.0,0.0,0.0,0.002
275,Ryan Pulock,D,29.0,74,216,11.11085143104340,9.971938062150480,21.08278949319390,3.510560945446160,21.902055882933,30.959863309449300,0.0,0.0,0.0,0.001,0.001,0.011,0.072
276,Drew Doughty,D,33.8,73,210,11.045783138267500,14.457638586549100,25.503421724816500,2.6660368275407800,15.908974259455600,24.733646757826400,0.0,0.0,0.0,0.0,0.0,0.0,0.001
277,Anthony Duclair,L,28.1,71,197,10.911842027928000,6.736150852782060,17.64799288071010,3.63651503778052,13.062879716874400,24.25298459613420,0.0,0.0,0.0,0.0,0.0,0.0,0.005
278,Phil Kessel,"C, R",36.0,71,208,10.860923377741500,9.730822392452400,20.59174577019390,37.94542663312010,21.372723582047600,61.07871478110010,0.03,0.033,0.038,0.051,0.062,0.098,0.237
279,Jonathan Drouin,L,28.5,71,198,10.800399190923200,8.295750779513170,19.096149970436400,2.857674708973000,14.463994779059300,24.0718440050724,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,Michael McLeod,C,25.7,74,190,10.71644740230720,8.076262831734300,18.792710234041500,1.411054183486260,16.796501761398300,21.35257213646330,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,Nick Jensen,D,33.0,73,205,10.683847567661600,9.691099170161370,20.37494673782290,1.4657486126502300,17.97613793742920,22.647214110502500,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282,Tom Wilson,R,29.5,76,220,10.652264015049800,7.7825903285937700,18.43485434364360,3.5889274155015300,11.634718006120900,22.89969259705320,0.0,0.0,0.0,0.0,0.0,0.0,0.003
283,Jeff Petry,D,35.8,75,209,10.646692852092300,12.691017618585800,23.33771047067810,2.6124086692580400,17.768414953539400,25.860227897857600,0.0,0.0,0.0,0.0,0.0,0.0,0.004
284,Jared Spurgeon,D,33.8,69,166,10.679699744647500,12.562336260572400,23.24203600521980,2.493589840907310,17.604367306231300,25.493927225996100,0.0,0.0,0.0,0.0,0.0,0.0,0.003
285,Ryan Johansen,C,31.2,75,218,10.62342275952150,10.157156206933400,20.78057896645490,3.142798936324610,12.71449804551800,22.886906547688500,0.0,0.0,0.0,0.0,0.0,0.0,0.002
286,John Marino,D,26.4,73,181,10.632801029543500,8.910203793105040,19.543004822648500,2.1154157923187100,16.582934357564700,23.41341621552260,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,Morgan Geekie,C,25.2,75,200,10.644410488718700,6.672719108224780,17.31712959694350,3.91494714961909,14.972698233230400,27.118902436906700,0.0,0.0,0.0,0.0,0.0,0.002,0.026
288,Ty Dellandrea,C,23.2,73,195,10.659241491335400,7.177419981378890,17.836661472714300,2.7852690202435100,14.118980280832400,22.937788596842200,0.0,0.0,0.0,0.0,0.0,0.0,0.001
289,Stefan Noesen,R,30.6,73,205,10.67889547242750,8.784605124094790,19.463500596522300,5.551871368963270,12.630196177259100,30.270972694800700,0.0,0.0,0.0,0.0,0.0,0.004,0.055
290,Kevin Labanc,R,27.8,71,185,10.715453587823300,7.4765925824052600,18.19204617022850,3.561555783869680,14.36291622255840,25.242023124590800,0.0,0.0,0.0,0.0,0.0,0.001,0.012
291,Jacob Trouba,D,29.6,75,203,10.740805418398900,11.944131586482500,22.684937004881400,2.010424810692280,19.684430946817100,26.328489703516300,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,Eeli Tolvanen,R,24.4,70,191,10.768172370565500,8.053596170849390,18.82176854141490,2.0321634858623500,13.332940516644700,19.389933262275300,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,Travis Sanheim,D,27.5,75,181,10.704515837044700,10.708649540784100,21.41316537782890,2.5018704155871900,19.88673881752290,25.342713586725700,0.0,0.0,0.0,0.0,0.0,0.001,0.024
294,Marcus Johansson,L,33.0,73,203,10.715285331418700,8.77723313037825,19.492518461797000,3.3978797116946600,12.72701206563730,23.62094956116950,0.0,0.0,0.0,0.0,0.0,0.0,0.006
295,Sebastian Aho,C,26.2,72,176,10.716040813528800,8.33671928732459,19.052760100853400,1.9582421157729200,15.682502547999700,22.193334471837800,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,K'Andre Miller,D,23.7,77,215,10.704394204451100,11.89553160191130,22.599925806362300,2.624458768560260,17.661391776017300,26.21610863531060,0.0,0.0,0.0,0.0,0.0,0.0,0.005
297,Nicholas Paul,L,28.5,75,223,10.720454749425800,8.769778435362330,19.490233184788200,7.657313610849620,15.906035315750600,32.73701886745390,0.002,0.003,0.004,0.007,0.013,0.023,0.067
298,Keegan Kolesar,R,26.5,74,217,10.721850204356100,6.01161750259404,16.73346770695020,1.9596114876104300,13.44811538288940,20.00708529365890,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,Sean Monahan,C,29.0,74,196,10.69870335265990,7.444639332482460,18.143342685142300,3.2381208291221700,10.43035851291430,21.301567838365200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,Ross Colton,C,27.1,72,194,10.652607949794800,6.214880338228280,16.867488288023100,4.708904271410540,15.178211053374800,29.72686347251950,0.0,0.0,0.0,0.0,0.0,0.004,0.05
301,Adam Boqvist,D,23.1,72,182,10.617754218572000,10.548503305771000,21.166257524343000,3.188710473680860,12.149246837037400,22.50718834736870,0.0,0.0,0.0,0.0,0.0,0.001,0.001
302,Juuso Valimaki,D,25.0,74,205,10.614324083864200,10.853004870248400,21.467328954112600,3.404244723651000,16.83053338179220,26.053408442371900,0.0,0.0,0.0,0.0,0.001,0.004,0.015
303,Travis Boyd,C,30.0,72,190,10.559800416035400,8.388875414482980,18.948675830518400,5.851083665940790,11.89609963490530,27.175599026380900,0.0,0.001,0.002,0.002,0.004,0.008,0.03
304,Ivan Provorov,D,26.7,73,201,10.549145536127900,11.942671494752900,22.491817030880800,1.6288624389408200,21.32325203707870,26.251125616848800,0.0,0.0,0.0,0.0,0.0,0.0,0.007
