,Model ID,Parent Model ID,Epochs,Scaler,MAE Test,MAE Train,Proj. 1,Proj. 2,Proj. 3,Proj. 4,Proj. 5
102,21,2,50,StandardScaler(),1.12,0.76,19.62,19.88,17.07,15.26,16.84
103,43,4,30,StandardScaler(),1.12,0.82,19.79,20.41,16.38,16.12,16.89
104,57,5,50,StandardScaler(),1.12,0.8,19.93,20.49,17.44,16.46,17.44
105,33,3,50,StandardScaler(),1.12,0.81,20.08,19.93,16.7,15.89,16.1
106,7,1,30,StandardScaler(),1.12,0.85,19.62,21.03,16.79,15.78,16.65
107,13,2,1,StandardScaler(),1.13,1.14,20.13,20.44,18.25,17.13,16.09
108,1,1,1,StandardScaler(),1.13,1.14,20.07,20.32,18.14,16.82,15.8
109,38,4,1,MinMaxScaler(),1.13,1.14,20.2,20.6,18.15,16.72,15.55
110,71,6,100,StandardScaler(),1.13,0.8,20.04,20.16,16.38,15.77,16.49
111,48,4,100,MinMaxScaler(),1.13,0.83,19.32,18.91,15.93,16.34,16.55
112,81,7,50,StandardScaler(),1.14,0.77,19.86,20.21,17.18,16.94,17.06
113,124,11,5,MinMaxScaler(),1.14,1.16,20.11,20.55,18.31,16.93,15.57
114,114,10,10,MinMaxScaler(),1.14,1.15,20.23,20.64,18.84,16.91,15.75
115,136,12,5,MinMaxScaler(),1.14,1.16,20.11,20.44,18.51,16.99,15.76
116,49,5,1,StandardScaler(),1.15,1.16,20.02,20.42,18.49,16.89,16.18
117,97,9,1,StandardScaler(),1.15,1.16,20.14,20.59,18.67,16.94,15.85
118,74,7,1,MinMaxScaler(),1.15,1.16,20.33,20.7,18.4,17.0,15.68
119,95,8,100,StandardScaler(),1.16,0.73,19.62,20.62,16.5,16.52,16.15
120,2,1,1,MinMaxScaler(),1.16,1.18,20.12,20.34,18.57,16.82,15.47
121,50,5,1,MinMaxScaler(),1.17,1.2,19.91,20.2,18.52,16.76,15.45
122,86,8,1,MinMaxScaler(),1.17,1.18,20.1,20.33,18.52,16.86,15.43
123,14,2,1,MinMaxScaler(),1.18,1.2,20.17,20.28,18.78,17.08,15.58
124,25,3,1,StandardScaler(),1.19,1.21,20.08,20.11,18.83,16.89,15.47
125,61,6,1,StandardScaler(),1.19,1.21,19.95,19.96,18.2,16.58,15.34
126,23,2,100,StandardScaler(),1.19,0.57,19.82,20.04,16.84,15.21,14.57
127,133,12,1,StandardScaler(),1.2,1.21,20.57,20.64,19.79,16.51,15.56
128,98,9,1,MinMaxScaler(),1.2,1.22,20.1,20.22,18.84,17.02,15.42
129,62,6,1,MinMaxScaler(),1.2,1.22,19.99,20.07,18.78,16.95,15.31
130,9,1,50,StandardScaler(),1.21,0.68,19.91,20.18,17.27,15.49,16.43
131,134,12,1,MinMaxScaler(),1.21,1.24,19.95,19.98,18.98,16.8,15.33
132,35,3,100,StandardScaler(),1.21,0.67,20.22,20.78,16.39,15.94,15.18
133,121,11,1,StandardScaler(),1.21,1.23,19.67,19.5,17.82,16.83,15.5
134,45,4,50,StandardScaler(),1.21,0.67,19.87,19.37,17.39,17.1,15.92
135,26,3,1,MinMaxScaler(),1.21,1.23,20.02,20.03,18.88,16.94,15.3
136,112,10,5,MinMaxScaler(),1.21,1.23,20.1,20.13,19.04,17.06,15.45
137,111,10,5,StandardScaler(),1.21,1.22,20.11,20.16,19.05,17.07,15.64
138,83,7,100,StandardScaler(),1.22,0.57,20.7,20.3,17.11,18.28,16.4
139,59,5,100,StandardScaler(),1.22,0.63,19.05,19.61,17.55,16.6,17.93
140,122,11,1,MinMaxScaler(),1.22,1.24,20.0,20.04,18.92,17.12,15.38
141,110,10,1,MinMaxScaler(),1.22,1.24,20.01,20.0,19.02,17.02,15.36
142,109,10,1,StandardScaler(),1.3,1.32,19.72,19.52,19.78,17.29,15.41
143,11,1,100,StandardScaler(),1.31,0.53,18.56,20.23,18.19,16.09,16.17
144,47,4,100,StandardScaler(),1.33,0.42,21.12,19.05,17.95,18.75,17.18
