,Model ID,Parent Model ID,Epochs,Scaler,MAE Test,MAE Train,Proj. 1,Proj. 2,Proj. 3,Proj. 4,Proj. 5
132,50,5,1,MinMaxScaler(),0.49,0.49,-0.02,0.98,1.87,1.33,1.97
133,97,9,1,StandardScaler(),0.49,0.49,-0.09,0.99,2.05,1.29,1.88
134,135,12,5,StandardScaler(),0.49,0.49,-0.04,1.16,2.05,1.36,2.46
135,62,6,1,MinMaxScaler(),0.49,0.5,-0.03,0.98,1.9,1.36,1.92
136,26,3,1,MinMaxScaler(),0.49,0.49,0.01,1.0,1.92,1.38,1.94
137,98,9,1,MinMaxScaler(),0.49,0.5,0.0,1.02,1.95,1.41,1.96
138,122,11,1,MinMaxScaler(),0.5,0.5,-0.01,0.95,1.92,1.27,1.87
139,136,12,5,MinMaxScaler(),0.5,0.5,-0.04,0.96,1.94,1.42,1.91
140,110,10,1,MinMaxScaler(),0.5,0.5,-0.03,0.97,1.95,1.29,1.91
141,109,10,1,StandardScaler(),0.5,0.5,0.02,1.02,1.89,1.4,1.9
142,47,4,100,StandardScaler(),0.5,0.28,-0.02,1.11,2.23,1.01,2.34
143,134,12,1,MinMaxScaler(),0.55,0.54,-0.02,1.0,1.98,1.51,1.85
144,133,12,1,StandardScaler(),0.84,0.83,-0.75,0.96,1.32,1.45,2.73
