,Model ID,Parent Model ID,Epochs,Scaler,MAE Test,MAE Train,Proj. 1,Proj. 2,Proj. 3,Proj. 4,Proj. 5
50,3,1,5,StandardScaler(),0.67,0.59,0.83,1.17,0.83,0.84,0.65
51,65,6,10,StandardScaler(),0.67,0.6,1.24,1.55,1.05,0.93,0.79
52,94,8,50,MinMaxScaler(),0.67,0.57,1.19,1.12,0.93,0.66,0.7
53,92,8,30,MinMaxScaler(),0.67,0.61,1.01,1.26,0.81,0.73,0.69
54,70,6,50,MinMaxScaler(),0.67,0.59,1.01,1.18,0.93,0.59,0.65
55,137,12,10,StandardScaler(),0.67,0.64,0.98,1.21,1.12,1.18,0.93
56,138,12,10,MinMaxScaler(),0.67,0.64,1.18,1.41,1.08,1.08,0.75
57,17,2,10,StandardScaler(),0.67,0.56,1.06,1.13,1.22,0.68,0.8
58,88,8,5,MinMaxScaler(),0.67,0.63,1.12,1.32,0.97,0.93,0.54
59,104,9,30,MinMaxScaler(),0.67,0.61,0.84,1.22,0.75,0.85,0.71
60,106,9,50,MinMaxScaler(),0.67,0.6,0.81,1.21,0.81,0.86,0.68
61,112,10,5,MinMaxScaler(),0.67,0.64,1.28,1.45,1.15,0.99,0.82
62,113,10,10,StandardScaler(),0.67,0.62,1.14,1.31,0.93,1.06,0.57
63,44,4,30,MinMaxScaler(),0.67,0.56,1.1,1.2,0.79,0.75,0.56
64,129,11,50,StandardScaler(),0.67,0.58,1.04,1.21,0.91,0.9,0.66
65,80,7,30,MinMaxScaler(),0.67,0.56,1.03,1.38,0.87,0.8,0.61
66,127,11,30,StandardScaler(),0.67,0.6,1.0,1.28,0.86,0.92,0.65
67,125,11,10,StandardScaler(),0.67,0.62,1.1,1.16,0.74,1.05,0.73
68,124,11,5,MinMaxScaler(),0.67,0.64,1.18,1.39,1.08,1.02,0.76
69,117,10,50,StandardScaler(),0.67,0.6,1.06,1.36,0.93,0.68,0.94
70,87,8,5,StandardScaler(),0.67,0.61,0.94,1.49,0.99,0.93,0.61
71,120,10,100,MinMaxScaler(),0.67,0.61,1.09,1.37,0.82,0.92,0.84
72,55,5,30,StandardScaler(),0.67,0.51,1.07,1.08,1.13,0.61,0.68
73,5,1,10,StandardScaler(),0.67,0.54,0.75,1.26,0.99,0.81,0.71
74,123,11,5,StandardScaler(),0.68,0.64,1.16,1.08,0.57,0.98,0.57
75,99,9,5,StandardScaler(),0.68,0.62,0.9,1.34,1.05,0.75,0.69
76,103,9,30,StandardScaler(),0.68,0.56,0.86,1.18,1.19,0.84,0.65
77,131,11,100,StandardScaler(),0.68,0.57,1.12,1.2,0.84,1.01,0.7
78,108,9,100,MinMaxScaler(),0.68,0.57,0.59,1.25,0.85,0.89,0.63
79,119,10,100,StandardScaler(),0.68,0.58,1.0,1.36,0.88,0.79,1.04
80,91,8,30,StandardScaler(),0.68,0.53,0.76,1.74,1.39,0.98,0.49
81,86,8,1,MinMaxScaler(),0.68,0.65,1.31,1.31,1.12,1.09,1.01
82,72,6,100,MinMaxScaler(),0.68,0.57,0.78,1.23,0.9,0.59,0.74
83,62,6,1,MinMaxScaler(),0.68,0.64,1.19,1.21,0.93,0.98,0.91
84,2,1,1,MinMaxScaler(),0.68,0.64,1.12,1.21,0.91,0.87,0.67
85,31,3,30,StandardScaler(),0.68,0.53,1.01,1.26,1.18,0.81,0.54
86,75,7,5,StandardScaler(),0.68,0.61,1.01,1.32,0.68,0.84,0.61
87,26,3,1,MinMaxScaler(),0.68,0.64,1.23,1.4,1.02,1.0,0.82
88,50,5,1,MinMaxScaler(),0.68,0.64,1.1,1.26,0.98,0.91,0.79
89,14,2,1,MinMaxScaler(),0.68,0.64,1.11,1.32,1.04,0.93,0.77
90,63,6,5,StandardScaler(),0.68,0.62,1.42,1.59,0.96,0.89,0.66
91,122,11,1,MinMaxScaler(),0.69,0.65,0.96,1.15,1.07,1.03,0.89
92,82,7,50,MinMaxScaler(),0.69,0.49,1.08,1.15,1.14,0.73,0.59
93,111,10,5,StandardScaler(),0.69,0.65,1.0,1.13,0.91,0.98,0.53
94,110,10,1,MinMaxScaler(),0.69,0.65,1.16,1.18,1.17,0.94,0.98
95,34,3,50,MinMaxScaler(),0.69,0.55,1.07,1.25,0.94,0.57,0.75
96,37,4,1,StandardScaler(),0.69,0.65,1.2,1.55,0.99,0.79,0.63
97,13,2,1,StandardScaler(),0.69,0.66,1.23,1.46,0.8,0.84,0.91
98,67,6,30,StandardScaler(),0.69,0.55,0.99,1.18,1.21,0.75,0.57
99,8,1,30,MinMaxScaler(),0.69,0.55,0.94,1.11,1.04,0.69,0.75
100,77,7,10,StandardScaler(),0.69,0.57,0.93,1.23,0.69,0.61,0.53
101,96,8,100,MinMaxScaler(),0.7,0.52,1.16,1.16,0.96,0.47,0.8
102,22,2,50,MinMaxScaler(),0.7,0.53,1.11,1.02,0.77,0.4,0.68
103,73,7,1,StandardScaler(),0.7,0.66,1.18,1.51,1.07,0.83,0.96
104,49,5,1,StandardScaler(),0.71,0.67,0.81,1.45,0.93,0.85,0.92
105,135,12,5,StandardScaler(),0.71,0.67,0.8,1.47,1.17,1.05,0.95
106,60,5,100,MinMaxScaler(),0.71,0.51,1.58,0.63,1.0,0.61,0.86
107,19,2,30,StandardScaler(),0.71,0.47,0.94,0.95,0.87,0.55,1.24
108,69,6,50,StandardScaler(),0.71,0.51,0.75,0.88,1.15,0.65,0.57
109,105,9,50,StandardScaler(),0.71,0.53,0.84,0.89,1.17,0.77,0.7
110,25,3,1,StandardScaler(),0.71,0.68,1.0,1.76,0.76,0.84,0.84
111,79,7,30,StandardScaler(),0.71,0.46,1.0,1.4,1.05,0.56,0.47
112,85,8,1,StandardScaler(),0.72,0.68,0.91,1.16,0.94,0.87,0.91
113,97,9,1,StandardScaler(),0.72,0.67,1.06,1.18,1.03,0.53,0.86
114,57,5,50,StandardScaler(),0.72,0.42,1.12,0.96,0.68,0.65,0.51
115,1,1,1,StandardScaler(),0.72,0.66,1.0,1.49,1.0,0.77,0.56
116,7,1,30,StandardScaler(),0.73,0.42,0.8,0.88,1.39,0.67,0.73
117,46,4,50,MinMaxScaler(),0.73,0.48,1.0,0.78,0.85,0.45,0.52
118,61,6,1,StandardScaler(),0.73,0.68,1.61,1.41,0.93,0.55,0.68
119,84,7,100,MinMaxScaler(),0.73,0.37,0.94,1.48,0.54,0.43,0.97
120,107,9,100,StandardScaler(),0.73,0.5,0.92,1.05,1.42,0.79,0.99
121,36,3,100,MinMaxScaler(),0.74,0.48,1.46,1.31,0.89,0.79,0.99
122,10,1,50,MinMaxScaler(),0.74,0.47,1.17,1.39,1.09,0.57,0.59
123,93,8,50,StandardScaler(),0.74,0.45,0.97,1.4,1.35,1.07,0.82
124,43,4,30,StandardScaler(),0.74,0.43,0.89,0.82,0.94,0.62,0.53
125,134,12,1,MinMaxScaler(),0.75,0.7,0.71,1.02,0.85,0.91,0.93
126,33,3,50,StandardScaler(),0.75,0.45,1.12,1.47,1.12,0.66,0.61
127,24,2,100,MinMaxScaler(),0.75,0.45,0.81,0.76,0.67,0.31,0.81
128,71,6,100,StandardScaler(),0.76,0.46,1.01,0.71,1.4,0.49,0.51
129,21,2,50,StandardScaler(),0.76,0.4,0.84,0.95,0.9,0.35,0.45
130,48,4,100,MinMaxScaler(),0.77,0.32,1.44,1.3,0.88,1.26,0.81
131,9,1,50,StandardScaler(),0.77,0.31,1.17,1.18,1.15,0.75,0.97
132,12,1,100,MinMaxScaler(),0.77,0.34,1.65,0.61,1.03,0.95,0.56
133,45,4,50,StandardScaler(),0.78,0.29,0.63,0.97,0.62,0.54,0.83
134,81,7,50,StandardScaler(),0.78,0.34,0.58,1.64,1.05,0.55,0.43
135,95,8,100,StandardScaler(),0.79,0.37,0.94,0.72,1.03,0.27,0.69
136,35,3,100,StandardScaler(),0.8,0.37,0.94,1.33,1.4,0.79,1.04
137,23,2,100,StandardScaler(),0.8,0.34,0.61,1.33,0.61,0.82,1.03
138,59,5,100,StandardScaler(),0.81,0.35,1.65,1.36,1.14,0.71,0.83
139,121,11,1,StandardScaler(),0.81,0.76,0.94,0.61,0.87,0.91,0.27
140,11,1,100,StandardScaler(),0.83,0.24,1.57,1.6,1.84,1.07,0.59
141,109,10,1,StandardScaler(),0.84,0.78,0.98,0.68,1.1,0.88,0.64
142,83,7,100,StandardScaler(),0.84,0.23,1.16,1.97,1.63,0.47,1.13
143,47,4,100,StandardScaler(),0.85,0.19,0.95,1.48,0.32,0.25,0.5
144,133,12,1,StandardScaler(),1.18,1.1,-0.26,1.19,0.94,0.51,0.68
