,Model ID,Parent Model ID,Epochs,Scaler,MAE Test,MAE Train,Proj. 1,Proj. 2,Proj. 3,Proj. 4,Proj. 5
29,20,2,30,MinMaxScaler(),0.64,0.57,2.59,1.48,1.7,1.53,1.7
30,132,11,100,MinMaxScaler(),0.64,0.59,3.03,1.33,1.68,1.14,1.72
31,16,2,5,MinMaxScaler(),0.64,0.62,2.77,1.29,1.65,1.21,1.78
32,140,12,30,MinMaxScaler(),0.64,0.62,2.74,1.11,1.67,1.19,1.62
33,115,10,30,StandardScaler(),0.65,0.59,3.28,1.57,1.85,1.15,1.49
34,56,5,30,MinMaxScaler(),0.65,0.57,3.11,1.14,1.75,1.65,1.74
35,106,9,50,MinMaxScaler(),0.65,0.58,2.63,1.02,1.47,1.06,1.71
36,127,11,30,StandardScaler(),0.65,0.57,3.18,1.3,1.24,1.54,2.1
37,68,6,30,MinMaxScaler(),0.65,0.6,3.03,1.14,1.53,1.16,1.77
38,92,8,30,MinMaxScaler(),0.65,0.57,3.2,1.51,1.53,1.47,1.56
39,2,1,1,MinMaxScaler(),0.65,0.63,2.41,1.32,1.45,1.03,1.61
40,139,12,30,StandardScaler(),0.65,0.6,3.45,1.29,1.44,1.15,1.74
41,17,2,10,StandardScaler(),0.65,0.58,3.42,1.51,1.85,1.59,1.87
42,138,12,10,MinMaxScaler(),0.65,0.64,2.27,1.34,1.48,1.19,1.49
43,18,2,10,MinMaxScaler(),0.65,0.62,2.74,1.11,1.57,1.13,1.66
44,124,11,5,MinMaxScaler(),0.65,0.63,2.3,1.29,1.51,1.12,1.55
45,125,11,10,StandardScaler(),0.65,0.6,3.32,1.28,1.53,1.47,2.05
46,39,4,5,StandardScaler(),0.65,0.56,3.25,1.6,1.76,1.26,1.87
47,27,3,5,StandardScaler(),0.65,0.6,3.37,1.48,1.58,1.1,1.9
48,38,4,1,MinMaxScaler(),0.65,0.64,2.54,1.55,1.51,1.13,1.69
49,141,12,50,StandardScaler(),0.66,0.59,3.36,1.33,1.29,1.1,1.67
50,65,6,10,StandardScaler(),0.66,0.59,3.29,1.36,1.72,1.36,1.72
51,29,3,10,StandardScaler(),0.66,0.56,3.54,1.0,0.96,0.32,1.45
52,129,11,50,StandardScaler(),0.66,0.55,2.94,1.43,1.28,1.36,2.17
53,137,12,10,StandardScaler(),0.66,0.62,3.43,1.01,1.4,1.35,1.64
54,113,10,10,StandardScaler(),0.66,0.62,3.58,1.67,1.72,1.21,1.5
55,80,7,30,MinMaxScaler(),0.66,0.51,3.29,1.6,1.42,1.55,1.75
56,98,9,1,MinMaxScaler(),0.66,0.65,2.06,1.26,1.33,0.88,1.36
57,15,2,5,StandardScaler(),0.66,0.62,3.13,1.37,1.59,1.48,1.73
58,26,3,1,MinMaxScaler(),0.66,0.65,2.3,1.52,1.36,1.15,1.64
59,88,8,5,MinMaxScaler(),0.66,0.63,2.54,1.1,1.49,1.08,1.56
60,86,8,1,MinMaxScaler(),0.66,0.64,2.11,1.47,1.25,0.92,1.55
61,3,1,5,StandardScaler(),0.66,0.55,3.45,1.72,1.44,1.64,1.63
62,34,3,50,MinMaxScaler(),0.66,0.52,3.49,1.7,1.73,1.55,2.36
63,70,6,50,MinMaxScaler(),0.67,0.58,3.21,1.5,1.78,0.97,1.96
64,94,8,50,MinMaxScaler(),0.67,0.52,3.31,1.93,1.69,1.7,0.99
65,77,7,10,StandardScaler(),0.67,0.49,3.32,1.48,1.49,1.43,1.76
66,75,7,5,StandardScaler(),0.67,0.58,3.33,1.35,1.41,1.22,1.51
67,101,9,10,StandardScaler(),0.67,0.59,3.59,1.33,1.67,1.45,1.58
68,143,12,100,StandardScaler(),0.67,0.58,3.14,1.36,1.17,0.95,1.59
69,89,8,10,StandardScaler(),0.67,0.54,3.2,1.28,1.68,1.52,1.67
70,53,5,10,StandardScaler(),0.67,0.54,3.23,1.77,1.97,1.46,1.62
71,63,6,5,StandardScaler(),0.67,0.62,3.11,1.44,1.72,1.57,1.44
72,37,4,1,StandardScaler(),0.67,0.64,3.37,1.65,1.98,1.53,1.71
73,108,9,100,MinMaxScaler(),0.67,0.53,2.86,1.18,1.37,1.32,1.43
74,117,10,50,StandardScaler(),0.67,0.57,3.36,1.48,1.85,1.24,1.39
75,110,10,1,MinMaxScaler(),0.67,0.65,1.94,1.37,1.17,0.78,1.36
76,14,2,1,MinMaxScaler(),0.67,0.66,2.16,1.67,1.32,1.1,1.69
77,50,5,1,MinMaxScaler(),0.67,0.65,1.9,1.47,1.29,0.96,1.41
78,136,12,5,MinMaxScaler(),0.67,0.65,2.02,1.39,1.3,1.09,1.35
79,87,8,5,StandardScaler(),0.68,0.6,3.21,1.61,1.62,1.66,1.88
80,119,10,100,StandardScaler(),0.68,0.54,2.32,1.69,1.96,1.07,1.4
81,51,5,5,StandardScaler(),0.68,0.6,2.68,1.64,1.77,1.37,1.48
82,67,6,30,StandardScaler(),0.68,0.52,3.99,1.67,1.95,1.35,1.78
83,111,10,5,StandardScaler(),0.68,0.65,3.47,1.85,1.51,1.33,1.35
84,131,11,100,StandardScaler(),0.68,0.53,3.23,1.66,1.5,1.03,2.4
85,123,11,5,StandardScaler(),0.68,0.64,3.45,1.48,1.65,1.51,1.86
86,122,11,1,MinMaxScaler(),0.68,0.66,1.85,1.54,1.22,0.93,1.46
87,99,9,5,StandardScaler(),0.68,0.63,3.5,1.36,1.68,1.31,1.39
88,8,1,30,MinMaxScaler(),0.68,0.51,2.96,1.34,1.49,2.31,1.42
89,103,9,30,StandardScaler(),0.69,0.52,2.96,1.14,1.74,1.6,1.49
90,1,1,1,StandardScaler(),0.69,0.63,3.51,1.79,1.06,1.21,1.76
91,25,3,1,StandardScaler(),0.69,0.67,3.24,1.55,1.1,1.02,1.72
92,41,4,10,StandardScaler(),0.69,0.46,3.18,2.11,1.58,2.09,1.79
93,44,4,30,MinMaxScaler(),0.69,0.48,3.16,1.71,1.46,1.56,1.65
94,73,7,1,StandardScaler(),0.69,0.64,3.52,1.43,1.64,1.33,1.7
95,49,5,1,StandardScaler(),0.69,0.66,2.61,2.0,1.61,1.84,1.39
96,72,6,100,MinMaxScaler(),0.7,0.52,4.52,1.56,1.9,1.19,1.73
97,5,1,10,StandardScaler(),0.7,0.46,3.03,1.76,1.66,2.62,1.35
98,13,2,1,StandardScaler(),0.7,0.69,3.59,1.76,1.13,1.76,1.76
99,19,2,30,StandardScaler(),0.7,0.42,3.17,2.16,1.85,2.3,1.68
100,22,2,50,MinMaxScaler(),0.7,0.48,2.39,1.64,1.79,2.0,1.21
101,62,6,1,MinMaxScaler(),0.7,0.68,1.56,1.32,0.95,0.81,1.15
102,135,12,5,StandardScaler(),0.71,0.68,3.73,1.05,1.19,1.26,1.08
103,58,5,50,MinMaxScaler(),0.71,0.49,2.89,1.13,1.86,2.8,1.95
104,85,8,1,StandardScaler(),0.72,0.67,2.87,1.68,1.23,1.61,2.22
105,55,5,30,StandardScaler(),0.72,0.4,3.75,1.29,2.41,1.5,2.39
106,91,8,30,StandardScaler(),0.72,0.43,3.24,1.51,1.57,1.68,1.98
107,82,7,50,MinMaxScaler(),0.73,0.36,2.66,1.53,1.49,1.98,1.54
108,105,9,50,StandardScaler(),0.73,0.47,2.9,1.2,2.03,1.39,1.09
109,31,3,30,StandardScaler(),0.73,0.42,3.47,1.74,1.18,0.62,1.62
110,69,6,50,StandardScaler(),0.73,0.46,3.93,2.07,2.38,1.29,1.55
111,79,7,30,StandardScaler(),0.74,0.32,2.56,1.8,1.56,1.24,1.58
112,96,8,100,MinMaxScaler(),0.74,0.41,2.78,2.0,1.6,1.86,0.84
113,36,3,100,MinMaxScaler(),0.74,0.39,2.85,1.48,1.99,2.89,2.36
114,97,9,1,StandardScaler(),0.75,0.7,4.36,0.81,1.68,1.13,0.87
115,7,1,30,StandardScaler(),0.76,0.27,2.54,2.02,1.1,3.83,1.07
116,10,1,50,MinMaxScaler(),0.76,0.33,2.3,1.81,1.61,3.2,1.05
117,43,4,30,StandardScaler(),0.76,0.24,3.42,2.07,1.87,1.78,1.66
118,24,2,100,MinMaxScaler(),0.76,0.34,1.39,2.24,1.7,2.33,1.9
119,107,9,100,StandardScaler(),0.77,0.42,2.46,1.02,2.34,1.83,0.9
120,60,5,100,MinMaxScaler(),0.78,0.36,2.69,0.87,2.51,3.07,2.05
121,57,5,50,StandardScaler(),0.79,0.3,2.16,1.52,2.1,2.06,2.48
122,21,2,50,StandardScaler(),0.79,0.29,2.7,2.04,2.38,3.24,0.79
123,109,10,1,StandardScaler(),0.79,0.76,3.1,1.8,0.99,1.21,1.02
124,12,1,100,MinMaxScaler(),0.8,0.16,2.2,2.42,1.64,2.16,1.32
125,93,8,50,StandardScaler(),0.8,0.31,2.2,1.56,1.5,1.81,1.38
126,71,6,100,StandardScaler(),0.8,0.39,3.64,1.59,2.04,1.18,1.45
127,84,7,100,MinMaxScaler(),0.81,0.23,2.57,1.58,1.37,1.88,1.63
128,33,3,50,StandardScaler(),0.81,0.32,2.73,2.26,0.86,1.93,1.07
129,46,4,50,MinMaxScaler(),0.81,0.25,1.94,1.47,1.39,1.1,1.6
130,9,1,50,StandardScaler(),0.83,0.19,3.05,1.59,0.99,3.47,1.67
131,23,2,100,StandardScaler(),0.84,0.21,2.38,2.78,1.42,3.22,0.68
132,47,4,100,StandardScaler(),0.84,0.1,3.64,1.95,1.9,1.91,1.66
133,48,4,100,MinMaxScaler(),0.84,0.14,2.41,1.13,0.8,1.04,1.47
134,61,6,1,StandardScaler(),0.84,0.79,1.55,0.72,0.81,0.93,0.45
135,45,4,50,StandardScaler(),0.85,0.17,2.97,1.22,1.51,1.65,1.23
136,11,1,100,StandardScaler(),0.86,0.11,2.39,1.41,1.69,3.1,1.89
137,121,11,1,StandardScaler(),0.87,0.8,3.04,1.59,0.84,0.67,1.21
138,59,5,100,StandardScaler(),0.87,0.23,3.32,0.91,2.51,2.15,2.32
139,95,8,100,StandardScaler(),0.88,0.23,3.86,2.06,1.49,1.64,1.44
140,134,12,1,MinMaxScaler(),0.88,0.82,1.16,0.82,0.66,0.59,0.69
141,81,7,50,StandardScaler(),0.88,0.21,3.25,2.24,2.04,3.01,2.41
142,35,3,100,StandardScaler(),0.89,0.25,1.87,2.12,0.55,1.84,1.47
143,83,7,100,StandardScaler(),0.97,0.13,2.17,1.89,1.04,3.37,3.07
144,133,12,1,StandardScaler(),1.26,1.19,2.28,-0.52,0.47,0.26,-0.5
