,Model ID,Parent Model ID,Epochs,Scaler,MAE Test,MAE Train,Proj. 1,Proj. 2,Proj. 3,Proj. 4,Proj. 5
33,142,12,50,MinMaxScaler(),0.2,0.19,1.02,1.18,0.9,0.58,0.84
34,141,12,50,StandardScaler(),0.2,0.18,1.03,1.15,0.86,0.56,0.82
35,6,1,10,MinMaxScaler(),0.2,0.19,0.86,0.98,0.86,0.57,0.84
36,140,12,30,MinMaxScaler(),0.2,0.19,1.03,1.08,0.88,0.6,0.84
37,139,12,30,StandardScaler(),0.2,0.19,0.89,1.08,0.97,0.54,0.86
38,138,12,10,MinMaxScaler(),0.2,0.2,1.02,1.03,0.88,0.63,0.86
39,136,12,5,MinMaxScaler(),0.2,0.2,0.99,0.98,0.87,0.64,0.83
40,28,3,5,MinMaxScaler(),0.2,0.19,0.9,0.98,0.86,0.62,0.81
41,15,2,5,StandardScaler(),0.2,0.18,0.94,1.12,0.98,0.75,0.81
42,16,2,5,MinMaxScaler(),0.2,0.19,0.87,1.0,0.86,0.57,0.81
43,130,11,50,MinMaxScaler(),0.2,0.19,0.73,1.03,0.86,0.49,0.83
44,132,11,100,MinMaxScaler(),0.2,0.18,0.74,1.19,0.86,0.45,0.84
45,143,12,100,StandardScaler(),0.2,0.18,1.1,1.24,0.86,0.54,0.84
46,18,2,10,MinMaxScaler(),0.2,0.19,0.77,1.0,0.89,0.53,0.83
47,124,11,5,MinMaxScaler(),0.2,0.19,0.87,0.91,0.81,0.54,0.77
48,20,2,30,MinMaxScaler(),0.2,0.18,0.75,1.09,0.88,0.47,0.84
49,128,11,30,MinMaxScaler(),0.2,0.19,0.76,0.97,0.83,0.53,0.78
50,126,11,10,MinMaxScaler(),0.2,0.19,0.92,1.01,0.88,0.59,0.82
51,119,10,100,StandardScaler(),0.21,0.17,0.83,1.09,0.81,0.65,0.83
52,75,7,5,StandardScaler(),0.21,0.18,1.22,1.16,0.89,0.61,0.79
53,122,11,1,MinMaxScaler(),0.21,0.21,1.08,0.77,0.61,0.57,0.76
54,117,10,50,StandardScaler(),0.21,0.18,0.75,1.13,0.76,0.72,0.82
55,78,7,10,MinMaxScaler(),0.21,0.21,1.01,1.16,1.03,0.59,0.92
56,80,7,30,MinMaxScaler(),0.21,0.17,0.58,0.98,0.87,0.39,0.83
57,125,11,10,StandardScaler(),0.21,0.19,0.72,1.31,0.96,0.52,0.83
58,87,8,5,StandardScaler(),0.21,0.18,0.96,1.27,0.88,0.83,0.75
59,111,10,5,StandardScaler(),0.21,0.2,1.24,1.46,0.74,0.72,0.74
60,108,9,100,MinMaxScaler(),0.21,0.17,0.47,1.16,0.97,0.57,0.81
61,94,8,50,MinMaxScaler(),0.21,0.17,0.63,1.12,0.9,0.57,0.89
62,137,12,10,StandardScaler(),0.21,0.19,0.86,1.01,0.97,0.41,0.88
63,134,12,1,MinMaxScaler(),0.21,0.21,1.04,0.85,0.82,0.65,0.78
64,99,9,5,StandardScaler(),0.21,0.19,1.12,1.18,0.97,0.67,0.83
65,129,11,50,StandardScaler(),0.21,0.17,0.82,1.06,0.91,0.49,0.87
66,131,11,100,StandardScaler(),0.21,0.17,0.65,1.03,0.92,0.49,0.85
67,101,9,10,StandardScaler(),0.21,0.18,0.73,1.19,0.98,0.58,0.85
68,103,9,30,StandardScaler(),0.21,0.16,0.99,1.34,0.86,0.68,0.86
69,89,8,10,StandardScaler(),0.21,0.16,0.53,0.97,0.92,0.81,0.75
70,127,11,30,StandardScaler(),0.21,0.18,0.85,1.13,0.86,0.49,0.81
71,1,1,1,StandardScaler(),0.21,0.21,1.95,1.5,0.87,0.94,0.73
72,70,6,50,MinMaxScaler(),0.21,0.18,0.65,1.33,0.98,0.63,0.79
73,53,5,10,StandardScaler(),0.21,0.16,0.99,1.15,0.89,0.49,0.76
74,51,5,5,StandardScaler(),0.21,0.18,1.21,1.18,0.81,0.59,0.77
75,44,4,30,MinMaxScaler(),0.21,0.16,0.57,1.26,0.94,0.45,0.86
76,42,4,10,MinMaxScaler(),0.21,0.19,0.86,1.02,0.78,0.5,0.73
77,39,4,5,StandardScaler(),0.21,0.16,1.12,1.04,0.89,0.54,0.69
78,37,4,1,StandardScaler(),0.21,0.2,1.83,1.45,1.02,0.84,0.8
79,56,5,30,MinMaxScaler(),0.21,0.18,0.82,1.17,0.88,0.44,0.8
80,34,3,50,MinMaxScaler(),0.21,0.17,0.76,0.71,0.76,0.4,0.66
81,22,2,50,MinMaxScaler(),0.21,0.16,1.12,1.04,0.91,0.44,0.89
82,17,2,10,StandardScaler(),0.21,0.16,0.64,0.89,0.95,0.6,0.81
83,14,2,1,MinMaxScaler(),0.21,0.2,0.93,0.9,0.77,0.56,0.7
84,8,1,30,MinMaxScaler(),0.21,0.17,0.94,1.02,0.89,0.63,0.75
85,5,1,10,StandardScaler(),0.21,0.16,1.09,0.92,0.75,0.67,0.77
86,4,1,5,MinMaxScaler(),0.21,0.2,0.88,0.92,0.73,0.51,0.72
87,29,3,10,StandardScaler(),0.21,0.18,0.94,0.95,0.91,0.6,0.75
88,58,5,50,MinMaxScaler(),0.21,0.17,1.0,1.3,0.95,0.46,0.86
89,72,6,100,MinMaxScaler(),0.21,0.17,0.34,1.15,0.87,0.55,0.88
90,62,6,1,MinMaxScaler(),0.21,0.2,0.89,0.9,0.72,0.49,0.74
91,65,6,10,StandardScaler(),0.21,0.17,0.56,0.75,0.88,0.48,0.79
92,63,6,5,StandardScaler(),0.21,0.19,1.01,0.89,0.92,0.61,0.82
93,41,4,10,StandardScaler(),0.22,0.14,1.18,1.23,0.91,0.32,0.72
94,82,7,50,MinMaxScaler(),0.22,0.15,0.44,0.94,1.04,0.35,0.84
95,19,2,30,StandardScaler(),0.22,0.12,0.83,0.75,1.22,0.43,0.76
96,31,3,30,StandardScaler(),0.22,0.15,1.09,0.97,0.91,0.67,0.85
97,77,7,10,StandardScaler(),0.22,0.15,0.6,0.92,0.79,0.4,0.74
98,24,2,100,MinMaxScaler(),0.22,0.13,1.21,0.65,0.85,0.48,0.93
99,13,2,1,StandardScaler(),0.22,0.22,1.83,1.63,1.09,0.93,0.75
100,49,5,1,StandardScaler(),0.22,0.22,1.88,1.38,0.74,0.72,0.58
101,67,6,30,StandardScaler(),0.22,0.15,0.58,0.71,0.8,0.22,0.94
102,36,3,100,MinMaxScaler(),0.22,0.15,0.37,1.04,0.8,0.34,0.73
103,96,8,100,MinMaxScaler(),0.22,0.14,0.39,1.03,1.01,0.66,0.84
104,26,3,1,MinMaxScaler(),0.22,0.21,0.65,0.68,0.71,0.45,0.66
105,60,5,100,MinMaxScaler(),0.22,0.14,0.51,1.05,0.78,0.48,0.8
106,91,8,30,StandardScaler(),0.22,0.13,0.5,0.76,0.89,0.73,0.8
107,10,1,50,MinMaxScaler(),0.22,0.14,0.66,0.82,0.93,0.42,0.91
108,110,10,1,MinMaxScaler(),0.22,0.22,1.06,0.93,0.52,0.72,0.59
109,123,11,5,StandardScaler(),0.23,0.21,1.08,1.3,1.02,0.57,0.99
110,33,3,50,StandardScaler(),0.23,0.12,1.31,0.91,0.99,0.63,0.68
111,105,9,50,StandardScaler(),0.23,0.15,1.48,1.47,0.94,0.65,0.95
112,71,6,100,StandardScaler(),0.23,0.13,0.7,1.17,0.5,-0.06,1.07
113,107,9,100,StandardScaler(),0.23,0.14,1.59,1.31,0.88,0.69,1.06
114,46,4,50,MinMaxScaler(),0.23,0.12,0.91,0.91,0.93,0.37,0.78
115,7,1,30,StandardScaler(),0.23,0.11,0.96,1.24,1.0,0.51,0.92
116,69,6,50,StandardScaler(),0.23,0.14,0.5,0.9,0.83,0.19,0.98
117,55,5,30,StandardScaler(),0.23,0.12,0.77,0.96,1.07,0.31,0.87
118,73,7,1,StandardScaler(),0.23,0.22,1.37,1.12,0.75,0.68,0.7
119,79,7,30,StandardScaler(),0.23,0.1,0.13,0.91,0.86,0.44,0.84
120,21,2,50,StandardScaler(),0.24,0.09,0.73,0.68,1.17,0.47,0.64
121,43,4,30,StandardScaler(),0.24,0.08,1.08,0.82,0.86,0.27,0.69
122,35,3,100,StandardScaler(),0.24,0.1,0.9,1.13,0.93,0.62,0.58
123,93,8,50,StandardScaler(),0.24,0.11,0.79,0.33,0.82,0.76,0.69
124,61,6,1,StandardScaler(),0.24,0.24,1.51,1.29,1.04,0.51,0.87
125,84,7,100,MinMaxScaler(),0.24,0.09,0.03,0.47,0.88,0.22,0.93
126,85,8,1,StandardScaler(),0.24,0.23,1.47,1.6,1.1,1.05,0.87
127,57,5,50,StandardScaler(),0.25,0.1,0.62,0.98,1.12,0.41,0.77
128,81,7,50,StandardScaler(),0.25,0.07,0.1,1.0,0.94,0.92,0.85
129,23,2,100,StandardScaler(),0.25,0.08,0.76,0.77,0.7,0.29,0.56
130,45,4,50,StandardScaler(),0.25,0.06,0.81,0.56,0.9,0.31,0.81
131,48,4,100,MinMaxScaler(),0.25,0.06,1.15,0.89,0.77,-0.12,0.96
132,12,1,100,MinMaxScaler(),0.25,0.1,0.33,0.71,1.05,0.37,0.84
133,95,8,100,StandardScaler(),0.26,0.09,0.45,0.58,0.94,0.86,0.65
134,9,1,50,StandardScaler(),0.26,0.07,1.02,0.92,1.08,0.29,1.01
135,59,5,100,StandardScaler(),0.26,0.08,1.11,0.87,0.86,0.12,0.47
136,47,4,100,StandardScaler(),0.26,0.04,0.44,0.7,0.88,0.32,0.72
137,135,12,5,StandardScaler(),0.26,0.24,0.49,0.75,1.17,0.47,0.83
138,11,1,100,StandardScaler(),0.27,0.05,1.3,0.67,0.89,0.2,0.92
139,83,7,100,StandardScaler(),0.28,0.05,0.65,1.12,0.67,0.57,0.69
140,97,9,1,StandardScaler(),0.29,0.28,2.14,2.03,0.95,0.66,0.73
141,25,3,1,StandardScaler(),0.3,0.29,0.76,0.63,0.7,0.65,0.5
142,121,11,1,StandardScaler(),0.4,0.4,2.09,0.2,0.07,0.19,1.21
143,133,12,1,StandardScaler(),0.4,0.41,0.55,0.39,1.22,0.62,0.87
144,109,10,1,StandardScaler(),0.51,0.5,1.48,1.04,-0.57,0.94,0.02
