,Model ID,Parent Model ID,Epochs,Scaler,MAE Test,MAE Train,Proj. 1,Proj. 2,Proj. 3,Proj. 4,Proj. 5
114,33,3,50,StandardScaler(),0.42,0.37,-0.02,1.58,2.52,0.48,1.95
115,93,8,50,StandardScaler(),0.42,0.39,-0.02,1.13,2.26,0.48,2.01
116,76,7,5,MinMaxScaler(),0.42,0.42,0.02,1.27,2.14,0.52,2.34
117,95,8,100,StandardScaler(),0.42,0.37,-0.04,1.01,2.12,0.34,2.29
118,111,10,5,StandardScaler(),0.42,0.42,0.0,1.03,2.02,0.48,2.02
119,37,4,1,StandardScaler(),0.42,0.42,0.01,1.18,2.38,0.53,2.45
120,98,9,1,MinMaxScaler(),0.42,0.43,-0.01,1.04,2.0,0.46,2.15
121,74,7,1,MinMaxScaler(),0.42,0.42,-0.01,1.08,1.98,0.48,2.14
122,100,9,5,MinMaxScaler(),0.42,0.42,-0.02,1.12,2.02,0.47,2.19
123,57,5,50,StandardScaler(),0.42,0.38,-0.01,1.34,2.53,0.49,1.87
124,73,7,1,StandardScaler(),0.42,0.42,-0.02,1.19,2.13,0.49,2.53
125,86,8,1,MinMaxScaler(),0.42,0.43,0.01,1.06,2.02,0.49,2.13
126,85,8,1,StandardScaler(),0.42,0.42,-0.01,1.15,2.3,0.53,2.35
127,25,3,1,StandardScaler(),0.42,0.42,0.01,1.18,2.09,0.5,2.31
128,45,4,50,StandardScaler(),0.42,0.36,0.0,1.53,2.48,0.4,1.96
129,21,2,50,StandardScaler(),0.42,0.38,0.02,1.29,2.57,0.45,1.87
130,88,8,5,MinMaxScaler(),0.42,0.42,0.0,1.12,1.98,0.5,2.18
131,38,4,1,MinMaxScaler(),0.43,0.43,-0.01,1.0,1.98,0.47,2.06
132,59,5,100,StandardScaler(),0.43,0.35,-0.01,1.24,2.57,0.49,1.54
133,83,7,100,StandardScaler(),0.43,0.34,0.0,1.16,2.27,0.77,2.33
134,35,3,100,StandardScaler(),0.43,0.35,-0.01,1.66,2.24,0.49,2.0
135,11,1,100,StandardScaler(),0.43,0.34,-0.01,1.31,2.19,0.49,1.61
136,97,9,1,StandardScaler(),0.43,0.43,-0.03,1.04,2.02,0.44,2.25
137,26,3,1,MinMaxScaler(),0.43,0.43,0.01,1.0,2.01,0.5,2.01
138,23,2,100,StandardScaler(),0.43,0.35,-0.02,1.14,2.74,0.39,2.21
139,109,10,1,StandardScaler(),0.43,0.43,0.01,1.0,2.02,0.48,2.02
140,110,10,1,MinMaxScaler(),0.43,0.43,-0.01,1.04,2.04,0.51,2.07
141,134,12,1,MinMaxScaler(),0.43,0.43,0.02,1.07,2.1,0.52,2.05
142,121,11,1,StandardScaler(),0.44,0.44,-0.01,1.11,1.74,0.56,2.2
143,47,4,100,StandardScaler(),0.45,0.32,-0.01,1.58,2.28,0.49,0.99
144,133,12,1,StandardScaler(),0.48,0.47,0.04,1.14,2.09,0.34,1.9
