,Model ID,Parent Model ID,Epochs,Scaler,MAE Test,MAE Train,Proj. 1,Proj. 2,Proj. 3,Proj. 4,Proj. 5
64,90,8,10,MinMaxScaler(),1.25,1.22,20.54,20.3,19.21,17.12,16.03
65,32,3,30,MinMaxScaler(),1.25,1.2,20.37,20.2,19.38,17.05,16.06
66,91,8,30,StandardScaler(),1.25,1.16,20.52,20.66,20.3,16.93,16.01
67,15,2,5,StandardScaler(),1.25,1.19,20.56,20.5,19.95,16.87,15.98
68,46,4,50,MinMaxScaler(),1.25,1.16,20.67,19.98,18.9,16.91,15.77
69,94,8,50,MinMaxScaler(),1.25,1.19,20.5,20.09,19.55,17.08,15.98
70,18,2,10,MinMaxScaler(),1.25,1.21,20.62,20.35,19.31,17.09,15.93
71,30,3,10,MinMaxScaler(),1.25,1.22,20.7,20.16,19.06,17.35,16.26
72,128,11,30,MinMaxScaler(),1.25,1.22,20.39,20.51,19.37,17.18,16.16
73,22,2,50,MinMaxScaler(),1.25,1.18,20.75,19.96,18.83,17.12,16.16
74,102,9,10,MinMaxScaler(),1.25,1.22,20.5,20.25,19.19,17.11,16.06
75,123,11,5,StandardScaler(),1.25,1.21,20.66,20.74,19.72,17.29,16.18
76,53,5,10,StandardScaler(),1.25,1.18,20.53,20.39,20.09,16.79,15.95
77,131,11,100,StandardScaler(),1.25,1.18,20.42,20.84,20.43,17.08,16.24
78,114,10,10,MinMaxScaler(),1.26,1.23,20.41,20.21,19.07,17.2,16.14
79,88,8,5,MinMaxScaler(),1.26,1.22,20.54,20.14,18.98,17.23,16.06
80,105,9,50,StandardScaler(),1.26,1.16,20.41,20.28,20.3,17.03,15.95
81,84,7,100,MinMaxScaler(),1.26,1.15,20.67,19.44,18.54,16.94,15.94
82,99,9,5,StandardScaler(),1.26,1.2,20.54,20.68,20.02,17.05,16.26
83,1,1,1,StandardScaler(),1.26,1.21,20.17,20.18,19.53,17.02,16.1
84,72,6,100,MinMaxScaler(),1.26,1.18,20.46,19.63,19.17,17.02,15.8
85,55,5,30,StandardScaler(),1.26,1.15,20.45,20.55,20.04,16.66,15.91
86,36,3,100,MinMaxScaler(),1.26,1.17,20.55,19.15,18.11,16.96,16.0
87,33,3,50,StandardScaler(),1.26,1.11,20.59,20.65,20.08,16.74,15.84
88,69,6,50,StandardScaler(),1.26,1.14,20.48,20.45,20.42,16.83,16.03
89,67,6,30,StandardScaler(),1.26,1.17,20.38,20.42,20.4,16.92,15.86
90,64,6,5,MinMaxScaler(),1.26,1.24,20.71,20.27,19.13,17.32,16.28
91,28,3,5,MinMaxScaler(),1.26,1.23,20.7,20.05,18.91,17.36,16.28
92,38,4,1,MinMaxScaler(),1.27,1.24,20.55,20.11,18.91,17.24,16.11
93,100,9,5,MinMaxScaler(),1.27,1.23,20.53,20.2,19.07,17.18,16.1
94,60,5,100,MinMaxScaler(),1.27,1.17,20.58,20.28,19.35,17.02,15.83
95,126,11,10,MinMaxScaler(),1.27,1.23,20.37,20.15,19.0,17.24,16.18
96,19,2,30,StandardScaler(),1.27,1.15,20.64,19.92,19.85,16.77,15.96
97,16,2,5,MinMaxScaler(),1.27,1.23,20.35,20.26,19.13,16.96,15.79
98,93,8,50,StandardScaler(),1.27,1.13,20.61,20.73,20.67,16.87,15.89
99,138,12,10,MinMaxScaler(),1.27,1.23,20.28,19.92,18.84,17.19,16.29
100,10,1,50,MinMaxScaler(),1.27,1.16,20.73,20.19,19.21,16.98,15.91
101,7,1,30,StandardScaler(),1.27,1.13,20.59,20.39,20.0,16.9,16.08
102,85,8,1,StandardScaler(),1.27,1.22,20.32,19.8,18.98,17.15,16.23
103,49,5,1,StandardScaler(),1.27,1.23,20.66,20.05,19.39,17.18,16.38
104,111,10,5,StandardScaler(),1.27,1.25,20.52,20.39,19.3,17.19,16.34
105,24,2,100,MinMaxScaler(),1.28,1.13,20.68,19.44,18.16,16.93,16.01
106,14,2,1,MinMaxScaler(),1.28,1.25,20.62,19.93,18.78,17.28,16.25
107,43,4,30,StandardScaler(),1.28,1.13,20.65,19.89,19.44,16.77,16.06
108,61,6,1,StandardScaler(),1.28,1.24,20.61,19.74,18.98,16.97,16.19
109,79,7,30,StandardScaler(),1.28,1.15,20.48,20.49,20.02,16.7,15.83
110,2,1,1,MinMaxScaler(),1.29,1.24,20.34,19.91,18.77,17.05,15.88
111,48,4,100,MinMaxScaler(),1.29,1.12,20.76,19.0,18.39,16.83,15.93
112,74,7,1,MinMaxScaler(),1.29,1.24,20.43,19.97,18.82,17.22,16.06
113,12,1,100,MinMaxScaler(),1.29,1.11,20.82,18.42,18.54,17.21,16.06
114,107,9,100,StandardScaler(),1.29,1.13,20.63,19.49,20.16,16.81,15.85
115,124,11,5,MinMaxScaler(),1.29,1.25,20.34,19.96,18.84,17.27,16.2
116,57,5,50,StandardScaler(),1.3,1.11,20.79,21.51,20.65,16.81,15.97
117,62,6,1,MinMaxScaler(),1.3,1.26,20.54,19.78,18.68,17.2,16.27
118,50,5,1,MinMaxScaler(),1.31,1.27,20.34,19.71,18.56,17.26,16.2
119,95,8,100,StandardScaler(),1.31,1.08,20.8,20.64,20.59,16.58,15.68
120,21,2,50,StandardScaler(),1.31,1.08,21.03,20.76,20.56,16.49,15.89
121,97,9,1,StandardScaler(),1.31,1.26,20.57,20.25,19.22,17.1,16.34
122,71,6,100,StandardScaler(),1.32,1.09,20.34,20.3,20.46,16.83,15.93
123,81,7,50,StandardScaler(),1.32,1.09,20.63,20.88,19.93,16.66,15.79
124,35,3,100,StandardScaler(),1.32,1.04,21.0,20.2,20.26,16.72,15.7
125,112,10,5,MinMaxScaler(),1.32,1.28,20.36,19.75,18.64,17.25,16.24
126,25,3,1,StandardScaler(),1.32,1.27,20.17,19.52,18.56,17.06,16.16
127,136,12,5,MinMaxScaler(),1.33,1.29,20.25,19.4,18.4,17.23,16.23
128,122,11,1,MinMaxScaler(),1.34,1.3,20.27,19.47,18.4,17.3,16.23
129,121,11,1,StandardScaler(),1.34,1.27,20.15,19.8,18.46,17.17,15.88
130,86,8,1,MinMaxScaler(),1.34,1.29,20.19,19.44,18.36,17.16,16.06
131,98,9,1,MinMaxScaler(),1.34,1.29,20.31,19.52,18.45,17.21,16.14
132,9,1,50,StandardScaler(),1.34,1.04,20.91,20.36,19.41,16.83,16.17
133,26,3,1,MinMaxScaler(),1.35,1.29,20.11,19.4,18.29,17.0,16.04
134,45,4,50,StandardScaler(),1.35,1.03,20.83,19.71,19.57,16.58,16.17
135,135,12,5,StandardScaler(),1.35,1.3,20.06,19.33,18.55,17.24,16.33
136,47,4,100,StandardScaler(),1.36,0.93,20.84,19.78,19.56,15.82,16.67
137,83,7,100,StandardScaler(),1.36,1.0,21.09,21.79,19.89,16.55,15.71
138,59,5,100,StandardScaler(),1.37,1.04,21.15,20.19,20.77,16.44,15.63
139,110,10,1,MinMaxScaler(),1.38,1.33,20.19,19.21,18.19,17.16,16.16
140,23,2,100,StandardScaler(),1.39,0.95,20.8,20.33,19.88,16.06,16.22
141,109,10,1,StandardScaler(),1.42,1.37,20.07,19.18,18.08,17.06,16.06
142,11,1,100,StandardScaler(),1.43,0.92,20.87,20.61,18.37,16.51,16.2
143,134,12,1,MinMaxScaler(),1.55,1.48,19.62,18.62,17.81,16.63,15.68
144,133,12,1,StandardScaler(),1.94,1.85,19.48,17.89,17.48,16.97,15.57
