,Model ID,Parent Model ID,Epochs,Scaler,MAE Test,MAE Train,Proj. 1,Proj. 2,Proj. 3,Proj. 4,Proj. 5
83,26,3,1,MinMaxScaler(),0.21,0.22,0.63,0.61,0.55,0.51,0.43
84,131,11,100,StandardScaler(),0.21,0.19,0.57,0.53,0.4,0.46,0.24
85,140,12,30,MinMaxScaler(),0.21,0.21,0.52,0.48,0.43,0.4,0.29
86,3,1,5,StandardScaler(),0.21,0.2,0.47,0.4,0.33,0.42,0.34
87,63,6,5,StandardScaler(),0.21,0.21,0.45,0.46,0.42,0.43,0.33
88,41,4,10,StandardScaler(),0.21,0.18,0.55,0.51,0.35,0.41,0.35
89,64,6,5,MinMaxScaler(),0.21,0.21,0.59,0.55,0.51,0.5,0.38
90,65,6,10,StandardScaler(),0.21,0.2,0.49,0.46,0.42,0.48,0.35
91,67,6,30,StandardScaler(),0.21,0.19,0.5,0.49,0.35,0.42,0.22
92,60,5,100,MinMaxScaler(),0.21,0.19,0.6,0.53,0.39,0.35,0.34
93,105,9,50,StandardScaler(),0.22,0.17,0.52,0.46,0.3,0.44,0.31
94,31,3,30,StandardScaler(),0.22,0.17,0.56,0.51,0.21,0.46,0.4
95,12,1,100,MinMaxScaler(),0.22,0.17,0.58,0.51,0.42,0.38,0.3
96,48,4,100,MinMaxScaler(),0.22,0.16,0.6,0.56,0.45,0.46,0.36
97,111,10,5,StandardScaler(),0.22,0.22,0.58,0.61,0.65,0.67,0.58
98,99,9,5,StandardScaler(),0.22,0.21,0.45,0.51,0.42,0.45,0.39
99,91,8,30,StandardScaler(),0.22,0.17,0.57,0.51,0.33,0.51,0.3
100,122,11,1,MinMaxScaler(),0.22,0.23,0.59,0.59,0.56,0.55,0.51
101,93,8,50,StandardScaler(),0.22,0.15,0.55,0.57,0.33,0.42,0.31
102,69,6,50,StandardScaler(),0.22,0.17,0.54,0.53,0.33,0.37,0.25
103,19,2,30,StandardScaler(),0.22,0.17,0.45,0.36,0.35,0.37,0.24
104,55,5,30,StandardScaler(),0.22,0.17,0.48,0.49,0.43,0.18,0.16
105,123,11,5,StandardScaler(),0.22,0.22,0.58,0.6,0.53,0.6,0.59
106,62,6,1,MinMaxScaler(),0.22,0.22,0.58,0.56,0.53,0.52,0.47
107,7,1,30,StandardScaler(),0.22,0.15,0.45,0.52,0.2,0.23,0.19
108,77,7,10,StandardScaler(),0.22,0.19,0.62,0.54,0.4,0.48,0.42
109,22,2,50,MinMaxScaler(),0.22,0.21,0.53,0.49,0.4,0.41,0.35
110,66,6,10,MinMaxScaler(),0.22,0.21,0.52,0.49,0.46,0.45,0.35
111,71,6,100,StandardScaler(),0.22,0.16,0.51,0.49,0.24,0.26,0.13
112,137,12,10,StandardScaler(),0.22,0.21,0.48,0.53,0.5,0.6,0.56
113,39,4,5,StandardScaler(),0.22,0.2,0.48,0.45,0.38,0.39,0.3
114,33,3,50,StandardScaler(),0.23,0.15,0.49,0.45,0.23,0.33,0.19
115,107,9,100,StandardScaler(),0.23,0.17,0.39,0.37,0.37,0.45,0.37
116,43,4,30,StandardScaler(),0.23,0.15,0.55,0.58,0.35,0.35,0.45
117,79,7,30,StandardScaler(),0.23,0.17,0.44,0.4,0.25,0.33,0.19
118,21,2,50,StandardScaler(),0.23,0.15,0.5,0.49,0.34,0.51,0.39
119,35,3,100,StandardScaler(),0.24,0.14,0.62,0.6,0.48,0.36,0.19
120,37,4,1,StandardScaler(),0.24,0.23,0.39,0.42,0.42,0.41,0.44
121,9,1,50,StandardScaler(),0.24,0.12,0.32,0.37,0.17,0.19,0.09
122,95,8,100,StandardScaler(),0.24,0.13,0.37,0.4,0.23,0.19,0.16
123,57,5,50,StandardScaler(),0.24,0.15,0.56,0.5,0.33,0.11,0.1
124,81,7,50,StandardScaler(),0.24,0.12,0.43,0.41,0.16,0.24,0.14
125,23,2,100,StandardScaler(),0.25,0.12,0.45,0.42,0.29,0.42,0.14
126,45,4,50,StandardScaler(),0.25,0.11,0.55,0.54,0.24,0.24,0.37
127,135,12,5,StandardScaler(),0.25,0.24,0.47,0.55,0.53,0.63,0.63
128,1,1,1,StandardScaler(),0.25,0.24,0.47,0.48,0.5,0.56,0.56
129,110,10,1,MinMaxScaler(),0.26,0.26,0.68,0.66,0.69,0.7,0.65
130,59,5,100,StandardScaler(),0.26,0.11,0.4,0.52,0.49,0.22,0.38
131,134,12,1,MinMaxScaler(),0.26,0.26,0.59,0.57,0.51,0.55,0.52
132,49,5,1,StandardScaler(),0.26,0.25,0.6,0.59,0.64,0.75,0.89
133,47,4,100,StandardScaler(),0.26,0.07,0.36,0.53,0.18,0.22,0.42
134,73,7,1,StandardScaler(),0.26,0.25,0.48,0.48,0.56,0.58,0.69
135,11,1,100,StandardScaler(),0.26,0.09,0.29,0.42,0.21,0.11,0.08
136,83,7,100,StandardScaler(),0.27,0.09,0.42,0.35,0.24,0.09,0.17
137,85,8,1,StandardScaler(),0.27,0.26,0.6,0.57,0.71,0.84,0.87
138,13,2,1,StandardScaler(),0.27,0.26,0.57,0.65,0.69,0.71,0.96
139,25,3,1,StandardScaler(),0.28,0.28,0.82,0.82,0.94,1.15,1.43
140,97,9,1,StandardScaler(),0.28,0.27,0.39,0.56,0.44,0.43,0.57
141,61,6,1,StandardScaler(),0.3,0.29,0.69,0.83,0.92,0.89,1.14
142,121,11,1,StandardScaler(),0.32,0.32,0.36,0.49,0.35,0.33,0.63
143,133,12,1,StandardScaler(),0.54,0.52,0.56,0.67,0.59,0.82,0.94
144,109,10,1,StandardScaler(),0.56,0.56,0.53,0.66,0.87,0.94,1.04
