,Model ID,Parent Model ID,Epochs,Scaler,MAE Test,MAE Train,Proj. 1,Proj. 2,Proj. 3,Proj. 4,Proj. 5
79,20,2,30,MinMaxScaler(),0.49,0.43,0.54,0.46,0.73,0.9,0.07
80,34,3,50,MinMaxScaler(),0.49,0.42,0.2,0.39,0.76,0.8,0.24
81,75,7,5,StandardScaler(),0.49,0.44,0.87,0.31,0.58,1.0,0.66
82,50,5,1,MinMaxScaler(),0.49,0.48,0.72,0.65,0.76,0.83,0.68
83,62,6,1,MinMaxScaler(),0.49,0.48,0.61,0.5,0.68,0.72,0.77
84,67,6,30,StandardScaler(),0.49,0.42,0.42,0.43,0.33,0.91,0.45
85,72,6,100,MinMaxScaler(),0.49,0.43,0.22,0.39,0.57,0.69,0.37
86,73,7,1,StandardScaler(),0.49,0.49,0.77,0.28,0.66,0.93,0.77
87,70,6,50,MinMaxScaler(),0.49,0.43,0.58,0.43,0.67,0.86,0.37
88,96,8,100,MinMaxScaler(),0.5,0.37,0.39,0.62,0.54,1.02,0.03
89,36,3,100,MinMaxScaler(),0.5,0.38,0.05,0.43,0.78,0.75,0.2
90,13,2,1,StandardScaler(),0.5,0.5,1.33,0.46,0.76,1.02,0.89
91,103,9,30,StandardScaler(),0.5,0.42,0.4,0.53,0.28,0.86,0.43
92,143,12,100,StandardScaler(),0.5,0.44,0.56,0.57,0.92,1.04,0.43
93,17,2,10,StandardScaler(),0.5,0.4,0.73,0.46,0.46,0.85,0.45
94,58,5,50,MinMaxScaler(),0.5,0.42,0.28,0.48,0.72,0.83,0.35
95,112,10,5,MinMaxScaler(),0.5,0.49,0.57,0.58,0.72,0.69,0.74
96,31,3,30,StandardScaler(),0.5,0.38,0.08,0.47,0.39,0.85,0.21
97,99,9,5,StandardScaler(),0.5,0.47,1.05,0.51,0.28,0.66,0.55
98,85,8,1,StandardScaler(),0.51,0.52,0.53,0.41,0.6,0.66,1.08
99,55,5,30,StandardScaler(),0.51,0.37,0.39,0.63,0.33,1.07,0.33
100,41,4,10,StandardScaler(),0.51,0.41,0.73,0.5,0.59,1.03,0.61
101,91,8,30,StandardScaler(),0.51,0.37,0.45,0.57,0.44,0.9,0.31
102,10,1,50,MinMaxScaler(),0.51,0.38,0.34,0.24,0.27,0.72,0.13
103,46,4,50,MinMaxScaler(),0.51,0.36,0.27,0.4,0.45,0.8,0.23
104,79,7,30,StandardScaler(),0.52,0.34,0.48,0.64,0.29,1.11,0.09
105,71,6,100,StandardScaler(),0.52,0.34,0.51,0.35,0.3,0.75,0.02
106,7,1,30,StandardScaler(),0.52,0.3,0.27,0.65,0.08,1.37,0.27
107,22,2,50,MinMaxScaler(),0.52,0.4,0.43,0.6,0.55,0.85,0.02
108,69,6,50,StandardScaler(),0.52,0.38,0.56,0.33,0.43,0.86,0.31
109,60,5,100,MinMaxScaler(),0.52,0.38,0.13,0.23,0.58,0.76,0.32
110,105,9,50,StandardScaler(),0.52,0.38,0.22,0.53,0.24,1.0,-0.03
111,12,1,100,MinMaxScaler(),0.53,0.29,0.19,0.31,0.2,0.96,0.1
112,93,8,50,StandardScaler(),0.53,0.32,0.51,0.64,0.31,1.08,-0.02
113,84,7,100,MinMaxScaler(),0.53,0.33,0.43,0.6,0.52,0.7,-0.0
114,57,5,50,StandardScaler(),0.53,0.31,0.67,0.69,0.08,1.24,-0.01
115,19,2,30,StandardScaler(),0.54,0.33,0.3,0.66,0.34,0.86,0.3
116,24,2,100,MinMaxScaler(),0.54,0.34,0.5,0.67,0.39,0.78,0.25
117,61,6,1,StandardScaler(),0.54,0.56,0.3,0.38,0.18,0.3,0.82
118,33,3,50,StandardScaler(),0.54,0.32,0.25,0.66,0.23,0.59,0.12
119,26,3,1,MinMaxScaler(),0.54,0.55,0.26,0.3,0.4,0.42,0.43
120,43,4,30,StandardScaler(),0.54,0.31,0.66,0.77,0.33,1.49,0.34
121,49,5,1,StandardScaler(),0.54,0.56,0.65,0.66,0.27,0.36,0.2
122,97,9,1,StandardScaler(),0.55,0.55,0.92,0.52,-0.05,0.18,0.37
123,135,12,5,StandardScaler(),0.56,0.58,1.36,0.02,1.17,1.54,0.4
124,81,7,50,StandardScaler(),0.56,0.26,0.58,0.81,0.35,1.19,-0.07
125,122,11,1,MinMaxScaler(),0.57,0.58,0.31,0.3,0.39,0.38,0.17
126,35,3,100,StandardScaler(),0.58,0.23,0.58,0.57,0.14,0.6,0.67
127,9,1,50,StandardScaler(),0.58,0.23,0.47,0.44,0.09,1.34,0.9
128,48,4,100,MinMaxScaler(),0.58,0.24,-0.4,0.16,0.15,1.36,0.13
129,59,5,100,StandardScaler(),0.59,0.24,0.21,1.18,0.01,1.65,0.14
130,107,9,100,StandardScaler(),0.59,0.34,0.5,0.77,0.42,0.93,0.4
131,95,8,100,StandardScaler(),0.6,0.24,-0.42,0.91,0.13,1.03,0.24
132,111,10,5,StandardScaler(),0.6,0.6,0.2,0.2,0.2,0.2,0.38
133,45,4,50,StandardScaler(),0.6,0.19,1.05,0.2,0.28,2.13,0.45
134,21,2,50,StandardScaler(),0.6,0.24,0.16,0.67,0.53,1.24,0.22
135,83,7,100,StandardScaler(),0.61,0.17,0.62,0.96,0.23,1.24,0.18
136,134,12,1,MinMaxScaler(),0.61,0.64,0.47,0.13,0.42,0.52,0.3
137,11,1,100,StandardScaler(),0.62,0.14,0.13,0.44,0.14,2.27,1.32
138,23,2,100,StandardScaler(),0.64,0.16,0.34,0.57,0.35,1.13,0.86
139,47,4,100,StandardScaler(),0.65,0.15,1.06,0.01,0.38,1.53,0.38
140,25,3,1,StandardScaler(),0.66,0.71,0.07,0.12,0.11,0.06,0.1
141,110,10,1,MinMaxScaler(),0.69,0.74,0.06,0.06,0.06,0.06,0.06
142,109,10,1,StandardScaler(),0.71,0.75,0.03,-0.07,0.03,-0.05,0.03
143,121,11,1,StandardScaler(),1.0,1.05,-0.04,-0.02,0.13,-0.03,-0.94
144,133,12,1,StandardScaler(),1.0,1.02,1.38,-0.33,1.26,1.17,0.35
